Date,Season,Thurinjapuram,West Arani,Kalasapakkam,Peranamallur,Thandarampet,Cheyyar,Chetpet,Chengam,Tiruvannamalai,Polur,Thellar,Vandavasi,Vembakkam,Arani,Anakavur,Kilpernnathur,Jawathu Hills,Thurinjapuram_Trend,Thurinjapuram_SMA,Thurinjapuram_EWMA,Thurinjapuram_DES,Thurinjapuram_TES,Thurinjapuram_ARIMA,West Arani_Trend,West Arani_SMA,West Arani_EWMA,West Arani_DES,West Arani_TES,West Arani_ARIMA,Kalasapakkam_Trend,Kalasapakkam_SMA,Kalasapakkam_EWMA,Kalasapakkam_DES,Kalasapakkam_TES,Kalasapakkam_ARIMA,Peranamallur_Trend,Peranamallur_SMA,Peranamallur_EWMA,Peranamallur_DES,Peranamallur_TES,Peranamallur_ARIMA,Thandarampet_Trend,Thandarampet_SMA,Thandarampet_EWMA,Thandarampet_DES,Thandarampet_TES,Thandarampet_ARIMA,Cheyyar_Trend,Cheyyar_SMA,Cheyyar_EWMA,Cheyyar_DES,Cheyyar_TES,Cheyyar_ARIMA,Chetpet_Trend,Chetpet_SMA,Chetpet_EWMA,Chetpet_DES,Chetpet_TES,Chetpet_ARIMA,Chengam_Trend,Chengam_SMA,Chengam_EWMA,Chengam_DES,Chengam_TES,Chengam_ARIMA,Tiruvannamalai_Trend,Tiruvannamalai_SMA,Tiruvannamalai_EWMA,Tiruvannamalai_DES,Tiruvannamalai_TES,Tiruvannamalai_ARIMA,Polur_Trend,Polur_SMA,Polur_EWMA,Polur_DES,Polur_TES,Polur_ARIMA,Thellar_Trend,Thellar_SMA,Thellar_EWMA,Thellar_DES,Thellar_TES,Thellar_ARIMA,Vandavasi_Trend,Vandavasi_SMA,Vandavasi_EWMA,Vandavasi_DES,Vandavasi_TES,Vandavasi_ARIMA,Vembakkam_Trend,Vembakkam_SMA,Vembakkam_EWMA,Vembakkam_DES,Vembakkam_TES,Vembakkam_ARIMA,Arani_Trend,Arani_SMA,Arani_EWMA,Arani_DES,Arani_TES,Arani_ARIMA,Anakavur_Trend,Anakavur_SMA,Anakavur_EWMA,Anakavur_DES,Anakavur_TES,Anakavur_ARIMA,Kilpernnathur_SMA,Kilpernnathur_EWMA,Kilpernnathur_TES,Kilpernnathur_ARIMA,Jawathu Hills_Trend,Jawathu Hills_SMA,Jawathu Hills_EWMA,Jawathu Hills_DES,Jawathu Hills_TES,Jawathu Hills_ARIMA
1998-08-31,MONSOON,9.975,7.97,8.0425,7.6,8.502,4.35,3.96,6.745,3.21,9.453333333333333,5.5,5.675,10.855,10.3,11.550000000000002,18.2,11.55,12.175,10.763229166666665,10.9274109993984,9.694712597086717,13.731615631247964,13.152879521580074,5.7562500000000005,5.985,6.77488818176,5.935526224857655,8.54957845111919,4.995456895657277,5.891041666666666,5.891041666666666,6.67784667904,7.831887102911864,8.095361000486788,8.0425,6.691339285714285,6.770714285714286,7.176298890122972,7.180148707447335,7.459697318147818,6.714130328228736,5.91925,5.229249999999998,6.909361284096,6.367721722106416,8.019247995561976,9.31178297321128,3.6275,3.6900000000000004,4.00040598528,3.9947781562745783,4.778391625730239,4.121714475954002,2.53875,2.992500000000001,3.55438296576,2.7372583722401607,4.713563388736722,4.632344623749311,5.4852083333333335,5.697708333333335,6.335272651264001,5.93416234173977,8.275174521340226,8.233285697993933,3.1350000000000002,2.8200000000000003,3.01098771456,2.886930140775009,3.0224944258227704,3.5067308872088505,5.965208333333332,6.192083333333332,7.428230497621334,5.662627972413444,9.182983724870398,8.423043926910529,3.1475,4.395,4.626988794880001,4.6393215736224285,5.097619876498528,3.6077301601283955,4.08125,5.54875,5.71851711488,5.488569507713086,7.338407367819426,7.461499717228256,8.8475,8.761875000000003,9.575214353151999,9.141585780275964,10.7954285325041,10.700286990838674,8.255416666666667,7.688872549019606,8.469183260762353,7.424667021892383,9.185571877359477,9.152861627605773,5.0425,6.800000000000001,7.779286671360001,5.900527917553269,6.729371575071805,8.01806112294413,11.25,11.63877248,9.775012783651142,2.905483975575838,6.9750000000000005,7.809999999999999,8.939950675968,5.741432376138977,8.737570286743146,4.672474895702361
1998-11-30,POMKH,11.1,4.35,5.173333333333333,5.982857142857143,3.86,3.665000000000001,0.76,3.6566666666666654,3.85,2.705,0.06,1.8,7.6,7.9,0.8,2.1,1.12,11.6453125,12.306249999999999,10.99644659963904,9.945024499361441,8.451137496450265,6.086064792987418,5.85875,5.67,5.804932909056,5.495829881146819,4.120332038263995,3.416962377423901,5.891041666666666,5.891041666666666,6.0760413407573335,6.6816417963494645,5.126145839246786,5.173333333333333,6.7125892857142855,6.770714285714286,6.69892219121664,6.819121957449767,5.885370139115358,6.396075165011016,5.9811250000000005,5.819249999999998,5.689616770457599,5.539412675366918,4.377359986541485,3.7726351672819285,3.56625,3.638750000000001,3.8662435911679998,4.060801259433861,2.4611827169906624,3.3144342241256446,2.2175,2.622500000000001,2.436629779456,2.1167483234329407,1.8274895995836722,1.8874560714879203,5.404062499999999,5.456041666666668,5.263830257425067,5.562910235597473,5.286152233184305,3.9699447427485097,3.0199999999999996,3.1875,3.346592628736,3.0986105506415114,2.4050223768118366,1.8460862233764903,5.975833333333333,5.885833333333332,5.5389382985728,5.365350689461143,4.200862938050319,5.103961747694735,2.8962499999999998,3.204999999999999,2.8001932769280002,2.9152854729613424,2.2271279509964677,3.095140856027198,3.9437500000000005,4.1937500000000005,4.151110268928,5.174250513619536,5.260489295016482,6.19995450252976,8.903437499999999,8.878125000000004,8.7851286118912,8.79502222305821,7.258321809465403,7.021078030618886,8.260208333333333,8.587916666666665,8.241509956457412,7.3834575674883505,5.77770176394568,5.386989838988293,4.7875000000000005,5.097500000000001,4.987572002816001,5.054983202933101,4.482578254878704,5.703164716162048,7.2250000000000005,7.823263487999999,12.99423839065157,7.61952010501118,7.367500000000001,6.6949999999999985,5.8119704055808,4.912595653234074,5.368576549459191,4.314336072849594
1999-02-28,POMRB,12.25,3.99,3.4033333333333338,5.465,3.3550000000000004,1.4,0.75,3.353333333333333,1.76,4.01,1.95,1.8,7.005,6.8599999999999985,1.25,,4.35,11.340625,12.04375,11.497867959783424,10.402386936380193,10.439311425087034,11.284644775264981,5.99625,5.8425,5.0789597454336,4.978197773321973,2.368799120734513,0.13666365489278665,5.891041666666668,5.891041666666666,5.006958137787733,4.448374611345354,3.4081939055336927,3.4033333333333338,6.8132142857142854,6.611964285714285,6.205353314729984,6.3081584284833845,5.763885646372542,5.731163315278354,5.9990000000000006,6.019249999999998,4.75577006227456,4.818002256418979,3.994908488216338,4.439332650144169,3.64,3.616250000000001,2.8797461547007996,3.4721883551771215,2.5991540040794403,2.544168743159358,2.0225,2.455000000000001,1.7619778676736,1.6656108648799945,0.6884605610913276,1.1524231571751655,5.655625,5.514375,4.499631487788373,5.2028394091820624,5.265469054836295,4.111761391456394,3.025,3.0825,2.7119555772416,2.787620257463449,2.654173211459767,2.9803024821443964,5.876666666666667,6.044583333333332,4.92736297914368,5.208495760283732,4.672619598382114,3.992937055946462,2.53625,3.089999999999999,2.4601159661568,2.3045533613146194,1.943704877582563,1.5658498743217077,4.146875,3.968750000000001,3.2106661613568,4.872780366515887,3.190767454960806,2.5782507504664505,8.983125,8.816875000000005,8.07307716713472,8.297298322163257,6.869797095725667,6.612569956287702,8.578750000000001,7.922916666666665,7.688905973874447,7.342476838873117,7.4866332243155345,7.951647167184648,4.081250000000001,4.987500000000001,3.4925432016896005,4.313719019234259,3.6851400594659953,2.3866936814972908,,,,,7.7562500000000005,7.254999999999999,5.22718224334848,4.751467770058635,7.5710843886535875,0.8409426927614082
1999-05-31,PREMON,11.6625,7.19,6.945,8.205,8.055,4.65,2.45,7.420000000000001,3.01,7.46,3.3,6.4,10.5,9.33,4.75,6.5,12.9,11.1265625,11.246875,11.563720775870054,10.613411806020823,13.060428355158855,11.848780116062319,6.728750000000001,5.875000000000001,5.923375847260161,5.623080607000657,6.684843195502252,2.505277920199399,5.891041666666666,5.891041666666666,5.78217488267264,5.976019884658533,6.935019788798021,6.945,6.946607142857143,6.813214285714285,7.00521198883799,6.893639640123342,7.922466238902927,7.748369345274976,6.8081249999999995,5.942999999999998,6.075462037364735,5.694599174262343,6.900266589751962,8.186591888302669,3.830625,3.5162500000000003,3.58784769282048,3.805313999346506,4.604414018082402,4.573867124780547,2.3775,1.9800000000000009,2.03718672060416,1.7218117624250222,3.660308636945663,3.748773523404755,6.55375,5.293750000000001,5.667778892673024,5.5580447028643345,7.601685832161394,6.932295097453985,3.05625,2.9575,2.83117334634496,2.8314978745116206,3.770914779784869,1.8479248231296066,6.550625,5.907083333333333,5.940417787486208,5.413264180989716,9.405717126479951,7.557829215134794,2.7024999999999997,2.7024999999999992,2.79606957969408,2.411600132023817,5.1888094322808795,4.032156928116074,4.87875,3.9187500000000015,4.486399696814081,4.866698753958671,5.561688687106218,5.586084598223673,8.957500000000001,8.990000000000006,9.043846300280832,8.93980505654017,10.371979418916716,10.034450314946998,8.275625,8.597499999999998,8.345343584324668,7.301723569534816,8.615317931774129,6.7562284941324044,4.11125,4.5875,3.99552592101376,4.438685449376126,6.653583543991255,6.3722047710169685,8.325000000000001,7.293958092799999,19.328238900775673,6.383375090236154,8.87625,7.479999999999999,8.296309346009089,6.0184250106680794,9.479754988474257,9.202147030637656
1999-08-31,MONSOON,10.725,8.94,8.0425,7.6,8.95,5.34,4.3,9.64,3.75,9.21,4.17,7.5,10.8,10.15,7.5,18.2,13.76,10.950000000000001,11.434375,11.228232465522034,10.555951431616618,13.424637232097739,10.545282885016128,7.678750000000001,6.1175000000000015,7.130025508356097,6.853126905701081,7.8981497071927675,3.1608591421559264,5.891041666666666,5.891041666666666,6.686304929603585,8.0272127772597,8.095394409752812,8.0425,7.159375000000001,6.813214285714285,7.243127193302794,7.198230082906829,7.662641131325341,7.8131873178484925,8.128625,6.054999999999998,7.225277222418841,6.563635023708454,8.266207939759731,8.92461353402858,4.25625,3.7637500000000004,4.288708615692288,4.311044599646339,4.69421128931548,4.058628297835168,2.88875,2.0650000000000004,2.942312032362496,2.1875486538634945,3.3366247480198843,3.450848262960075,7.688833333333333,6.017500000000001,7.256667335603814,6.214278393794914,8.191333678831747,7.415726468116136,3.6224999999999996,3.0925000000000002,3.1987040078069757,3.033198106618492,3.0534221820209213,3.683028062661874,7.549375,5.8462499999999995,7.248250672491725,5.800155956200334,9.28938215244491,8.53851364868571,3.109375,2.369999999999999,3.3456417478164484,2.9306868806447737,4.593188039917137,4.537813152179937,5.5791666666666675,4.375000000000001,5.691839818088448,4.934184349165043,6.053521439071401,6.6321148205032685,8.969375,8.976250000000004,9.7463077801685,9.59757264891554,11.363984102363018,11.103545867369606,8.32375,8.559999999999999,9.067206150594801,7.261196495588106,10.179972192716523,10.559594519165728,4.855,3.5749999999999997,5.397315552608256,5.234408284543838,6.387023856087444,7.8324713049471,11.25,11.65637485568,5.678321538466036,2.6514126488430736,9.9925,8.032499999999999,10.481785607605453,7.219253744198822,10.29046618671345,8.135738740798613
1999-11-30,POMKH,8.6375,9.24,5.173333333333333,7.05,9.885,4.2,3.26,7.946666666666666,3.56,8.34,2.72,5.83,7.449999999999998,5.625,5.09,2.1,7.87,11.479687499999999,10.81875,10.19193947931322,10.02732012081244,8.611026508783967,8.083102705510761,8.7075,7.340000000000002,7.974015305013658,8.082509713018759,4.235549112318324,1.9131631906286657,5.891041666666666,5.891041666666666,6.0811162910954835,6.685004630780415,5.126166134672177,5.173333333333333,7.138125,7.079999999999998,7.165876315981676,7.245044612534215,6.026716037518761,5.883325578076189,8.811625,7.561249999999998,8.289166333451304,7.439147041992088,4.727708288925388,4.0519406928555135,4.713749999999999,3.8975000000000004,4.253225169415373,4.448659521950212,2.616131531169822,3.7372269872554638,3.374375,2.6900000000000004,3.0693872194174974,2.2993846836549845,1.128838678088638,1.7265553722145333,8.376416666666666,7.090000000000002,7.532667068028955,6.490603853036214,5.261563011347696,4.943356509655586,5.04875,3.0200000000000005,3.3432224046841856,3.145559547731209,2.5718303869798995,2.8514141080339153,8.02125,7.254999999999999,7.684950403495035,6.0930872907115985,4.258271760613804,4.276103872642462,3.3306250000000004,3.0349999999999993,3.095385048689869,2.808927287199078,1.6026777479038352,2.21868692367784,5.579583333333334,5.382500000000001,5.747103890853069,4.902662154015358,4.333380856223355,5.367844154170154,9.0,8.938750000000002,8.8277846681011,9.115675885606692,7.295021857454697,6.981865421837762,8.455,7.991249999999999,7.69032369035688,7.220894357009681,6.42982569514491,6.129261458248167,5.066666666666666,4.6475,5.2743893315649535,5.388953301799056,3.74365577498048,4.458928319181469,7.2250000000000005,7.833824913407999,12.889899626848413,7.619520105011182,10.315,9.719999999999999,9.437071364563272,7.256768642028397,6.993854507981621,4.195781193921911
2000-02-29,POMRB,13.3,6.7,3.4033333333333338,6.1,7.894,4.27,2.34,8.144,6.58,6.365,2.545,3.373333333333333,7.25,9.52,2.91,,6.53,12.0375,11.08125,11.43516368758793,10.708854781918731,9.44089108020451,10.199923753505404,8.35125,8.017500000000002,7.464409183008195,8.213831556468051,4.174065532428107,5.28033504835752,5.891041666666668,5.891041666666666,5.010003107990624,4.388556274019145,3.4082062345771225,3.4033333333333338,7.230625,7.238749999999999,6.739525789589006,6.9098298095764354,5.854762690665979,6.194064223981801,9.304124999999999,8.695999999999998,8.131099800070782,7.462431380639664,7.263545487833422,6.989296268043425,4.831250000000001,4.615,4.259935101649224,4.566627729084526,2.838708083266487,2.452347755049412,3.8237500000000004,3.0875000000000004,2.7776323316504983,2.1762134007200835,1.5227072699719275,2.2634203516905465,8.387666666666666,8.287666666666668,7.777200240817373,6.754013003361683,5.328508309158999,4.9248370829040935,6.2006250000000005,4.2250000000000005,4.637933442810511,3.9172985927380037,2.6990512024746214,2.194046372512234,8.041250000000002,7.84375,7.156970242097021,6.174307330187543,4.939678407695579,5.64165849369531,3.58125,3.1837499999999994,2.8752310292139214,2.6479806656493077,1.79673717167013,1.9299305097591668,5.002083333333333,5.775833333333334,4.797595667845174,4.725545769142466,3.4566248070909777,3.7485190099441525,9.011875,9.000000000000002,8.196670800860659,8.61430019678486,6.747253194440764,6.879875056530656,8.172083333333333,8.65625,8.422194214214127,7.180815912515545,7.263289557587081,6.852197619811771,4.779583333333334,5.0625,4.328633598938972,4.972665937318483,3.4841169235355807,2.2186106989848207,,,,,10.395,10.264999999999999,8.274242818737964,7.068827093040177,9.899486794093487,3.4925624258526584
2000-05-31,PREMON,14.85,12.71,6.945,7.4,8.98,5.44,4.745,8.13,9.6,8.88,4.475,4.83,10.5,7.7200000000000015,4.783333333333334,6.5,13.3,12.5046875,11.878125,12.801098212552759,11.586798330818178,12.966795378497334,12.40168978597885,7.0425,9.397500000000003,9.562645509804916,10.431989989198012,8.271876843762664,5.905373542265382,5.891041666666666,5.891041666666666,5.784001864794375,5.894704256772964,6.9350272784322105,6.945,7.648124999999999,7.0375,7.003715473753404,7.087090757058165,8.439902079824531,7.927350228703975,9.486875000000001,8.927249999999999,8.470659880042469,7.796527348554627,10.822209939027053,10.36696730022285,4.9174999999999995,4.8125,4.731961060989534,4.979469202311222,5.429546023621137,5.498843443769954,4.025625,3.661250000000001,3.5645793989902987,2.640484846502495,4.6150213608834445,4.160494051210518,8.209583333333333,8.465166666666669,7.9183201444904245,6.972461885981035,7.768348661600283,8.293045327407798,6.6275,5.8725000000000005,6.622760065686307,5.197270610495742,5.090356055712926,5.7226103285532455,7.74625,8.19875,7.846182145258213,6.5144467565405515,9.72600415593542,8.152756520172092,3.7762499999999997,3.477499999999999,3.5151386175283528,3.3486915419638525,5.149706535130425,3.827087726231161,4.29625,5.383333333333335,4.810557400707104,4.646843983137447,6.354835168735837,6.287788624223113,9.0425,9.000000000000002,9.118002480516395,9.174640351246671,10.56292843310093,9.902116847987909,8.374791666666669,8.25375,8.141316528528478,7.140959915666853,9.254347711897363,8.429995777924233,4.204166666666667,5.070833333333334,4.510513492696717,5.007142261781678,6.651617587400585,5.90415534054567,8.325000000000001,7.300294948044799,10.79243727410511,6.383375090236154,10.17625,10.365,10.284545691242778,8.025016442938547,11.857020677012132,11.246639980690045
2000-08-31,MONSOON,12.0,0.57,8.0425,9.145,11.965,5.49,5.6,9.02,6.375,7.95,5.0,4.45,10.895,9.496666666666668,5.17,18.2,14.0,12.55,12.196875,12.480658927531657,11.591761875128158,14.78028085447288,12.411281259227017,7.378750000000001,7.305000000000003,5.965587305882949,8.030039148576453,10.713006275305371,6.535814965530231,5.891041666666666,5.891041666666666,6.687401118876625,7.950863224013154,8.095398959547822,8.0425,7.713749999999999,7.42375,7.860229284252043,7.905263499566616,7.741616100847225,7.353793520856301,9.31375,9.680999999999997,9.868395928025482,8.901853807840375,10.64692085441451,9.352061450147453,4.94125,4.8500000000000005,5.035176636593721,5.353659790628995,5.511522368368258,4.632801303900323,3.935,3.986250000000001,4.378747639394179,3.191243546205388,5.200811871235276,4.790178727253441,7.83675,8.310166666666667,8.358992086694254,7.299266099238976,8.376624413951529,7.8054615594195065,6.241250000000001,6.5287500000000005,6.523656039411784,5.452202518273583,5.779667436578379,5.61981707247772,7.598125,7.883750000000001,7.887709287154928,6.7504452153590835,9.686885896529047,9.130463383269506,3.9356249999999995,3.684999999999999,4.109083170517012,4.2162955005246205,4.730587402602931,4.610727349705399,3.8966666666666665,4.6208333333333345,4.666334440424263,4.5513836592599315,6.479320123125299,6.230808225916579,9.0,9.023750000000003,9.828801488309836,9.787404293894959,11.392065053957111,11.201584939334419,7.994166666666667,8.090416666666668,8.683456583783755,7.101325134854487,10.146344188081999,9.842221535128512,3.9606250000000003,4.488333333333333,4.77430809561803,5.120209817188887,6.388833552227626,7.5628451100918435,11.25,11.66017696882688,17.345481617999045,2.651412648843073,9.764375,10.425,11.770727414745668,8.942095797637888,12.460238131901086,11.172735513124584
2000-11-30,POMKH,11.1,7.14,5.173333333333333,8.845,8.332,4.74,3.575,7.142,4.35,7.24,3.45,3.233333333333333,7.6,7.9,2.8166666666666664,2.1,5.880000000000001,11.490624999999998,12.8125,11.928395356518994,11.38644370081312,9.9310498391842,9.060854507323777,7.6325,6.780000000000003,6.43535238352977,7.973934245576413,7.415466092534518,6.5296655010896485,5.891041666666666,5.891041666666666,6.081774004659309,6.633415596377411,5.126168898576809,5.173333333333333,7.756249999999999,7.8725,8.254137570551226,8.49888202910697,6.9857362940906205,7.576421659947945,9.266312500000002,9.292749999999998,9.25383755681529,8.603503732734952,7.43461441013868,6.860607232348527,5.0225,4.985,4.917105981956232,5.45149934488803,3.2848888500840774,3.920958610258274,3.89375,4.065000000000001,4.0572485836365075,3.1407341232373702,2.9373936766685205,2.7745503060101666,7.441062499999999,8.109000000000002,7.872195252016553,7.269732690855255,5.436665631092129,5.503254995306978,5.313125,6.726250000000001,5.65419362364707,5.189295726885957,5.271051518596054,3.767077058207299,7.300000000000001,7.6087500000000015,7.6286255722929575,6.903513154253499,4.677059607107411,5.4104070998762515,4.378125,3.8674999999999993,3.8454499023102073,4.251286774344595,1.840765098351656,1.3413111396942234,3.7675,3.971666666666668,4.093133997587891,4.388104317812456,4.111519524683303,4.320645624277519,8.938749999999999,9.061250000000005,8.937280892985902,9.284578391602729,7.380180745939931,7.214114862463741,7.5304166666666665,8.659166666666668,8.370073950270253,7.0619103393747125,6.210851272561928,5.80695065263815,4.104583333333333,3.92,3.9912515240374846,4.6490242905016395,3.4960524187187483,4.312094482347418,7.2250000000000005,7.8361061812961275,9.119568427898514,7.61952010501118,8.676250000000001,9.927500000000002,9.4144364488474,8.375186260899039,8.932502835114576,4.26734265390025
2001-02-28,POMRB,11.2,11.49,3.4033333333333338,4.83,8.062000000000001,3.92,1.3,5.9659999999999975,2.7,6.279999999999999,3.09,2.773333333333333,6.76,4.2,3.2350000000000003,,5.225,10.468750000000002,12.287500000000001,11.637037213911395,11.253670673096805,11.265546412448685,12.327646311242539,7.810625,7.977500000000004,8.457211430117862,9.418164051333369,5.129707940928351,3.779606353931931,5.891041666666668,5.891041666666666,5.010397736128919,4.362906901452947,3.4082079135909678,3.4033333333333338,8.150625,7.555,6.884482542330736,7.458617499977027,6.532851976699876,6.50789345779899,8.838750000000001,9.334749999999998,8.777102534089174,8.317861677466471,7.779720521355792,6.372954664298907,5.32875,4.8975,4.518263589173739,5.2644646527619114,3.4788020324061915,3.033006883939997,3.966875,3.8050000000000015,2.9543491501819044,2.581764795029925,2.491913193737783,2.420392238650372,7.255437499999999,7.564500000000001,7.109717151209931,7.0550216716942185,5.486366090285631,5.381328127003751,4.841875,5.756250000000001,4.472516174188242,4.612325387537885,4.888667940201064,4.225408945104922,6.956249999999999,7.5875,7.089175343375775,6.946243231818503,5.259653625669621,5.654047359601071,4.989999999999999,4.003749999999998,3.543269941386124,4.042097579364852,2.106337154606993,2.566956006428549,3.825833333333333,3.8216666666666677,3.565213731886068,4.205312128830373,2.588308831813716,2.618703990417102,8.926874999999999,8.938750000000004,8.066368535791542,8.573585612533355,6.887717664263943,6.885202914574009,7.794583333333334,7.329166666666668,6.702044370162152,7.022714306438322,7.7902329192700694,8.312929978876443,4.371041666666667,4.00125,3.6887509144224913,4.303383411034035,3.019839154338243,2.284446739844088,,,,,6.6537500000000005,9.601250000000002,7.73866186930844,7.793620801551539,11.29980071260486,4.929118857516541
2001-05-31,PREMON,8.475000000000001,9.95,6.945,9.01,8.432500000000001,6.44,5.455,7.142499999999999,6.055,6.58,7.47,4.3966666666666665,10.5,9.33,5.61,6.5,5.9,9.628124999999999,10.693750000000001,10.372222328346837,10.519710052984669,13.057930255278169,11.883040877267558,8.465,7.287500000000003,9.054326858070716,10.137979138563148,10.848831493784079,8.869297759895156,5.891041666666666,5.891041666666666,5.7842386416773515,5.889842719663255,6.935028298397754,6.945,8.119375,7.9575,7.734689525398442,8.060113654480162,8.037002340748133,6.850367549488801,8.280625,9.197874999999996,8.639261520453505,8.228552945188017,11.159329883401714,10.16870909013299,5.241250000000001,5.1475,5.286958153504244,5.758626136862382,5.849229752188702,5.413281896203231,3.745,3.982500000000001,3.954609490109142,3.128417007755359,4.624787151546959,3.738696881708221,6.8258125,7.317625,7.1228302907259575,7.065161197481279,7.873202303963529,7.6137402656390885,4.72,4.870000000000001,5.105509704512945,4.928743377479003,5.659886305001171,4.804921668834867,6.7124999999999995,7.012499999999999,6.885505206025465,7.011025254965021,9.992162943659826,8.311813829303293,5.2125,4.752499999999998,5.113961964831674,5.783376466576097,5.493528193243509,3.9847102429393972,3.9633333333333334,3.7133333333333343,3.8977949057983072,4.131518627650197,5.35441775567949,5.501327868280574,8.8775,8.938750000000004,9.039821121474926,9.103935932812828,10.16564450312845,9.850452130219422,7.28875,7.731666666666668,7.753226622097292,6.983735829372481,8.032540566124336,6.24027196596321,4.447708333333333,4.207916666666666,4.457250548653494,4.553362569223729,6.2717618779506354,5.556792429339904,8.325000000000001,7.301663708777676,10.357969561644786,6.383375090236154,5.324375,7.7512500000000015,7.003197121585064,7.418562879727764,12.82890001753044,11.217499058836783
2001-08-31,MONSOON,10.2,4.755,8.0425,10.69,9.092,6.94,5.475,8.5225,6.15,7.5,6.9,5.3500000000000005,10.8,10.0,6.475,18.2,5.22,8.069374999999999,10.243750000000002,10.303333397008103,10.362785883224651,12.015323634469075,8.873793778770796,8.296875,8.333750000000004,7.33459611484243,8.863569994962516,4.6494232154450525,-1.1442080187203958,5.891041666666666,5.891041666666666,6.687543185006412,7.960820024593174,8.095399579155405,8.0425,7.991250000000001,8.34375,8.916813715239066,9.233618476150431,9.080517292751932,9.704683530893181,7.612000000000001,8.479624999999995,8.820356912272104,8.359809383919979,10.529109549839466,9.57470813472607,4.62875,5.51,5.948174892102546,6.339132812640073,6.060393469656306,5.160072685975081,3.52125,3.9512500000000004,4.562765694065485,3.5512120768161153,5.549616363261654,5.3070877268281595,6.1816875,7.19325,7.682698174435575,7.296575205102759,8.460960905032357,7.944084108507473,4.62875,4.813750000000001,5.523305822707767,5.194183240775283,5.250957854394317,5.382241279111213,6.535,6.8999999999999995,7.131303123615279,7.1634088212648335,9.846319674764608,8.052243469795176,5.064375,5.227499999999997,5.828377178899005,7.058126726014508,5.459828591193847,5.1722508866248385,3.9610416666666666,3.9383333333333344,4.478676943478984,4.122969484777342,5.521040488494265,5.431116215348948,8.41,8.915000000000006,9.743892672884956,9.66582969914835,11.333640500914322,11.082295850029912,6.72125,7.857500000000002,8.651935973258375,6.9449736968613776,9.77149653496295,10.381993917934226,4.12,4.534166666666666,5.264350329192096,5.008446520574551,6.138028866545766,6.733961944129007,11.25,11.660998225266606,9.857479145348893,2.651412648843073,6.491666666666667,5.556250000000002,6.289918272951038,6.9938280223617255,12.175055042755513,10.665574849150603
2001-11-30,POMKH,6.175,8.19,5.173333333333333,7.05,6.74,2.59,1.925,4.2025,3.6,5.74,3.33,3.433333333333333,7.3,3.35,2.125,2.1,4.025,6.5531250000000005,9.012500000000001,8.652000038204863,9.308456414864466,7.592314271183538,8.64416686681879,8.342500000000001,8.596250000000003,7.6767576689054575,8.805382579441632,8.295445388503207,5.428490421019178,5.891041666666666,5.891041666666666,6.0818592443371795,6.647069998502654,5.1261692749753625,5.173333333333333,8.200312499999999,7.895,8.170088229143438,8.833464312372733,8.618221015539163,8.783837034661502,7.2901875,8.081624999999995,7.988214147363262,7.762047025818485,5.89989922191139,5.7098311014996135,4.0175,4.9725,4.604904935261528,5.6193042992648525,4.0343651766285396,4.595589235490833,3.7031250000000004,3.5387500000000003,3.507659416439291,3.048290972481644,3.1228644946609867,2.9038875211548203,6.2396875000000005,6.458374999999999,6.290618904661344,6.792646275151385,5.512803066813569,5.708561578803266,4.374375000000001,4.626250000000001,4.75398349362466,4.820271412883739,4.8234073169404335,4.030303192773318,6.688750000000001,6.524999999999999,6.574781874169167,7.121460806684586,4.890434652929177,5.931708874329949,5.07375,5.197499999999997,4.829026307339403,6.408289000338418,2.7402073270866025,3.892069060480358,4.040416666666667,3.9883333333333346,4.060539499420724,4.001579481049071,3.646949792115546,4.222076245366712,7.98,8.840000000000005,8.766335603730973,9.06573755511226,7.290559529079679,7.206146259964121,6.32,6.720000000000002,6.531161583955025,6.90642670187197,6.098657000996391,6.496200419587332,4.4399999999999995,4.361249999999999,4.0086101975152575,4.392236261854559,3.4116583951822936,4.032275391679994,7.2250000000000005,7.836598935159963,18.534575805805755,7.61952010501118,8.447083333333333,5.092500000000001,5.383950963770623,6.443323181610639,7.245188638770128,4.726978660052829
