Date,Season,Ron,Shirhatti,Mundargi,Gadag,Nargund,Ron_Trend,Ron_SMA,Ron_EWMA,Ron_DES,Ron_TES,Ron_ARIMA,Shirhatti_Trend,Shirhatti_SMA,Shirhatti_EWMA,Shirhatti_DES,Shirhatti_TES,Shirhatti_ARIMA,Mundargi_Trend,Mundargi_SMA,Mundargi_EWMA,Mundargi_DES,Mundargi_TES,Mundargi_ARIMA,Gadag_Trend,Gadag_SMA,Gadag_EWMA,Gadag_DES,Gadag_TES,Gadag_ARIMA,Nargund_Trend,Nargund_SMA,Nargund_EWMA,Nargund_DES,Nargund_TES,Nargund_ARIMA
2001-02-28,POMRB,14.3825,7.793333333333334,5.24,7.4099999999999975,22.37,11.861854166666665,13.770500000000002,13.716738960472082,12.694749434942818,13.404708816833518,12.329974502253561,8.193125,8.831250000000002,8.352967089708834,8.096098778462547,8.297405389945272,7.916164750550221,5.953958333333333,5.928958333333336,5.592663793151617,5.55258954852402,5.3385885816819405,5.631144736026357,7.014062499999999,7.9218749999999964,7.6796389759098,7.19156536016995,8.066641161691527,5.834545287720452,24.236458333333335,26.2175,25.05975374831567,25.20001018627076,27.96323706368392,29.487066931317486
2001-05-31,PREMON,8.706666666666665,9.036666666666667,5.91,7.096666666666668,20.2,11.475041666666666,12.469666666666669,11.712710042949915,12.709203248511812,12.258505854727751,12.490838029572236,8.075416666666666,8.274583333333336,8.626446920491967,8.476258899925762,9.267649076688807,9.077663555970927,5.808020833333334,5.838958333333336,5.71959827589097,5.631234061589904,6.606443221136232,5.515197481081259,7.2889583333333325,6.972291666666663,7.446450052212548,7.010119442126827,9.095249348989716,6.755309465938834,23.802291666666665,24.3425,23.115852248989402,24.375159637286288,29.25964465021612,21.290201349625907
2001-08-31,MONSOON,9.285,8.995,6.923333333333333,7.3166666666666655,26.751666666666665,11.659479166666667,11.254041666666668,10.74162602576995,12.723678221097366,14.112776887573832,11.940618018855652,8.158750000000001,8.111666666666668,8.77386815229518,8.663964304374266,8.043819694600087,8.808364159002204,5.537083333333333,6.0689583333333355,6.201092298867915,5.9367902586490775,5.737385030945374,5.597821065790235,7.686458333333333,7.055833333333329,7.394536697994194,7.016081530603211,6.56375941136799,6.46965985289419,23.889791666666664,24.13041666666667,24.570178016060307,24.640274744576256,26.469756965640798,27.16981847944618
2001-11-30,POMKH,14.41,6.331666666666668,4.115,8.265,24.575,12.373333333333331,11.69604166666667,12.20897561546197,12.738211992095481,12.754109361747847,11.921603562878577,8.482708333333333,8.03916666666667,7.796987558043775,7.56394817029348,7.7679167000273495,7.455208039456011,5.598020833333334,5.547083333333335,5.366655379320749,5.485561746804197,5.445156361987519,5.914912981752931,8.445625,7.522083333333329,7.742722018796517,7.453687422283863,5.682610874631129,6.670222347159578,24.73166666666667,23.47416666666667,24.572106809636182,24.544616061338825,25.86297452240562,23.83954474858081
2002-02-28,POMRB,14.089999999999998,8.75,5.16,8.725,25.695,13.7475,11.622916666666669,12.961385369277181,12.752759580976386,13.55744254352399,11.879535720520055,8.965208333333333,8.278333333333336,8.178192534826266,8.0578103615453,7.587273535277858,7.584361266445912,5.986458333333333,5.527083333333335,5.283993227592449,5.398417153021308,5.146548807674631,5.442807688679372,9.350333333333332,7.85083333333333,8.13563321127791,7.893158156180993,8.49500351410818,7.534768250470241,25.038333333333334,24.305416666666666,25.02126408578171,24.628444354040507,25.154042116986915,26.22314239263975
2002-05-31,PREMON,14.71,10.671666666666667,6.4775,11.855,23.61,13.893124999999998,13.123750000000003,13.660831221566308,12.767328780162185,11.655451382116294,13.178034199624555,10.259374999999999,8.687083333333335,9.175582187562426,9.193346965210175,9.527620666453464,9.58051364024669,6.588958333333333,5.668958333333335,5.76139593655547,5.6525760565100445,6.443137538749589,5.354762177105689,9.8199375,9.040416666666665,9.623379926766745,9.556894649328937,9.995446578908188,7.9541261930251475,25.1875,25.157916666666665,24.456758451469028,24.392357328796102,26.823844079873314,24.410060353520926
2002-08-31,MONSOON,14.275,11.22,9.463333333333333,9.796,25.795,13.305416666666668,14.371250000000003,13.906498732939786,12.78191088596868,13.65711338245756,13.231529271782055,11.695208333333333,9.243333333333336,9.993349312537456,10.057657718597168,9.104079857527243,10.034655924887499,6.968958333333334,6.303958333333336,7.242170895266615,6.569859842734969,5.761504194964,5.6214610174414315,10.2055625,9.66025,9.692427956060047,9.483098716887575,9.517110125911014,10.807583497800932,25.844375,24.91875,24.992055070881417,24.51389292580235,25.485378880831565,25.18334836026402
2002-11-30,POMKH,10.585,14.46,6.3950000000000005,9.5425,26.725,12.665833333333333,13.415000000000006,12.577899239763873,12.796478983789923,13.625031836962448,12.456774397117506,12.286666666666667,11.275416666666668,11.780009587522475,11.989401819940783,9.506074094832119,8.98972904620551,6.998645833333333,6.873958333333336,6.90330253715997,6.517724485680275,6.11450666011259,6.573096746047048,10.163374999999998,9.979624999999999,9.63245677363603,9.328385049159795,8.383707544260156,8.930500881017117,26.21125,25.45625,25.68523304252885,24.75414843036794,24.69349768890573,25.237527380380573
2003-02-28,POMRB,13.213333333333333,12.108333333333333,5.919999999999999,10.5325,28.8,11.666458333333333,13.195833333333342,12.832072877191656,12.81108533023017,14.007069845510397,12.234710309298377,12.500833333333334,12.115000000000002,11.91133908584682,11.9774364645721,13.04461572695536,13.071210482717783,6.3966666666666665,7.0639583333333364,6.509981522295982,6.3629558616210105,6.22897166429534,6.507986352684127,9.904916666666667,10.431499999999998,9.992474064181618,9.701103177226337,10.43851611088013,8.699398188761315,25.199791666666666,26.2325,26.931139825517313,25.263953319099635,24.56497991197331,25.79962531258424
2003-05-31,PREMON,10.47,12.045,5.955,9.71,23.44,11.353541666666667,12.135833333333341,11.887243726314994,12.825685528021951,12.43303596300053,12.42700160025731,12.058020833333334,12.458333333333336,11.964803451508093,11.942353886932084,13.763306083610658,13.62479956191915,6.413125,6.933333333333337,6.287988913377589,6.254507946426405,7.442870761400384,6.339703279334316,9.7121875,9.895249999999997,9.879484438508971,9.519067993372948,11.866578438071695,9.601929412955572,23.398958333333336,26.19,25.534683895310387,24.906938479275286,26.488831797411983,26.611139543290697
2003-08-31,MONSOON,10.52,11.56,5.17,9.873333333333333,17.873333333333335,11.51,11.19708333333334,11.340346235788996,12.840302679774581,13.77153242663584,12.255397590551658,11.619166666666667,12.543333333333337,11.802882070904857,11.704412475892621,11.673830517453894,11.788125188614114,7.549375,5.860000000000005,5.840793348026553,5.981891235374803,6.370840442297657,6.223204519061691,9.639479166666668,9.914583333333331,9.877023996438716,9.498759617122614,9.251009160660663,8.852099178713374,22.667083333333334,24.209583333333335,22.470143670519565,23.78341815893454,25.513412396924338,23.82744826766773
2003-11-30,POMKH,11.836666666666664,10.5775,10.82,7.923333333333333,20.24,11.916666666666664,11.510000000000007,11.538874408140064,12.854947284057966,12.933166530766929,12.571174123582198,12.01875,11.572708333333336,11.312729242542915,11.131749214162886,10.778074170869848,10.22182200232566,8.88625,6.966250000000005,7.832476008815933,7.148224912105001,5.46648802463877,5.9384700218247515,10.609166666666667,9.509791666666665,9.095547731196563,8.594730520839821,8.300369267511275,9.001001636577072,22.63067708333333,22.58833333333333,21.578086202311738,23.17817364092056,23.721743669771232,23.2293490189437
2004-02-29,POMRB,13.213333333333333,12.48,10.585,11.570000000000002,29.43,12.59125,11.510000000000007,12.20865797821737,12.86961986844531,13.752493005329379,11.996667695013624,12.45625,11.665625000000002,11.779637545525748,11.679279819047297,11.316614138872305,10.70735537416223,9.963750000000001,8.132500000000004,8.93348560528956,7.972471921110809,6.881996194577461,7.151329535593767,11.300416666666667,9.769166666666665,10.08532863871794,9.792998226383478,9.537868302788214,7.223288619224747,22.762604166666666,22.745833333333334,24.718851721387043,24.018578454487095,22.858100489635973,23.53553045203698
2004-05-31,PREMON,13.723333333333334,14.87,11.985,16.43,22.51875,12.944583333333332,12.323333333333341,12.814528120263756,12.884313294631589,11.988255974178982,12.662766554136054,12.8219375,12.371875000000001,13.015782527315448,13.055332212390482,13.257345050961138,12.732556776797761,9.592500000000001,9.640000000000004,10.154091363173736,8.93535169111481,9.12481981199809,7.99531760100566,11.2625,11.449166666666665,12.623197183230763,12.645942302742684,11.997339273738708,10.547763902957131,22.640937499999996,22.515520833333333,23.838811032832226,23.7136788597814,24.382314966518184,27.040928359364923
2004-08-31,MONSOON,12.663333333333336,12.235,7.76,8.683333333333334,19.85,12.922916666666667,12.859166666666674,12.754050205491588,12.899014597367477,13.309211551637429,12.788033886957765,13.250250000000001,12.540625,12.70346951638927,12.613634723581669,13.106542182474133,13.524625919798584,8.325625,10.287500000000003,9.196454817904241,8.636726655756167,9.167905044121822,8.976936871815179,11.07375,11.151666666666664,11.047251643271792,10.587820802379303,12.888312790206928,14.978371730819848,20.9684375,23.0096875,22.243286619699337,23.06148068694116,23.087965693512974,21.314153772997432
2004-11-30,POMKH,12.52,12.828,5.260000000000002,8.81,17.29,13.095416666666669,13.030000000000006,12.660430123294951,12.913731369256752,12.946739909584542,12.625269426971814,13.311416666666666,13.10325,12.753281709833562,12.641321726704613,11.769785509336506,11.316987391443813,7.466875000000001,8.897500000000003,7.621872890742544,7.803847029417972,8.210448152690756,8.642449160703809,10.059583333333334,11.373333333333331,10.152350985963075,9.570169182238995,9.368765268465818,7.916140872141551,19.77484375,22.272187499999998,20.2619719718196,22.130405014881696,22.175243309948605,24.98784116899821
2005-02-28,POMRB,12.356666666666667,13.656,6.0100000000000025,9.173333333333334,19.0,12.418690476190477,12.81583333333334,12.538924740643637,12.92846346235075,13.889659541058375,12.266551467970766,13.052458333333332,13.39725,13.114369025900137,13.030044045887706,13.040960657037717,12.393936428088463,7.049000000000001,7.753750000000004,6.977123734445527,7.35665944839359,7.496295197837858,7.76285453478131,9.182083333333333,10.774166666666664,9.760743924911178,9.204754836763108,10.509554854952006,8.031616247627685,18.400625,19.6646875,19.75718318309176,21.59179869929153,21.859516938886642,19.376431199618754
2005-05-31,PREMON,15.96,14.183333333333332,9.69,10.713333333333333,23.4,11.631845238095238,13.375000000000005,13.907354844386182,12.943242056305401,12.429794106270663,12.279661640867808,12.675416666666667,13.225583333333335,13.541954748873415,13.479194302777739,14.662545116542061,14.183539954128365,7.261437500000002,7.180000000000003,8.062274240667316,7.912585723238086,8.408254001152505,7.296940388971725,9.119416666666666,9.344999999999997,10.141779688280039,9.71933821758968,11.176516188277546,8.362848245732648,17.42625,19.885,21.214309909855054,21.782880925561948,21.234397711788766,24.309994701361287
2005-08-31,MONSOON,5.012857142857143,10.85,6.7120000000000015,7.38,7.975,11.94078869047619,11.462380952380958,10.349555763774566,12.957946825323706,13.471850983267178,12.906549243805033,12.157416666666666,12.879333333333335,12.465172849324048,12.218824025223817,13.294242281056967,13.24217300501877,7.953937500000001,6.918000000000005,7.522164544400391,7.609335942449114,8.046528771900302,7.878042677905036,9.332,9.019166666666663,9.037067812968022,8.461082413475122,9.46210771730712,9.766785705590381,18.32875,16.916249999999998,15.918585945913032,19.671936753466657,20.211348406585035,21.10608232725136
2005-11-30,POMKH,13.875714285714285,11.196666666666667,8.0075,9.612,21.37,11.762142857142855,11.801309523809529,11.760019172550454,12.972741576769334,12.713681740234637,11.983910638552445,11.533416666666668,12.471500000000002,11.957770376261095,11.690621168597307,11.042148967000289,10.469110795561868,8.397583333333335,7.604875000000004,7.716298726640234,7.694853898217849,7.1078902023328485,7.559766518492233,9.615916666666665,9.219666666666663,9.267040687780813,8.826066376258225,7.0722718989783235,6.7279600349026465,18.249375,17.93625,18.09915156754782,19.85349160031531,17.655790935736956,16.59177378642114
2006-02-28,POMRB,13.4725,11.143333333333333,8.8025,10.072,22.14,13.229910714285714,12.08026785714286,12.445011503530273,12.987549753264991,13.550868710701874,12.170800348406722,10.99225,11.843333333333335,11.63199555908999,11.379622098737167,11.787358099451149,11.207741198390373,9.390666666666668,8.303000000000003,8.15077923598414,7.952572762949833,7.381135864360772,7.649456896386759,9.804666666666668,9.44433333333333,9.589024412668486,9.227580969583308,9.861961961766816,8.762757703995154,18.65046875,18.72125,19.715490940528692,20.121132300795736,18.481264532244865,24.817659026787624
2006-05-31,PREMON,13.415,11.704,10.446666666666667,12.086000000000002,19.625,15.042172619047617,11.44401785714286,12.833006902118163,13.002374230149984,12.956363566166527,11.654062252569162,10.660166666666667,11.223500000000003,11.660797335453994,11.46371458944729,12.676147065696947,12.28289624099405,10.617291666666667,8.49216666666667,9.069134208257152,8.546668036607809,9.038802613180236,7.916748318924463,9.862833333333334,9.787499999999996,10.587814647601093,10.360171347804794,11.351783898844255,9.182115646550061,18.967187499999998,17.777500000000003,19.679294564317214,19.977757637774456,19.073036383109258,17.56266409606308
2006-08-31,MONSOON,19.3,9.0,13.9,7.517333333333334,14.958750000000002,14.8371875,15.015803571428574,15.419804141270898,13.017264189256228,11.92456753968447,13.929347716418892,10.639229166666667,10.761000000000003,10.596478401272396,10.289060890224082,11.020947981256706,10.924256565664832,11.206979166666667,10.289166666666668,11.001480524954292,9.834372224378795,8.709422038039698,8.530461618060711,10.120770833333333,9.821833333333329,9.35962212189399,8.85893724320359,10.274585669633321,11.018174116779594,17.9209375,19.523437500000007,17.791076738590327,19.16834250911266,16.619998514222758,23.43336316425482
2006-11-30,POMKH,14.086666666666664,10.39,10.6325,9.94,16.919999999999998,14.471958333333333,15.068541666666668,14.886549151429204,13.032127886631931,13.543601444680805,12.910227577852162,10.733833333333333,10.559333333333337,10.51388704076344,10.278284520747132,9.01521874471253,8.838342195082108,11.574583333333335,10.945416666666668,10.853888314972576,10.013764936964895,9.444233958591427,9.858431549618146,10.352208333333333,9.903833333333328,9.591773273136393,9.184283746783544,7.525463530156472,6.853159652534982,16.514687499999997,18.410937500000006,17.442646043154195,18.770069662281884,16.84375131526026,15.293907984399995
2007-02-28,POMRB,11.621666666666668,11.7825,10.895,11.8075,18.22,13.373083333333334,14.605833333333337,13.58059615752419,13.04698802965254,14.175346627493482,13.116146644943697,10.910625,10.719125000000004,11.021332224458064,10.900875668944156,10.470640807697508,10.27685256426723,10.7971875,11.468541666666669,10.870332988983545,10.213079783272311,9.791509357184173,10.023360100118303,10.560291666666666,10.337708333333328,10.478063963881835,10.209943915781134,10.248531362184483,9.061778149990827,15.89984375,17.430937500000006,17.753587625892514,18.62346384045919,17.227296729564976,22.88394714702359
2007-05-31,PREMON,12.344,11.821666666666665,11.295,12.202,12.295,12.292041666666666,14.338083333333335,13.085957694514512,13.061870983516718,13.551483681410904,12.828152672850706,10.658541666666666,10.74854166666667,11.341466001341505,11.256754652158046,12.497785569121632,12.419996188610428,9.371562500000001,11.680625000000003,11.040199793390126,10.460846047898137,11.36765321694486,10.212389104917484,10.370333333333335,10.366708333333328,11.167638378329102,10.92675398592182,12.456202925820882,10.76428023199363,17.61625,15.598437500000006,15.57015257553551,17.625801646029085,17.217947876759897,15.772990641132846
2007-08-31,MONSOON,11.58,10.296666666666663,6.8325000000000005,9.066,17.37,12.406833333333333,12.408083333333337,12.483574616708708,13.076764477408421,13.535638971715265,12.063057385848635,9.801979166666666,11.072708333333335,10.923546267471568,10.761831311397978,11.014879611071015,10.971665005545113,8.211875,9.913750000000004,9.357119876034076,9.564167305875568,10.658574277794985,10.454043485146933,9.272854166666669,10.753874999999995,10.32698302699746,9.864603294600053,10.853005635127086,11.123925250119525,20.045625,16.20125000000001,16.290091545321303,17.526557987260336,13.763832458446942,19.271153170847143
2007-11-30,POMKH,13.158333333333333,7.076666666666667,6.295,6.871666666666666,28.24,12.752583333333334,12.176000000000004,12.753478103358558,13.09168790176374,13.570437344342228,12.669149918194154,8.875124999999999,10.244375000000002,9.384794427149608,9.039771285332383,9.767363060572553,9.77607296539134,6.799999999999999,8.829375000000004,8.132271925620445,8.756048703758248,9.080945693496108,9.508584216399392,7.971479166666667,9.986791666666662,8.944856482865143,8.304107043933897,8.620211935620082,8.264998059136504,21.306875,19.031250000000007,21.07005492719278,19.044210344789512,14.82142142975872,17.16050505885582
2008-02-29,POMRB,13.468333333333335,8.243333333333334,5.955,6.095999999999999,26.335,12.824500000000002,12.63766666666667,13.03942019534847,13.106630797439344,13.645973115874618,13.196788976315771,8.160250000000001,9.359583333333335,8.928209989623099,8.630841974564746,8.856611997913161,8.726497523525968,6.195,7.594375000000004,7.261363155372267,8.062820474947094,8.408981584311675,8.668915645682775,6.868291666666666,8.558916666666661,7.805313889719085,7.133126888503863,9.127845799114551,6.264539120122766,21.2125,21.06000000000001,23.176032956315666,20.052163319631877,17.284385673421095,24.405983547235678
