Date,Season,Bhikangaon,Maheshwar,Jhiranya,Bhagwanpura,Segaon,Kasrawad,Khargone,Badwah,Gogawan,Bhikangaon_Trend,Bhikangaon_SMA,Bhikangaon_EWMA,Bhikangaon_DES,Bhikangaon_TES,Bhikangaon_ARIMA,Maheshwar_Trend,Maheshwar_SMA,Maheshwar_EWMA,Maheshwar_DES,Maheshwar_TES,Maheshwar_ARIMA,Jhiranya_Trend,Jhiranya_SMA,Jhiranya_EWMA,Jhiranya_DES,Jhiranya_TES,Jhiranya_ARIMA,Bhagwanpura_Trend,Bhagwanpura_SMA,Bhagwanpura_EWMA,Bhagwanpura_DES,Bhagwanpura_TES,Bhagwanpura_ARIMA,Segaon_Trend,Segaon_SMA,Segaon_EWMA,Segaon_DES,Segaon_TES,Segaon_ARIMA,Kasrawad_Trend,Kasrawad_SMA,Kasrawad_EWMA,Kasrawad_DES,Kasrawad_TES,Kasrawad_ARIMA,Khargone_Trend,Khargone_SMA,Khargone_EWMA,Khargone_DES,Khargone_TES,Khargone_ARIMA,Badwah_Trend,Badwah_SMA,Badwah_EWMA,Badwah_DES,Badwah_TES,Badwah_ARIMA,Gogawan_Trend,Gogawan_SMA,Gogawan_EWMA,Gogawan_DES,Gogawan_TES,Gogawan_ARIMA
2000-08-31,MONSOON,9.155,4.5075,6.14,7.18,2.77,6.0950000000000015,7.225,3.8125,9.18,12.44,12.7925,12.404488485792982,14.322208593400942,8.029711224272095,11.4856945425686,6.0451041666666665,5.881875000000002,5.614858726353938,5.411307123780687,4.566488231223104,4.541404947861171,7.980625000000001,8.185,7.778399268008329,8.441447375055262,6.477277010389406,6.992934678771421,9.106875,7.503750000000001,7.58967576922355,7.073810435865477,5.52519295924901,6.136359928552993,3.7399999999999998,3.4799999999999995,3.377336935091093,3.063113182284344,2.531002405645624,2.5333353057392873,12.036458333333332,13.607083333333334,12.210543550852176,6.3224951691166,14.272350201736224,12.028821964177563,7.644583333333334,7.9820833333333345,8.062179359694149,7.896198053298697,6.627940911038032,7.90347149074319,5.7090625,5.289375,5.083474548341542,5.815043817285552,3.770924057174657,3.5967332598309176,10.43875,9.461249999999996,9.563482460031928,8.952403080396817,8.169911709131968,8.93898010859496
2000-11-30,POMKH,10.33,6.392499999999999,6.762500000000001,9.13,3.55,5.7625,7.8000000000000025,5.3475,11.35,10.65,13.20125,11.57469309147579,13.255618901375435,8.91812371380114,7.992906532380315,6.234583333333333,6.034375000000002,5.925915235812362,5.545379355461393,5.261322098638752,4.866546923927322,8.029375,7.963125000000002,7.372039560804998,8.104296927732644,6.566017885247551,6.685757990113248,10.589375,8.061250000000001,8.20580546153413,7.460222407323774,6.106897999481024,6.05095741683092,3.6937499999999996,3.6674999999999995,3.446402161054656,3.1245509167642496,2.9715627005732106,2.954009601263243,9.458124999999999,12.346041666666668,9.631326130511304,6.313613457718499,10.39898744286715,8.853771176263958,7.907500000000001,8.122916666666669,7.95730761581649,7.865488680882298,6.671584540661501,5.688512305067249,6.5196875,5.569999999999999,5.189084729004925,5.751970206841349,4.531065534057744,4.225415228733823,10.546666666666667,10.344999999999997,10.278089476019156,9.17670906100941,8.03302864545303,7.960626580002883
2001-02-28,POMRB,8.56,6.183333333333333,9.29,15.315,4.13,8.49,4.37,7.56,10.25,10.071041666666666,11.67875,10.368815854885474,11.585174643152591,12.556945490872845,10.463051590209579,6.512395833333333,6.055833333333335,6.028882474820751,5.633097400598187,6.338359011167511,5.857308613910411,8.180625000000001,7.998125000000002,8.139223736482998,8.512156146451133,7.942312899455713,8.249785122218727,11.494375,10.1525,11.049483276920478,9.173324366755624,8.069811122274677,6.798470217942755,3.61625,3.812499999999999,3.7198412966327936,3.31773052677079,3.6753485498445126,3.392920791219911,6.993333333333333,11.726875000000001,9.174795678306783,6.304744243827493,9.43901006899026,6.21232588237579,9.185625,7.166250000000002,6.522384569489894,7.052104647059423,8.026838502886918,7.684147545345695,7.2871875,5.848125,6.137450837402955,6.4072463562611475,5.82549013352806,6.312077901566649,10.483125,10.532499999999997,10.266853685611494,9.265993252905018,10.25022238805102,9.777824961666823
2001-05-31,PREMON,10.44,8.57,10.05,12.48,3.85,8.41,15.199999999999998,12.045,11.463333333333333,11.125416666666666,9.62125,10.397289512931284,11.164789467702859,15.292296410617185,11.354088014394438,6.481145833333334,6.413333333333334,7.04532948489245,6.031552781999871,7.922024256948228,7.1628608545075885,8.2428125,8.060625000000002,8.9035342418898,9.100575079401159,9.21760583803017,9.22467992468313,12.256874999999999,11.026250000000001,11.621689966152289,9.843315113930135,11.634713407352894,10.802038773860975,3.8199999999999994,3.5749999999999993,3.771904777979676,3.3855348494429447,5.308851062692904,4.547543047034895,6.647812500000001,7.189375000000003,8.868877406984069,6.295887488682888,13.868502314846298,12.173347758539043,10.243333333333332,8.64875,9.993430741693935,8.920564359836863,9.402513729003728,6.277773991616948,7.381875,7.19125,8.500470502441773,8.56317305899868,7.851636894384522,7.7512426438844635,10.320416666666668,10.56083333333333,10.74544554470023,9.469279703007839,11.71815301096903,11.68328073241549
2001-08-31,MONSOON,12.753333333333332,5.299999999999999,7.1,10.925,3.1,4.526666666666666,11.52,4.58,8.558333333333334,12.962916666666665,10.520833333333332,11.339707041092103,11.887160535828075,6.944808800526266,11.012332278230122,6.302604166666667,6.611458333333333,6.34719769093547,5.934306690940769,5.303440575640107,5.374810698188502,7.955000000000001,8.300625000000002,8.18212054513388,8.742286355760966,6.48545701608189,6.627019647123584,12.289375,11.9625,11.343013979691374,10.00360748106626,7.7496246604119,7.264086901302701,4.1475,3.6574999999999998,3.5031428667878055,3.2421625626186388,2.4469414489692785,2.4418755918979773,6.318333333333334,6.797291666666669,7.131993110857108,6.28704314605716,5.4330114483746925,3.9025010472987556,11.879583333333333,9.722499999999998,10.60405844501636,9.50943114924893,8.905572270620514,11.221924322733173,7.2959375,7.383125,6.932282301465063,7.972749258615652,5.370593123324761,5.453414343729198,10.203385416666666,10.405416666666662,9.870600660153471,9.35635138831052,9.070457091601773,9.902236683224551
2001-11-30,POMKH,15.166666666666664,5.35,6.3,11.485,4.85,4.566666666666666,11.966666666666667,5.3375,10.67,15.737083333333333,11.729999999999999,12.870490891321928,13.514907265034028,8.638162984107774,9.510174155146533,6.397708333333333,6.350833333333334,5.948318614561282,5.856935372034096,6.023016792508117,5.62693484609397,7.71875,8.185,7.429272327080328,8.146015246967401,6.574747168037541,6.72365154200244,12.14875,12.55125,11.399808387814826,10.25595493207344,8.596234029349908,7.595582331295441,4.53125,3.982499999999999,4.041885720072683,3.5874223447865425,3.0738666060524906,2.9076590026942144,7.385000000000001,6.498333333333336,6.105862533180931,6.27821122814535,4.910416396545596,4.071711062581871,14.4875,10.764166666666664,11.149101733676483,10.064917161659992,10.072494486836932,8.57817246682115,7.0040625,7.380624999999999,6.294369380879038,7.546327112143517,6.106992912684604,5.142500649858131,10.2084375,10.235416666666662,10.190360396092082,9.469667312439476,8.596929851975037,9.059142597579578
2002-02-28,POMRB,18.423333333333336,5.797499999999999,7.45,13.22,5.45,7.0500000000000025,13.293333333333335,6.8825,9.99375,16.569166666666668,14.195833333333333,15.09162786812649,16.22483759499319,13.156416619062192,14.221704581602548,6.723229166666667,6.2543750000000005,5.88799116873677,5.850482004528378,6.296419238551628,5.291018912044729,7.7275,7.725000000000001,7.437563396248197,7.923532942378922,7.950771572365136,8.29333941888691,12.244374999999998,12.0275,12.127885032688894,10.848615540512961,10.535743931228945,8.849797706780508,5.04375,4.312499999999999,4.60513143204361,3.9908726304946196,4.316723971314122,3.9790080313008875,8.953750000000001,6.138333333333335,6.48351751990856,6.269391735947293,5.928702835234872,5.818621321652656,15.805000000000001,12.995,12.006794373539224,10.797370222886908,11.854124724300865,9.485928126714835,6.921875,7.211250000000001,6.529621628527423,7.583954364480751,7.237446502399447,7.116708985162885,10.338645833333333,10.171354166666662,10.11171623765525,9.502525698518024,10.539029137221904,10.146241389987269
2002-05-31,PREMON,22.77,9.716666666666667,10.0,13.45,5.6,18.383333333333333,27.14,10.3875,11.76,15.192083333333334,17.278333333333332,18.162976720875896,20.29585876275929,17.484014720731977,17.012749956056243,7.140416666666667,6.541041666666667,7.4194613679087285,6.3745928393719815,7.726905498310749,7.172486169032766,7.8175,7.712500000000001,8.462538037748917,8.471551842101716,9.224999951090355,9.019015378317526,11.983124999999998,12.27,12.656731019613336,11.358729737585493,13.306067738672738,10.509500318832206,5.11875,4.749999999999998,5.003078859226166,4.3209538895251525,6.2556688934211335,5.156897492899258,9.336666666666666,8.631666666666668,11.243443845278469,6.260584718849409,11.312274774553254,10.826347670509525,15.104166666666668,15.980000000000002,18.060076624123536,14.548659121436543,16.067298502933763,12.830902437471678,7.051874999999999,6.796875,8.072772977116454,8.744156744695845,9.31307092036389,9.511058231420835,9.898020833333334,10.245520833333329,10.77102974259315,9.711412151318529,11.886417960152686,11.828086605314176
2002-08-31,MONSOON,7.080000000000001,6.7575,7.22,10.72,5.45,7.103333333333333,10.12,5.58,9.303333333333333,13.959583333333335,15.86,13.729786032525539,15.908626799920372,10.87906711165465,13.288193435337973,7.581979166666667,6.905416666666667,7.154676820745237,6.428063748929917,5.705987363467764,6.040831149260879,8.0075,7.7425000000000015,7.96552282264935,8.167321982012824,6.492818271690979,7.004257975871112,11.096875,12.21875,11.882038611768001,11.126616363374135,9.29879322837905,8.13073767641531,4.55625,5.337499999999998,5.1818473155357,4.521053650095586,3.7552638651209516,3.420404530037753,9.198333333333332,9.275833333333335,9.587399640500415,6.251789988533851,8.65090255277515,7.284787777225775,14.111666666666666,15.630000000000003,14.884045974474121,13.513162457205157,18.507617089345008,18.14494503905265,6.9759375,7.046875,7.075663786269873,8.155873166826733,5.066604222990073,4.472303074187675,9.640052083333334,10.431770833333328,10.183951178889224,9.649049968858343,9.267118670425504,9.927192850938539
2002-11-30,POMKH,9.823333333333334,7.23,6.9,9.6,3.1,5.053333333333334,7.759999999999999,5.3775,6.4,12.659583333333334,14.524166666666668,12.167204952848657,13.751084690599482,10.921094841721185,9.826758807422353,7.680208333333334,7.375416666666668,7.184806092447142,6.538182824580036,6.895466722632123,6.436794964717041,8.284999999999998,7.892500000000001,7.539313693589611,7.792208171275675,6.582173548976995,6.569858114890989,10.236875000000001,11.7475,10.9692231670608,10.69174120660207,9.839801824704693,8.162112667842086,4.0925,4.899999999999999,4.349108389321421,4.062891432187039,4.8510381046797,4.397066474196312,7.7056249999999995,9.3975,7.773773117633582,6.243007597452254,7.8328058454957885,7.042891685677073,11.858749999999999,14.578333333333337,12.034427584684472,12.173813045198791,13.54855860680983,8.24299041622697,6.813750000000001,7.056875,6.3963982717619245,7.481369008260081,6.10273921175259,5.743171670393741,9.940833333333334,9.364270833333327,8.670370707333536,9.298201959986425,8.914858989463188,9.59649646862873
2003-02-28,POMRB,13.906666666666665,7.4499999999999975,8.37,8.015,2.7,5.456666666666666,9.56,6.235,12.2,12.54875,13.395,12.86298963837586,13.945453416708853,14.128566969888423,10.723307985810111,7.429374999999999,7.788541666666667,7.290883655468285,6.663182520903291,7.617657740976865,6.472045073990543,8.38875,8.1225,7.871588216153766,7.8829851493328125,7.958539736040254,7.956627106984875,9.455,10.446250000000001,9.78753390023648,9.994375531146192,11.234271328021258,8.97950307604553,3.5037499999999997,4.212499999999999,3.6894650335928523,3.6291389470240003,4.5063494351602875,4.300888620048669,5.863333333333333,8.999166666666666,6.846930537246816,6.234237546800062,7.728614611467396,6.6777061854810835,9.68375,13.645000000000003,11.044656550810684,11.558770292160823,11.052414913314948,7.584607651242745,6.61625,6.895,6.331838963057155,7.119396205614923,7.331315474255316,7.023519940150883,9.843541666666667,9.915833333333326,10.082222424400122,9.572986402205146,9.842316695298212,9.429314403435889
2003-05-31,PREMON,16.886666666666667,8.85,11.3,11.775,4.64,8.035,12.85,9.7375,11.96,12.79375,11.924166666666668,14.472460449692182,15.421260886580649,17.51276228393802,14.180539826971332,7.01,7.571875,7.914530193280971,6.960538194953956,9.195696350622237,8.537530122558373,7.82875,8.447500000000002,9.24295292969226,8.84495957728805,9.233294335512596,9.39866480461855,8.3375,10.0275,10.582520340141889,10.3194728237967,12.976117846256336,9.532798928502908,2.925,3.972499999999999,4.069679020155711,3.8132543085874553,5.122197152360414,3.922657695743734,5.107083333333333,6.412083333333333,7.32215832234809,6.225479835668851,11.548444608799496,11.365302066022922,9.014583333333334,10.072500000000002,11.766793930486411,11.843554763736247,13.633249485015144,12.61934179101824,6.4609375,6.732499999999999,7.694103377834294,7.931748526156571,9.542860437896703,10.462967584675233,9.794375,9.965833333333327,10.833333454640073,9.794881344380904,11.831708979941443,11.778180205761895
2003-08-31,MONSOON,12.076666666666668,5.6175,6.75,6.1400000000000015,1.7,2.7133333333333334,7.0100000000000025,4.65,8.325,12.785000000000002,13.173333333333336,13.514142936481976,14.297997435670405,9.891662454177643,12.519758142675503,6.4328125,7.286875,6.995718115968582,6.780897530110605,6.13450569948669,5.625342385336603,7.2125,8.330000000000002,8.245771757815355,8.392113420222946,6.50185789683186,7.247806363628256,7.7406250000000005,8.8825,8.805512204085133,9.279894771007895,8.734516738401824,8.058614620412694,2.7625,3.0349999999999993,3.1218074120934265,3.1922001219314193,2.699870089084384,2.701279207503458,4.704583333333334,5.314583333333334,5.478628326742188,6.216734387057457,4.009313485342391,3.215063478510189,8.379166666666668,9.295000000000003,9.864076358291847,10.717760569722849,9.472129149959542,8.763829245218297,6.345937500000001,6.5,6.476462026700577,7.0223886454256474,4.977955434761008,4.61629801787438,9.345625000000002,9.721249999999992,9.830000072784044,9.624468798559365,9.268739749719867,9.866738708110905
2003-11-30,POMKH,6.786666666666666,5.0150000000000015,2.89,5.24,2.22,3.393333333333333,5.516666666666668,5.065,6.984999999999999,13.332500000000001,12.41416666666667,10.82315242855585,11.160629624533687,10.962215921459578,13.250061203118157,5.9046875,6.733125,6.203430869581149,6.5440569959708155,6.625326871278068,5.86567814949945,6.7575,7.327500000000002,6.103463054689213,6.8724691887172655,6.590938239141335,6.597946305507961,7.43,7.7925,7.37930732245108,8.274900974190432,8.575929965348138,7.135093778346783,2.5675,2.8149999999999995,2.7610844472560556,2.8766986832632115,2.5828279311673663,2.816050717623729,4.202708333333333,4.899583333333334,4.644510329378646,6.208001229068785,3.3071589996634847,3.1251326441100806,7.643333333333334,8.73416666666667,8.125112481641775,9.508558504467889,7.812405049832217,6.363953172315503,5.8765625,6.421875,5.911877216020346,6.339712669851835,5.560346078237118,5.05874525371406,8.71125,9.867499999999993,8.692000043670426,9.335602299778376,8.699758653856474,9.018879839015579
2004-02-29,POMRB,16.873333333333335,5.0475,7.45,7.6,2.28,3.8966666666666665,6.72,5.6275,8.025,12.807083333333333,13.155833333333337,13.243224790466844,13.393716229824488,13.64068634850609,13.005186655460214,5.598125,6.1325,5.741058521748689,6.343555221802905,6.481227433424017,5.2918833134635275,6.394166666666667,7.097500000000004,6.642077832813528,6.818011876186119,7.964989141189501,7.403015637272844,7.17375,7.688750000000001,7.467584393470648,8.042530688973352,9.431010513027438,7.671702141053351,2.4699999999999998,2.709999999999999,2.568650668353633,2.6640513298383546,2.8629593347867566,2.8031458092096715,3.830416666666667,4.509583333333334,4.345372864293854,6.199280343102815,4.523571500040424,5.051594704395772,7.295833333333333,8.02416666666667,7.563067488985064,8.856168546571302,7.2610770362128,6.5399326475527495,5.3540625,6.2700000000000005,5.798126329612208,5.942160144887208,6.7621109616293165,6.25472635433399,8.85875,8.823749999999993,8.425200026202255,9.182359873954185,9.80416221937697,9.698736322007454
2004-05-31,PREMON,18.3,7.0275,8.58,9.705,3.5,5.579999999999999,9.803333333333333,6.59,11.06,12.117083333333333,13.509166666666669,15.265934874280106,15.732540539652517,17.61863975851759,18.72317884402025,5.516875,5.676875000000001,6.255635113049213,6.437704405245513,7.4953262185244505,7.147362330945837,6.928333333333334,6.417500000000003,7.417246699688117,7.136909801568589,9.239209439682751,9.85191849523897,7.294999999999999,7.171250000000001,8.36255063608239,8.346135817366932,11.414711540228685,9.714128080363977,2.6624999999999996,2.424999999999999,2.94119040101218,2.823292165550329,4.02944319254857,3.6574829609819584,3.6874999999999996,3.895833333333334,4.839223718576312,6.190571720832231,9.101502614862257,10.073172605659014,7.5616666666666665,7.262500000000003,8.45917382672437,9.064659430039857,10.371620182003275,11.000346625994629,5.239375,5.483125,6.114875797767325,5.937272008777793,9.239349024850053,9.438867291428885,9.203125,8.598749999999994,9.479120015721353,9.353347380015833,10.87867213416587,10.839060874642065
2004-08-31,MONSOON,6.46,4.9875,6.563333333333333,6.16,2.06,2.19,7.276666666666666,3.6175,10.405,11.459583333333333,12.105000000000002,11.743560924568063,12.135135039524622,10.222261849487797,9.351584730573597,5.526875,5.519375000000001,5.748381067829528,6.243438717878537,4.379735799833151,4.539984844645008,7.560677083333333,6.370833333333337,7.075681353146203,6.878458917300344,6.506201234691993,6.4559039142560986,7.280625000000001,7.17625,7.481530381649434,7.769156399791984,7.084506276159102,7.237622375042368,2.8975,2.5149999999999992,2.588714240607308,2.569018822010013,1.5858511395545896,2.108834460570441,3.6412499999999994,3.765000000000001,3.779534231145787,6.1818753067115075,1.5586580425122118,1.9644039894557188,7.853749999999999,7.329166666666668,7.986170962701289,8.643137167488373,6.330191866275137,6.7878102788117,5.292187500000001,5.225,5.115925478660395,5.059562875350121,3.9194384936533306,3.6715373902841177,9.479375000000001,9.118749999999995,9.849472009432812,9.44005306220253,8.327432242107093,8.759699625306698
2004-11-30,POMKH,6.883333333333333,4.995,7.35,6.19,3.4,2.773333333333333,7.376666666666666,5.18,7.66,11.487083333333333,12.129166666666668,9.79946988807417,9.759568674202127,10.270615566681357,9.109175736608425,5.8225,5.514375000000001,5.447028640697717,6.076390215625834,5.371558251014006,5.375893184548556,7.805520833333333,7.485833333333337,7.185408811887722,6.892253539628626,6.595169949251362,5.389983400144339,6.996875,7.4137499999999985,6.96491822898966,7.333024286068443,7.216858753102089,6.882807979424243,3.3225,2.809999999999999,2.913228544364385,2.728954046007097,2.132250761772573,2.535752533460313,3.9124999999999996,3.6100000000000008,3.3770538720208054,6.173191113600424,1.7446900334588742,2.491075858846208,7.983333333333333,7.794166666666668,7.74236924428744,8.342155584584328,6.568391502469005,6.417270686540087,5.6553125,5.253749999999999,5.141555287196237,4.828401274243195,4.472144737481351,4.543873425903355,9.630625,9.287499999999994,8.973683205659686,9.23889333492077,8.426627161329032,8.519916860436501
2005-02-28,POMRB,11.516666666666666,5.1475,8.04875,6.535,2.98,4.1466666666666665,7.196666666666666,5.935,9.56,13.047916666666666,10.790000000000001,10.48634859951117,10.12747287687578,13.084571163909871,12.896028911338654,6.091354166666667,5.5393750000000015,5.327217184418631,5.952485138251545,5.7770109136772865,5.248515073568378,7.870104166666666,7.635520833333337,7.530745287132633,7.130460065250066,7.97178742344344,8.299360283490568,6.54,7.147499999999999,6.792950937393796,7.07724671453293,8.474211898389905,7.915816778201128,3.8587499999999997,2.9849999999999994,2.9399371266186307,2.7368191345580652,3.1462892978665593,3.1848857377074835,4.6025,3.6725000000000008,3.6848989898791498,6.164519130297749,3.3954296171377196,4.601916389925034,9.037500000000001,7.913333333333336,7.52408821323913,8.069357020788502,7.745390122049354,7.633192814398269,6.2053125,5.330624999999999,5.458933172317742,4.922024843030921,5.810478341711779,5.75695215788853,8.811875,9.671249999999995,9.208209923395811,9.251627732143785,9.740714355912333,9.456056235489873
2005-05-31,PREMON,23.876666666666665,9.2925,9.94,8.5,6.2,7.5,10.363333333333337,9.1875,10.735,14.127916666666664,12.184166666666666,15.842475826373366,16.271147246184935,16.23741897527225,15.312950833482692,6.178645833333333,6.105625000000002,6.913330310651179,6.405509168978998,7.149328308752522,7.190415625374019,7.9184375,7.975520833333338,8.494447172279578,7.9239272300814925,9.246348784908987,9.040183557067166,6.380000000000001,6.8462499999999995,7.475770562436278,7.330602860900153,10.439062726375225,9.417858640481331,4.14875,3.6599999999999993,4.243962275971179,3.568454508816448,4.500312339934325,4.162074437730167,5.221666666666667,4.152500000000002,5.2109393939274895,6.155859354605768,8.608463176573814,9.559357072549947,11.244583333333333,8.053333333333336,8.659786261276814,8.58881256291081,10.851675712357375,11.144066451424543,6.5046875,5.979999999999999,6.950359903390646,6.1219295683808905,8.25088664680545,7.750251125668456,8.56625,9.589999999999995,9.818925954037486,9.382411655787047,11.16872834999719,11.138465324632069
2005-08-31,MONSOON,13.37,4.873333333333333,5.72,3.71,3.65,5.79,15.15,5.42,4.18,14.666666666666664,13.911666666666665,14.853485495824021,15.965184134775598,10.036943643046795,13.233727922387853,6.407083333333334,6.077083333333335,6.09733151972404,6.200155975702268,5.196743144509908,5.945966221218664,8.0721875,7.764687500000004,7.3846683033677465,7.414964931535209,6.5141204043415755,6.887742944316221,7.1031249999999995,6.23375,5.969462337461766,6.431035436343099,6.068901268262575,6.7756948669768775,4.4799999999999995,4.057499999999999,4.006377365582708,3.5154515351011044,3.0600306873996725,3.1034386099099303,5.585000000000001,5.052500000000001,5.442563636356494,6.1472117311332735,2.177642892347412,2.7366793555772397,13.527500000000002,10.02166666666667,11.255871756766089,10.090257113070317,6.8547607835593665,7.1651991580825,6.5603125,6.430624999999999,6.338215942034387,6.001340954144938,4.2418045705313485,4.518916345310702,9.506250000000001,8.033749999999994,7.563355572422491,8.83369160156461,8.481465954709037,9.063956920999127
2005-11-30,POMKH,8.613333333333333,5.8075,8.58,7.36,4.13,4.126666666666667,17.16,5.7725,11.92,13.892083333333332,14.344166666666665,12.357424630827746,13.44013520595018,11.304821158136942,9.158273955293357,6.391458333333334,6.280208333333335,5.9813989118344235,6.148758847941893,5.773796871656726,5.260107890229538,7.9021875,8.072187500000004,7.862800982020648,7.766220395772679,6.6025990076860435,6.400302851020994,8.309999999999999,6.52625,6.52567740247706,6.574712096131384,5.9513620154009885,6.134020854247199,4.645,4.239999999999999,4.055826419349625,3.6002651905885994,3.6585599841270118,3.8487099560493645,5.917291666666667,5.390833333333335,4.916204848480564,6.138576243161456,3.737444908655349,4.2129824523328505,15.213750000000003,12.467500000000005,13.617523054059653,11.70717223261557,11.184780596310082,11.07540129299193,6.452812499999999,6.578749999999999,6.111929565220633,5.987011231572609,5.34425399326525,5.558300917306077,10.174375000000001,9.098749999999995,9.306013343453493,9.128220725362098,7.169908298561241,7.201671657802634
2006-02-28,POMRB,14.096666666666666,6.1625,8.04875,11.15,4.9,5.7,15.676666666666668,5.7875,12.82,11.792916666666667,14.989166666666666,13.053121445163313,13.972872798515635,14.238367986609452,14.705901180848583,6.2247916666666665,6.533958333333334,6.053839347100654,6.152274334664592,6.361990445617725,5.717531695916489,7.7321875,8.072187500000004,7.937180589212389,7.927162676880134,7.979921377672137,8.530500651618453,9.256875,7.680000000000001,8.375406441486236,7.553200027476831,7.633012858371804,8.066269530809384,4.289999999999999,4.72,4.393495851609775,3.8590766385636623,4.314187383422066,3.8042671804727917,5.651041666666667,5.779166666666669,5.229722909088338,6.129952898088282,5.093513682778278,5.766684397462008,14.73375,14.587500000000004,14.441180499102458,12.608483063514791,15.238753560615692,13.216827970845078,6.090625,6.541875,5.982157739132379,5.967050237191807,6.495303428144496,5.940328064201685,11.39625,9.913749999999995,10.711608006072096,9.483626874660452,9.704043178498276,9.40999823092098
2006-05-31,PREMON,15.1,8.1525,8.58,13.54,5.6,8.605,15.373333333333333,8.475000000000001,12.82,10.605416666666665,12.794999999999998,13.871872867097988,14.780127259162409,17.63634768189871,17.370502030181303,5.9601041666666665,6.248958333333335,6.893303608260393,6.424273460006597,7.925849962627789,8.038106652694061,7.655312500000001,7.732187500000004,8.194308353527433,8.21554247664225,9.254478699311454,9.472242616045696,9.566249999999998,8.940000000000001,10.441243864891742,8.855268257303052,10.54841010054164,10.552080217567138,3.78125,4.569999999999999,4.876097510965865,4.225694546034785,6.006724278620201,5.177088937740959,5.175208333333333,6.055416666666669,6.579833745453003,6.121341688913329,10.239840363172856,10.190887736361162,12.372916666666667,15.840000000000002,14.814041632794808,13.231440048086629,18.894402167700772,15.97063247888088,5.6521875,6.36375,6.979294643479427,6.8284029165162705,8.919847808638162,7.920874088115658,12.11,10.434999999999995,11.554964803643259,9.802161545543933,11.861131130217636,11.777800583516536
2006-08-31,MONSOON,5.3533333333333335,4.6800000000000015,5.72,6.245,1.41,2.555,6.3,3.235,11.87,10.370833333333334,10.790833333333332,10.464457053592126,11.03007489503742,9.686918975638612,8.223879928070533,5.514270833333333,6.200625000000002,6.007982164956236,6.190259339607073,5.119597028088641,5.140043777883859,7.5784375,7.732187500000004,7.204585012116459,7.624976503281201,6.521462415444022,6.217889628450888,9.981875,9.57375,8.762746318935045,8.187310732301722,7.0372374987189605,7.780693526472442,3.2612500000000004,4.01,3.4896585065795187,3.4159163046580687,3.61836683180491,3.5033687656501,5.011875,5.246666666666669,4.969900247271802,6.11274253095332,3.566444592272696,3.7466141960232395,10.180833333333332,13.627500000000003,11.408424979676884,11.621090219881118,13.208853531629465,10.844635724442034,5.4303125,5.817499999999999,5.481576786087656,5.891084871859614,4.649316490433866,4.7672277474300975,11.535,12.357499999999995,11.680978882185954,9.991137513981045,9.481848002710052,9.619253249900705
2006-11-30,POMKH,7.13,3.883333333333333,7.965,7.3000000000000025,2.3,3.555,7.123333333333332,4.45,9.94,11.087083333333332,10.419999999999998,9.130674232155275,9.150810128607214,9.637075128801811,6.807996152024435,4.999895833333333,5.719583333333335,5.158122632307075,5.880136977976442,5.644897997863886,5.205485796881302,7.65953125,7.578437500000003,7.508751007269875,7.720722458884553,6.60993697874318,6.815601227615333,9.903750000000002,9.558750000000002,8.177647791361029,7.9152314407755915,7.192633052203357,6.94890416486611,2.70625,3.5525,3.013795103947711,3.058916501360418,2.9573918903049496,3.041062110457725,5.206875,5.103750000000002,4.403940148363081,6.104155460525805,2.99541537881686,3.2631866166274524,8.810416666666667,11.118333333333336,9.694388321139463,10.572856732264533,9.073176262466276,6.531058048593378,5.194375,5.486874999999999,5.068946071652594,5.418100091942077,5.005380882563877,4.854342157675001,11.2075,11.862499999999994,10.984587329311573,9.964435596110665,9.649730056012555,10.052428916894
2007-02-28,POMRB,13.703333333333333,4.52,8.04875,14.535,2.57,4.965,8.176666666666668,5.335,10.2,11.797083333333333,10.321666666666665,10.959737872626498,10.74636459167128,12.602318304905369,11.970178037024112,4.469583333333333,5.308958333333335,4.902873579384245,5.6978939508461774,5.4334333777437145,4.6233289656543874,7.740625,7.578437500000003,7.724750604361924,7.832219133438124,7.986900841070068,8.274052685383815,9.615781250000001,10.405000000000003,10.720588674816618,9.365345308489808,8.647584225891114,8.377859752337036,2.51375,2.97,2.8362770623686266,2.870141358533569,3.1049428834957005,2.774336672022618,5.4575,4.920000000000002,4.628364089017849,6.095580463747012,4.429994117834648,4.903977845632557,8.467916666666666,9.243333333333336,9.087299659350345,10.009658406491916,8.714444162619856,7.632509437526323,5.1078125,5.373749999999999,5.1753676429915565,5.290294667651841,5.692274029665031,5.317364620159141,11.007499999999999,11.207499999999994,10.670752397586945,9.966917790194055,11.197554899719329,11.194157749523447
