Date,Season,Chopan,Babhani,Chatra,Dudhi,Myorpur,Dhorawal,Robertsganj,Chopan_Trend,Chopan_SMA,Chopan_EWMA,Chopan_DES,Chopan_TES,Chopan_ARIMA,Babhani_Trend,Babhani_SMA,Babhani_EWMA,Babhani_DES,Babhani_TES,Babhani_ARIMA,Chatra_Trend,Chatra_SMA,Chatra_EWMA,Chatra_DES,Chatra_TES,Chatra_ARIMA,Dudhi_Trend,Dudhi_SMA,Dudhi_EWMA,Dudhi_DES,Dudhi_TES,Dudhi_ARIMA,Myorpur_Trend,Myorpur_SMA,Myorpur_EWMA,Myorpur_DES,Myorpur_TES,Myorpur_ARIMA,Dhorawal_Trend,Dhorawal_SMA,Dhorawal_EWMA,Dhorawal_DES,Dhorawal_TES,Dhorawal_ARIMA,Robertsganj_Trend,Robertsganj_SMA,Robertsganj_EWMA,Robertsganj_DES,Robertsganj_TES,Robertsganj_ARIMA
1998-08-31,MONSOON,2.665,4.736944444444443,3.76,5.18,6.63672619047619,1.6416666666666666,1.4988888888888892,5.2856250000000005,5.0424999999999995,4.5741913231360005,4.394772888775921,3.077115945405742,0.5381475752333968,6.573715277777778,5.675902777777778,5.988407167345777,6.225069369907288,4.443692437746599,5.365971509711933,4.044375,4.875000000000001,4.604362236927999,5.119571395362636,3.7686800346823395,3.91638372047923,5.1475,5.332499999999998,5.592165951487999,5.665635937950008,4.537186943366342,4.451888679192027,8.581741071428572,8.028110119047618,8.078195212256304,8.257557569587854,6.1925541150901875,6.1249146542834145,2.751666666666667,2.321666666666667,2.4913210415786664,2.4567010120793205,1.3281012605607363,1.419566437214989,3.1884722222222224,2.75138888888889,2.7942595657955556,2.530452063087534,1.4450605767598148,1.0716629026916251
1998-11-30,POMKH,4.75,6.43,2.85,3.61,7.742857142857143,2.495,3.4466666666666668,5.758125,4.922499999999999,4.6445147938816005,4.382509455651041,4.2836654721754295,5.897986249253205,6.451736111111111,6.310069444444444,6.165044300407466,6.3359872652633245,5.453598587079776,5.472952308163328,4.288124999999999,3.918750000000001,3.9026173421567996,4.775357352910901,3.7834694365829353,6.213892632327289,5.49375,4.904999999999998,4.799299570892799,5.373301277128943,4.897385396862464,5.445705635275381,8.335037202380953,8.371324404761904,7.94405998449664,7.9833989683601425,7.7701065954059,7.547666971839242,2.8666666666666667,2.4866666666666672,2.4927926249472,2.2532361508098298,2.00066406567286,2.1307702041195533,3.092222222222222,3.025555555555557,3.055222406144,2.7052482905744992,2.540548697303227,2.611815109540279
1999-02-28,POMRB,8.865,6.6625,4.37,6.51,9.433333333333332,3.68,3.233333333333333,5.876666666666667,5.64875,6.33270887632896,5.793155322383708,5.878804192035603,5.645020846876253,6.024826388888888,6.837361111111111,6.364026580244479,6.493556708602876,6.546850919999949,5.980700321553492,4.430000000000001,4.170000000000002,4.089570405294079,4.701341643357492,3.777549859438577,2.3502952501665417,5.598333333333333,5.389999999999997,5.48357974253568,5.513060967374413,4.764478866034781,4.199978779930835,7.848950892857142,8.792157738095236,8.539769324031317,8.98935195497638,7.57878434278655,7.804466152238145,2.7083333333333335,3.016666666666667,2.96767557496832,2.731812990632019,2.888610766281547,2.37561299126567,2.8275,3.35138888888889,3.1264667770197327,2.800059573420081,2.933893380201959,3.0723595226318485
1999-05-31,PREMON,7.19,6.4350000000000005,6.645,7.09,7.69875,3.05,3.1533333333333338,5.712083333333333,5.8675,6.675625325797376,6.533236724308312,8.300398522880283,9.423424622948035,5.844374999999999,6.066111111111112,6.392415948146688,6.548139061261096,8.882620481244478,9.513238791766646,4.5062500000000005,4.406250000000002,5.111742243176447,4.966623144918135,6.327846148614068,6.414819916657515,5.570416666666667,5.597499999999997,6.126147845521408,5.711945376585684,7.35839988803271,7.394208966234832,7.606770833333334,7.877916666666663,8.20336159441879,8.406578874124731,11.064158482675454,10.937905945438759,2.575,2.716666666666667,3.000605344980992,2.8400181681747916,4.949326754749453,5.518624441334962,2.5531944444444443,2.833055555555557,3.137213399545173,2.8746050882159984,6.071200778213084,6.104805037568736
1999-08-31,MONSOON,2.7383333333333333,4.406666666666666,3.95,5.1866666666666665,6.405,1.5750000000000002,1.4544444444444444,5.214583333333334,5.885833333333333,5.100708528811759,5.655098709979541,3.6656150873196283,1.7320932924659869,5.470833333333333,5.983541666666667,5.598116235554679,5.970419754085185,4.178199592757775,3.524238331465891,4.604375,4.453750000000001,4.647045345905868,4.803756271975301,3.755071839252974,4.366205129941585,5.264166666666666,5.5991666666666635,5.750355373979511,5.626270398267546,4.91750026869443,5.110817101121488,7.23751488095238,7.819985119047615,7.484016956651274,7.084077366698199,6.2599045036831695,6.120216697789414,2.338125,2.7,2.430363206988595,2.2362584786668935,1.2785016197280619,0.7815094453466662,2.2406944444444448,2.821944444444446,2.4641058175048816,2.1133163575769767,1.3457942210901215,0.77652510458981
1999-11-30,POMKH,3.36,5.316666666666666,3.27,3.38,6.037142857142857,1.495,1.2966666666666666,4.925208333333334,5.538333333333333,4.404425117287055,5.015867020890468,4.715080601799966,5.425284037708556,5.638645833333333,5.705208333333334,5.485536407999474,5.758943442733377,5.167603674146781,5.551878127791169,4.74625,4.558750000000001,4.096227207543521,4.566775274248249,3.854995472544081,3.391227766346906,4.891666666666666,5.541666666666663,4.802213224387707,5.3082788950610835,5.107014691194854,4.830271731482624,7.446316964285714,7.393556547619043,6.905267316847908,6.049964310808851,7.6937990515765105,7.107666712180848,2.548125,2.45,2.056217924193157,1.7743208713240206,1.94609459436184,2.162512743295103,2.6890277777777785,2.284444444444446,1.9971301571695954,1.5476095584266711,2.646784697467795,2.686234640217428
2000-02-29,POMRB,6.275,4.7875,4.734999999999999,4.29,8.184999999999999,2.785,2.8833333333333333,5.121041666666667,4.890833333333333,5.152655070372234,5.388195414517414,5.754834643854841,6.051668552636988,6.099375,5.236458333333333,5.206321844799684,5.428991598389511,5.999033577201779,5.562676933991,4.79875,4.65,4.3517363245261125,4.576227690920606,3.9947825240080457,4.4155274987626045,4.818333333333333,4.986666666666663,4.597327934632624,5.1570295815134894,4.773282866288817,4.696060948947438,7.967410714285714,7.08147321428571,7.417160390108744,6.997905107272773,7.903556310890728,8.092248954598226,2.8200000000000003,2.2262500000000003,2.347730754515894,2.0768382870485502,2.5587367690120937,2.169085725922499,3.1934722222222227,2.196944444444446,2.3516114276350906,1.9998418149186383,2.7441009926113127,2.2294364561095605
2000-05-31,PREMON,7.465,9.6525,7.414999999999999,6.33,10.6175,5.625,7.0900000000000025,5.521875,4.959583333333333,6.07759304222334,6.133772135775358,7.424488625644868,7.445227153119522,6.0945833333333335,6.0408333333333335,6.984793106879811,6.652105571453559,7.91479824125191,7.781721138904743,4.789999999999999,4.8425,5.577041794715667,4.971116185406382,6.606864434072866,6.847383745669536,4.97125,4.796666666666662,5.290396760779574,5.302246832226009,6.349072875183304,6.1001273134763885,8.198236607142857,7.81116071428571,8.697296234065245,9.636294864248798,9.919732428133903,10.794585058728774,2.9281250000000005,2.87,3.6586384527095364,3.9612215512229856,4.454890960954854,4.403935015097528,3.395000000000001,3.181111111111113,4.246966856581055,5.212020545002923,5.108814471964718,4.793674210752702
2000-08-31,MONSOON,4.029999999999999,4.875,3.6,5.36,7.655000000000001,1.175,1.5533333333333337,5.8745312499999995,5.2825,5.258555825334003,5.64660101972626,3.1406398628876295,2.196580022542143,6.2035156250000005,6.157916666666667,6.140875864127886,6.2239706938145565,4.534879166764018,5.448364348463416,4.805624999999999,4.755000000000001,4.786225076829401,4.757067206144246,4.239383194677586,4.534561406152995,5.224375,4.839999999999995,5.318238056467744,5.2964043834041155,4.022067328177033,4.720867870713643,8.371197916666667,8.123660714285709,8.280377740439148,9.176268457998576,6.25167200482975,6.359447412380218,3.1228125,2.7700000000000005,2.665183071625722,3.1348690705975883,1.6778698025666785,2.4380140949292395,3.6260937500000012,3.2058333333333353,3.1695134472819664,4.4540831906044325,1.430882782945742,2.0285813134572166
2000-11-30,POMKH,5.275,4.8100000000000005,3.55,4.43,6.633749999999999,2.76,2.81,6.2671875,5.76125,5.265133495200402,5.584427249719259,4.744034602549581,5.3664355503621985,6.279635416666667,6.031250000000001,5.608525518476732,5.835584459978189,5.559617589997085,5.758819036210962,4.720624999999999,4.825000000000001,4.2917350460976404,4.567392107769341,3.9904581172715323,4.235551563482986,5.39625,5.102499999999996,4.962942833880646,5.16570661622839,4.69980058413893,4.599266357502019,8.392395833333333,8.272812499999993,7.621726644263488,7.8875951514176865,7.27965489044783,7.037268112989854,3.1131249999999997,3.0862500000000006,2.703109842975433,3.155931406732917,2.1126908579897954,1.7687181309065183,3.546354166666667,3.5841666666666687,3.02570806836918,4.261906351810982,2.3874073816214954,2.480605551075129
2001-02-28,POMRB,7.18125,6.165625,4.58,5.2650000000000015,8.972083333333334,3.0775,3.21875,6.3303125,5.9878125,6.031580097120242,6.153484112317076,6.35888052389254,7.0068672592986445,6.064427083333333,6.375781250000001,5.8313653110860395,5.9189489339335655,6.106647871334072,5.145496143056035,4.790416666666667,4.786250000000001,4.407041027658584,4.554380791607855,4.190680246441687,4.0456513029029555,5.085,5.346249999999996,5.083765700328389,5.16582840185278,5.031732888913942,5.190356547371962,8.055654761904762,8.469583333333325,8.161869319891426,8.568876190969513,8.057446493468436,8.898009936534688,3.029375,3.1593750000000007,2.8528659057852597,3.283310732091286,3.045182572905043,3.007419158546958,3.3659375,3.668020833333335,3.1029248410215082,4.1645594932370384,2.957089028362085,2.9043507009204084
2001-05-31,PREMON,9.7,8.883333333333333,6.89,6.73,10.0,5.255,6.116666666666667,5.8796875,6.546562500000001,7.498948058272145,7.539742339484563,8.12068238293667,7.861635416162601,6.034947916666666,6.183489583333334,7.052152519984957,6.828918853957049,8.42448282730729,8.87418657796677,4.874583333333334,4.655000000000001,5.400224616595151,4.876715120892058,6.656042089713001,7.04080251527399,4.58625,5.446249999999996,5.742259420197033,5.363881343413564,6.934847218100483,6.682731734391717,7.846346726190476,8.315208333333326,8.897121591934855,9.78464365158109,10.223072101688647,9.072427418484274,2.8543749999999997,3.0668750000000005,3.813719543471156,4.521618434737271,4.884860740453261,4.810281350729741,3.2376041666666673,3.424687500000001,4.308421571279572,5.672024626995451,5.766197205164513,4.861104748651849
2001-08-31,MONSOON,2.3,3.9225,4.683333333333334,2.47,5.578571428571428,0.875,1.0833333333333333,5.53515625,6.114062500000001,5.4193688349632865,6.273552336175982,4.306045386113718,3.8119664627664602,6.075390625,5.945364583333334,5.800291511990974,6.077422008625263,4.639853982103764,4.928796486258441,4.800833333333333,4.925833333333334,5.113468103290424,4.832966832349531,4.048481250365841,3.821677817087038,4.331875,4.7237499999999955,4.4333556521182205,4.959061208778951,4.522978838900765,5.0644713360853295,7.9188318452380955,7.7961011904761826,7.569701526589484,7.450258712894826,6.696234044753615,6.627709613891278,2.6759375,2.9918750000000003,2.6382317260826937,3.2260046313532724,1.8748924809886913,1.9741701314931306,3.1250520833333337,3.3071875000000013,3.0183862761010767,3.9607244142627973,1.5380297248497419,1.7738180414004174
2001-11-30,POMKH,3.4000000000000004,5.526666666666666,3.14,3.33,7.035714285714287,1.66,2.2533333333333334,5.35625,5.645312500000001,4.611621300977973,5.438657780596471,5.026575018468961,4.494081230922655,5.9887500000000005,6.12453125,5.690841573861251,5.923440590934852,5.329940201539714,5.061019461937292,4.892083333333334,4.823333333333334,4.324080861974254,4.572910534399556,4.332349274555226,4.401600222968868,4.1137500000000005,4.448749999999995,3.992013391270932,4.726182939695375,3.6517234124649542,2.9765548725110875,7.865029761904763,7.896592261904754,7.356106630239405,6.848905633270916,7.049291865225244,6.412192691035164,2.5925,2.7168750000000004,2.2469390356496164,2.5298634178649033,2.1649830789952293,1.7880538059633246,3.06,3.1680208333333346,2.7123650989939794,3.164740108880397,2.5266403754254005,2.0099468505664575
2002-02-28,POMRB,6.3,5.772500000000001,4.4,4.33,9.150000000000002,2.75,2.875,5.424375,5.425000000000001,5.286972780586783,5.632280147408552,5.983545165419745,6.141490062657599,6.1984375,6.026250000000001,5.723504944316751,5.868659778969855,6.176453854962213,5.7017577998530005,5.232916666666667,4.778333333333334,4.354448517184553,4.533103573851992,4.218184864115412,4.0513396931622045,4.37,4.2149999999999945,4.1272080347625595,4.660488101764741,3.959937058275336,4.606293594704832,7.820952380952381,7.941071428571422,8.073663978143644,8.06073220790199,8.269814791874639,8.91201862788879,2.7162499999999996,2.6350000000000002,2.44816342138977,2.5212151303635046,2.7619332030226698,2.3980962567025537,3.2020833333333334,3.0820833333333346,2.7774190593963874,2.896235429762185,3.0112175612086696,2.9160530906426874
2002-05-31,PREMON,9.15,8.583333333333334,7.8,5.92,9.391666666666667,4.915,5.94,5.834999999999999,5.2875000000000005,6.832183668352069,6.786691043739086,7.591083871814843,7.936902317072041,6.5618750000000015,5.951250000000002,6.867436299923384,6.687291352688178,8.347788041735736,8.660785841768394,5.305,5.005833333333334,5.732669110310732,4.989927524426784,6.596783272925874,6.635779886835353,4.941249999999999,4.012499999999995,4.844324820857535,4.818676574118311,5.925540541933271,6.175189942331405,7.710773809523811,7.788988095238089,8.600865053552853,9.151482683026959,10.132916694998189,9.024104382918928,3.0975,2.5500000000000007,3.434898052833862,3.670175080444266,4.588725813802773,4.696980427855562,3.4008333333333334,3.0379166666666677,4.042451435637833,4.443751548292396,5.81448109593055,5.8139384123580795
2002-08-31,MONSOON,3.395,5.9,6.5,5.33,5.8342857142857145,2.205,2.3966666666666665,6.2318750000000005,5.56125,5.457310201011241,5.91445184653477,3.7702260666015612,3.1268028123557716,6.8865625,6.4456250000000015,6.48046177995403,6.5524381921895065,4.492491242018177,4.601575947798822,5.16,5.460000000000001,6.039601466186439,5.191688160772562,4.394496421042907,5.180195094070376,5.355,4.727499999999996,5.038594892514521,4.875364172206663,3.604716645753877,4.197677231187968,7.564880952380952,7.85291666666666,7.494233317845998,7.332487931154675,6.340638791805538,7.165555542208895,3.355625,2.8825000000000007,2.9429388317003173,3.2082900612345107,1.5659842697241522,1.5960657689824784,3.561458333333333,3.366250000000001,3.3841375280493664,3.706759384823722,1.380478687491415,1.3604265469926815
2002-11-30,POMKH,5.59,6.456666666666668,1.9,5.04,5.898571428571428,3.38,2.53,6.404999999999999,6.108750000000001,5.510386120606745,5.8178832389015085,4.988024030451117,4.692556828440388,7.216666666666667,6.678125000000002,6.470943734639086,6.596066394422564,5.85501900653012,6.189707750666658,5.045,5.15,4.383760879711863,4.699707633886449,5.29328461431284,4.830533684305196,5.75625,5.154999999999996,5.0391569355087125,4.885062130379147,4.4593940128209795,4.6146859911591,7.520297619047618,7.568630952380945,6.8559685621361695,6.153466380555792,7.015364103249787,6.233108376524913,3.4075,3.312500000000001,3.1177632990201904,3.376145415855603,2.3333165417623896,2.521066083111283,3.773333333333333,3.4354166666666672,3.0424825168296197,3.1588023753076193,2.511379019659961,2.5896676229313647
2003-02-28,POMRB,7.285,7.44,4.48,5.93,9.12,3.095,3.883333333333333,6.541250000000001,6.355,6.220231672364047,6.29177150669986,6.624522447806108,7.208169680944778,7.183333333333334,7.095000000000002,6.858566240783452,6.925174872245612,6.8296754471707475,6.208732459919142,4.855416666666667,5.17,4.422256527827118,4.652734248308786,4.258848114656704,3.421787101718231,5.601249999999999,5.554999999999996,5.395494161305227,5.01367981395475,5.179797131479886,5.503580219695745,7.8886160714285705,7.561130952380945,7.761581137281701,7.747055553708631,8.408912424483297,8.930505320427764,3.310625,3.3987500000000006,3.108657979412114,3.342406691740109,3.382104011333937,3.421952784108692,3.7439583333333335,3.6875,3.378822843431105,3.456343651273319,3.048131793923492,2.960112208094185
2003-05-31,PREMON,9.55,9.556666666666667,6.8,7.53,9.065,4.984999999999999,6.626666666666666,6.491250000000001,6.455,7.552139003418429,7.498945436087812,8.336960330212147,8.717920337577054,6.835833333333333,7.338333333333335,7.937806411136737,7.8547020974862045,9.321991750490605,9.545052096006149,4.9364583333333325,4.92,5.373353916696271,4.94756227309193,6.65389431020757,7.429234777610191,5.03125,5.957499999999996,6.249296496783137,5.340776775963321,7.319050810017332,7.021709907696773,8.339910714285713,7.479464285714279,8.282948682369021,8.907499236326162,9.831841167806346,9.502528732192646,2.960625,3.4162500000000007,3.859194787647268,4.276157997638248,5.128768292595813,4.92413761451982,3.508333333333333,3.859166666666666,4.677960372725329,5.3141905890487315,5.978975912418624,6.028513025265008
2003-08-31,MONSOON,4.085,4.66,5.9833333333333325,2.48,9.1075,1.36,1.475,6.25625,6.6275,6.165283402051057,6.731127032557089,4.410638107573021,3.3981628855786097,6.4854166666666675,7.028333333333334,6.626683846682042,7.115599469507347,5.466419508728899,5.32755915170898,5.112083333333333,4.7908333333333335,5.617345683351095,5.080999822538527,4.009600022593273,5.105299264721844,4.5725,5.244999999999996,4.741577898069882,4.940489127779772,5.097120719793387,5.243831751991765,8.270982142857143,8.297767857142851,8.612769209421412,9.627054429584676,6.095380658886832,6.471631448577028,2.664375,3.2050000000000005,2.859516872588361,3.1755266379041895,1.969152786996592,1.7237532771427724,3.2574999999999994,3.6287499999999997,3.3967762236351975,3.880299618335878,1.7911272521075097,1.735152925535633
2003-11-30,POMKH,4.5,4.916666666666667,3.065,3.33,6.235714285714287,1.425,1.5666666666666664,6.15125,6.355,5.499170041230634,6.122182343214857,5.643556398609993,5.253984215145572,6.2482291666666665,6.6433333333333335,5.942676974675892,6.549312010221132,6.128319737983443,5.574614607779864,5.398333333333333,5.082083333333334,4.596407410010658,4.773511543372339,4.853291406680449,3.318118166660321,4.165,4.8174999999999955,4.176946738841929,4.710168079222938,3.968161904200543,3.0976943559578087,8.387500000000001,8.382053571428566,7.661947239938562,7.899352866732363,6.799742500242745,6.506428414753853,2.61125,2.7162500000000005,2.2857101235530166,2.340557358183107,2.373024781905536,2.163060549609378,2.986666666666667,3.387916666666666,2.664732400847785,2.7792833399980355,2.595847278929815,2.281846745564481
2004-02-29,POMRB,6.495,6.176666666666668,4.72,3.97,8.231428571428571,2.68,2.84,6.596875000000001,6.157500000000001,5.897502024738381,6.21538958188701,6.74780825874301,6.684848442910413,6.5947916666666675,6.3275,6.0362728514722015,6.4483234482775815,6.52913264393081,5.568520685777243,5.519166666666666,5.142083333333334,4.645844446006395,4.750287242856722,4.489947072578901,4.509190457346364,4.34625,4.327499999999995,4.0941680433051575,4.598035860432131,4.131824552217237,4.619019821613735,8.196443452380954,8.15991071428571,7.889739772534566,8.009674623815803,8.710031780051528,9.034813129055479,2.768125,2.6125000000000003,2.4434260741318097,2.3222775621206164,2.840963432007574,2.2674861876342396,2.9452083333333334,3.127083333333333,2.734839440508671,2.6273361300908697,3.2551777969830007,2.923093130010437
2004-05-31,PREMON,9.5,8.9225,8.85,6.23,10.885714285714288,4.975,5.503333333333334,7.49875,6.1450000000000005,7.3385012148430295,7.317482360736736,8.181767645149113,8.540322763075718,7.481041666666667,6.168958333333334,7.190763710883321,7.204689692791749,8.716760865792121,8.872898231574474,5.4712499999999995,5.654583333333334,6.327506667603837,5.326614647639476,6.888715041448924,6.714777042147736,4.9525,4.002499999999995,4.9485008259830945,4.8067100767051905,5.854458643782295,6.002425349064913,8.030833333333334,8.615089285714282,9.088129577806455,10.068035266227682,9.684748033723087,9.621808047661595,3.223125,2.6100000000000003,3.4560556444790858,3.544565035687824,4.624359203677008,4.694400184613782,3.2879166666666664,2.8462500000000004,3.842236997638536,4.050200430506307,6.0571754382246565,5.856127360138205
