Date,Season,Silao,Noorsarai,Eknagarsari,Asthawan,Rajgir,Sarmara,Harnaut,Giriak,Bihar Shariff,Prabalpur,Islampur,Rahul,Karaiparsurai,Bari,Hilsa,Bind,Silao_Trend,Silao_SMA,Silao_EWMA,Silao_DES,Silao_TES,Silao_ARIMA,Noorsarai_Trend,Noorsarai_SMA,Noorsarai_EWMA,Noorsarai_DES,Noorsarai_TES,Noorsarai_ARIMA,Eknagarsari_Trend,Eknagarsari_SMA,Eknagarsari_EWMA,Eknagarsari_DES,Eknagarsari_TES,Eknagarsari_ARIMA,Asthawan_Trend,Asthawan_SMA,Asthawan_EWMA,Asthawan_DES,Asthawan_TES,Asthawan_ARIMA,Rajgir_Trend,Rajgir_SMA,Rajgir_EWMA,Rajgir_TES,Rajgir_ARIMA,Sarmara_Trend,Sarmara_SMA,Sarmara_EWMA,Sarmara_DES,Sarmara_TES,Sarmara_ARIMA,Harnaut_Trend,Harnaut_SMA,Harnaut_EWMA,Harnaut_DES,Harnaut_TES,Harnaut_ARIMA,Giriak_Trend,Giriak_SMA,Giriak_EWMA,Giriak_DES,Giriak_TES,Giriak_ARIMA,Bihar Shariff_Trend,Bihar Shariff_SMA,Bihar Shariff_EWMA,Bihar Shariff_DES,Bihar Shariff_TES,Bihar Shariff_ARIMA,Prabalpur_Trend,Prabalpur_SMA,Prabalpur_EWMA,Prabalpur_DES,Prabalpur_TES,Prabalpur_ARIMA,Islampur_Trend,Islampur_SMA,Islampur_EWMA,Islampur_DES,Islampur_TES,Islampur_ARIMA,Rahul_Trend,Rahul_SMA,Rahul_EWMA,Rahul_DES,Rahul_TES,Rahul_ARIMA,Karaiparsurai_Trend,Karaiparsurai_SMA,Karaiparsurai_EWMA,Karaiparsurai_DES,Karaiparsurai_TES,Karaiparsurai_ARIMA,Bari_Trend,Bari_SMA,Bari_EWMA,Bari_DES,Bari_TES,Bari_ARIMA,Hilsa_Trend,Hilsa_SMA,Hilsa_EWMA,Hilsa_DES,Hilsa_TES,Hilsa_ARIMA,Bind_Trend,Bind_SMA,Bind_EWMA,Bind_DES,Bind_TES,Bind_ARIMA
1998-08-31,MONSOON,6.069166666666668,5.3275,1.58,4.513888888888889,2.14,3.3666666666666667,0.74,2.0066666666666664,0.74,1.58,1.3725,3.988333333333333,2.216666666666667,2.59,0.19666666666666666,2.43,6.414041666666667,6.414041666666665,6.486871911594666,6.32565905579707,6.0230174561753556,6.059971979707991,6.475812500000001,6.4758125,6.4181834771199995,6.858596268749781,5.429461811545254,5.312695571432196,2.3537500000000002,2.50625,2.40138612224,2.3291488234297124,2.32556061706221,2.175331020203532,5.881138888888889,5.881138888888888,5.677489915414756,5.830451079644809,4.607997161291707,4.511362911860354,2.6425,2.2199999999999998,2.510765234176,1.7139236386740564,1.3059218609013943,4.665166666666667,4.665166666666666,4.397325985860267,4.402693617159184,3.372491030319371,3.366666357076308,1.6087500000000001,1.5074999999999994,1.535271523328,1.4472137497622892,1.1359471243530312,1.0990795669921405,2.9591666666666665,3.4374999999999996,3.1153374481066662,3.4252212555472465,2.604215890055091,2.349776389840214,1.6087500000000001,1.5074999999999994,1.535271523328,1.8424992484021685,1.0122684923084533,1.2423276529305862,2.68375,2.565,2.560696620032,2.403879371716516,0.5936236910701105,0.8632419785862635,2.812500000000001,3.015625000000001,2.6951197639680005,2.6829365988903264,1.6411863492727574,1.366700679636948,5.1243333333333325,5.124333333333334,4.964188529390934,5.10672213145856,4.069041752275411,3.9714632403862833,3.0804166666666664,3.0804166666666664,3.038397427882667,2.6588044079238604,2.1811069881341965,2.216666807794918,3.0925000000000002,3.217500000000001,3.123261955072,3.1470004515193466,2.032347280780008,2.913496503099182,1.6779166666666663,2.101666666666666,1.7488766911146665,1.9243583840507812,1.1456725546174655,1.5545243548049377,2.8000000000000003,2.8,2.8914712479744002,3.1831990874556673,2.510439806275332,2.405738006784244
1998-11-30,POMKH,5.6483333333333325,5.912000000000001,1.27,5.380333333333334,2.1700000000000004,4.5680000000000005,1.25,2.2266666666666666,1.25,1.91,2.22,4.5280000000000005,2.38,2.42,0.63,2.026,6.414041666666666,6.414041666666665,6.151456480290133,5.914668968691932,5.6861132518701325,5.631487000537371,6.4758125,6.4758125,6.215710086272,6.610908070727902,5.861135748255386,5.90043340458423,2.293125,2.32625,1.9488316733439999,1.858428026402415,1.9432051238002428,2.6806018242616636,5.88113888888889,5.881138888888888,5.5586272825821865,5.832583508271095,5.35794968710165,5.301884845396467,2.7237500000000003,2.485,2.3744591405056004,2.0837531079115026,2.489384499558751,4.665166666666667,4.665166666666666,4.465595591516161,4.420590035952235,4.573517811754784,4.567999637613289,1.6079166666666667,1.5624999999999993,1.4211629139968,1.3700664627344283,1.3910815026335452,0.9138311730310731,2.6254166666666667,3.1324999999999994,2.7598691355306664,3.4245257670814184,2.963063379842631,3.2420466362392606,1.67875,1.5624999999999993,1.4211629139968,1.8084827515117208,1.3151160117269995,1.2396083493662289,2.7424999999999997,2.535,2.3004179720191997,2.213756094110545,2.345605520638897,2.7623835174248446,2.7662500000000003,2.856875000000001,2.5050718583808003,2.3308127144069744,2.6570887465492676,2.5619002010454266,5.124333333333333,5.124333333333334,4.789713117634561,4.801774118816092,4.439742044968755,4.50211098693943,3.080416666666667,3.0804166666666664,2.7750384567296003,2.650545532742367,2.4113039518783346,2.3800001515271747,3.0374999999999996,3.132500000000001,2.8419571730432,2.9089024669891996,2.9706174159264913,2.968753445017456,1.4829166666666667,1.7716666666666663,1.3013260146688,1.7071059627675476,1.4624129332270686,2.106631282172163,2.8,2.8,2.54528274878464,2.732897979249694,2.1106886248565258,2.0057716890255395
1999-02-28,POMRB,6.4126666666666665,5.97875,2.21,6.273666666666666,2.37,5.106,1.4,2.06,1.4,3.22,3.01,5.666,3.155,3.09,1.2,2.594,6.414041666666667,6.414041666666666,6.2559405548407465,6.003947841587205,6.444968114516378,6.382528588862128,6.4758125,6.4758125,6.1209260517632,6.402052021069498,6.01540912080018,5.923149710327218,2.173828125,2.38125,2.0532990040064,1.9817705813807525,2.185319212307044,1.8163573813480538,5.88113888888889,5.881138888888888,5.844643036215978,5.834716724969342,6.161874038935453,6.200001094047121,2.6087499999999997,2.8,2.37267548430336,2.7506324647053213,2.0254039914516992,4.665166666666667,4.665166666666666,4.7217573549096965,4.58688279898189,5.111226394706285,5.105999702153456,1.6625,1.6549999999999991,1.41269774839808,1.3341492287203511,1.5898548409068634,1.7008795126442728,2.389583333333333,2.7858333333333327,2.4799214813184,3.4238304128910113,2.946639713392897,2.802521680154692,1.755,1.6549999999999991,1.41269774839808,1.797409675062671,1.5689642566537663,1.7336526728482706,2.6234375,2.8325000000000005,2.66825078321152,2.5935345862026353,2.8601517418049927,2.864394837479253,2.7215625,2.768125000000001,2.70704311502848,2.4993076350439654,3.298148849031253,3.157415515170992,5.124333333333333,5.124333333333334,5.140227870580737,4.934998063044037,5.71600397530436,5.632624642749263,3.0804166666666664,3.0804166666666664,2.92702307403776,2.820769971700588,3.167944531315398,3.155000083447787,2.97125,3.052500000000001,2.94117430382592,2.9751416412967786,3.361266135213726,3.1587420781624247,1.4024999999999999,1.5841666666666663,1.26079560880128,1.6335896900109323,1.8006981941289393,1.7516665390376815,2.8,2.8,2.564769649270784,2.598668294896952,2.682497633812368,2.579172607147976
1999-05-31,PREMON,7.525999999999999,8.685,3.76,7.356666666666667,3.91,5.62,2.853333333333333,3.5666666666666664,3.42,3.9,4.455,6.315,4.57,3.99,3.5,4.15,6.414041666666667,6.414041666666665,6.763964332904448,6.68570390253591,7.591616480425955,7.488711872642773,6.475812500000001,6.4758125,7.14655563105792,7.23445297583704,8.655928130957221,8.565728751199122,2.217578125,2.205,2.73597940240384,2.6983922532613627,3.008174247991949,3.003211368483499,5.88113888888889,5.881138888888888,6.449452488396254,5.836850731763587,7.424204193709949,7.269314567496435,2.48125,2.6475,2.987605290582016,3.957523969473241,3.556714178872763,4.665166666666667,4.665166666666666,5.081054412945818,4.883500070271772,5.624952367518527,5.619999533875114,1.7974999999999999,1.5608333333333322,1.9889519823721813,1.5671720405030487,2.7240323516790483,2.572150328506583,2.2879166666666664,2.4649999999999994,2.9146195554577066,3.4231352628456846,3.652855521853798,3.5726290191545624,1.78,1.7024999999999988,2.215618649038848,2.152663211570096,2.9080151936500536,2.5793582996815596,2.64375,2.6525000000000007,3.160950469926912,3.2285503425636364,4.917534728740258,5.004964254229731,2.6656249999999995,2.7643750000000002,3.406225869017088,3.452108250099227,4.583092425981577,4.320325775364023,5.124333333333333,5.124333333333334,5.610136722348442,5.299593498577774,6.408175447083076,6.279113226442729,3.0804166666666664,3.0804166666666664,3.5842138444226563,3.3268047055455456,4.616375591263805,4.570000120873657,2.9187499999999997,3.022500000000001,3.3607045822955524,3.3213392708005074,4.480236156120112,3.60057201896761,1.5186458333333333,1.3816666666666666,2.156477365280768,2.000504944059671,3.440794594396912,2.237288776364449,2.8,2.8,3.1988617895624705,3.1503162043297435,4.241863222793763,4.126278456419464
1999-08-31,MONSOON,6.069166666666668,5.3275,1.330625,4.513888888888889,1.83,3.3666666666666667,1.5533333333333337,1.403333333333333,1.16,1.3475,1.03,3.988333333333333,2.216666666666667,2.18,0.3633333333333333,2.43,6.414041666666667,6.414041666666665,6.486045266409335,6.495270150217441,6.023034629979796,6.059971979707991,6.475812500000001,6.4758125,6.418933378634751,6.705203474849815,5.429462409357622,5.3126955714321955,2.478125,2.14265625,2.173837641442304,2.094380655862588,2.0492141849599834,2.297293225623346,5.881138888888889,5.881138888888888,5.6752270485933085,5.838985493014347,4.607997161240123,4.511362911860354,2.3700000000000006,2.57,2.52456317434921,1.9053658239937066,1.708825104627742,4.665166666666667,4.665166666666666,4.3952993144341574,4.544574094865825,3.371358375459834,3.36666647356614,1.8420833333333333,1.7641666666666656,1.8147045227566423,1.531742987156206,1.0845302383393887,0.8170993659664461,2.353333333333333,2.314166666666666,2.3101050666079574,3.422440163604148,1.6195609548833496,1.6106746030540895,1.7287500000000002,1.8074999999999988,1.7933711894233089,2.0697703832071794,1.1132964746261667,1.1935646566158122,2.781875,2.5943750000000008,2.435570281956147,2.687307308913917,0.7809545806179159,0.9039488712914263,2.669375,2.67875,2.4557355214102525,2.4461203255859325,1.4695915987220298,1.262678823693133,5.1243333333333325,5.124333333333334,4.961415366742399,4.870951024459463,4.0755772156269545,3.9714632403862833,3.0804166666666664,3.0804166666666664,3.0371949733202603,3.221417650409982,2.1821082245046757,2.216666725296121,2.88125,2.920000000000001,2.888422749377331,2.9445043197113234,1.899233186029588,2.711649881238018,1.6677083333333331,1.4233333333333333,1.439219752501794,1.7204372515321809,0.6211848653950773,0.685123348160567,2.8000000000000003,2.8,2.8913170737374823,2.9137593854506956,2.524808719860873,2.41611003691617
1999-11-30,POMKH,5.6483333333333325,5.912000000000001,1.869375,5.380333333333334,1.4600000000000002,4.5680000000000005,1.5166666666666666,2.0166666666666666,1.03,2.305,2.115,4.5280000000000005,2.38,2.41,1.3925,2.026,6.414041666666666,6.414041666666665,6.150960493178934,6.108329685250729,5.686121076576179,5.631487000537371,6.4758125,6.4758125,6.216160027180851,6.431867565932489,5.861135949241133,5.900433404584229,2.7565625000000002,2.2925,2.0520525848653826,1.9743780006900349,1.679818262535266,1.7373859931506164,5.88113888888889,5.881138888888888,5.557269562489319,5.841121042944095,5.357949687050596,5.301884845396467,2.17125,2.3925,2.098737904609526,2.1539803860299216,2.4684240677694267,4.665166666666667,4.665166666666666,4.464379588660495,4.546315935092136,4.572444768936881,4.567999769520292,1.8316666666666668,1.8308333333333322,1.695489380320652,1.4967295340714133,1.4937417030047935,1.3795904710250044,2.61875,2.261666666666666,2.1927297066314413,3.4217452311404255,2.1417859903636627,2.648235814222504,1.55,1.7524999999999986,1.4880227136539852,1.9601299959261402,1.5112182815188115,1.4557313910567475,2.979375,2.6931250000000007,2.3833421691736882,2.5742479617483127,2.141421305324678,2.3711243933249513,2.606875,2.6525,2.3194413128461515,2.202492494253282,2.4085488854786696,2.411654231509142,5.124333333333333,5.124333333333334,4.78804922004544,4.677142026376893,4.445035886166961,4.50211098693943,3.080416666666667,3.0804166666666664,2.774316983992156,3.134893093478524,2.412048934992792,2.3800000629495193,2.7925000000000004,2.917500000000001,2.697053649626399,2.770633669762037,2.7114415742043168,2.59381801502082,1.5789583333333332,1.6139583333333334,1.4205318515010763,1.6803974252966853,1.166770340633597,1.4467669616259113,2.8,2.8,2.545190244242489,2.552436128407448,2.1233038874944423,2.0144193153235315
2000-02-29,POMRB,6.4126666666666665,5.97875,3.695,6.273666666666666,2.19,5.106,1.49,2.793333333333333,1.21,3.93,3.145,5.666,3.155,2.8,1.63,2.594,6.414041666666667,6.414041666666666,6.255642962574027,6.186649392073401,6.444971679597018,6.382528588862128,6.4758125,6.4758125,6.12119601630851,6.221077681943311,6.015409188368825,5.923149710327218,2.755234375,2.6637500000000003,2.7092315509192293,2.6670736443885716,2.3364829545834134,2.116544463858207,5.88113888888889,5.881138888888888,5.8438284041602575,5.843257382087362,6.1618740388843225,6.200001094047121,2.0225,2.3475,2.1352427427657155,2.6322533991979498,1.984821876932121,4.665166666666667,4.665166666666666,4.721027753196297,4.694091908995827,5.110209826626294,5.105999783627643,1.81375,1.8533333333333322,1.613293628192391,1.4638382468327191,1.721736934387162,1.5912738644915236,3.055833333333333,2.444999999999999,2.432971157312198,3.421050472243258,2.3872646115345733,2.5214900089029526,1.39375,1.7049999999999987,1.376813628192391,1.8836178719913936,1.6410411429687535,1.6465714444640493,3.0721875,2.8706250000000004,3.002005301504213,3.1538646313368695,2.9805437749298376,3.1043597937175256,2.6212500000000003,2.68625,2.6496647877076906,2.5675299985511986,3.059296113594414,3.0311780913679254,5.124333333333333,5.124333333333334,5.139229532027264,4.9011400093381985,5.720292080542559,5.632624642749263,3.0804166666666664,3.0804166666666664,2.9265901903952933,3.2218386023700756,3.168498845818138,3.154999892800822,2.635,2.8450000000000006,2.738232189775839,2.785688059599773,3.215536088440402,2.998704913430322,1.4072916666666668,1.7214583333333333,1.5043191109006457,1.6914754688735056,1.8554125685532639,1.6985674321445816,2.8,2.8,2.5647141465454935,2.492759245711567,2.693416636050116,2.5835020027383657
2000-05-31,PREMON,7.525999999999999,8.685,4.5025,7.356666666666667,2.5,5.62,2.68,4.956666666666667,2.18,4.77,3.82,6.315,4.57,3.57,2.36,4.15,6.414041666666667,6.414041666666665,6.763785777544415,6.839020746577638,7.591618104740981,7.488711872642773,6.475812500000001,6.4758125,7.146717609785107,7.063487813226902,8.65592815366975,8.565728751199122,2.725546875,2.8493750000000007,3.426538930551538,3.3989729323485287,3.8002363082018813,3.5458108829287878,5.88113888888889,5.881138888888888,6.448963709162822,5.845394512468604,7.424204193657858,7.269314567496435,2.02875,1.995,2.2811456456594295,3.8242491172251105,3.4871776838542496,4.665166666666667,4.665166666666666,5.080616651917778,4.970984686768071,5.623989301579822,5.619999683377295,1.7904166666666665,1.8099999999999987,2.0399761769154345,1.6527643981172693,2.848452092690363,2.6838924005595444,3.5066666666666664,2.792499999999999,3.4424493610539857,3.4203559447999528,3.6473423901155435,3.9422013113499688,1.42125,1.3949999999999987,1.6980881769154346,1.982263042068842,2.901976220824149,2.721307103120078,3.136875,3.0881250000000002,3.7092031809025277,4.039342482661897,4.9473562926003165,4.878578651043499,2.7822916666666666,2.5275,3.1177988726246144,3.247105553670364,4.400782595757472,4.311124324954219,5.124333333333333,5.124333333333334,5.609537719216359,5.339089190616601,6.411648888360482,6.279113226442729,3.0804166666666664,3.0804166666666664,3.5839541142371765,3.639460961749125,4.6167880362736105,4.569999844722586,2.5749999999999997,2.7400000000000007,3.0709393138655035,3.054152213500177,4.268822295641123,3.4557082713418055,1.4728124999999999,1.4364583333333334,1.8465914665403873,1.836363014446667,3.619768151467624,2.6748552202048144,2.8,2.8,3.198828487927296,3.1108337113615803,4.251145034434355,4.1332048222151005
2000-08-31,MONSOON,6.069166666666668,5.3275,0.5775,4.513888888888889,2.05,3.3666666666666667,1.5833333333333333,3.51,1.15,1.22,1.78,3.988333333333333,2.216666666666667,1.34,0.13,2.43,6.414041666666667,6.414041666666665,6.485938133193316,6.608805142946086,6.023035370045452,6.059971979707991,6.475812500000001,6.4758125,6.419030565871063,6.556938716811751,5.429462416989032,5.3126955714321955,2.85875,2.661093750000001,2.2869233583309225,2.1801017415716575,2.817462046946473,2.9890594296555877,5.881138888888889,5.881138888888888,5.674933781053248,5.847532398448756,4.607997161188539,4.511362911860354,2.03625,2.0500000000000003,2.1886873873956576,1.4634649230503156,1.2878471230553148,4.665166666666667,4.665166666666666,4.395036657817333,4.612461418001473,3.3704459961467146,3.3666665254701824,1.8945833333333333,1.8174999999999988,1.857319039482594,1.6160121449331475,1.1558977509378892,0.9119526458510155,3.7600000000000002,3.319166666666666,3.469469616632391,3.4196614979699387,2.2119565447949032,2.262521503482148,1.58125,1.3924999999999987,1.4788529061492606,1.8848797783619045,0.7394573221122243,0.667862373252583,3.26,3.0562500000000004,2.7135219085415163,3.261450705148792,1.354848935610462,1.4009917535830265,2.8902083333333333,2.715,2.5826793235747685,2.698682494505597,1.1523945635579351,0.9958512806847684,5.1243333333333325,5.124333333333334,4.9610559648631485,4.95748430478019,4.078390764650918,3.9714632403862833,3.0804166666666664,3.0804166666666664,3.0370391352089725,3.4495474202568195,2.18241510964889,2.216666591349759,2.625,2.5300000000000007,2.378563588319302,2.48456342842729,1.592853377192875,2.3106604596738416,1.54,1.378125,1.1599548799242323,1.5414325818333472,0.36343885527677466,0.3635721651285593,2.8000000000000003,2.8,2.8912970927563775,2.9214807855886944,2.532513835237239,2.420165715852092
2000-11-30,POMKH,5.6483333333333325,5.912000000000001,2.385,5.380333333333334,1.29,4.5680000000000005,1.3,3.516666666666667,1.26,2.95,2.6533333333333338,4.5280000000000005,2.38,2.77,2.15,2.026,6.414041666666666,6.414041666666665,6.150896213249323,6.181520115570339,5.686121413761134,5.631487000537371,6.4758125,6.4758125,6.216218339522638,6.31234158077975,5.861135951802188,5.900433404584229,3.025,2.790000000000001,2.3261540149985533,2.2382685584632593,1.7170578747983072,1.956614960520966,5.88113888888889,5.881138888888888,5.557093601965282,5.849671074250708,5.35794968699954,5.301884845396467,2.13,2.0075000000000003,1.8292124324373946,1.8720824896813215,1.9658236570259389,4.664125,4.665166666666666,4.4642219946904,4.595649943354337,4.57158040848239,4.567999829919076,2.2175000000000002,1.763333333333332,1.6343914236895565,1.5347480159962907,1.5577385487107618,1.4510580974579994,3.872916666666667,3.694166666666666,3.4883484366461017,3.4189671924441343,3.3829722398993285,3.55165602456849,1.9449999999999998,1.4499999999999986,1.3913117436895563,1.8099925391020182,1.2458267238973737,1.2032620313505078,3.24875,3.2175000000000002,2.80811314512491,3.2319644572810464,2.435612671093991,2.303373848333785,2.9762500000000003,2.8495833333333334,2.6109409274781945,2.684940295265333,2.271215159683286,2.412767965271896,5.124333333333333,5.124333333333334,4.787833578917889,4.790137192123944,4.447314910764769,4.50211098693943,3.080416666666667,3.0804166666666664,2.774223481125383,3.2858792027816324,2.4122772769280822,2.379999919133425,2.65625,2.6200000000000006,2.535138152991581,2.5850256575533077,2.1621129850673544,2.014780813958628,1.57375,1.5675,1.5559729279545393,1.6733459619010325,0.9171075052717725,1.1813108983828937,2.8,2.8,2.5451782556538265,2.587717564620742,2.1294939882540325,2.0178007165855036
2001-02-28,POMRB,6.4126666666666665,5.97875,4.245,6.273666666666666,2.42,5.106,2.54,3.32,2.26,4.27,3.47,5.666,3.155,2.84,1.41,2.594,6.414041666666667,6.414041666666666,6.25560439461626,6.2245479646136195,6.444971833221945,6.382528588862128,6.4758125,6.4758125,6.121231003713582,6.131763406910925,6.01540918922512,5.923149710327218,3.4071874999999996,2.927500000000001,3.0936924089991322,3.046952909572433,2.6035831577248816,2.709488439486498,5.88113888888889,5.881138888888888,5.843722827845836,5.851810540409407,6.161874038833191,6.200001094047121,1.9037499999999998,2.0650000000000004,2.0655274594624364,2.377404868697216,1.7541078440637468,4.663083333333334,4.665166666666666,4.72093319681424,4.72634608829243,5.109390957880167,5.10599983011184,2.4975,2.025833333333332,1.9966348542137338,1.6918210441737203,1.735726488653704,1.4799263475152997,3.895,3.8258333333333328,3.421009061987661,3.4182730197003934,3.7393398227742503,3.322785167035624,2.2712499999999998,1.7124999999999988,1.7387870462137336,1.9166147323053582,1.5233083037973816,1.5193666647668822,3.3275,3.3025,3.392867887074946,3.7418994530327456,3.5255282348515333,3.562563059983365,2.9537500000000003,2.9308333333333336,2.9545645564869165,3.1020332807909226,3.081398486991829,3.4095867170373477,5.124333333333333,5.124333333333334,5.139100147350733,5.027187996664684,5.72213813087727,5.632624642749263,3.0804166666666664,3.0804166666666664,2.92653408867523,3.3031071116998367,3.168668746643886,3.154999981365449,2.6762499999999996,2.630000000000001,2.6570828917949485,2.6754523691003085,3.080210332074651,2.8225006587933943,1.7,1.5125,1.4975837567727235,1.6447430354766375,1.9392270155556584,1.7672216438496706,2.8,2.8,2.564706953392296,2.5426290307102226,2.6981543479637793,2.5857907326449876
2001-05-31,PREMON,7.525999999999999,8.685,5.2825,7.356666666666667,3.02,5.611666666666667,4.213333333333334,5.333333333333333,4.04,4.34,4.183333333333334,6.315,4.57,3.78,2.85,4.15,6.414041666666667,6.414041666666665,6.763762636769755,6.847938406815777,7.591618174732495,7.488711872642773,6.475812500000001,6.4758125,7.146738602228149,7.004006319262752,8.655928153952924,8.565728751199122,3.6228124999999998,3.1225000000000005,3.9692154453994792,3.940925612463471,4.203267741950444,3.901012656310255,5.88113888888889,5.881138888888888,6.448900363374168,5.853950798949731,7.424204193605768,7.269314567496435,1.69875,2.1950000000000003,2.4473164756774617,3.6866042671266968,3.1555589066548952,4.663083333333334,4.663083333333333,5.077226584755211,4.985493246076165,5.623213529986365,5.619999760071671,2.657083333333334,2.409166666666666,2.8833142458615737,2.1356453608727497,3.0470330669676056,3.0955210628568257,3.8637499999999996,3.919999999999999,4.185938770525929,3.4175790720258203,4.645770651358986,4.40881127174673,2.4515625,2.177499999999999,2.6592722277282403,2.339107633692634,3.13230327862341,2.988535117409601,3.3824999999999994,3.1950000000000003,3.771720732244967,4.198683543168628,5.219095186800619,4.938682703099855,2.8354166666666667,3.021666666666667,3.4460720672254834,3.819977048896075,4.420936385055819,4.4969581077235645,5.124333333333333,5.124333333333334,5.60946008841044,5.468418095150633,6.413144221864807,6.279113226442729,3.0804166666666664,3.0804166666666664,3.5839204532051383,3.6548568705323965,4.616914453221742,4.569999973007957,2.5349999999999997,2.6825000000000006,3.106249735076969,3.0511900345061798,4.213319565115821,3.4124818660993252,1.60125,1.6350000000000002,2.038550254063634,1.8888606846834035,3.602987925150806,2.591563519192884,2.8,2.8,3.1988241720353776,3.1701434446420613,4.254493711187792,4.136866437386414
2001-08-31,MONSOON,6.069166666666668,5.3275,2.855,4.513888888888889,-0.28,3.3666666666666667,2.29,3.31,1.9,2.28,1.2366666666666666,3.988333333333333,2.216666666666667,1.29,0.65,2.43,6.414041666666667,6.414041666666665,6.48592424872852,6.598409840700144,6.023035401932022,6.059971979707991,6.475812500000001,6.4758125,6.419043161336889,6.523152862333053,5.429462417079472,5.3126955714321955,3.416875,3.6918750000000005,3.523529267239687,3.438885407587083,3.4016240494495715,2.89205232507001,5.881138888888889,5.881138888888888,5.674895773580056,5.856091814233029,4.607997161136956,4.511362911860354,1.7662499999999999,1.6125000000000005,1.3563898854064769,1.4847942514578363,1.4517381746288538,4.663083333333334,4.663083333333333,4.393002617519793,4.6148448381587786,3.360940001176956,3.3593240590866205,2.655416666666667,2.585833333333332,2.6459885475169442,2.1652262166886542,1.5922985602736608,1.4484029552785356,3.9524999999999997,3.8699999999999988,3.8355632623155573,3.416885180758817,2.9439905517813263,2.6987881622731003,2.4868750000000004,2.364999999999999,2.355563336636944,2.3435354345701964,1.455532298879146,1.6036201456817842,3.14375,3.46,3.17503243934698,3.682343555869122,1.4313293548560126,1.2468665036200401,2.753333333333334,2.8858333333333337,2.5623099070019566,2.8115010302790755,1.3828710062523393,1.360524000413648,5.1243333333333325,5.124333333333334,4.961009386379597,5.0787642864647164,4.079602011303902,3.9714632403862833,3.0804166666666664,3.0804166666666664,3.0370189385897497,3.412754123865395,2.1825091718449072,2.2166666535742463,2.415,2.670000000000001,2.3797498410461815,2.465808442560835,1.6582298144531178,2.2269208847298403,1.4337499999999999,1.7650000000000003,1.4831301524381804,1.6814954048535269,0.5144564139622156,0.4851221826925136,2.8000000000000003,2.8,2.8912945032212267,2.981160608819938,2.534537341932666,2.4223097457693625
2001-11-30,POMKH,5.6483333333333325,5.912000000000001,1.8325,5.380333333333334,1.98,4.5680000000000005,1.87,3.466666666666667,1.9525,2.33,2.25,4.5280000000000005,2.38,1.69,0.84,2.026,6.414041666666666,6.414041666666665,6.150887882570445,6.161174682538926,5.686121428286352,5.631487000537371,6.4758125,6.4758125,6.2162258968021336,6.299192651068401,5.861135951827894,5.900433404584229,3.1868749999999997,3.5537500000000004,2.847117560343812,2.7261260046257076,3.1148560849154636,3.4400438991390434,5.88113888888889,5.881138888888888,5.557070797481368,5.858233620482611,5.357949686948486,5.301884845396467,1.6825,1.7850000000000004,1.605833931243886,1.3250189411317368,1.3078185383823806,4.663083333333334,4.663083333333333,4.463001570511876,4.588526677146356,4.5709063048783545,4.572872706844078,2.4654166666666666,2.7283333333333317,2.3355931285101668,2.1135039786862024,2.042294044705784,1.5236773364734506,3.9570833333333333,3.8574999999999986,3.688004624056001,3.416191436948863,3.7156755239160177,3.4405387149045503,2.274375,2.538124999999999,2.1943380019821666,2.3498611064568693,1.9720135512986294,1.8043109835036923,2.9775,3.3050000000000006,2.837019463608188,3.2163349237910164,2.920278903925794,2.867562203370579,2.68375,2.785,2.437385944201174,2.5065706781141524,2.3633163598249842,2.1925822881269847,5.124333333333333,5.124333333333334,4.787805631827759,4.896621072104777,4.448296042030885,4.50211098693943,3.080416666666667,3.0804166666666664,2.7742113631538494,3.2103434674758766,2.4123472651444584,2.379999985942874,2.4262499999999996,2.400000000000001,2.103849904627709,2.2100510510222247,2.1749603679535143,2.140729901456223,1.3675,1.4375000000000004,1.2258780914629082,1.545491873442544,1.190297227007704,1.6216903152811708,2.8,2.8,2.545176701932736,2.6409784712978084,2.1302565029381206,2.019588290397272
