Date,Season,Dindigul,Natham,Vadamadurai,Vedasandur,Guziliamparai,Batlagundu,Shanarpatti,Oddanchatram,Nilakkottai,Kodaikanal,Attur,Palani,Thoppampatti,Reddiyarchattiram,Dindigul_Trend,Dindigul_SMA,Dindigul_EWMA,Dindigul_DES,Dindigul_TES,Dindigul_ARIMA,Natham_Trend,Natham_SMA,Natham_EWMA,Natham_DES,Natham_TES,Natham_ARIMA,Vadamadurai_Trend,Vadamadurai_SMA,Vadamadurai_EWMA,Vadamadurai_DES,Vadamadurai_TES,Vadamadurai_ARIMA,Vedasandur_Trend,Vedasandur_SMA,Vedasandur_EWMA,Vedasandur_DES,Vedasandur_TES,Vedasandur_ARIMA,Guziliamparai_Trend,Guziliamparai_SMA,Guziliamparai_EWMA,Guziliamparai_DES,Guziliamparai_TES,Guziliamparai_ARIMA,Batlagundu_Trend,Batlagundu_SMA,Batlagundu_EWMA,Batlagundu_DES,Batlagundu_TES,Batlagundu_ARIMA,Shanarpatti_Trend,Shanarpatti_SMA,Shanarpatti_EWMA,Shanarpatti_DES,Shanarpatti_TES,Shanarpatti_ARIMA,Oddanchatram_Trend,Oddanchatram_SMA,Oddanchatram_EWMA,Oddanchatram_DES,Oddanchatram_TES,Oddanchatram_ARIMA,Nilakkottai_Trend,Nilakkottai_SMA,Nilakkottai_EWMA,Nilakkottai_DES,Nilakkottai_TES,Nilakkottai_ARIMA,Kodaikanal_Trend,Kodaikanal_SMA,Kodaikanal_EWMA,Kodaikanal_DES,Kodaikanal_TES,Kodaikanal_ARIMA,Attur_Trend,Attur_SMA,Attur_EWMA,Attur_DES,Attur_TES,Attur_ARIMA,Palani_Trend,Palani_SMA,Palani_EWMA,Palani_DES,Palani_TES,Palani_ARIMA,Thoppampatti_Trend,Thoppampatti_SMA,Thoppampatti_EWMA,Thoppampatti_DES,Thoppampatti_TES,Thoppampatti_ARIMA,Reddiyarchattiram_Trend,Reddiyarchattiram_SMA,Reddiyarchattiram_EWMA,Reddiyarchattiram_DES,Reddiyarchattiram_TES,Reddiyarchattiram_ARIMA
1998-08-31,MONSOON,4.130000000000001,6.85,18.399285714285714,14.39,11.4,5.73,7.07,12.43,2.84,3.235,6.655,3.813333333333334,14.87,8.625,3.77875,4.029500000000002,4.4093432155136005,5.199873040598968,6.487190037379303,7.3200009106206005,4.717916666666667,6.386666666666667,6.4869623536639995,6.298039429720026,6.915242461190336,6.091353432208272,13.56482142857143,14.355133928571433,15.043936534196707,15.005406654597486,16.61499044408445,14.980022656182761,10.8075,10.648750000000001,11.325704336384,10.152715317047319,15.019376702824239,14.357832212984889,9.093124999999999,8.916249999999998,9.858091289088001,10.391799908994727,9.977635626620545,7.739514855592609,3.3128125,3.8478125000000003,4.6146684096,3.414501783925771,6.6559670943188785,6.3903555738681055,5.941666666666667,7.500000000000002,7.523372210176,7.484122755879624,10.425021544761362,7.2162789226827435,11.40375,12.134999999999998,12.2804246272,11.967204766019618,14.180555426937108,13.879932768341027,2.6159375,3.5984375,3.8144749483519993,3.5204159659446526,6.278179287720492,6.198704041159066,3.6421875,4.224687500000001,4.141390272256,3.9981651469916875,4.881330019324502,4.705345778746936,7.74375,6.959583333333332,7.636876496896001,10.516139429996958,10.964158021841726,9.292975257800787,3.3441666666666667,4.600833333333335,4.395388662101333,5.417844176194798,6.784543700534066,7.45325540672321,11.484375,13.516250000000001,13.609628318719999,11.987816085474908,16.952247116732273,17.11002026385566,6.23625,6.846250000000003,7.353883819008001,7.201925927513827,7.836569053027398,7.635845412949632
1998-11-30,POMKH,3.83,2.45,13.68,12.09,11.14,1.3,6.400000000000001,11.7,1.12,2.26,7.813333333333333,2.9599999999999995,9.07,6.905,4.242125000000001,3.776000000000002,4.177605929308161,5.000103143872414,4.15813579193742,3.4036539709060696,4.261458333333334,5.056666666666667,4.8721774121984,5.2853349261692415,5.351812995343313,6.253425454149208,13.65857142857143,13.462321428571435,14.498361920518025,14.801536732025571,15.66966233565217,15.414962243846485,10.402291666666667,10.92125,11.631422601830401,10.568991482546405,10.60641780155299,10.286050741480727,8.870416666666667,9.113749999999998,10.370854773452802,10.675126452618244,9.972018516830804,11.46512521410745,3.0801562500000004,3.3478125,3.28880104576,2.8193557472788298,3.447959434312492,4.238261839668434,5.865416666666667,6.292500000000001,7.074023326105601,6.924505781679632,8.821527860090828,7.492890570109325,12.25625,11.839999999999998,12.04825477632,11.766325956464415,12.421610045775953,11.641737296946804,2.33734375,2.6184375000000006,2.7366849690111996,2.221889688733297,2.1716094054063184,2.406626198184944,3.64234375,3.604687500000001,3.3888341633536,3.453953762261227,4.045457787401751,3.6793387777133058,7.761458333333334,7.491666666666664,7.707459231470933,10.557171523509204,7.991765260474897,6.8971469679106026,3.3460416666666664,3.748333333333335,3.8212331972608,5.396421698511985,3.248389735019941,2.3062666254488433,10.409999999999998,11.99125,11.793776991231999,10.867756279284404,11.724829009530565,12.172815048987108,6.295,6.426250000000003,7.174330291404801,7.0222122491748555,6.39733717589132,8.420357902468993
1999-02-28,POMRB,2.7260000000000004,1.725,11.62,5.27,4.8,1.4,2.03,6.3,1.395,3.77,6.59,1.79,5.55,3.44,5.428464285714286,3.781500000000002,3.5969635575848966,4.694109852917185,3.748750565376093,3.5077434707555386,3.9562500000000007,4.379166666666666,3.6133064473190397,4.350812964980052,5.428944267765457,5.199398488867072,13.454910714285713,13.667321428571437,13.347017152310814,14.26546633743152,11.644127288128532,12.872094517355553,10.074583333333333,10.69375,9.086853561098241,9.085097661815793,8.358861030660941,9.014515196000346,8.523333333333333,9.072499999999998,8.14251286407168,5.878826499416883,8.960186903390653,9.366392716810921,3.49125,3.2778125,2.533280627456,2.340631654598465,1.7213287326285016,0.7951761639417064,6.804062500000001,5.590833333333335,5.056413995663361,5.523525987072217,6.057120735162772,5.419856071388738,13.835,10.967499999999998,9.748952865791999,9.855094377092128,8.85523752353497,9.933311566818166,2.284375,2.6134375000000007,2.2000109814067197,1.773921669092273,-0.28243887405126156,0.23947129193399397,3.8718749999999997,3.6796875000000013,3.54130049801216,3.4889681463745488,2.947170222510943,2.7102138112984884,8.082291666666666,7.995833333333331,7.2604755388825595,10.579621024284787,5.831163701489121,7.4286181810661,4.273541666666667,2.9400000000000013,3.00873991835648,5.3750839082504935,2.789998331036508,3.6036012833913755,9.66125,10.9775,9.2962661947392,9.129547333767245,6.8526406961367154,5.77693999784111,7.168125,6.046250000000003,5.68059817484288,5.549708704725443,4.801177678783895,3.2444737474514627
1999-05-31,PREMON,8.125,5.5500000000000025,10.9,8.693333333333333,7.333333333333332,3.1,9.06,23.75,2.89,5.155,9.05,6.445,9.88,7.205,6.257720238095237,4.702750000000002,5.408178134550938,4.980962283840372,6.098704793616524,4.985470012819457,4.055625000000001,4.143750000000001,4.387983868391425,4.637671463147806,4.811598827038591,4.240403725318307,13.014375000000001,13.649821428571439,12.36821029138649,13.695341853930055,13.673395198620332,12.532147518223757,9.712708333333333,10.110833333333334,8.929445469992277,8.900611123579365,8.934848784493411,7.853664681035303,7.553958333333333,8.66833333333333,7.8188410517763405,6.826486601021149,7.387360527121705,7.252693899417617,4.7162500000000005,2.8825,2.7599683764736005,2.3435910264425113,4.764244136933673,5.493740847037321,7.418125,6.1400000000000015,6.657848397398016,5.9028217004503505,8.284824593329668,6.66241890968178,14.393749999999999,13.544999999999998,15.349371719475199,14.338202677722302,10.497177320818011,10.9951402929605,2.725625,2.0612500000000007,2.476006588844032,2.3754613718267796,4.021996481318699,3.6808011753245813,4.26625,3.6050000000000013,4.186780298807296,3.8986329701149636,6.051952749546274,5.77508823299408,8.660416666666668,7.527083333333331,7.976285323329536,10.638682036685426,8.624319074940109,8.996870219529796,4.744583333333333,3.7520833333333345,4.383243951013888,5.353830562720356,4.216273583019879,5.9461701425724085,9.190625,9.8425,9.52975971684352,9.044395208763614,9.834192331248598,10.717735614408948,7.711250000000001,6.543750000000004,6.2903589049057285,6.153531211868133,5.8210776487414275,4.801639221056199
1999-08-31,MONSOON,9.935714285714283,5.3500000000000005,16.84,14.1,10.239999999999998,10.6,12.3825,14.75,4.625,5.37,11.09666666666667,7.985,13.42,13.62,6.429053571428571,6.154178571428572,7.219192595016276,5.465805095216786,5.796502838819492,6.207245052082726,4.744375000000001,3.768750000000001,4.772790321034854,4.798722598422607,5.34296299564239,4.560922074918882,12.66625,13.260000000000012,14.156926174831895,14.287537050149178,16.009322330461146,14.879392981067598,9.288333333333334,10.038333333333334,10.997667281995366,10.183067463513197,13.581874657687887,12.797357766495589,6.36375,8.378333333333329,8.787304631065803,9.250453840879203,8.574260367340408,7.346286407850599,5.351249999999999,4.1,5.8959810258841605,4.356447489036777,6.656428637796812,5.745481841836756,7.8296875,7.468125000000002,8.94770903843881,7.10057693519528,8.23590204244952,4.266046248684022,14.9625,14.124999999999998,15.10962303168512,14.33857821614057,17.90877908019238,19.550186652032757,3.17375,2.5075000000000007,3.3356039533064195,3.5886877620827264,3.108840219599527,2.146664862997729,4.275,4.138750000000002,4.660068179284377,4.247931917246907,4.223539026002689,4.511043373166973,8.605520833333333,8.637499999999998,9.22443786066439,10.72791208302426,11.4372948888255,7.862759903761223,4.872916666666666,4.795000000000002,5.823946370608333,5.332661278732241,6.101117871295805,8.580661110359086,8.781250000000002,9.48,11.085855830106112,9.935381924556891,12.54674071791458,13.323574177334464,7.59625,7.792500000000004,9.222215342943437,9.041614076247393,8.765641877298647,9.562633568516079
1999-11-30,POMKH,4.658333333333334,4.745,11.715,9.485,4.545,6.23,6.0,13.85,2.865,3.28,7.996666666666667,2.5566666666666658,6.755,6.255,6.383184523809524,6.361261904761905,6.194848890343099,5.375197359315389,4.311420250578912,6.020710851053099,5.217083333333334,4.342500000000001,4.761674192620912,4.763142566902579,3.7993749342304097,4.740796700559566,12.581249999999997,12.768750000000013,13.180155704899137,13.859183811357802,14.823096821205633,14.271245528218422,9.719999999999999,9.387083333333333,10.392600369197218,9.90841980468474,10.13017272436278,10.867993579431559,5.615416666666666,6.729583333333329,7.090382778639482,5.3903480756281725,8.778972401887408,10.531214271121517,5.460625000000001,5.3325,6.029588615530496,5.205258533804571,3.448420998916019,5.9166253508127875,8.495625,7.368125000000002,7.768625423063286,6.771098327521551,8.160416471073694,7.1685198503345635,13.437812500000001,14.662499999999998,14.60577381901107,14.042425907693328,15.511547394457475,13.086498789385024,3.6706250000000002,2.9437500000000005,3.147362371983852,3.1955628222110954,2.447076117104812,3.311194608199254,4.08375,4.3937500000000025,4.108040907570627,3.9139629185088607,3.49606585872262,3.999262162886539,8.499895833333333,8.683333333333332,8.7333293830653,10.77015897804731,8.464902131752732,9.816650336793472,4.731354166666666,4.694166666666668,4.517034489031666,5.311575613640096,4.198791929766612,4.893629376425724,8.22125,8.901250000000001,9.353513498063666,8.797319126746586,9.491611515661173,10.285134909079101,7.326875,7.630000000000004,8.035329205766063,7.864975577640168,10.190705064419408,9.320275364123606
2000-02-29,POMRB,3.268333333333333,4.94,10.8,4.48,1.873333333333333,1.55,5.7224999999999975,8.700000000000001,3.235,2.8200000000000003,5.967499999999999,3.22,4.59,3.1700000000000004,5.780809523809524,6.496845238095239,5.024242667539193,5.137376877719025,3.9973614872463434,2.86559553037191,5.347916666666666,5.146250000000001,4.833004515572547,4.786689469745215,4.932664745196594,4.710672852011296,12.654999999999998,12.563750000000015,12.228093422939482,13.34290798764142,10.515029278084436,11.523807660029657,10.329791666666667,9.189583333333335,8.027560221518332,8.396555330844492,5.993623555976588,6.4054424886109125,4.850416666666666,5.997916666666662,5.003563000517023,2.5465274961775712,3.0986780126862548,3.119354038765046,4.63875,5.37,4.237753169318298,4.7448554025097724,1.72179031861792,2.639869903138338,8.6296875,8.291250000000002,6.950175253837971,6.418473545172587,4.786018801971499,7.153416268213097,11.581875,15.2625,12.243464291406642,12.150529797856791,11.519142305923669,10.204085376588315,4.118125,3.4037500000000005,3.1824174231903113,3.214786036811809,1.923314609223178,2.870692532495933,3.773125,4.156250000000003,3.592824544542376,3.5500749074543125,3.16915431489759,3.181178646372872,8.478333333333335,8.527708333333333,7.626997629839179,10.78176854720099,6.304300572453757,7.896566339696622,3.8170833333333336,5.051666666666668,3.9982206934189994,5.2905733331984806,3.2848435936257916,3.412185817456302,7.230625,8.661250000000003,7.4481080988382,7.408648064622597,4.559313289882279,4.211645151601515,6.325625,7.562500000000004,6.089197523459637,5.946718899591902,5.464357503987718,0.6755170881670312
2000-05-31,PREMON,7.215714285714286,6.116666666666667,11.04,12.936666666666667,4.2733333333333325,3.825,10.695,9.1525,5.025,4.575,8.8275,3.8825,6.359999999999999,5.32,5.451470238095238,6.269523809523811,5.90083131480923,5.33178482667629,6.602791858499261,8.244340440524804,5.564791666666666,5.287916666666668,5.346469376010195,5.1050102977157215,5.334101022194785,4.74063396456936,12.956875,12.598750000000015,11.752856053763688,12.960667424637547,12.622379752454444,11.227238744982534,10.247291666666666,10.250416666666668,9.991202799577666,9.51077316746422,7.880556297301354,7.597887644366336,4.9122916666666665,5.232916666666663,4.711471133643546,3.796209804379445,4.062193479984757,4.920406952822074,3.135,5.55125,4.072651901590978,4.813520795579106,4.7647057235718355,5.617298317220569,9.048541666666665,8.700000000000001,8.448105152302784,7.279331688247498,9.718902492821137,6.99720875553846,11.488958333333334,11.613125,11.007078574843986,11.04856818432942,13.041465586778852,15.512273169796526,4.614375000000001,3.9375,3.919450453914187,4.19022933901666,4.789799282178034,3.8292719464699725,3.546875,4.011250000000002,3.9856947267254257,3.78062983986291,5.758796106849213,5.257232602770443,8.40375,8.472083333333334,8.107198577903507,10.836047116853857,9.097455944719481,7.8754385546334476,3.5847916666666664,4.411041666666668,3.9519324160513993,5.269654107685629,5.02581563437209,5.553931781529973,7.124375000000001,7.781250000000002,7.012864859302921,6.890402046287162,8.520856825004488,9.85080852907987,5.661041666666667,7.091250000000006,5.781518514075782,5.648004493121662,5.826866858756548,8.370172605151048
2000-08-31,MONSOON,6.0260000000000025,5.83,17.29,14.735,7.18,3.3,11.82,14.5,6.07,3.465,11.146666666666668,3.233333333333333,9.015,7.495,5.545428571428573,5.292095238095241,5.950898788885539,5.396508943410514,6.311441200580675,9.223112649749055,5.8187500000000005,5.407916666666667,5.539881625606117,5.267172067545119,5.877588760553994,5.075431660442792,13.407499999999999,12.711250000000014,13.967713632258214,13.762986217766137,15.259174365266851,14.379152672818263,9.874166666666667,10.409166666666668,11.888721679746599,10.794243980965524,15.50794780947323,15.544135363614002,6.195416666666667,4.467916666666663,5.698882680186127,6.28353416820226,5.4782553077723914,5.466738940737043,2.56,3.72625,3.7635911409545866,4.694041279332828,6.656890227578251,5.193282836505635,9.892708333333333,8.559375000000001,9.79686309138167,8.392041975252008,11.065699092728812,8.477252559765104,11.663541666666667,11.550625,12.404247144906392,12.081027873169118,12.683443066795844,9.717698351005632,5.22625,4.29875,4.779670272348513,5.202600943890435,5.721572346843118,5.475348343514899,3.429375,3.535000000000002,3.7774168360352554,3.635093989592606,4.451367040563264,4.202849583595674,8.663541666666667,8.484583333333333,9.32298581340877,10.924602636305035,11.91043175785216,9.432433046026905,3.9048958333333332,3.2231250000000014,3.6644927829641727,5.248817587942001,5.775905681463328,6.501664043426881,7.891562500000001,6.6800000000000015,7.813718915581752,7.231500849335705,9.611513004417304,10.92291747007491,6.1812499999999995,5.560000000000006,6.466911108445469,6.3264995187123265,7.439440137232928,9.762328597460725
2000-11-30,POMKH,5.933333333333333,6.0,13.68,8.19,8.1,1.5,9.913333333333332,13.356666666666667,5.3900000000000015,3.375,7.35,5.45,10.31,7.063333333333333,5.1482559523809535,5.610845238095241,5.943872606664656,5.450950602220367,4.160405690177127,3.37538518033246,6.02375,5.721666666666667,5.723928975363671,5.43060017104743,4.31900540432669,5.242704965146926,14.057499999999997,13.202500000000015,13.852628179354927,13.778443559609869,14.376123341483908,13.464392225722047,9.232083333333332,10.085416666666667,10.40923300784796,10.014537949317093,11.171421019083777,10.925595748404398,7.896875,5.356666666666662,6.659329608111676,7.504712022139134,5.714083542679954,6.9757077843913455,2.740625,2.54375,2.858154684572752,4.088550596972878,3.4488825570257546,1.9785767276530446,10.883958333333332,9.537708333333335,9.843451188162335,8.987923615842197,7.916749807845544,8.11739410025329,12.538645833333335,11.427291666666667,12.785214953610502,12.38718632838132,12.541313992670675,13.112556672221114,5.618125,4.93,5.023802163409108,5.300422581084021,4.007064716334963,4.672905404381237,3.2874999999999996,3.558750000000002,3.616450101621153,3.5072182303672554,3.24549575728349,3.0906046053030027,9.115312500000002,8.322916666666666,8.533791488045262,10.955765758683427,8.938039000321641,9.2502671579053,4.016770833333333,3.946458333333335,4.378695669778503,5.2280634922898725,2.383996301999564,2.957811846302537,8.7846875,7.568750000000002,8.812231349349052,7.826434927353287,5.4761052982677025,6.433367387722532,7.129166666666666,5.762083333333339,6.705479998400614,6.561697203529504,5.483927732039026,3.8069016345137103
2001-02-28,POMRB,2.745000000000001,5.716666666666666,12.44,2.79,8.583333333333334,1.68,8.5625,10.59,5.605,1.785,8.6925,2.8875,7.172499999999999,6.5233333333333325,4.971642857142857,5.480011904761907,4.664323563998794,5.160795864129355,3.955020590728482,4.739639678606083,6.684166666666666,5.915833333333333,5.721024051884869,5.479036522148055,5.654161183165518,5.409600065759695,14.446250000000001,13.612500000000015,13.287576907612955,13.569543198207146,10.677354684746177,11.602164398823419,8.469791666666666,9.662916666666668,7.361539804708775,8.03100658555267,5.634101751868717,5.245655076525535,9.56875,7.034166666666662,7.428931098200339,8.128747889199628,5.754812578684984,5.797694536445841,3.3362499999999997,2.57625,2.3868928107436513,3.548414234614286,1.722251856205422,1.1454953213989012,11.798958333333333,10.247708333333335,9.331070712897402,9.19173131844755,6.433442542281249,7.776541795629952,13.331562500000002,11.899791666666665,11.907128972166301,11.678471100524236,9.67157957357231,9.559376921962528,5.925625,5.5225,5.256281298045465,5.461457937960553,4.347076954331595,5.076391667292919,3.116875,3.3000000000000016,2.8838700609726917,2.9749467512020136,2.8951272675487885,3.347348927186845,9.649791666666667,9.004166666666666,8.597274892827159,11.00677269107752,6.7774374398114,7.346911850356788,4.478958333333333,3.8633333333333346,3.7822174018671015,5.2073914191972985,3.054420054191939,4.268285101409393,10.0225,8.214375,8.15633880960943,7.418156935807387,6.108107886543798,6.752887184527071,8.174375,6.600416666666672,6.632621332373702,6.489429654353337,4.64277131643502,5.368106862016484
2001-05-31,PREMON,4.5616666666666665,6.98,14.6,9.49,11.175,5.14,15.785,14.263333333333335,5.79,4.475,9.716666666666667,5.109999999999999,10.9225,9.55,5.142440476190476,4.816500000000003,4.623260805065943,5.072887028950539,6.590314955218776,5.555997778212447,7.400729166666666,6.131666666666666,6.224614431130922,5.8379314667339415,6.070742215511552,5.455631774253756,13.89875,14.502500000000014,13.812546144567772,13.783583877385151,13.157986827313513,11.757216467291542,8.531458333333333,8.801250000000001,8.212923882825265,8.34104343235242,7.867890357861286,8.128569560382463,11.015416666666667,8.75958333333333,8.927358658920204,10.246596967446804,10.221749267072445,10.285727104301236,4.063125,2.9050000000000002,3.4881356864461908,3.899215848104989,4.7651672617213165,5.281700692725996,12.051041666666668,11.520208333333334,11.91264242773844,11.12565703449188,11.565200496922,10.356772076026667,13.520729166666667,13.177499999999998,12.849610716633116,12.419598454517146,12.88797687391277,15.21498474672682,6.384375,5.713749999999999,5.469768778827279,5.635329906057025,6.7039438879744395,6.067619844480663,2.658125,3.2750000000000012,3.520322036583615,3.3463438956466676,5.216342318374536,4.706585003268133,10.083541666666667,9.226458333333333,9.045031602362961,11.072721866891651,9.570592814513013,9.127109536851348,4.743333333333333,4.170208333333335,4.313330441120261,5.186801120055279,4.761041486308387,5.780742731055197,11.142812500000002,9.355,9.262803285765656,8.132800265253694,10.829421990782539,10.909792596856189,9.151666666666667,7.657916666666672,7.799572799424221,7.6387267134829635,7.946356804773112,5.64480973887927
2001-08-31,MONSOON,7.267142857142857,10.25,16.84,12.083333333333336,13.653333333333334,6.75,14.05,15.7325,7.765,2.2,14.533333333333333,5.703333333333332,14.355,11.626666666666665,5.386220238095238,5.126785714285717,5.680813625896709,5.281250724573331,5.954218242247311,4.837697856596964,7.987708333333333,7.236666666666666,7.834768658678554,6.939634069891938,6.64900815779791,5.825167522815961,13.708749999999998,14.390000000000013,15.023527686740664,14.36020151142229,16.558786209153187,16.051530693592355,9.755833333333333,8.138333333333335,9.761087663028494,9.246674985609529,12.698701024630552,13.03584919047626,12.148750000000001,10.377916666666664,10.817748528685456,12.588004251857908,12.279156261951538,11.351522008016833,4.350625,3.7675,4.7928814118677145,4.651754997565633,6.657351771430615,7.908610676606548,12.3971875,12.077708333333335,12.767585456643065,12.538434161756637,13.319499897163915,11.107349013126482,13.742500000000003,13.485624999999999,14.002766429979868,13.393503336788587,14.916041718339487,13.722022166399325,6.901250000000001,6.137499999999999,6.387861267296367,6.781711529403781,7.136422454197883,6.106848527155673,2.59625,2.958750000000001,2.992193221950169,2.9765787406934856,3.9766529681441383,4.211921949527538,9.951979166666666,10.073125,11.24035229475111,11.210197730412585,12.383568628095567,9.935235243460852,4.9052083333333325,4.787708333333335,4.869331598005489,5.166292245745496,6.013309262033182,7.401787712568526,11.688437500000001,10.690000000000001,11.299681971459394,9.574508399545994,13.576713944970027,13.670968105329539,9.909583333333334,8.69083333333334,9.330410346321198,9.143383513306915,11.045706227884722,9.73062227075345
2001-11-30,POMKH,6.05857142857143,7.3125,9.75,11.335,13.2,3.865,9.7,13.6375,7.365,0.97,7.433333333333333,5.095,13.9325,10.75,5.861136904761905,5.158095238095241,5.831916746966598,5.357539892313709,4.078073708392742,6.64294864805279,8.666250000000002,7.564791666666666,7.625861195207133,7.003398661554933,6.091995066272747,6.96380309228384,14.291250000000002,13.407500000000015,12.914116612044399,13.567810205924365,15.233758290911982,14.36184315278219,10.680000000000001,8.924583333333336,10.390652597817098,9.710693897374625,8.089340562916384,8.622869644050358,13.217291666666664,11.652916666666664,11.770649117211274,12.726163717767074,12.231894845092528,12.39398030312735,4.2603125,4.358750000000001,4.4217288471206295,4.623712603359139,3.449344115843303,3.6648753437882675,12.353125,12.024375000000001,11.540551273985837,12.726674425691149,10.669837973563364,12.535604504152932,14.0775,13.555833333333332,13.856659857987921,13.347527168252482,14.32061158575738,13.85235107088248,7.57125,6.63125,6.7787167603778204,7.092291914350942,6.021054263277195,6.784411503757775,2.7137499999999997,2.3575000000000013,2.183315933170101,2.373393204226739,3.013151411377879,2.6344729642635807,10.380729166666667,10.093958333333331,9.717544710183999,11.24054894012513,9.4111758737164,10.668363547244759,5.202083333333333,4.6989583333333345,4.959598958803293,5.14586445529447,3.3727096878410983,3.0805085635131793,12.31375,11.595625,12.352809182875637,10.506528369433253,10.451779687487443,10.898380265297327,10.502083333333333,9.612500000000006,9.898246207792718,9.696727747962045,9.460319063900005,7.777409120649646
2002-02-28,POMRB,4.57,9.1,14.85,9.44,12.55,1.615,11.545,12.083333333333336,7.765,3.695,7.5566666666666675,4.5375,7.915000000000001,8.9,5.897285714285715,5.6143452380952406,5.327150048179959,5.272104801162251,3.7381475017591104,2.800989916161479,8.8925,8.410625,8.215516717124279,7.5076745864789975,7.30074202954027,7.010666125753237,14.685,14.010000000000016,13.68846996722664,13.82684007702668,10.32556479280586,11.366119072545764,10.812916666666668,10.587083333333336,10.010391558690259,9.552302620956278,5.9328594984470655,6.578215789375075,14.036458333333334,12.644583333333332,12.082389470326765,12.25639819259476,11.04732662221585,10.342895064087822,3.9625000000000004,4.3425,3.2990373082723776,4.011353651703049,1.7227134252810834,1.5580005947173519,12.349583333333333,12.770000000000001,11.542330764391503,13.224881170780547,8.785376046269551,10.252538562000119,14.865520833333335,13.929166666666667,13.147329248126088,12.805286209405791,10.77168873468072,9.912449582538155,7.501874999999999,7.17125,7.173230056226692,7.450958060575172,6.286206305713423,6.908843362545857,3.03375,2.8350000000000013,2.7879895599020603,2.7043962378586253,2.206496511062654,2.3654305693346616,10.438541666666666,9.809999999999997,8.853193492777066,11.272525124789246,7.250574312785565,8.483980636605887,5.683229166666665,5.111458333333334,4.790759375281976,5.12551742889545,3.5909491431252456,4.281598537355817,13.069374999999999,11.78125,10.577685509725383,9.564642802705787,10.089202898998128,9.312914297476487,11.042499999999999,10.206666666666672,9.49894772467563,9.298369538364197,8.415062355142897,8.136375208259167
2002-05-31,PREMON,6.5360000000000005,9.025,16.85,10.233333333333333,15.756666666666668,4.4825,12.45,15.45,8.99,3.505,14.2825,5.835,15.1825,11.913333333333336,5.490779761904762,6.107928571428574,5.810690028907976,5.401177235733284,6.568521526363641,6.30661198442065,8.6703125,8.921875,8.539310030274567,7.8615201421213925,8.194078227124638,7.520236578353636,15.815,14.572500000000018,14.953081980335984,14.397608927705217,13.503864434511097,12.44479291015634,11.399791666666665,10.772916666666669,10.099568268547488,9.644757567704115,12.315836057377972,12.356244257205777,14.322916666666666,13.79,13.552100348862727,14.62072373762022,14.368442880273498,13.63106989217293,3.4512500000000004,4.178125,3.7724223849634266,4.134664473016317,4.765628830512985,4.580922271564351,12.663333333333334,11.936250000000001,11.905398458634902,13.805517224355272,14.860240952994758,12.46755116344028,15.554270833333335,14.225833333333334,14.068397548875652,13.555496173202764,14.166317385705337,15.859030306885561,7.078749999999999,7.9712499999999995,7.899938033736015,8.277218206085674,7.772573111734586,7.24913396249862,3.650625,2.5925000000000016,3.0747937359412365,2.8855409464525774,4.753018728036725,4.989745531280973,10.403125,10.95145833333333,11.02491609566624,11.404811895047738,10.043729685746198,8.637286139192721,6.134999999999999,5.2927083333333345,5.208455625169186,5.105250876553825,5.672274039686032,6.15641269281069,12.969375,12.84625,12.419611305835229,10.846221238682373,12.43015876209424,11.409568225801559,11.403749999999999,10.797500000000007,10.464701968138712,10.24763805715865,10.735482177292935,9.11039818488507
2002-08-31,MONSOON,5.5820000000000025,10.015,17.74,12.403333333333334,15.625,5.025,17.356666666666666,20.85,4.01,5.73,10.43,8.827499999999997,16.14,13.586666666666664,5.091666666666669,5.686642857142861,5.719214017344786,5.425310798671072,6.363764745127558,8.069238087390964,8.054375,8.863125,9.12958601816474,8.37643548290083,8.750840185172336,7.87095085303444,17.19625,14.797500000000017,16.067849188201592,15.026691089847532,17.385672278187737,16.989635030578675,11.591666666666667,10.852916666666669,11.021074294461826,10.280845094779014,14.786031876567044,13.027355230135878,14.506666666666666,14.282916666666665,14.381260209317636,15.010661480781565,16.801761175369784,15.385793950726981,3.1637500000000003,3.7468749999999993,4.273453430978057,4.384961486938028,6.657813337367838,7.231292625107109,11.996458333333333,12.76291666666667,14.085905741847608,15.46856123127,14.185441133273963,14.057704671016515,16.254166666666666,15.505208333333332,16.781038529325393,15.829963965396177,16.152830478236314,14.768359832405439,6.905625,7.032499999999999,6.343962820241609,5.967518891779324,9.918873324710766,9.137345497614216,3.9524999999999997,3.4750000000000023,4.136876241564742,3.63194053372416,3.2042907395296503,3.4492442737037106,11.346041666666668,9.925624999999997,10.786949657399743,11.478556575613933,12.856705503756483,13.058456954299846,6.2053125,6.07375,6.65607337510151,5.085064506889938,6.861871131989925,7.012374508530308,12.731874999999999,13.2925,13.907766783501138,12.038057024604928,17.13200172294762,16.730510894059705,11.777083333333334,11.287500000000007,11.713487847549892,11.47390943512801,13.534876883179594,12.553818252167648
