Date,Season,Manjeshwar,Parappa,Kanhangad,Nileshwar,Kasargod,Karadka,Manjeshwar_Trend,Manjeshwar_SMA,Manjeshwar_EWMA,Manjeshwar_DES,Manjeshwar_TES,Manjeshwar_ARIMA,Parappa_Trend,Parappa_SMA,Parappa_EWMA,Parappa_DES,Parappa_TES,Parappa_ARIMA,Kanhangad_Trend,Kanhangad_SMA,Kanhangad_EWMA,Kanhangad_DES,Kanhangad_TES,Kanhangad_ARIMA,Nileshwar_Trend,Nileshwar_SMA,Nileshwar_EWMA,Nileshwar_DES,Nileshwar_TES,Nileshwar_ARIMA,Kasargod_Trend,Kasargod_SMA,Kasargod_EWMA,Kasargod_DES,Kasargod_TES,Kasargod_ARIMA,Karadka_Trend,Karadka_SMA,Karadka_EWMA,Karadka_DES,Karadka_TES,Karadka_ARIMA
1998-08-31,MONSOON,5.37,6.3900000000000015,3.4233333333333333,2.8833333333333333,8.991666666666667,8.214444444444446,7.753125000000001,8.107499999999998,7.386787987456001,7.315312357645973,5.7845715197135545,5.267351818339496,8.008080357142857,7.956205357142856,7.610135607497143,7.31487036633089,6.638867658932874,6.290843031936191,6.142083333333334,6.821666666666665,5.8545885381973335,6.65940375507625,4.832579196616702,4.00463485925062,4.53625,4.6383333333333345,4.251975317845334,4.52909534243749,3.22157994740543,3.3335652762822203,10.501875000000002,10.685416666666669,10.173236169386666,10.261966616247227,8.082765972332387,8.230735176786776,10.528353174603176,10.789047619047619,10.109821962737778,9.323494148070521,7.638087628749404,7.581583604987428
1998-11-30,POMKH,7.423333333333335,7.774999999999999,5.973333333333333,4.266666666666667,10.925000000000002,10.492222222222225,7.652916666666668,7.876249999999998,7.401406125806934,7.107547941147623,7.424690588176445,7.971247609474637,7.909040178571427,7.984955357142856,7.676081364498285,7.2944087891689655,7.475963268712989,7.9535877332498615,5.87125,6.377499999999998,5.902086456251733,6.211874099444094,7.097069620815922,7.041035796668988,4.524583333333333,4.5425,4.257851857373867,4.477236566500175,4.251746232790657,4.397553939627236,10.831458333333334,10.55166666666667,10.473941701632,10.20189002973712,10.571734524447706,11.40152866948453,10.387043650793654,10.656269841269841,10.262782066531557,9.448065266664722,10.42888328472592,10.842214952866629
1999-02-28,POMRB,8.195,8.40125,6.34,5.0200000000000005,11.741666666666667,10.862222222222226,7.742083333333333,7.629999999999997,7.718843675484161,7.3156782046568765,8.515645679815542,8.583892978390013,7.843749999999999,8.031205357142856,7.96614881869897,7.402851282625763,8.432085274482988,8.519303554559714,5.994583333333333,5.9066666666666645,6.07725187375104,5.996772781524145,7.309521780084561,7.332469743281388,4.575833333333333,4.53,4.562711114424321,4.5931737248207005,5.08632990427696,4.737672315740906,11.277083333333334,10.452083333333336,10.981031687645867,10.303065287959711,11.925424524722912,12.218663959627897,10.51434523809524,10.400436507936508,10.502558128807824,9.6859000398488,12.093863807902796,12.169963451623577
1999-05-31,PREMON,9.715,8.58125,7.6066666666666665,5.906666666666666,13.185000000000002,11.925714285714287,7.771875000000001,7.67583333333333,8.517306205290495,8.186037485692877,9.911252972607246,9.67233294757218,7.842031249999999,7.786874999999998,8.212189291219383,7.551344186036148,8.870036294273678,8.944912163092088,6.1899999999999995,5.835833333333331,6.6890177909172905,6.279254514641615,8.182831433424752,8.013615781674275,4.6033333333333335,4.519166666666667,5.100293335321259,4.8698288971810255,5.728224888967392,5.516198278651091,11.25104166666667,11.210833333333337,11.86261901258752,10.661886835183362,13.407036192141964,12.067123391090378,10.589345238095241,10.373650793650794,11.07182059157041,10.198492721931542,11.793746356270077,12.373740263924718
1999-08-31,MONSOON,5.900000000000001,6.845,4.693333333333333,3.3366666666666664,9.521666666666668,9.34,7.747916666666668,7.808333333333329,7.470383723174297,7.357539220442405,5.666890462453271,5.376463806518644,7.786093749999999,7.900624999999998,7.6653135747316306,7.385884542488953,6.585106896610478,6.1392600968047395,6.324583333333334,6.153333333333331,5.890744007883708,5.632739043611205,4.498964464830779,3.9846505414811606,4.594583333333333,4.6325,4.394842667859422,4.55332121523753,3.1630999041699406,3.1492734728886638,11.241666666666667,11.343333333333337,10.92623807421918,10.406999878197563,8.225892597238024,9.250356240798489,10.624900793650795,10.655039682539682,10.379092354942246,10.020719413350692,7.536875003610351,7.830473268442312
1999-11-30,POMKH,7.131666666666668,7.30625,6.266666666666668,4.033333333333334,10.186666666666666,9.966666666666663,7.831398809523811,7.735416666666661,7.334896900571245,7.160172369664592,7.41256435826209,7.879444063523626,8.013871527777779,7.783437499999998,7.521688144838978,7.317846665110463,7.523709698877869,7.685580634669562,6.483452380952382,6.226666666666665,6.041113071396892,5.616265535895919,6.886080018555634,6.890534679127361,4.5725,4.574166666666668,4.250238934048987,4.447793841577823,4.4605317027980895,4.561951252649273,11.318285256410258,11.158750000000003,10.630409511198174,10.283575791887095,10.77951981720349,11.54851722959365,10.79657287157287,10.523650793650791,10.214122079632013,10.009905723579491,10.405482848976225,10.700982308551161
2000-02-29,POMRB,8.295,8.422500000000001,7.123333333333334,5.183333333333334,12.405,11.672222222222226,7.9036309523809525,7.760416666666661,7.718938140342747,7.505258339123606,8.457961775695528,8.397102810559057,8.323784722222221,7.7887499999999985,7.882012886903388,7.463769079770323,8.376781103189405,8.500935320678346,6.437559523809524,6.4224999999999985,6.474001176171469,5.931030430421846,7.143966060560388,6.938508642384045,4.480833333333334,4.615000000000001,4.623476693762726,4.603893392970033,5.06424389995512,4.810482538436395,10.976682692307692,11.324583333333337,11.340245706718903,10.549096122062638,11.975083738173652,11.93220145125423,10.645290404040402,10.726150793650792,10.797362136668099,10.436708957767262,11.656988925864615,11.717789413078716
2000-05-31,PREMON,10.282857142857145,10.382222222222222,8.094285714285714,5.566666666666666,13.134615384615385,12.489090909090908,8.081636904761904,7.902380952380947,8.744505741348505,8.67640401972636,9.879267361030774,9.72147262981171,8.571545138888888,8.238993055555554,8.882096621030922,7.971177106215116,8.830006097658035,8.685241542255369,6.375238095238095,6.544404761904761,7.122114991417167,6.573796952422364,8.126495657907588,7.962706051565874,4.498333333333333,4.530000000000001,5.000752682924302,4.807453801848438,5.802963619362636,5.69100884115068,10.653429487179485,11.311987179487183,12.057993577877497,10.938940267828194,13.55925958715744,12.407506879996737,10.514684343434343,10.866994949494947,11.474053645637223,11.044838909067781,11.950274140636237,12.216869378041652
2000-08-31,MONSOON,5.9099999999999975,7.523333333333332,3.8385714285714285,2.9433333333333334,6.8392307692307694,7.5663636363636355,8.349017857142856,7.904880952380947,7.6107034448091015,7.819683946571566,5.73266330419037,5.638405941224722,8.782326388888887,8.408576388888887,8.338591305951885,7.9360705092442805,6.912390771242475,6.813023041163897,6.447380952380953,6.330714285714285,5.808697566278871,5.749596244444401,4.591597308967937,4.129103753044703,4.557916666666666,4.431666666666668,4.177784943087914,4.4219244527174775,3.0212648504882447,3.061568014755106,10.564567307692307,10.641378205128207,9.970488454418806,10.262187480304544,8.344253842796947,9.351634800718948,10.61300505050505,10.423585858585856,9.910977641927788,10.333287462214264,8.24524637549298,8.34719628082956
2000-11-30,POMKH,8.545714285714286,8.610000000000001,6.622857142857143,4.566666666666666,10.283076923076925,10.695454545454542,8.470892857142857,8.258392857142852,7.984707781171176,8.141056400948337,7.469247706317831,7.646796202188343,8.75718253968254,8.734513888888888,8.447154783571133,8.0957221719346,7.921034440688888,8.323426248985168,6.570464285714285,6.419761904761903,6.13436139691018,5.934531328378477,6.796409902320123,6.538652335139032,4.57625,4.565000000000001,4.333337632519415,4.454866247137148,4.187365933456385,4.1785665395635645,10.478986013986013,10.665480769230772,10.095523841882054,10.191882313471314,10.429780066821507,10.477085901633345,10.636715909090908,10.605782828282825,10.224768403338489,10.44669028903782,10.117921554347369,10.44615698453515
2001-02-28,POMRB,9.02,8.805,7.344285714285713,5.126666666666666,11.597692307692304,11.73,8.425059523809525,8.43964285714285,8.398824668702705,8.606623464282407,8.735859484362411,8.669880144413533,8.639903273809525,8.830138888888888,8.59029287014268,8.280075266305692,8.954954467724523,9.024677558954803,6.703357142857142,6.474999999999998,6.6183311238603935,6.361154759567161,7.169593522028794,7.128880306687337,4.679583333333333,4.550833333333334,4.650669246178316,4.597684919479194,5.212226553708669,5.02766373565647,10.422747668997669,10.463653846153848,10.696391228206153,10.35487522781258,11.699909638874605,11.919452615740576,10.674631313131313,10.620227272727268,10.826861042003094,10.813672133824866,11.6606766789068,11.70040703609697
2001-05-31,PREMON,10.532857142857145,9.79857142857143,8.857999999999997,5.7700000000000005,13.257272727272728,12.621,8.184761904761904,8.50214285714285,9.252437658364482,9.63095553973826,10.230030880353944,9.950779078883691,8.571049107142855,8.684226190476188,9.07360429351418,8.634145943502494,9.36913900281576,9.649379409364045,6.577303571428571,6.6659285714285685,7.514198674316235,7.2725986698692955,8.158403384596124,7.9666227110693075,4.764583333333333,4.6016666666666675,5.09840154770699,4.844916822522072,5.844079770381276,5.707465170888717,10.411815268065267,10.494318181818183,11.720743827832784,10.801149847566222,13.195149284290752,12.349835543819488,10.643501262626264,10.653204545454543,11.544516625201858,11.378956084242189,12.112922210390003,12.301088943884075
2001-08-31,MONSOON,5.293333333333333,7.1687499999999975,4.138,3.566666666666667,6.266666666666668,7.737777777777778,7.984464285714286,8.347976190476185,7.668795928352022,8.24637625733168,6.067005043329829,5.739525641129494,8.560267857142858,8.595580357142854,8.311662576108507,8.479747169407739,7.227507538612608,6.972099363200771,6.36307738095238,6.740785714285712,6.163719204589741,6.4819738934055975,4.548063280512804,4.1618705452542155,4.783333333333333,4.7575,4.485707595290861,4.581525558971657,3.147089726398243,3.1629435805822963,10.508866841491841,10.351177156177158,9.539112963366339,10.061414448676418,8.061497671639241,8.878394864728147,10.490444444444444,10.69605808080808,10.021821086232226,10.634587497856181,8.094461999954502,8.095267106137694
2001-11-30,POMKH,7.24,8.41375,5.315,4.623333333333333,10.768181818181818,10.275000000000002,7.942857142857145,8.021547619047613,7.497277557011213,7.818047143074738,7.648600309473095,7.730256409959181,8.370624999999999,8.546517857142854,8.352497545665104,8.545146147985626,8.102533637555581,8.106817219906208,6.179666666666666,6.413821428571426,5.824231522753845,6.130299285800063,6.863227480675756,6.515910944134669,4.8062499999999995,4.771666666666667,4.54075789050785,4.593112517004187,4.5729863900946945,4.625093407255104,10.741121212121213,10.47245337995338,10.030740505292531,10.106922261247922,10.09858790605209,10.248803667050485,10.324350694444444,10.590944444444446,10.123092651739338,10.565111186307274,10.368547313865596,10.523461439781041
2002-02-28,POMRB,8.723333333333334,8.915,6.938333333333333,5.22,11.889,10.925999999999998,8.127500000000001,7.947380952380947,7.987699867540062,8.08323093030303,8.673185588161584,8.503742420025306,8.115245535714283,8.574017857142854,8.577498527399062,8.68988768198021,9.06108570527346,8.79305696881282,6.1785,6.3123333333333305,6.26987224698564,6.3546314306470615,7.2160430687818335,6.946068220557262,4.845,4.795000000000001,4.81245473430471,4.726656547211596,5.426069547541021,5.263221621240431,11.631628787878787,10.545280303030305,10.774044303175518,10.348518300854087,11.505146303660798,11.978490654156154,10.576812499999999,10.389944444444446,10.444255591043602,10.663482168046226,11.674773436034924,11.706760989180257
2002-05-31,PREMON,10.496666666666668,8.171428571428569,7.796666666666668,5.859999999999999,14.823999999999998,12.09625,8.325416666666667,7.938333333333327,8.991286587190704,9.085473736625497,10.12922237122799,10.071295908208722,7.885825892857142,8.16723214285714,8.415070545010865,8.681566058543746,9.476042130110724,9.639990227457428,6.425625,6.046999999999999,6.880590014858051,6.852549655901804,8.25966598290523,8.227376051157648,4.835416666666666,4.817500000000001,5.231472840582826,4.965846356130841,5.994993427842857,5.8718755523079755,12.540897727272727,10.936962121212122,12.394026581905312,11.087215232188699,13.08162365408171,12.610817887120396,10.961743055555555,10.258756944444444,11.105053354626161,11.053629685663175,12.096082166162414,12.397030807644706
2002-08-31,MONSOON,6.8066666666666675,6.752857142857143,5.19,3.786666666666666,11.824000000000002,10.282222222222224,8.295892857142858,8.31666666666666,8.11743861898109,8.378009272722045,5.9767275583434145,5.6334642308772285,7.747946428571428,8.063258928571427,7.750185184149376,8.401966541483802,6.988436383769125,6.63293239291994,6.5164583333333335,6.309999999999999,6.20435400891483,6.418180465791217,4.405450708236503,4.029445280147891,4.797083333333333,4.8725000000000005,4.653550371016362,4.723180456960217,3.26619468055582,3.349548778328556,12.751354166666667,12.326295454545455,12.166015949143187,11.2941188332627,8.228794970453722,8.827560306413744,11.109345328282828,10.894868055555555,10.775920901664586,10.945184438485626,7.739968789957046,7.982842442915408
2002-11-30,POMKH,7.31,6.994285714285714,6.2399999999999975,4.326666666666667,12.485,10.81,8.244821428571429,8.33416666666666,7.794463171388655,7.950063340064168,7.819668838684754,7.94060445637622,7.969464285714285,7.708392857142856,7.4478253962039105,8.16977618106625,7.828183279002954,7.53270129014207,6.484791666666667,6.541249999999998,6.218612405348897,6.362158085644317,6.5996118397661085,6.559299433534364,4.797083333333333,4.798333333333334,4.522796889276484,4.643495645190176,4.744778060799502,4.795922098117808,12.558583333333335,12.755500000000001,12.293609569485913,11.596500603643536,11.16672918145587,11.931729804670216,11.267666351010101,11.028618055555555,10.789552540998752,10.964801612578952,10.583412434168878,10.444155473843473
2003-02-28,POMRB,8.417142857142858,9.231428571428571,6.74,5.21,11.855833333333333,11.57181818181818,8.099404761904763,8.25761904761904,8.043535045690337,8.053149218786805,8.827782629106746,8.498666738750373,8.22,7.7875,8.161266666293775,8.354041633677328,8.55826391488976,8.310584716987128,6.2802083333333325,6.491666666666665,6.427167443209338,6.478865135907637,7.214719497278134,6.935881199064743,4.76375,4.795833333333334,4.79767813356589,4.764485443181679,5.353235415787184,5.193472963994351,11.816958333333336,12.747208333333337,12.118499075024882,11.769517715975608,12.681701823450597,12.678420103559034,11.1290101010101,11.190072601010101,11.102458797326523,11.16878336404349,11.818124221434376,11.466782435857084
2003-05-31,PREMON,10.394285714285717,9.627142857142855,7.741666666666667,5.87,13.315000000000005,12.717,8.17625,8.2320238095238,8.98383531312849,8.99773124038687,10.208723273391561,10.107757738353683,8.343504464285715,8.151428571428571,8.747617142633407,8.604648577567337,9.136675956447496,8.901313580557408,6.2825,6.477916666666665,6.952967132592271,6.92157394428611,8.217296779985142,8.000204118129012,4.790833333333333,4.798333333333335,5.226606880139535,4.997898517784866,5.954970858143334,5.833726911190383,11.073333333333334,12.36995833333334,12.597099445014932,12.170129299550448,14.055996676753505,13.043032933490217,10.940941919191918,11.345260101010101,11.748275278395914,11.64478109571916,12.578752584150825,12.302698862430264
2003-08-31,MONSOON,5.7457142857142856,7.301428571428572,3.608333333333334,3.51,7.400000000000001,8.552222222222222,8.561428571428573,7.966785714285705,7.6885869021628075,7.862876611351633,6.026586544474506,5.872136008310156,8.270758928571428,8.288571428571428,8.169141714151472,8.415900605667153,7.007222000128525,7.139167731732286,6.733750000000001,6.082499999999999,5.615113612888695,5.9439232189459235,4.5579426503385765,4.2471822266914305,4.879166666666666,4.729166666666669,4.539964128083721,4.690905584658898,3.252293561171159,3.3974430814675065,10.88553685897436,11.263958333333338,10.518259667008959,11.536619264348548,8.78811851761735,8.812098866042348,11.016623737373736,10.9127601010101,10.469854055926437,11.006140908687463,8.979746436184362,8.67945698850939
2003-11-30,POMKH,8.985714285714286,7.43375,7.839999999999999,4.82,10.959999999999996,11.035454545454543,8.837142857142858,8.385714285714275,8.207437855583398,8.221653738409037,7.688495044850253,7.585039753947541,8.02,8.398437499999998,7.874985028490883,8.253485153872294,7.952670974611393,8.026056532821507,7.034041666666667,6.482499999999999,6.505068167733217,6.470114248758487,6.4739160565741045,6.252139042976349,4.926666666666667,4.852500000000002,4.651978476850233,4.720754529131204,4.593662534387539,4.585894306134712,10.769672202797203,10.882708333333337,10.694955800205374,11.506776889430514,10.893183157412873,10.748518687223827,10.948816919191918,10.969123737373735,10.69609425173768,11.026059473533646,10.737188582907896,10.552801217402765
2004-02-29,POMRB,9.822857142857142,8.209999999999999,8.750000000000002,5.423333333333333,11.878461538461538,11.95181818181818,8.991071428571427,8.737142857142848,8.853605570492896,8.90133781725104,8.991083649222315,8.881522912621879,7.995669642857143,8.143080357142855,8.00899101709453,8.238137206532732,8.74559527245065,8.810726825421819,7.172041666666666,6.984999999999999,7.403040900639931,7.2732143169601935,7.160196036574459,7.332568171141409,4.930833333333333,4.905833333333335,4.960520419443473,4.870155151899572,5.5386467624158,5.371467243696907,10.690770687645687,10.888365384615387,11.16835809550784,11.62490665589906,12.198998612145715,11.940700028663457,10.944482323232322,11.064123737373736,11.19838382376988,11.276772022680325,11.852855838923109,11.495683703187753
2004-05-31,PREMON,11.194285714285712,8.642500000000002,8.133999999999999,6.036666666666666,12.365454545454547,11.794545454545455,8.934107142857142,8.937142857142847,9.789877628010021,10.069569225480498,10.574504690597376,10.378900528726172,8.186450892857144,7.896919642857142,8.262394610256719,8.30354812387162,9.082837326326366,8.942576926593404,7.0142500000000005,7.083083333333333,7.695424540383958,7.778445122574914,8.275528690792822,8.082473668745752,4.871666666666666,4.947500000000001,5.390978918332751,5.116348253932406,6.154962879258588,6.0328504515993995,10.604766899766899,10.650979020979022,11.647196675486523,11.814412559219228,13.657750185173626,13.071834387008337,10.96965909090909,10.8335101010101,11.43684847608011,11.465698285652286,12.771889851607181,12.424555344320336
2004-08-31,MONSOON,6.177142857142857,8.09142857142857,4.32,3.376666666666667,7.718333333333333,9.44,8.751428571428571,9.04499999999999,8.344783719663155,8.89179459561559,6.463134069036912,5.970586514230708,8.499940476190478,8.094419642857142,8.194008194725459,8.266399822144704,6.767670691596184,6.579593588038929,6.616041666666667,7.260999999999999,6.345254724230374,6.904231137581111,4.564085537093332,4.015096920323499,4.889583333333333,4.914166666666668,4.585254017666317,4.756949742552243,3.434883305923834,3.5925972164938527,10.469476252913752,10.730562354312356,10.075651338625246,11.20511975462773,8.29773268839537,8.442720097823978,10.813295454545456,11.055454545454545,10.638109085648065,11.0296752890218,8.822729130460008,8.639060649043119
2004-11-30,POMKH,8.098571428571429,8.17,5.8660000000000005,4.48,9.953636363636363,10.349090909090913,8.557232142857142,8.823214285714274,8.246298803226464,8.614236683327196,8.12420831688133,7.9341976003064945,8.830372023809526,8.278482142857143,8.184404916835275,8.245126838410583,7.91853421568518,7.7647251722081565,6.414916666666667,6.767499999999999,6.153552834538225,6.596259663624324,6.889947423500235,6.642050495471784,4.930833333333333,4.829166666666668,4.543152410599791,4.702207176023254,4.611279366326363,4.637500956842595,10.590424242424243,10.478971445221449,10.026845348629692,10.987381953769994,10.537959650237543,10.831543524791265,10.858522727272728,10.883863636363637,10.522501815025205,10.847219760234575,10.937062633220206,10.695663921494369
2005-02-28,POMRB,9.248571428571427,9.981666666666667,7.538333333333332,5.906666666666667,11.8025,11.387272727272727,8.470178571428571,8.679642857142845,8.64720785336445,8.851469893698914,9.211206471915755,8.866854203393926,9.037738095238097,8.72139880952381,8.903309616767832,8.557577546582841,8.865164936699378,9.121350398803923,6.475666666666666,6.464583333333332,6.707465034056268,6.87564165740932,7.48625977879262,7.2217246580698,4.997916666666667,4.950000000000002,5.088558113026542,4.956204569424532,5.36951848253244,5.21765133018896,10.867013257575758,10.459981060606065,10.737107209177815,11.09078696304677,11.734949178847009,11.638587985702321,11.077193181818183,10.742727272727272,10.868410179924215,10.945572066673106,11.839181029993778,11.629759747245107
2005-05-31,PREMON,10.215,9.514285714285718,7.7366666666666655,5.883333333333333,13.409,12.720909090909087,8.509255952380952,8.434821428571418,9.27432471201867,9.46412046912999,10.665160000073675,10.46175169919399,9.230595238095237,8.939345238095239,9.147700055774987,8.772169580385768,9.532030933405924,9.572506017876128,6.601583333333332,6.365249999999998,7.119145687100428,7.196757506031094,8.24353058493313,8.187813025917263,5.149583333333333,4.911666666666669,5.4064682011492575,5.1525564098094945,6.3265456785178795,6.19892841961507,11.087704545454544,10.720867424242428,11.80586432550669,11.466096823956125,13.258562404044206,12.906408478511235,11.256931818181819,10.97431818181818,11.609409744318164,11.384740706698578,12.353094962108974,12.232615302060653
2005-08-31,MONSOON,6.460000000000001,8.878571428571428,5.203333333333333,4.066666666666666,8.8875,10.263000000000002,8.429404761904763,8.505535714285704,8.148594827211202,8.407638908455807,6.379417380351825,5.821097694867515,9.285684523809525,9.136130952380952,9.040048604893563,8.85583194135945,7.301179248943766,7.730795852368413,6.56157738095238,6.586083333333331,6.35282074559359,6.631288886476302,4.4918937113293556,4.159375493116913,5.1425,5.084166666666668,4.870547587356221,4.929452272672905,3.436797079585168,3.574953408203347,11.190583333333333,11.013159090909095,10.638518595304014,11.066818018298898,8.139670854636162,8.591259690257889,11.256497474747473,11.180068181818182,11.070845846590899,11.164044438382918,9.034597207844616,8.877244433133871
