Date,Season,Nilambur,Kondotty,Malappuram,Wandoor,Tanur,Mankada,Perinthalmanna,Areekode,Ponanni,Kuttippuram,Kalikavu,Vengara,Thirurangadi,Perumbadappu,Tirur,Nilambur_Trend,Nilambur_SMA,Nilambur_EWMA,Nilambur_DES,Nilambur_TES,Nilambur_ARIMA,Kondotty_Trend,Kondotty_SMA,Kondotty_EWMA,Kondotty_DES,Kondotty_TES,Kondotty_ARIMA,Malappuram_Trend,Malappuram_SMA,Malappuram_EWMA,Malappuram_DES,Malappuram_TES,Malappuram_ARIMA,Wandoor_Trend,Wandoor_SMA,Wandoor_EWMA,Wandoor_DES,Wandoor_TES,Wandoor_ARIMA,Tanur_Trend,Tanur_SMA,Tanur_EWMA,Tanur_DES,Tanur_TES,Tanur_ARIMA,Mankada_Trend,Mankada_SMA,Mankada_EWMA,Mankada_DES,Mankada_TES,Mankada_ARIMA,Perinthalmanna_Trend,Perinthalmanna_SMA,Perinthalmanna_EWMA,Perinthalmanna_DES,Perinthalmanna_TES,Perinthalmanna_ARIMA,Areekode_Trend,Areekode_SMA,Areekode_EWMA,Areekode_DES,Areekode_TES,Areekode_ARIMA,Ponanni_Trend,Ponanni_SMA,Ponanni_EWMA,Ponanni_DES,Ponanni_TES,Ponanni_ARIMA,Kuttippuram_Trend,Kuttippuram_SMA,Kuttippuram_EWMA,Kuttippuram_DES,Kuttippuram_TES,Kuttippuram_ARIMA,Kalikavu_Trend,Kalikavu_SMA,Kalikavu_EWMA,Kalikavu_DES,Kalikavu_TES,Kalikavu_ARIMA,Vengara_Trend,Vengara_SMA,Vengara_EWMA,Vengara_DES,Vengara_TES,Vengara_ARIMA,Thirurangadi_Trend,Thirurangadi_SMA,Thirurangadi_EWMA,Thirurangadi_DES,Thirurangadi_TES,Thirurangadi_ARIMA,Perumbadappu_Trend,Perumbadappu_SMA,Perumbadappu_EWMA,Perumbadappu_DES,Perumbadappu_TES,Perumbadappu_ARIMA,Tirur_Trend,Tirur_SMA,Tirur_EWMA,Tirur_DES,Tirur_TES,Tirur_ARIMA
1998-08-31,MONSOON,3.1366666666666667,3.225,4.185,5.545,7.135,5.0950000000000015,4.1800000000000015,5.0539999999999985,6.557500000000001,4.508,2.14,7.11,7.75,3.140000000000001,3.5260000000000007,3.939583333333333,3.989583333333335,3.8992691467946665,4.23111112110245,3.1856410339411556,3.17444405599438,4.364374999999999,4.04625,4.02196107264,3.74511649183319,3.1436715083776883,2.693665484772511,4.562083333333333,4.294583333333333,4.394744914943999,5.882550167621378,3.9928892519460506,3.6361915255089388,6.6206249999999995,6.491250000000001,6.424287824896,6.1473548977432815,5.3391895021574705,5.290439899450342,8.008750000000001,7.988750000000001,7.945016054272,7.791017577590687,6.9852771075410445,7.116940539550473,6.5253125,6.408750000000001,6.373856125696001,6.239892361944987,5.370957030678235,5.064862604724082,6.070714285714287,5.857142857142857,5.676499135195429,6.20297997852069,4.689704680009131,4.925876986576445,7.005500000000001,6.947,6.690422558719999,6.889021186169285,4.857105611565316,5.132063826421828,7.078541666666666,6.955416666666666,6.862100377856001,6.733382570310874,6.798766646638745,7.142584502875583,6.4535,6.280500000000002,6.040575171584,5.912296981194983,5.049535659392173,4.808545925692721,3.255,3.304166666666668,3.1292364021759997,3.7091602000872896,2.182823537275316,2.2799446685326044,8.344583333333333,8.539166666666668,8.372095074304,8.355713440730192,7.496275966241296,7.557993591227209,8.485833333333332,9.479999999999999,8.74754870784,9.334435224941862,7.655776921711675,8.814075378182661,4.667083333333333,4.9175,4.600032829440001,4.435804401936158,3.1227610666304875,3.095772679430943,4.5845,4.523499999999999,4.4392118284288,4.3735659997068925,3.6116375967725434,3.6378608198018894
1998-11-30,POMKH,3.2616666666666663,4.345,3.8666666666666663,5.9350000000000005,7.43,5.7025,5.572857142857144,6.426,7.007499999999999,6.0360000000000005,2.4766666666666666,7.536666666666666,8.41,3.48,3.9960000000000004,3.9804166666666663,3.917916666666668,3.644228154743466,4.078329326344451,3.4356932947252594,3.5221735273311094,4.50875,4.366249999999999,4.151176643584,3.7893292243962096,3.627188446788236,3.108004215145281,4.662916666666666,4.48375,4.183513615633066,5.9237434772905075,4.668106064990192,3.8094465135938225,6.69,6.567500000000002,6.228572694937601,6.057968191782675,5.583831916547229,5.517171010994918,8.069374999999999,7.975000000000001,7.739009632563199,7.595825921898419,7.072867789857272,7.295222039840746,6.5121875000000005,6.531875000000001,6.105313675417601,6.059451530674462,5.7603684971303215,5.4055776064179355,6.1173214285714295,6.045714285714285,5.635042338260115,6.111251697577462,4.929941805444051,4.730121161630913,7.007250000000001,7.0075,6.5846535352319995,6.8255976545226655,6.039262536561236,6.320223399853705,7.402708333333333,6.949791666666666,6.9202602267136,6.748184420219241,6.878492787788193,7.2252061748085685,6.5352500000000004,6.417500000000002,6.038745102950401,5.836840308263685,5.5314446357655,5.333155723596821,3.2808333333333333,3.235000000000001,2.8682085079722666,3.6038463709636352,2.813737188060951,2.730878645608853,8.298333333333332,8.39916666666667,8.037923711249066,8.023192327653321,8.07963718515433,7.812065561257712,8.472916666666666,8.5175,8.612529224704,9.34853255957771,8.402628408345908,9.325524664480671,4.657916666666667,4.676666666666668,4.1520196976640005,3.8668487487139664,4.227233857854514,4.514961972225119,4.6095,4.549499999999999,4.26192709705728,4.27146597127137,4.227656730310823,3.822773390880109
1999-02-28,POMRB,4.368333333333333,4.52,5.29,7.32,8.355,6.7650000000000015,6.745714285714286,7.5340000000000025,8.487499999999999,7.1739999999999995,3.793333333333333,8.326666666666666,8.313333333333333,5.3533333333333335,5.04,3.9872916666666667,3.9612500000000015,3.9338702261794127,4.160221857295016,4.362487450784943,3.893848990368299,4.750625,4.362499999999999,4.2987059861504,3.869495172144134,4.984838910419371,5.123094121799092,4.512708333333333,4.640416666666666,4.626108169379839,5.965225250639259,6.477392837940512,4.829451012145139,6.674375,6.673750000000001,6.665143616962561,6.150486990597396,7.289280970788987,6.940840177537517,8.11,8.042500000000002,7.98540577953792,7.801808222282836,8.717625943657845,7.8773636620830025,6.56125,6.518750000000002,6.369188205250561,6.171409189298342,7.316086648610634,6.943166145045785,6.216607142857144,6.095714285714285,6.079311117241784,6.108866359817098,6.984197243882132,6.88441649209749,7.017,7.003500000000002,6.9643921211392,6.857786888803107,8.336754544436959,8.180098368848316,7.6312500000000005,7.2072916666666655,7.54715613602816,7.310228880109915,7.132554373552074,7.397354429949594,6.67075,6.489500000000002,6.49284706177024,5.940616389261461,7.081524541657342,7.087421864344476,3.259166666666667,3.2750000000000012,3.2382584381166932,3.6719021605357045,4.015246766062752,3.563414248749622,8.322916666666666,8.290000000000003,8.153420893416106,7.990442539612631,8.765867116633695,8.511872702141554,8.518333333333334,8.454166666666666,8.492850868155733,9.362158276514462,9.701893201447659,8.684037313691558,4.635833333333333,4.657500000000001,4.632545151931733,4.211561321667796,5.451530965172801,5.332650157426954,4.64875,4.619499999999999,4.573156258234368,4.425719610008878,5.045094686697833,4.682868278497676
1999-05-31,PREMON,5.2316666666666665,6.529999999999999,5.4,8.025,9.465,8.46,8.057142857142857,9.03,8.340000000000002,8.606,4.736666666666667,10.253333333333332,9.493333333333334,6.66,5.836,4.199166666666667,3.9995833333333346,4.452988802374314,4.388917547884265,5.326423197353937,4.809294271016399,4.833749999999999,4.654999999999999,5.19122359169024,4.387284433093919,5.330012065081972,5.530681728616672,4.5849166666666665,4.685416666666667,4.935664901627904,6.006997505543609,7.540572217266247,5.250828409665084,6.663541666666666,6.706250000000002,7.209086170177537,6.335163152666023,8.144969265135003,7.900666339618682,8.612083333333334,8.096250000000001,8.577243467722752,8.328446401335684,9.322209943588238,8.729108396690481,6.6005625000000006,6.505625000000003,7.205512923150337,6.722612664916907,8.47922568457279,8.353021974209092,6.2486507936507945,6.138928571428571,6.870443813202213,6.204750758432039,7.678501219587349,7.617131765717814,6.974958333333333,7.011000000000001,7.79063527268352,7.017195420507773,8.846147941583489,8.75929762770801,7.676187500000001,7.598124999999999,7.864293681616896,7.762493859632647,8.143974151486045,7.458481472616351,6.765000000000001,6.581000000000001,7.338108237062144,6.254513445685487,8.220553326136876,8.158572904128615,3.3936458333333337,3.286666666666668,3.837621729536683,3.8534292843965394,4.532659970924159,4.2209427195265015,8.376458333333332,8.306666666666668,8.993385869382998,8.589527219281376,9.813583484678805,9.444682889560054,8.651250000000001,8.491666666666665,8.893043854226773,9.381013140850305,9.684833819896836,8.957947991792281,4.697916666666667,4.658333333333334,5.44352709115904,5.122080022402048,6.666807510203191,6.770861168007216,4.840166666666667,4.599499999999998,5.078293754940621,4.76533919564775,5.643753449522606,5.761944188086773
1999-08-31,MONSOON,3.0383333333333336,3.99,2.8033333333333332,5.29,7.245,5.540000000000001,4.8014285714285725,5.101999999999999,6.8225,5.226000000000001,1.92,7.2399999999999975,7.963333333333334,2.9600000000000004,3.92,4.590416666666667,3.9750000000000014,3.8871266147579218,4.165873124077767,3.2245129320572388,3.211327244454838,5.31875,4.8462499999999995,4.710734155014144,4.256284804889129,3.349143361733707,3.1805730268149164,5.466395833333333,4.340000000000001,4.082732274310075,6.049062271752856,4.220738961613763,3.8653715194203584,6.650833333333333,6.642500000000002,6.441451702106523,6.177633846402215,5.426153930413834,5.395838684105254,9.622708333333334,8.123750000000001,8.044346080633652,7.871022078157826,7.123916365330023,7.266928808564738,6.696375,6.616875000000003,6.539307753890203,6.490330928465239,5.367511531672948,5.175763189242287,6.272301587301588,6.294285714285714,6.042837716492756,6.066178376791419,4.899535600013772,4.771512645292609,6.948166666666667,7.023000000000001,6.7151811636101115,6.8465394185896375,4.84885698260303,5.128032302176844,7.5595625,7.664374999999999,7.447576208970138,7.59237192632009,6.866769467537323,6.9046766026643205,6.79275,6.760500000000001,6.493264942237287,6.058492799958636,5.307900430696645,4.925391091515763,3.7548958333333338,3.231666666666668,3.07057303772201,3.661275174878411,2.2376218732428277,2.302562623634071,8.4675,8.339166666666667,8.292031521629799,8.204696418691546,7.223902550346491,7.158150053618003,8.779583333333333,8.544999999999998,8.521159645869398,9.392990032985503,7.7696042205270555,8.620248492688464,4.823333333333333,4.613333333333334,4.450116254695423,4.36960197462877,2.990658682556737,3.086394474720369,5.086291666666666,4.697999999999998,4.6149762529643725,4.625953893458451,3.621695649479418,3.5853102426648573
1999-11-30,POMKH,5.055,4.245,5.8260000000000005,6.1033333333333335,11.336666666666668,5.571999999999999,5.207777777777777,6.041666666666668,7.102000000000001,6.072,3.7725,7.835,9.26,4.156666666666667,5.133333333333334,4.9513541666666665,4.423333333333335,4.354275968854752,4.360485826412891,3.4229819047339096,3.4491002637075745,5.82,4.82125,4.524440493008487,4.207089824885016,3.9051908443262713,3.747993821821499,7.085145833333334,4.829833333333334,4.780039364586045,6.091421606717458,4.895955774575504,3.408735455245827,6.6068750000000005,6.684583333333334,6.306204354597247,6.129194578677069,5.676097791230262,5.707397839239961,10.3871875,9.100416666666668,9.361274315046858,9.039903783745993,7.197673391764679,7.404039249539959,6.774749999999999,6.584250000000003,6.152384652334121,6.273647246682219,5.759759236675489,5.769090436226949,6.369444444444445,6.203015873015872,5.7088137410067645,5.96158678819493,5.3197293693488445,5.262578887446249,6.898791666666666,6.926916666666667,6.445775364832734,6.757931157884102,6.08712596301506,6.3803281686266775,7.450375,7.687999999999999,7.309345725382083,7.509096409851109,7.004844453569207,7.203946055897365,6.7630625,6.769500000000001,6.324758965342372,6.003916770169363,5.952913241288474,5.935558635598792,4.146145833333334,3.555625000000001,3.351343822633206,3.7170258584680225,2.7785978743168473,2.6271605673678624,8.381458333333333,8.41375,8.10921891297788,8.042595797951563,7.90510977498833,7.595410357130696,8.72625,8.757499999999997,8.816695787521638,9.410719205692734,8.516455707386285,9.139131128926222,4.887500000000001,4.782500000000001,4.332736419483921,4.214214703683911,4.086678931096319,4.126659300038733,5.13746875,4.982333333333331,4.822319085111957,4.774783816197875,4.28799112743901,3.9627867405922186
2000-02-29,POMRB,5.705000000000001,8.5,10.3825,7.05,12.533333333333333,7.661999999999999,7.3000000000000025,7.703999999999999,7.460000000000001,7.360000000000001,5.3875,8.756666666666668,8.49,5.68,5.871666666666666,5.291979166666667,4.757500000000002,4.894565581312852,4.641643275585391,5.028771492037103,4.689825265756272,5.640000000000001,5.81625,6.114664295805092,5.124823016316736,5.213841593175282,4.897745279438466,8.468916666666667,6.102958333333334,7.021023618751627,6.134077575677185,6.705242547614468,5.5465782967205115,6.35,6.617083333333333,6.603722612758348,6.204524879496948,7.335512266520055,7.129613759281721,10.893125,10.145,10.630097922361447,10.20872732926687,10.669188556243872,9.839623362528512,6.5954999999999995,6.808500000000002,6.756230791400473,6.605617910715903,7.313721516622149,6.828777662811305,6.409154265873016,6.341587301587301,6.34528824460406,6.012931607124277,7.043945706125107,6.707220200373585,6.814583333333333,6.969416666666667,6.949065218899641,6.811548293892865,8.021542921915733,7.799050899913639,7.4180625,7.431125,7.36960743522925,7.5451255397031884,7.337847581677213,7.634506173232275,6.578125000000001,6.816000000000001,6.7388553792054235,6.146547362047348,7.36620770601629,7.300454538934471,4.5178125,3.9541666666666675,4.165806293579924,3.9728194431223764,4.415716173456746,4.053301587534586,8.183854166666666,8.52125,8.368198014453395,8.195131299935241,8.744576383096664,8.64903916337499,8.573916666666667,8.801666666666664,8.686017472512983,9.424965204077937,9.81572050215264,8.857740183038054,5.035,4.864166666666668,4.871641851690352,4.74017645216612,5.455191992924634,5.564692104393856,5.0175,5.190249999999998,5.242058117733841,5.087921594961978,5.24645970014713,5.021963360050978
2000-05-31,PREMON,6.782499999999999,6.56,13.2575,7.9433333333333325,11.4025,8.190000000000001,8.28,8.465,8.494,8.182500000000001,6.272499999999999,9.135,8.89,6.846666666666668,5.41375,5.520156249999999,5.145208333333335,5.649739348787711,5.073742162407025,6.244742381461962,5.83883842190884,5.485625000000001,5.82375,6.292798577483055,5.460868113271078,6.0452492264176145,6.828520614631037,9.040000000000001,8.067333333333336,9.515614171250977,6.177032253125276,7.768421927189252,7.031453110914328,6.161666666666666,6.596666666666668,7.139566900988342,6.394034790415532,8.150447022593001,7.959426054984317,10.960104166666667,10.629375,10.939058753416868,10.547425354323023,12.349372362623193,11.783932527821403,6.5435,6.741000000000001,7.329738474840284,7.0552921145363925,8.482768947074856,8.636354849722505,6.451979166666667,6.3973015873015875,7.119172946762435,6.137694884016943,7.954468758514607,7.974738165087494,6.885791666666666,6.828166666666666,7.555439131339784,6.930258851768019,8.842464408694074,8.979813160457349,7.3959375,7.469624999999999,7.81936446113755,7.937677989930446,8.162615392002929,7.721587856399113,6.527375,6.710125,7.3163132275232545,6.405462170252108,8.47021828154472,8.479183410354878,4.785,4.338125000000001,5.008483776147954,4.321858172228551,5.323809786135583,5.180871059374024,8.148229166666669,8.241666666666667,8.674918808672036,8.463404933465341,10.042152871585623,9.944817614612706,8.41975,8.650833333333331,8.76761048350779,9.440956748317895,9.798661120743908,9.060875828350888,5.247916666666667,4.9108333333333345,5.661651777680879,5.7210645274056535,6.727469682935424,6.774271610991019,4.837552083333333,5.084687499999998,5.310734870640305,5.265028213936102,5.927655063180571,5.995262236143304
2000-08-31,MONSOON,4.2125,2.52,6.016,3.316666666666667,9.355,4.376,4.89625,4.993333333333333,6.4099999999999975,4.17,3.3575,6.7775000000000025,7.347999999999999,3.9533333333333336,3.3825,5.72828125,5.438750000000002,5.074843609272627,4.946916810695927,4.380630334549627,4.349775511510661,5.059374999999999,5.456250000000001,4.783679146489833,4.835503244679678,3.9755545640859933,3.4204201229703086,8.9469375,8.870500000000002,8.115768502750587,6.220287714417715,4.448588671927372,6.485279674152176,6.225416666666666,6.103333333333334,5.610406807259672,6.0030140665124065,5.4239313711866455,5.307954955260893,10.466979166666665,11.156875000000001,10.30543525205012,10.032212283948335,9.624737804657833,9.124569703395217,6.567500000000001,6.450000000000001,6.148243084904171,6.488994806135958,5.370019387818705,5.280361294420882,6.482673611111112,6.421006944444445,6.230003768057461,6.0177781532304255,5.152282480123898,4.897526225481538,6.909666666666666,6.800999999999999,6.530596812137204,6.757571442220672,4.798922261111666,4.82932081897968,7.414374999999999,7.3664999999999985,7.255618676682529,7.522006312049982,6.892623212974533,6.888157946267953,6.578125,6.446125,6.057787936513953,6.062037185190851,5.318689472262694,4.857709058320056,4.8578125,4.6975,4.348090265688772,4.2714315183640625,3.2724961825095478,3.291416955454545,8.094270833333333,8.12604166666667,7.9159512852032226,7.97457717606158,6.998975851525055,6.864820296672019,8.42475,8.496999999999998,8.199766290104673,9.450020621516817,7.883431519752515,8.34678160746421,5.318333333333333,5.159166666666668,4.978324399941861,5.295975792079023,3.073557000921076,3.1035129604744203,4.541145833333333,4.950312499999997,4.539440922384183,4.930674905088211,3.8131282792412935,3.536249841433725
2000-11-30,POMKH,5.706249999999999,4.48,7.182,6.57,9.7625,6.32,5.455555555555557,6.72,7.337499999999999,6.722,4.4725,8.0125,8.642000000000001,4.866666666666667,4.231249999999998,5.8804687499999995,5.601562500000002,5.327406165563575,5.122527357101285,4.585885057193288,4.944641905318531,4.327500000000001,5.515000000000001,4.6622074878939,4.750838591618221,4.259848344494277,3.4905251706699563,7.9939375,9.209500000000002,7.742261101650353,6.2638460794511195,5.123805485041923,5.370817416918582,6.1970833333333335,6.220000000000001,5.9942440843558025,6.030862433976404,5.653070356953906,5.8357559781094315,10.514062500000001,10.763333333333334,10.088261151230071,9.850472587009433,9.50971587151334,9.639445205211693,6.4801874999999995,6.637000000000001,6.216945850942503,6.443643704727148,5.755302023111645,5.340466342201652,6.303229166666666,6.482951388888889,5.9202244830567,5.9420760714639895,5.5034288820999,5.309750771188179,6.624375,6.970583333333333,6.606358087282322,6.732921702001344,5.946378898195672,6.338638829384867,7.3588749999999985,7.425374999999998,7.288371206009517,7.465988675268655,6.99275335240776,7.221307523399248,6.480062500000001,6.608625000000001,6.323472761908372,6.117602143029171,5.585146915209023,5.584845416311777,4.7671874999999995,4.8725,4.397854159413264,4.3640881139701975,3.9452459376564453,4.078208717980531,7.913437500000001,8.17041666666667,7.954570771121934,7.918833687524451,7.59866789021087,7.551338926040662,8.393,8.3425,8.376659774062805,9.464828811892282,8.630283004962997,8.908895009508834,5.295416666666667,5.336666666666668,4.933661306631783,5.250692166311639,4.330242674552693,4.427599233483559,4.415959821428571,4.724791666666664,4.416164553430509,4.802463958958111,4.3839716498918655,4.047405608511428
2001-02-28,POMRB,6.71875,4.855,8.282,7.093333333333334,10.1625,7.106,7.297777777777778,7.216666666666666,7.372000000000001,7.1160000000000005,5.27,8.1475,9.148,5.533333333333332,4.4025,6.065625,5.855000000000001,5.883943699338145,5.455953054882308,5.9993149822993495,5.882092383525052,4.18625,4.603750000000001,4.7393244927363405,4.76448276957753,5.552988124605555,5.919213562872015,7.494000000000001,8.684375000000001,7.958156660990212,6.307709469240424,6.933092258138645,7.375930843985023,6.4870833333333335,6.230833333333334,6.433879783946814,6.127784109466492,7.221057136424157,7.0462529863497325,11.115625,10.170625000000001,10.117956690738044,9.877756547832302,11.10407064345084,10.023159612408755,6.5394375,6.498000000000001,6.572567510565502,6.603015678828095,7.314394371723354,7.404575306398629,6.090503472222223,6.482395833333333,6.471245800945131,6.003362572780721,7.255661193900888,6.967025349396886,6.428333333333334,6.848749999999999,6.85048151903606,6.751845143508427,7.898439098300142,8.013289609478313,7.531374999999999,7.403374999999999,7.3218227236057105,7.427935554492619,7.356631949362949,7.591757239800304,6.51625,6.547625000000002,6.640483657145023,6.230809233646233,7.359600794529826,7.5345631742724715,4.7478125,4.843125,4.746712495647959,4.549436792470503,5.4296368561820865,5.396564171498687,7.845000000000001,8.018125000000003,8.031742462673161,7.924993349017432,8.591773466250974,8.198529421212275,8.207249999999998,8.507,8.685195864437684,9.481854937658419,9.929547798074577,8.58627686299747,5.299166666666666,5.300000000000001,5.173530117312403,5.462542747107006,5.781068233378728,5.7131938499803185,4.705,4.357499999999997,4.4106987320583055,4.717872773524594,5.211745979572684,4.937057060081136
2001-05-31,PREMON,6.986249999999997,4.35,7.734,7.673333333333333,14.15,8.0475,6.846666666666668,6.670000000000001,8.138,7.642,5.664999999999999,8.2975,7.977999999999999,6.81,5.881428571428572,6.1187499999999995,5.905937500000001,6.324866219602886,5.779298479382546,7.23152966809383,7.00922051204266,4.28625,4.0512500000000005,4.583594695641804,4.663508848627443,5.86793860059737,5.821380492279674,7.7901875,7.303500000000001,7.868493996594127,6.351880017090504,7.996271637594228,7.947936889425889,6.612916666666666,6.163333333333335,6.929661203701421,6.298692448583947,8.05245041647265,7.93486775674516,11.6209375,10.857500000000002,11.730774014442826,11.317194607552429,11.429006272281757,10.163411387438083,6.514625,6.462375000000001,7.162540506339301,6.9951397597250535,8.479104160914588,8.285640138056333,5.940555555555556,6.124062500000001,6.621414147233746,6.033475253911352,8.072647482518073,8.069539721397387,6.301041666666667,6.3999999999999995,6.778288911421637,6.726214952376472,8.66424124635709,8.51623979643108,7.7091875000000005,7.314374999999998,7.6482936341634264,7.6698303889926,8.183485936987172,7.852800388304211,6.483750000000001,6.412500000000002,7.041090194287014,6.417012641497879,8.379371258473652,8.385658231628149,4.729375,4.69125,5.114027497388775,4.7696259707572395,5.967432313051217,6.049125604783961,7.88,7.808750000000003,8.138045477603896,7.990111964630605,9.632640753531698,9.24744094554859,8.002999999999998,8.279,8.40231751866261,9.493612774878828,9.912488417896304,9.171447665551621,5.16,5.2908333333333335,5.828118070387442,6.171399472380968,6.9699557793392115,6.703825144075746,4.99578125,4.47441964285714,4.998990667806412,4.989281379078494,5.705102918378896,5.552449086702113
2001-08-31,MONSOON,5.49,3.6,7.54,5.906666666666666,11.42,4.9925,4.627777777777777,5.2200000000000015,8.146,5.0,3.81,7.0675,6.773999999999999,4.02,5.227142857142859,5.912812499999999,6.225312500000001,5.990919731761732,5.7642916922137575,5.073029152699933,5.03432051331487,4.21875,4.321250000000001,4.190156817385082,4.412919765637652,3.5347503725804197,2.6147930918495277,8.006874999999999,7.684500000000002,7.737096397956476,6.39635987448808,4.676438382037904,5.0885982353432535,6.389166666666667,6.810833333333335,6.520463388887519,6.245761074878664,5.012156791932625,4.444493157872781,11.6615625,11.373750000000001,11.606464408665696,11.257353525129489,10.476065591775006,9.936929967193192,6.4798124999999995,6.6165,6.2945243038035805,6.573009104088811,5.36409747789609,4.773901764155537,5.798819444444446,6.056944444444445,5.823959599451358,5.904167066751565,4.592116947737885,4.302382942922491,6.164166666666667,6.456666666666667,6.154973346852982,6.580862982032978,4.582080608026601,4.262218200515656,7.60825,7.748374999999999,7.847376180498056,7.8853942816469225,6.829119223014754,6.838836609130543,6.342000000000001,6.620000000000003,6.224654116572208,6.204405486036833,5.068280866383857,4.589090384078673,4.65125,4.804375,4.5924164984332645,4.734002950370748,3.506643815163755,3.544748954400774,7.953124999999999,7.881250000000003,7.709827286562337,7.677261719570356,6.554340443549623,6.505248151124025,7.7745,8.1355,7.750990511197566,9.499957889011005,7.997258814585354,7.924324582734593,5.017916666666666,5.3075,5.104870842232465,5.556182427056117,3.2667807154908597,3.2886027426896254,5.268348214285715,4.935580357142855,5.09025154354099,5.088083417040958,3.680960312212813,3.6474843340606817
2001-11-30,POMKH,4.85375,4.2,8.0275,4.986666666666667,11.74,5.505,4.5244444444444465,5.474999999999999,7.024000000000001,5.6320000000000014,3.8725000000000014,8.0025,7.581999999999999,3.686666666666667,4.7128571428571435,5.6591145833333325,6.012187500000001,5.5360518390570395,5.6329160607485065,5.4982568495264825,5.991275173172726,4.463125000000001,4.251250000000001,4.194094090431049,4.339359363519975,4.0161830391463,4.02719044008791,7.859041666666666,7.895875,7.853257838773886,6.441151208516463,5.35165519521881,6.486592558583871,6.437916666666666,6.415000000000001,5.906944699999178,6.079560927678284,5.880402130743216,6.0876826470730245,10.864999999999998,11.868125000000003,11.659878645199418,11.333490722439372,10.947285243802062,11.281462013931755,6.6301041666666665,6.41275,5.978714582282148,6.301929682891374,5.756018862883287,5.95643686705364,5.911031746031747,5.8241666666666685,5.3041535374485935,5.771054101082596,5.070796023811015,5.224115990320024,6.525166666666667,6.145416666666667,5.882984008111789,6.460611868091955,5.914635240191126,6.797419555814406,7.5645625,7.67,7.518025708298834,7.661508486363215,7.180294285224021,7.12912059449005,6.4825,6.347500000000002,5.987592469943325,6.099303739530113,5.718126646733339,5.975634039701935,4.500416666666667,4.654375000000001,4.304449899059959,4.705434195721672,4.250857244420851,4.460361847537339,8.1865625,7.878750000000003,7.826896371937401,7.696128876257156,7.455084813562883,7.440139729079569,7.819166666666666,7.8705,7.683394306718539,9.509881111016938,8.74411029824055,8.614468095467156,5.0725,5.0125,4.537589172006146,4.855261714165864,4.501132733709344,4.531690558184395,5.478535714285715,5.0559821428571405,4.939293783267452,5.051025615025606,4.510662665457803,4.590369563150669
2002-02-28,POMRB,5.92375,4.5950000000000015,9.169999999999998,6.886666666666668,8.51,7.6425,7.095,7.366666666666667,6.877999999999999,7.072,5.245,8.7425,8.379999999999999,5.576666666666667,6.101428571428572,5.305,5.813437500000001,5.691131103434223,5.725491237431175,6.248170601282821,6.278351627310703,4.803750000000001,4.186250000000001,4.35445645425863,4.367873526391724,5.304612823531421,5.567566460799701,7.028958333333333,8.117875000000002,8.379954703264332,6.486256201391312,7.160941968347153,8.157263825002865,6.569791666666667,6.363333333333335,6.298833486666174,6.156884033712612,7.186743619518989,7.063703442088939,9.735625,11.455000000000002,10.399927187119651,10.229865116574553,12.802443372699553,11.46579342511356,6.805104166666666,6.546875,6.644228749369288,6.597694845811277,7.309113840493182,6.916742304973218,6.104226190476191,5.773472222222224,6.020492122469156,5.8284280513563305,6.605086194496799,6.61516635725634,6.925666666666666,6.182916666666667,6.476457071533741,6.502684948368798,7.328531881355841,7.124729603850717,7.4053125,7.5465,7.2620154249793005,7.3997691155392085,7.486621983654219,7.6247084243634555,6.625749999999999,6.336500000000003,6.421355481965995,6.2146175482169586,7.058600119571335,7.013905396590714,4.233541666666667,4.648125000000001,4.680669939435976,4.851044103934559,5.438854255787529,5.381965555353265,8.3009375,8.027500000000002,8.193137823162441,7.960235915587882,8.37358369238725,7.8240930258677555,8.090583333333331,7.678499999999999,7.962036584031123,9.523332742008742,10.04337508869792,8.291521259999058,5.0129166666666665,5.023333333333334,4.953220169870354,5.04355547529321,5.713565302327667,5.314702991622502,5.278214285714287,5.480714285714284,5.404147698531901,5.340242596115544,5.384912472961523,5.037396148162394
