Date,Season,Thaikkatusseri,Muthukulam,Veliyanad,Harippad,Mavelikara,Bharanikavu,Champakulam,Pattanakad,Chengannur,Kanjikuzhy,Ambalapuzha,Aryad,Thaikkatusseri_Trend,Thaikkatusseri_SMA,Thaikkatusseri_EWMA,Thaikkatusseri_DES,Thaikkatusseri_TES,Thaikkatusseri_ARIMA,Muthukulam_Trend,Muthukulam_SMA,Muthukulam_EWMA,Muthukulam_DES,Muthukulam_TES,Muthukulam_ARIMA,Veliyanad_Trend,Veliyanad_SMA,Veliyanad_EWMA,Veliyanad_DES,Veliyanad_TES,Veliyanad_ARIMA,Harippad_Trend,Harippad_SMA,Harippad_EWMA,Harippad_DES,Harippad_TES,Harippad_ARIMA,Mavelikara_Trend,Mavelikara_SMA,Mavelikara_EWMA,Mavelikara_DES,Mavelikara_TES,Mavelikara_ARIMA,Bharanikavu_Trend,Bharanikavu_SMA,Bharanikavu_EWMA,Bharanikavu_DES,Bharanikavu_TES,Bharanikavu_ARIMA,Champakulam_Trend,Champakulam_SMA,Champakulam_EWMA,Champakulam_DES,Champakulam_TES,Champakulam_ARIMA,Pattanakad_Trend,Pattanakad_SMA,Pattanakad_EWMA,Pattanakad_DES,Pattanakad_TES,Pattanakad_ARIMA,Chengannur_Trend,Chengannur_SMA,Chengannur_EWMA,Chengannur_DES,Chengannur_TES,Chengannur_ARIMA,Kanjikuzhy_Trend,Kanjikuzhy_SMA,Kanjikuzhy_EWMA,Kanjikuzhy_DES,Kanjikuzhy_TES,Kanjikuzhy_ARIMA,Ambalapuzha_Trend,Ambalapuzha_SMA,Ambalapuzha_EWMA,Ambalapuzha_DES,Ambalapuzha_TES,Ambalapuzha_ARIMA,Aryad_Trend,Aryad_SMA,Aryad_EWMA,Aryad_DES,Aryad_TES,Aryad_ARIMA
1998-08-31,MONSOON,0.68,1.9533333333333327,0.3,1.4733333333333334,1.9785714285714289,5.155714285714288,0.5066666666666667,1.004,2.1225,0.52,1.285,0.38,1.1675,1.3375000000000001,1.25951810048,1.3420122729181256,0.7501942540266451,0.8207029741318268,1.944583333333333,1.8139583333333331,2.066996521813333,2.0749694816152213,1.3595355726499347,1.5913758426940117,0.81125,0.8350000000000002,0.7434408407040001,0.781055839757741,0.42507709532832905,0.1384073946383153,1.9383333333333335,2.1472916666666677,2.010547365717333,2.325541709895338,1.6638577994471726,2.3553373234426482,2.461160714285714,2.463616071428572,2.5237325765668572,2.4510809616837785,1.842495955058459,1.8565272114460671,7.1923214285714305,6.706428571428572,6.604042307876574,7.677946296294711,6.773522836965108,6.606804681985722,0.9983333333333335,0.7983333333333335,0.8139613016746667,0.7867202626842914,0.3285489869906655,0.7503152232891365,1.25075,1.3995000000000009,1.5914337468416,1.3980849446277899,0.9996829961661268,1.2830229295015425,3.6037500000000002,3.2225000000000006,3.167833815552,4.172447784793694,2.785657862293076,2.941226311769114,0.85,0.6325,0.707655740416,0.7734989553179049,0.12351540546317596,0.39772990546637543,1.7443750000000002,1.6518749999999993,1.652490725632,1.6025842943566002,1.1685109976197303,1.5810383732552067,0.97,1.0499999999999996,0.992443682816,1.0113553270453335,0.24929616525971188,1.3018492085116464
1998-11-30,POMKH,0.35,0.68,0.25,1.6349999999999998,1.5799999999999998,7.3257142857142865,1.1700000000000002,0.55,3.75,0.98,1.735,0.54,1.1175000000000002,1.1875,0.895710860288,1.1294299608489178,0.9427620170004171,1.0276361529943503,1.9567708333333331,1.891458333333333,1.512197913088,1.8072997467807361,1.9262399519107625,1.479712349952854,0.8624999999999999,0.7350000000000002,0.5460645044224001,0.7466977621157292,0.7087759596537212,0.16227232811427228,1.8199999999999998,2.0604166666666677,1.8603284194303997,2.3435916233178107,2.001033786106216,1.9369287231463024,2.496830357142857,2.431428571428572,2.1462395459401145,1.9513620984370432,2.0162843220217126,2.11596838576492,7.3030357142857145,7.136785714285715,6.892711099011659,7.669515550311998,6.813049566157693,6.0510451645278955,0.9445833333333333,1.0041666666666669,0.9563767810048001,0.8661317755355232,0.592563849395455,0.6085595115113099,1.2117499999999999,1.2595000000000007,1.17486024810496,0.9947082259013106,0.8784985994364768,0.39155167890275755,3.6049999999999995,3.59375,3.4007002893312,4.173708235635476,2.7344907277821484,2.6540760834489197,0.81875,0.8524999999999999,0.8165934442496,0.8011177319528823,0.20206581092099873,0.24757703021744204,1.6540625,1.8037499999999995,1.6854944353792,1.6086152196271792,1.7260406383973141,1.4972434238604813,0.9175,0.9949999999999997,0.8114662096895999,0.8503363127426925,1.4620008108144376,0.9840945432019661
1999-02-28,POMRB,1.45,2.4600000000000004,1.67,1.5733333333333333,2.715,8.51142857142857,0.7633333333333333,1.37,3.94,0.65,1.4075,1.06,1.085,1.1475,1.1174265161727999,1.132305273680918,1.5224875752311047,1.547891077524649,1.8150000000000002,1.9977083333333332,1.8913187478528002,1.9402718235461607,2.171780399910088,1.910080704786564,0.8274999999999999,0.8875000000000003,0.9956387026534401,0.8028361805151163,1.0920950725951566,0.486936893328388,1.9980208333333334,1.816250000000001,1.745530384991573,2.361781632157337,2.729532769904301,2.2014477602513605,2.469040178571428,2.4908928571428577,2.3737437275640687,2.2755479131233085,2.572026357469876,2.639657036486534,7.584464285714286,7.247857142857143,7.540198087978423,7.72860942715962,8.685939128976434,8.257318965216818,0.8654166666666668,0.9925000000000003,0.8791594019362133,0.8354700185216368,1.3280159016775523,0.9826026274881854,1.1505,1.2420000000000009,1.252916148862976,1.1179623855928382,1.3252006631038584,1.8475775142819624,3.7443750000000002,3.6137500000000005,3.61642017359872,4.17496906896626,4.056626578907397,4.013644643332071,0.7762500000000001,0.8474999999999999,0.74995606654976,0.7953903601870097,1.1446400180917333,0.920504649911963,1.5596875,1.6849999999999996,1.5742966612275202,1.5454252646738786,1.944306510083926,1.9239871108690076,0.96375,0.9449999999999998,0.91087972581376,0.910099018295975,1.4639168421766726,0.8253196367084021
1999-05-31,PREMON,1.87,2.57,1.13,2.6133333333333333,3.7375,8.440000000000001,1.1466666666666667,1.8020000000000005,4.5725,1.01,2.065,1.58,1.1429166666666668,1.0875,1.41845590970368,1.2177240535256089,1.8468466960206436,2.0013093856681357,1.7879166666666666,1.9158333333333333,2.16279124871168,2.0691108958241022,2.513323504198966,2.4371180269711035,0.85625,0.8375000000000004,1.049383221592064,0.8218083923381828,1.307871634412809,0.7739440075982058,2.0760416666666663,1.823750000000001,2.0926515643282775,2.3801128342178686,2.812687363229345,2.0335699269180814,2.49265625,2.502767857142858,2.9192462365384415,3.22416133348784,3.589122216894067,3.8610012971230105,7.828214285714285,7.3582142857142845,7.900118852787054,7.780409785127723,8.17223210079737,8.547847298915183,0.7245833333333334,0.896666666666667,0.9861623078283948,0.8982367960114639,1.3615655803893378,1.1089481013254505,1.1607500000000002,1.181500000000001,1.4725496893177858,1.3664168366175564,1.9912063620056992,2.734243275822057,3.820625,3.596250000000001,3.9988521041592318,4.1762302889327865,4.6153449585719075,4.5043517381151705,0.6912500000000001,0.7899999999999998,0.8539736399298561,0.8240037797407183,1.216103647798135,1.0194229321151993,1.492875,1.6231249999999995,1.7705779967365123,1.6329838611687006,2.1967624990167125,1.9796743203135447,1.4,0.8899999999999999,1.1785278354882562,1.1175297505588568,1.2755214298436477,0.8876613097769983
1999-08-31,MONSOON,0.66,1.1466666666666667,0.22,2.8675,1.70875,6.965714285714285,0.25666666666666665,0.7559999999999999,3.3075,0.41,0.7775,0.97,1.2308333333333334,1.0825,1.115073545822208,1.0889876312045066,0.5293758252900067,0.742108922475351,1.7829166666666667,1.7141666666666668,1.7563414158936748,1.8940498149403024,1.3595913590775073,1.6757582763724996,0.77625,0.8175000000000004,0.7176299329552384,0.7829809886853194,0.3451654632575476,0.10450197863235319,2.1378125,2.172291666666668,2.4025909385969664,2.3985863179354157,1.4717757588343043,2.3853355576735984,2.5809375,2.4353125000000007,2.435047741923065,2.6436942193557043,1.8397235364214104,1.9233607499808578,7.873214285714286,7.810714285714283,7.526357025957947,7.745976841397188,6.770813593464118,6.298656510738996,0.61,0.834166666666667,0.6943640513637035,0.7460552727946881,0.3343292630666359,0.6644514425509731,1.203,1.1195000000000013,1.1859298135906715,1.0637508380980183,0.7037507340090329,1.0498052129466777,3.7415624999999997,3.8925000000000005,3.7223112624955395,4.177491878365532,2.854127554697028,2.647170836282931,0.6599999999999999,0.7624999999999998,0.6763841839579137,0.7937909787325851,0.3231484043891948,0.47734519961624866,1.5781458333333331,1.4962499999999994,1.3733467980419072,1.4343499357140952,1.1077202562618012,1.347351446039648,2.118333333333333,1.0374999999999999,1.0951167012929537,1.0598258603141042,0.03480467414952759,1.0963623728497007
1999-11-30,POMKH,0.8333333333333334,1.27,0.56,0.865,2.0387500000000003,7.465714285714285,0.2933333333333333,0.8800000000000001,3.175,0.41,1.7079999999999995,3.44,1.2395833333333335,1.2033333333333334,1.0023774608266582,1.0049479990799173,0.5208718471116889,0.6605446123767544,1.763988095238095,1.8616666666666668,1.561804849536205,1.7769932321118345,1.7289730236426657,1.1247862180281494,0.5706249999999999,0.8950000000000005,0.654577959773143,0.7677769412608536,0.3649037640003604,0.056733507528693966,2.331666666666667,1.9797916666666682,1.78755456315818,2.417203166254262,2.0371586004262716,2.2627185506229788,2.5482812499999996,2.5500000000000007,2.276528645153839,2.3431180482647647,1.9299242765403295,1.8457585394174445,7.7992857142857135,7.8457142857142825,7.502099929860481,7.741718281768788,6.842413093206293,6.894605983205844,0.7926666666666666,0.6150000000000002,0.5339517641515554,0.6376934115065378,0.5155772150436184,0.6039067264902205,1.5996428571428571,1.2020000000000013,1.063557888154403,0.9502998966050688,0.6128374581284876,0.2675756415247219,4.030133928571429,3.7487500000000002,3.5033867574973234,4.178753847693238,3.0170233503074337,3.4274739669978476,0.68875,0.6199999999999999,0.5698305103747482,0.7661000071106254,0.4240886579567876,0.4735944064861709,1.6930416666666666,1.4894999999999992,1.507208078825144,1.4707402120079676,1.5654507252133576,1.3206840502794397,3.1259166666666665,1.7625,2.033070020775772,1.8166610609302245,1.5306375396542364,1.038107957745179
2000-02-29,POMRB,1.67,1.83,0.72,2.8375,2.9625,8.731428571428571,0.7233333333333333,1.3780000000000001,3.8825,0.97,2.1166666666666667,3.9066666666666654,1.2008333333333332,1.2583333333333333,1.2694264764959948,1.081278593726977,1.4724068716573675,1.5328118966338014,1.976517857142857,1.7041666666666666,1.669082909721723,1.792328354994145,2.1670774034876032,2.0033008149909817,0.48125000000000007,0.6575000000000004,0.6807467758638858,0.7634937643095554,1.6023713218028455,0.7907179890857954,2.2550000000000003,2.295833333333335,2.207532737894908,2.4359645295842354,2.649683835772973,1.502198741978156,2.444129464285714,2.611875000000001,2.5509171870923035,2.6736078597202644,2.656288380433377,2.7689262839264286,7.509434523809523,7.900714285714282,7.9938313864877175,7.809279181200447,8.705113356666313,8.371199948405572,1.237,0.6050000000000002,0.6097043918242666,0.651421955326441,0.9922640229849401,0.6042705923536499,2.395607142857143,1.2040000000000013,1.1893347328926418,1.097043377018241,1.4357231106402937,1.8875099248152636,4.297872023809524,3.7343750000000004,3.655032054498394,4.180016204683101,4.174751711316173,3.7882532718526054,0.7637499999999999,0.6999999999999998,0.729898306224849,0.7933957343464896,0.9041779128519837,0.7082055546180773,1.7936041666666664,1.666791666666666,1.7509915139617531,1.5858331070376392,1.8135618757827725,1.7272900076831177,4.556833333333333,2.474166666666666,2.782508679132129,2.473147688344865,2.5290076690659102,1.7948402230653606
2000-05-31,PREMON,1.72,3.0485714285714285,0.435,2.9000000000000004,3.22875,7.628571428571428,2.648,4.967142857142857,6.9385714285714295,0.92,2.275,6.794,1.2266666666666666,1.2208333333333332,1.449655885897597,1.1685462320413917,1.8962299885216316,1.9942178449507018,2.310833333333333,1.8238095238095235,2.2208783172616053,2.043565946204106,2.3556740988056495,2.2841151849099113,0.478125,0.48375000000000046,0.5824480655183315,0.7417618183534642,1.1418822851815764,0.23797536811537318,2.339375,2.367500000000002,2.484519642736945,2.4548715114895048,2.9261962372597137,2.6904063448086957,2.465446428571429,2.4846875000000006,2.8220503122553824,3.0950589363699312,3.724478512107443,3.9381984741307132,7.410297619047618,7.697857142857139,7.847727403321202,7.810745875986453,8.198025299891656,8.558624794572331,1.7779375,0.9803333333333337,1.42502263509456,1.095052763498978,1.1215148615855097,0.9064562558106738,3.21575,1.9952857142857157,2.700457982592728,2.6817555845584407,2.0369818257629007,2.5596552290907,4.520476190476191,4.325892857142858,4.968447804127608,4.181278970847826,4.699798967398775,4.499942309039343,0.86375,0.6774999999999998,0.8059389837349094,0.8137099596640411,1.1513855485766593,0.9973961715024919,1.9147738095238096,1.719291666666666,1.9605949083770517,1.7116360148809762,2.2536621783701345,2.183746711859714,5.6754999999999995,3.7776666666666663,4.387105207479277,3.8420598426876813,2.9676100585180634,2.4460492937069853
2000-08-31,MONSOON,0.5,2.368333333333333,0.2,1.9675,1.3842857142857146,5.458333333333332,2.31,3.9585714285714286,3.083333333333333,1.1,1.372,7.203333333333332,1.2675,1.1808333333333332,1.0697935315385583,1.0357846810681028,0.604107494204497,0.6703514870792252,2.6779404761904764,2.12922619047619,2.2798603236902966,2.1129136726078954,1.35756030993823,1.579600758848632,0.46499999999999997,0.4787500000000005,0.4294688393109989,0.7068051582205076,0.18873493280858789,0.07719483659341578,2.5209375,2.142500000000002,2.277711785642167,2.4739252327714953,1.6101961080219498,2.238405347757324,2.5471874999999997,2.4035714285714294,2.246944473067515,2.2803207941648926,1.7734714619860759,1.71168531067095,7.650154761904761,7.321011904761901,6.891969775326054,7.689389695574854,6.795336383766695,6.062001588646526,2.303666666666667,1.4936666666666671,1.779013581056736,1.3589356230251206,0.6577660028877399,0.975452607367475,4.093738095238096,2.795928571428573,3.2037033609842087,3.125143654510012,2.7195301808411307,2.7915930708361683,5.005788690476191,4.26985119047619,4.214402015809899,4.182542083348656,3.376016806635702,3.6584522942792943,0.8724999999999999,0.8499999999999998,0.9235633902409457,0.8492599457970411,0.31066954522178436,0.426417676913128,1.9087142857142856,1.867916666666666,1.7251569450262312,1.6234117316871157,1.1988240287766176,1.4686567860423785,6.513333333333333,5.335999999999999,5.513596457820899,4.889465654933001,2.9663750237199045,3.8068127755300476
2000-11-30,POMKH,1.2,2.7228571428571438,0.5549999999999999,2.4400000000000004,2.53375,8.180000000000001,2.5675000000000003,4.238571428571428,5.18,0.52,2.082857142857143,6.1560000000000015,1.2718749999999999,1.2725,1.1218761189231348,1.038633477228204,0.6408307193729613,0.5831723955853924,3.0658690476190475,2.492440476190476,2.4570590513570356,2.238354917914077,2.0262560128363587,1.4578115503692204,0.5343749999999999,0.4775000000000005,0.4796813035865993,0.6961573002500576,0.4646612448063461,0.33636571595975834,2.6502083333333335,2.536250000000002,2.3426270713853006,2.4931268456766618,2.026185830553237,1.9661322746727816,2.70328125,2.527321428571429,2.361666683840509,2.3372883459702307,1.7828505385897266,1.7257126333505197,8.04565476190476,7.49958333333333,7.407181865195632,7.728644693421969,6.87296074981826,6.596056770994994,2.56475,2.062208333333334,2.0944081486340416,1.6190883348548282,1.398784233931543,1.4355295442455276,4.538154761904761,3.63557142857143,3.617650588019097,3.4848594549616463,3.378123018307924,2.5177077092199283,5.191654761904763,4.77110119047619,4.600641209485939,4.183805596512349,3.3958776003542397,3.283481012907937,0.91625,0.8774999999999997,0.7621380341445674,0.8272859867515643,0.5652712597086865,0.5926245589252218,1.8285059523809521,1.961630952380952,1.8682370241585962,1.702259380121655,1.769018087315012,1.5944606581870615,6.469291666666667,6.015,5.77055787469254,5.252734884203103,5.624211822469198,4.83942875132287
2001-02-28,POMRB,1.63,3.314,0.62,2.7149999999999994,3.1214285714285714,9.936000000000002,2.655,5.043333333333334,5.7600000000000025,0.93,1.6933333333333334,7.893333333333333,1.3066666666666666,1.2625,1.3251256713538808,1.123118453446214,1.5948316115632095,1.5561336421285235,3.3228809523809524,2.863440476190476,2.7998354308142215,2.455432594938704,2.747011542600659,2.5465705270011703,0.635,0.4525000000000005,0.5358087821519595,0.6902317255786022,0.841862054981071,-0.04795988737370761,2.914270833333333,2.505625000000002,2.4915762428311803,2.512477496207143,2.866878222891798,2.3933182302554563,2.955223214285714,2.567053571428572,2.665571438875734,2.7672178688353504,2.7101868116097747,2.9249487852564213,8.757791666666668,7.800726190476187,8.41870911911738,7.865052355693256,8.726940437822627,8.664401146693194,2.5859375,2.5451250000000005,2.318644889180425,1.8381273405339773,2.325566079320186,1.8592431462172656,4.52422619047619,4.551904761904764,4.187923686144792,4.01881312675488,4.575692180777807,4.045724898300866,5.359916666666667,5.2404761904761905,5.064384725691564,4.185069496643033,4.86537315490864,4.502150250892167,0.8575,0.8674999999999997,0.8292828204867404,0.8457120613419622,1.0812587712051984,0.9046900449286766,1.8941785714285713,1.8557976190476184,1.798275547828491,1.684042673036801,2.0553970328791054,1.9685124188168552,5.742000000000001,7.011666666666667,6.619668058148857,6.055189118743541,6.137766191474407,5.185794156797152
2001-05-31,PREMON,1.795,4.668,1.09,4.056666666666667,4.3185714285714285,9.588,2.805,4.857142857142857,6.547999999999999,1.31,2.0566666666666658,2.455,1.3227083333333334,1.28125,1.5130754028123286,1.237741879839452,1.8434377692558341,1.7976361530941887,3.328982142857143,3.268297619047619,3.5471012584885333,2.8959751656049906,3.156740957417938,3.2022480395512023,0.6699999999999999,0.6162500000000005,0.7574852692911758,0.7139112250010048,0.5523893922902671,0.13361917211148344,3.0071874999999997,2.7947916666666686,3.117612412365375,2.531978351240923,3.0945202376812952,2.3911112038366698,2.9684375000000003,2.8395089285714294,3.326771434754012,3.901014357465264,3.811251879610818,3.864477727410431,8.853000000000002,8.29058333333333,8.886425471470428,7.974267523146734,8.21126160745406,8.794177365616497,2.4215625,2.5843750000000005,2.5131869335082553,2.0397263864902,2.6484393169410825,2.471690617732351,4.46422619047619,4.524404761904764,4.455611354544018,4.232610895669755,5.508739223723713,5.458947567200492,5.4925,5.142833333333333,5.657830835414938,4.186333785752492,5.617970618108604,5.6609172551807205,0.7462500000000001,0.9649999999999999,1.0215696922920443,0.8983441285504468,1.2362135328431234,1.0755036756187306,1.9764285714285714,1.8012142857142845,1.9016319953637608,1.7460880158024676,2.3468922569718758,2.175231591416853,5.710916666666668,5.926916666666666,4.953800834889314,4.8405625688758604,6.709367452811444,5.974474609847097
2001-08-31,MONSOON,0.7033333333333335,2.805,0.35,2.923333333333334,2.31,9.196,2.3225,3.957142857142857,4.82,0.24,2.1157142857142857,5.724,1.3267708333333332,1.3320833333333333,1.1891785750207304,1.1488705675164703,0.6128745748965565,0.5828118966338012,3.1229166666666672,3.377464285714286,3.2502607550931204,2.8862004674278965,2.3587968231280407,2.722604936429363,0.7175,0.6537500000000005,0.5944911615747054,0.6900616224613223,0.23285620270495277,0.08328463354273409,3.0908333333333338,3.033750000000002,3.0399007807525584,2.5516305531469206,1.9207087642481002,2.915041531148484,2.8976339285714285,3.0709375000000008,2.920062860852407,3.418657196266748,2.1742036983347095,2.0127122212536217,8.482750000000001,9.224999999999998,9.010255282882255,8.055298919063562,6.797599518998113,6.650566132365601,2.375,2.5875000000000004,2.4369121601049533,2.085629080719912,1.7414021181383101,1.9532930976815266,4.394196428571429,4.524047619047621,4.256223955583554,3.9722030793913925,3.9292660049806183,3.364059510202882,5.408000000000001,5.577,5.322698501248963,4.187598441037349,4.043274194950729,3.395747402881259,0.75625,0.7499999999999999,0.7089418153752265,0.845935484664755,0.7041758666269147,0.7293483703646259,1.9927976190476189,1.9871428571428558,1.9872649115039707,1.8086277870415917,1.2224478259746665,1.277023902026468,5.365270833333334,5.557083333333333,5.2618805009335885,5.080906724010203,3.8642360162506337,4.745537919941558
2001-11-30,POMKH,1.125,2.3350000000000004,0.685,2.2275000000000005,1.71375,5.2040000000000015,1.24,3.7600000000000007,4.504,0.49,1.9971428571428576,7.386666666666668,1.3308333333333333,1.3133333333333332,1.1635071450124383,1.1400518293460589,0.975458116129145,1.0102227368808723,2.8240833333333333,3.2805,2.8841564530558723,2.7861846648132853,2.8893998594294903,2.551921580360074,0.728125,0.6862500000000005,0.6306946969448233,0.6885674782209855,0.5782310688795124,0.1482745164866031,3.0195833333333333,2.9806250000000025,2.7149404684515352,2.5714352807636622,2.4295380279370806,2.3210123283007853,2.840915178571429,2.8659375000000007,2.4375377165114442,2.6049173439466498,2.347904686734873,2.3188802955972547,8.386208333333332,8.480999999999998,7.487753169729354,7.9060932164642725,6.915360777523639,8.07772902845681,2.41625,2.255625,1.958147296062972,1.877206421408706,2.135815725134055,2.0357347365466425,4.39702380952381,4.404404761904764,4.057734373350133,3.747231919580135,3.8229605850278348,2.885544619199936,5.319142857142857,5.4079999999999995,4.995219100749377,4.188863475471607,4.268163802456245,4.266569669940681,0.78875,0.7424999999999998,0.6213650892251359,0.8214171202566632,0.4931628398009712,0.507706113736931,2.180047619047619,1.9657142857142844,1.9912160897595252,1.8342111548306292,1.9535170688549153,1.8285145711788968,5.668916666666666,5.864749999999999,6.11179496722682,5.777098153309987,5.685456386592258,4.984543047336255
2002-02-28,POMRB,1.7374999999999998,2.0533333333333332,0.87,3.5966666666666662,3.3750000000000004,9.95,3.61,4.961666666666667,5.7600000000000025,1.04,1.91,3.8975,1.3522916666666664,1.3402083333333332,1.3931042870074628,1.2449985098702332,1.6498016236251467,1.6507029741584502,2.4838750000000003,2.965333333333333,2.5518272051668567,2.6502831413703993,3.3041630241885773,3.242266209930219,0.7200000000000001,0.7487500000000005,0.726416818166894,0.6986728358570967,0.7113172079294656,0.4560375909128504,2.580208333333333,3.201041666666669,3.0676309477375874,2.5913937375038487,3.1816303839613305,2.4380162944929684,2.719642857142858,2.9293303571428577,2.8125226299068666,2.973239082376361,2.841712348386759,2.789804119401918,7.992880952380953,8.484499999999999,8.472651901837612,8.0335222841112,8.767208889137562,7.90334900797481,2.1044791666666667,2.4943750000000002,2.6188883776377834,2.250822236992906,2.3945441330569412,1.7695940568233495,4.019416666666667,4.383988095238097,4.4193072906767465,4.127986035753292,4.437360415595268,3.955441280763535,4.954348214285715,5.4079999999999995,5.301131460449628,4.190128903490795,5.440819516163849,4.47017011913916,0.8325,0.7699999999999999,0.7888190535350816,0.8506800091629644,0.9715553731025582,0.845432429087607,2.208666666666667,2.019880952380951,1.958729653855715,1.8367113102443966,2.179527754792687,2.13462361480822,5.856541666666667,4.8657916666666665,5.226076980336092,5.11910127072873,6.610570606742192,5.678110254006649
2002-05-31,PREMON,1.72,3.5380000000000003,0.925,2.605,3.6112500000000014,8.801666666666666,2.18,4.961428571428573,5.837142857142857,1.46,3.338,8.879999999999997,1.3883333333333332,1.3214583333333332,1.5238625722044778,1.3440110455670224,1.8784615890408474,1.7561819234529057,2.1267916666666666,2.682833333333333,2.946296323100114,2.8316691412340416,3.2692577192698375,3.549101496250381,0.7468750000000001,0.7075000000000005,0.8058500909001365,0.7115526498704831,1.0440059499174854,0.6529517969415183,2.0951041666666663,2.8381250000000025,2.8825785686425522,2.6115070941750576,3.490831977488045,3.126084325718545,2.6956026785714293,2.7525000000000013,3.1320135779441207,3.4158425955737135,3.9809783682212494,3.9715664296789477,7.733803571428571,8.287916666666666,8.604257807769233,8.088988783775411,8.2540167039679,8.821972714123689,1.7377083333333334,2.3381250000000002,2.4433330265826703,2.2153197149868338,3.004121647496577,2.719936163632984,3.25552380952381,4.410059523809526,4.636155802977477,4.335996792458693,5.406193711201416,5.30111568390147,4.361035714285715,5.230285714285714,5.51553601912692,4.19139471447436,6.083091507722359,5.809787110569293,0.83375,0.8074999999999998,1.057291432121049,0.91700687966,1.2057322249713456,1.0940629996472744,1.9258095238095239,2.3402142857142847,2.510437792313429,2.140434816698783,2.491696404610771,2.2202232866037903,4.405208333333333,6.472041666666666,6.687646188201654,6.283551988155161,5.609504580038674,5.013803549526619
2002-08-31,MONSOON,0.95,1.2133333333333332,0.45,0.86,2.0471428571428576,6.835714285714286,0.4533333333333333,0.8320000000000001,2.6125000000000003,0.44,1.0633333333333337,0.8,1.3826041666666669,1.383125,1.2943175433226868,1.2955774554623987,0.6932281768098411,0.5980932146945445,2.119291666666667,2.2849166666666663,2.2531111271934017,2.5223204740372513,2.1673964452462187,2.5736388056442387,0.76875,0.7325000000000005,0.6635100545400819,0.6940721420326558,0.35869667725035925,0.18209511600590964,1.9308333333333336,2.322291666666669,2.0735471411855313,2.631776545907157,2.0511597104794723,2.4632421721145694,2.6620089285714292,2.6867857142857154,2.6980652896236155,2.7793887252602296,2.0694099687796506,1.8667145432928558,7.653303571428571,7.697845238095239,7.896840398947255,8.03021293924692,6.85535510115406,6.672783180052473,1.5283333333333333,1.8708333333333336,1.6473331492829355,1.7995603046089692,1.7797493996615301,1.901584168059014,2.4687321428571436,3.628773809523812,3.114493481786486,2.7187059457736917,3.9573425992219344,3.520951530419776,4.015982142857143,4.6784107142857145,4.354321611476152,4.1926608784585655,4.282934746064051,3.3789891172354167,0.7925,0.8574999999999997,0.8103748592726294,0.8818531063249321,0.5920253652888164,0.6575402777647765,1.8697083333333335,2.077119047619047,1.931596008721391,1.90575741353634,1.6211635942675904,1.7635469407265711,4.1206249999999995,5.241041666666666,4.332587712920993,4.460330901068163,5.412631147880229,6.178305376682674
2002-11-30,POMKH,1.1666666666666667,1.07,0.8,0.41,1.7842857142857145,5.491666666666666,0.175,0.774,1.965,0.3,0.7866666666666666,0.7,1.3629166666666668,1.3935416666666667,1.2432571926602787,1.2857337604158097,1.1153143058720083,1.1638180765470942,2.148083333333333,1.9686666666666661,1.7798666763160411,2.2446535321888756,2.3554971198742995,2.023154903006821,0.745625,0.7612500000000005,0.7181060327240492,0.6994729110459685,0.6951794193803511,0.36643966368304254,2.36,1.8679166666666687,1.4081282847113186,2.652203316519057,2.244378560402153,2.043075930740784,2.7236086309523815,2.704419642857144,2.332553459488455,2.1637418755878315,2.1936363454459897,2.0465214868461628,7.665886904761905,7.769761904761905,6.93477090603502,7.898658040222156,6.911488256813208,7.062009281932214,1.3670833333333334,1.6045833333333335,1.0583998895697613,1.4183401033364655,1.5569182429900783,1.2622845713691428,1.666261904761905,2.882273809523811,2.1782960890718917,1.8104231206621317,1.8596542816039352,1.2537842953811205,4.0772023809523805,4.043660714285714,3.3985929668856913,4.193927419027939,4.038650923749958,3.5057015770364157,0.73,0.8099999999999996,0.6062249155635776,0.8364647389691076,0.5512085027006793,0.5636877955632614,1.9237083333333334,1.7744999999999995,1.4736242718995012,1.6595673701615061,2.028043785281716,1.9189024530658456,4.460875,3.569374999999999,2.879552627752595,3.2086809186937697,4.955993103498739,4.347594601719191
