Date,Season,Kadayanallur,Tirunelveli,Kurivikulam,Alangulam,'0002,Radhapuram,Kalakkad,Tenkasi,Melaneelithanallur,Pappakudi,Shenkottai,Sankarankoil,Kadayam,Ambasamudram,Valliyur,Manur,Nanguneri,Vasudevanallur,Palayamkottai,Cheranmadevi,Kadayanallur_Trend,Kadayanallur_SMA,Kadayanallur_EWMA,Kadayanallur_DES,Kadayanallur_TES,Kadayanallur_ARIMA,Tirunelveli_Trend,Tirunelveli_SMA,Tirunelveli_EWMA,Tirunelveli_DES,Tirunelveli_TES,Tirunelveli_ARIMA,Kurivikulam_Trend,Kurivikulam_SMA,Kurivikulam_EWMA,Kurivikulam_DES,Kurivikulam_TES,Kurivikulam_ARIMA,Alangulam_Trend,Alangulam_SMA,Alangulam_EWMA,Alangulam_DES,Alangulam_TES,Alangulam_ARIMA,'0002_Trend,'0002_SMA,'0002_EWMA,'0002_DES,'0002_TES,'0002_ARIMA,Radhapuram_Trend,Radhapuram_SMA,Radhapuram_EWMA,Radhapuram_DES,Radhapuram_TES,Radhapuram_ARIMA,Kalakkad_Trend,Kalakkad_SMA,Kalakkad_EWMA,Kalakkad_DES,Kalakkad_TES,Kalakkad_ARIMA,Tenkasi_Trend,Tenkasi_SMA,Tenkasi_EWMA,Tenkasi_DES,Tenkasi_TES,Tenkasi_ARIMA,Melaneelithanallur_Trend,Melaneelithanallur_SMA,Melaneelithanallur_EWMA,Melaneelithanallur_DES,Melaneelithanallur_TES,Melaneelithanallur_ARIMA,Pappakudi_Trend,Pappakudi_SMA,Pappakudi_EWMA,Pappakudi_DES,Pappakudi_TES,Pappakudi_ARIMA,Shenkottai_Trend,Shenkottai_SMA,Shenkottai_EWMA,Shenkottai_DES,Shenkottai_TES,Shenkottai_ARIMA,Sankarankoil_Trend,Sankarankoil_SMA,Sankarankoil_EWMA,Sankarankoil_DES,Sankarankoil_TES,Sankarankoil_ARIMA,Kadayam_Trend,Kadayam_SMA,Kadayam_EWMA,Kadayam_DES,Kadayam_TES,Kadayam_ARIMA,Ambasamudram_Trend,Ambasamudram_SMA,Ambasamudram_EWMA,Ambasamudram_DES,Ambasamudram_TES,Ambasamudram_ARIMA,Valliyur_Trend,Valliyur_SMA,Valliyur_EWMA,Valliyur_DES,Valliyur_TES,Valliyur_ARIMA,Manur_Trend,Manur_SMA,Manur_EWMA,Manur_DES,Manur_TES,Manur_ARIMA,Nanguneri_Trend,Nanguneri_SMA,Nanguneri_EWMA,Nanguneri_DES,Nanguneri_TES,Nanguneri_ARIMA,Vasudevanallur_Trend,Vasudevanallur_SMA,Vasudevanallur_EWMA,Vasudevanallur_DES,Vasudevanallur_TES,Vasudevanallur_ARIMA,Palayamkottai_Trend,Palayamkottai_SMA,Palayamkottai_EWMA,Palayamkottai_DES,Palayamkottai_TES,Palayamkottai_ARIMA,Cheranmadevi_Trend,Cheranmadevi_SMA,Cheranmadevi_EWMA,Cheranmadevi_DES,Cheranmadevi_TES,Cheranmadevi_ARIMA
2001-08-31,MONSOON,8.67,3.85,9.5,14.21,3.84,12.535,3.92,5.6875,11.183333333333332,3.686666666666667,9.565,9.6,6.1999999999999975,7.216666666666666,12.43,6.435,8.8,10.485,2.43,2.15,6.930624999999999,5.737500000000001,6.527483502312609,6.313539319123957,7.96706983786781,9.207217226785009,2.78125,2.9425,3.2576249822020795,5.1539416585230935,3.5041585211847144,3.642442624655454,5.81375,7.607500000000003,7.796884109903363,7.235501416798031,11.05757687583787,9.346209094416153,11.590625,11.654999999999998,11.987361907960146,11.293404612844611,13.530100048284554,12.9390728139484,2.5275000000000003,2.8474999999999993,3.009878650769327,2.7971263006211124,4.028839979795418,3.271030079502624,11.022166666666667,10.867083333333337,11.016271239049127,10.926988649249456,12.673656406199745,11.532711382278077,4.7378125,3.9068750000000008,3.923654506847049,4.273183986214752,5.866922316859596,5.488250382733392,5.404104166666667,5.7455,5.630090590004799,5.294770680230898,7.136248056560968,5.066656357384246,8.824166666666667,8.833750000000006,9.315062721578993,8.70090244128824,10.352603117340337,12.366473193154519,1.6229166666666668,1.8216666666666663,2.3811175501759996,2.2111380454002845,3.2809459727167782,3.3798005867318657,9.36,8.303750000000004,8.643819852609465,8.327820003873597,9.364522260225902,7.869479788134406,7.758125,8.288750000000004,8.478753724117013,8.316225986672213,10.097880788965881,10.068732553295488,5.6,5.2175,5.309047216472131,5.672082214888376,6.92698107111007,6.35077959044819,6.507708333333333,6.602083333333332,6.702667571608908,6.025845288149157,8.44480595885333,7.5313304017466685,10.396958333333334,10.502416666666667,10.591530234329468,9.880108357620367,11.567063841574267,10.67656200726321,5.0906875,4.4757500000000014,4.990645559734512,5.726436936955492,5.783848721266704,4.4380279528893185,7.955416666666666,7.762083333333331,7.553966473091718,7.11632071755491,9.181484842386853,9.013648357109643,9.480208333333334,8.727916666666667,9.085438406255797,9.4315067062312,10.204334806696277,10.973909750850124,2.4429166666666666,2.5945833333333335,2.680614228768947,2.654236425809526,3.744110428743649,3.6216343767965933,1.81125,1.69375,1.8845885301115808,1.518296309347827,2.2591655777933672,2.146581421818221
2001-11-30,POMKH,8.945,2.06,1.5,12.385,1.99,11.376,8.040000000000001,6.326666666666667,9.196666666666664,1.25,10.99,7.979999999999999,7.075,7.116666666666667,10.284,6.0,9.065,11.085,2.626666666666667,2.475,8.505625,6.0425,7.494490101387566,7.094170067194104,6.062418420646775,6.859013037158498,2.67875,2.7525,2.778574989321248,2.5328182483940744,2.656685902252387,2.5119450237895484,6.472499999999999,5.657500000000002,5.278130465942018,7.1772589433245,7.948560132388998,6.4281137082223605,11.80375,11.318749999999998,12.146417144776088,11.479815337779144,12.117737059588052,11.049532044695647,2.5650000000000004,2.5524999999999993,2.601927190461596,2.6864987154347895,2.3069265659681832,2.5804609879074283,10.255666666666668,11.254083333333337,11.160162743429476,10.763486506303249,11.095418795591595,11.427872823395889,4.7425,4.620000000000001,5.57019270410823,8.288563831051112,3.5204518270384573,3.4451644333532774,5.353229166666667,5.501541666666667,5.908721020669546,5.68231857488436,4.7755224807803245,6.427820373723305,8.825416666666666,8.892916666666672,9.267704299614062,8.759208658316597,8.502678282570578,8.125188110731077,1.532916666666667,1.6566666666666663,1.9286705301055997,2.043390253101999,2.3982430566723116,2.3929241693173244,10.336875,8.928750000000004,9.58229191156568,9.098097270716545,7.390846797690836,8.390014333268937,8.27625,7.523750000000003,8.279252234470206,8.107120639350342,7.593134044059104,8.842046315199903,6.4125,5.26125,6.015428329883279,5.950958658630644,4.380296108770387,4.392383558719139,6.374583333333333,6.690416666666665,6.868267209632011,6.035405783239025,5.601643469614963,6.654396921320679,10.387729166666666,10.48925,10.46851814059768,9.964955917469137,10.814066803915885,10.723570115360491,6.0028125,4.722625000000002,5.394387335840707,5.844191357075154,5.242325155511196,5.2383316702091856,8.58875,7.633333333333331,8.15837988385503,7.647461654571526,7.535666509090002,6.2707594852850335,10.574375,8.901666666666667,9.88526304375348,10.336044888330871,9.56827688991199,9.215400278583274,3.0337500000000004,2.4829166666666667,2.659035203928035,2.5993381385619236,2.532905281502757,2.7221412918262073,1.7125,1.85,2.1207531180669483,1.5029412307696433,1.5505970681750076,1.6396530424111337
2002-02-28,POMRB,9.145,1.63,7.5,10.565,1.44,7.996666666666667,2.4025,4.4125000000000005,6.105,0.15,9.315,7.2,5.725,4.923333333333333,8.746666666666668,6.152499999999999,8.91,9.985,1.685,0.6,9.465,7.81875,8.15469406083254,7.687399997199443,4.964545723624249,3.5153568993637023,2.6350000000000002,2.81,2.3191449935927486,1.3272624984899966,1.2175987345658816,1.5579843133589537,7.225,5.970000000000002,6.166878279565211,7.161012365496419,5.713544135034574,2.7569161970410625,11.804375,11.862499999999997,11.513850286865651,11.165145834886552,9.495300725757122,10.115812324790976,2.865,2.502499999999999,2.1371563142769574,2.450072039474667,1.3007458073517875,1.416994840743474,10.017958333333333,10.790250000000004,9.894764312724352,8.854330449397349,10.124637603576502,10.415292126886925,5.1053125,4.855625000000001,4.303115622464938,5.524487778326966,3.3705210142868554,3.802470368586854,5.599270833333334,5.3066666666666675,5.310232612401728,4.920403760630074,4.370721813240832,5.57903013828917,8.752499999999998,8.755416666666672,8.002622579768438,8.037284867570676,7.003445623078948,7.523999069400721,1.4470833333333335,1.5891666666666664,1.2172023180633598,1.7048420141424558,-0.4237991051182357,0.07075069479557516,11.849375,9.791250000000003,9.475375146939408,9.126264491939825,8.44810581046356,8.067897256720904,8.897499999999999,7.992500000000004,7.847551340682124,7.663821106559694,6.007377889685674,5.238737742828688,7.045625,5.938750000000001,5.899256997929967,6.048792101930718,3.208841379511945,3.245901163020227,6.4262500000000005,6.3249999999999975,6.09029365911254,6.013818620609968,5.2864262085699805,5.773360145747873,10.492875000000002,10.304666666666668,9.779777551025276,9.638578031331331,8.176069463595686,7.766934520531079,6.819062499999999,5.458750000000002,5.697632401504424,5.966348267276199,6.273010335296236,5.234023828352375,9.2125,8.2775,8.459027930313017,7.964091916616484,6.335323253330924,5.354699679935433,11.310625,10.05875,9.925157826252086,9.906248821114414,9.03415721272848,8.383229941909258,3.8137500000000006,2.402916666666667,2.269421122356821,2.339661516270389,1.9597209120502663,1.9336555894387932,1.643125,1.7725,1.5124518708401689,1.4872477642294144,0.9476311733189524,1.0742119388906868
2002-05-31,PREMON,10.01,2.65,9.4,9.82,3.24,6.976666666666668,4.155,5.1725,9.096666666666666,0.82,13.66,9.46,8.545,6.44,10.4225,7.6,8.825,12.805,7.916666666666668,1.385,9.83875,9.192499999999999,8.896816436499524,8.361661393293785,8.5512275366091,8.763144564444843,2.58125,2.5475000000000003,2.451486996155649,2.5211110159173207,3.701535323167896,3.5085786662588143,7.35875,6.975000000000002,7.460126967739127,7.158043658317988,5.989272259508379,7.73174108744019,11.91375,11.744999999999997,10.83631017211939,10.745688756890114,10.931741411056302,11.449221844646154,2.9962500000000003,2.627499999999999,2.5782937885661745,2.624372073692707,2.6014325628179744,2.9166051138295823,10.273458333333334,9.721083333333336,8.727525254301279,7.500826106387331,9.224508384352593,8.390663769891349,5.244375,4.629375000000001,4.243869373478963,4.761589811292231,4.85526726597943,5.051740708423029,5.582916666666668,5.399791666666667,5.255139567441037,4.930339384340932,6.799253422280927,4.50573477553441,8.774999999999999,8.895416666666673,8.44024021452773,8.240032240122034,8.712224319010403,8.11058553943739,1.3475000000000001,1.4766666666666666,1.0583213908380158,1.5049632093984735,1.1813905428834743,1.4758237412093942,12.944374999999999,10.882500000000004,11.149225088163645,10.458832130581468,10.348550988113338,8.886790686235024,8.852500000000001,8.560000000000006,8.492530804409274,8.341567293757572,8.239933850087517,7.682254696992466,6.748749999999999,6.886250000000001,6.957554198757981,6.488895861841567,5.681525137575466,4.9603369851276735,5.68875,6.424166666666665,6.230176195467524,6.013995983639757,6.691099364304992,5.71957806565,10.679041666666667,10.470791666666667,10.036866530615164,9.820156534427165,9.96514106808704,8.786146616766047,7.02875,6.546875000000003,6.458579440902654,6.180784229197088,6.2658882306709245,5.355488559210135,9.604999999999999,8.9,8.60541675818781,8.155107222185718,8.329569195772741,8.575230720087859,11.375,11.09,11.077094695751251,11.619725073461767,10.061174828968477,9.341951439328097,3.8062500000000004,3.6645833333333337,4.52831934008076,3.622080603831341,3.3433015265184687,2.9908418416283116,1.4231250000000002,1.6524999999999999,1.4614711225041013,1.4719292867240537,2.5025429300616397,2.399805961008168
2002-08-31,MONSOON,10.85,4.55,11.5,14.685,5.74,14.910000000000002,7.7275,7.283333333333334,10.04,3.4500000000000006,17.3,12.3,7.475,7.233333333333332,12.606666666666667,8.6125,11.3,12.25,3.6233333333333335,2.075,9.901875,9.737499999999999,9.678089861899714,9.083161122938575,12.098180086195448,11.729641422858851,2.49625,2.7225000000000006,3.2908921976933896,6.320371167806176,3.4443555869752407,3.6791960159823374,6.69625,7.475000000000001,9.076076180643476,7.169608383346251,10.61804545088114,10.803820053535455,11.939375000000002,11.863749999999998,12.375786103271635,11.645428939807253,13.865340220101764,13.42703447435267,2.8675,3.102499999999999,3.842976273139705,3.3754874923770917,4.115709191495836,3.637243146156833,10.562750000000001,10.314833333333336,11.200515152580769,11.256691955117486,10.210067456566046,8.965926014270986,5.0840625,5.581250000000001,5.637321624087378,7.34852278072455,6.249519132797589,4.870743433979906,5.365937500000001,5.798750000000001,6.066417073797956,5.980953581204341,6.818544198605815,5.867799768305505,9.514791666666666,8.60958333333334,9.080144128716638,8.624615763988203,10.706617239779199,9.25285025855085,1.38875,1.4175,2.01499283450281,1.76578704277007,2.852449339348815,2.9714563562392176,13.570625,12.816250000000004,13.609535052898188,12.48321459487763,12.356825663648083,10.364733520317586,8.00125,9.235000000000005,10.015518482645565,9.90728345813051,11.58870131864748,11.429917115704717,6.0668750000000005,7.205000000000002,7.164532519254789,6.781503297599196,7.957196823525807,7.268388629573645,4.561249999999999,6.428333333333332,6.631439050613847,6.025384598948615,8.365164622373964,7.621869512555685,11.130729166666669,10.514958333333334,11.064786585035765,10.508887124532126,12.17885542807029,11.333921119703668,6.556354166666667,7.091250000000003,7.320147664541593,6.4532257020024435,6.474121338245594,5.853306117352885,9.984583333333333,9.525000000000002,9.683250054912687,9.04243722165588,11.172107031821294,10.680248303303754,11.23,11.53125,11.54625681745075,11.809881931759978,14.165164884313546,13.97946049740615,3.6660416666666666,3.9629166666666675,4.166324937381789,3.6762227021394898,4.3246126949291,4.844861250031043,1.2931250000000003,1.6337499999999996,1.7068826735024607,1.4569565453231528,2.1943563271320086,2.1102881161162754
2002-11-30,POMKH,9.755,0.93,0.57,12.785,1.14,11.045,5.345,4.6,10.52,0.69,12.015,4.92,3.4250000000000003,1.2,11.59666666666667,5.5,9.705,9.835,1.3733333333333333,0.79,9.852500000000001,9.94,9.708853917139828,9.230375132849096,9.325595707009022,8.710727678286988,2.7025,2.4400000000000004,2.346535318616034,1.9845883196359133,2.4769930188766294,2.424103457768509,5.925,7.2425000000000015,5.673645708386085,7.105566905712955,6.732047485103232,5.880715482126947,12.559374999999998,11.96375,12.539471661962981,11.841124242852796,12.50474171535662,11.596293315617459,2.605,2.8899999999999992,2.7617857638838226,3.038618951668834,2.8640490998220947,3.351826429909356,11.460583333333334,10.232083333333337,11.13830909154846,10.7209713034078,11.4472785951661,12.950885719070161,5.516249999999999,4.907500000000001,5.520392974452427,6.762845121102418,4.931122390833725,5.804581472049162,5.570104166666667,5.367083333333333,5.479850244278773,5.1569980464730145,5.27778351461742,6.419165022721206,10.297708333333333,8.940416666666673,9.656086477229984,9.02997276117903,8.332230043910302,9.304550660328715,1.5975000000000001,1.2774999999999999,1.4849957007016859,1.5587292734925464,1.5826638673176103,1.643248977542814,13.801875000000003,13.072500000000003,12.971721031738914,12.290436591354572,12.147069900365782,12.390735392822158,7.02125,8.470000000000006,7.977311089587339,7.762419901911031,9.820986288319187,10.40808257173448,5.736875,6.292500000000001,5.668719511552873,6.548192682267926,5.44483449063362,4.461912298805375,4.2749999999999995,4.949166666666665,4.458863430368307,5.951318739127979,5.545435994337488,6.835544918868202,11.568333333333335,10.843125000000002,11.277538617688126,10.765924137813954,11.230237594738481,10.7431502247817,5.920520833333335,6.966250000000002,6.592088598724955,6.500103876761396,6.077076689782287,6.3211439228389725,9.780625,9.685000000000002,9.691950032947613,9.163070714205125,9.766684455318204,8.3567553701881,11.011875,11.21875,10.86175409047045,10.284887274787046,11.945491172413684,10.771749338527167,3.1304166666666666,3.6495833333333345,3.0491282957624066,3.181835127534639,3.228974704949807,3.2239071567880173,1.4525000000000001,1.2124999999999995,1.3401296041014765,1.4417988258023091,1.6488120894233775,1.7878373401486694
2003-02-28,POMRB,8.84,2.08,3.13,10.37,1.26,10.642,3.815,4.403333333333333,10.7,1.04,13.3,3.45,3.92,1.82,11.0475,2.873333333333333,11.306666666666667,10.075,1.8166666666666669,1.245,9.6625,9.86375,9.361312350283898,9.043685688853312,7.13645026914266,6.076653818310917,2.9125,2.5525,2.2399211911696204,1.7817879809139425,1.1383408197721474,1.5692134873353305,5.6625,6.150000000000002,4.656187425031651,7.059815269641259,6.259959629227164,2.8557271499777803,13.576250000000002,11.915,11.671682997177788,11.385180013854317,9.887118619325603,10.55859717534354,2.02625,2.8449999999999993,2.1610714583302935,2.723329794318009,1.4929172581597303,1.0027447315518416,11.66825,10.89341666666667,10.939785454929076,10.277555247875014,10.07915909048428,9.93911229200565,5.982499999999999,5.260625000000001,4.838235784671457,4.9234008316627875,3.5487677993349234,2.8586325895133395,6.1154166666666665,5.364791666666666,5.049243479900597,4.663091217656521,3.917870780773084,4.436635344809393,10.709999999999999,10.08916666666667,10.073651886337991,9.37653965427712,7.356210755632505,8.621126580056597,1.595,1.4999999999999998,1.3069974204210115,1.427606134271767,-0.7479165843249174,-0.26258820212373146,12.6125,14.068750000000005,13.103032619043349,12.5450246049253,11.816599844012636,9.652408148891254,6.2700000000000005,7.532500000000007,6.166386653752403,5.914575520595406,5.012123141794609,3.6002411560298646,5.6918750000000005,5.8412500000000005,4.9692317069317244,6.360772873966183,3.612326791293914,3.6185708830195997,4.4174999999999995,4.173333333333332,3.4033180582209845,5.887135653549855,3.8042397621245376,3.0062801071575564,11.774375,11.418333333333335,11.185523170612875,10.818206600208734,8.99528137791689,8.656166646172974,5.492395833333333,6.146458333333336,5.104586492568306,6.365910360005011,6.978095445503876,5.655229293981304,8.64375,10.284166666666668,10.337836686435235,9.735253610922046,7.815476212413376,6.665367136418485,10.70625,11.24125,10.54705245428227,9.948812092131854,8.795452399897956,7.64696172393325,2.665,3.6825000000000014,2.556143644124111,2.8720823720264943,2.2881736351488065,1.7142505379881703,1.57125,1.3737499999999996,1.302077762460886,1.4269223857870497,0.703858125726621,0.8818460141020247
2003-05-31,PREMON,9.92,3.85,7.6,14.975,1.32,11.514,6.1999999999999975,6.815,10.765,1.6,11.525,5.37,7.71,7.253333333333333,11.6225,5.7925,4.796666666666666,10.97,3.5,2.015,9.214375,9.84125,9.584787410170339,9.255253519122041,9.621304494194398,9.06772237999234,3.1375,2.8525,2.8839527147017723,4.672825033883768,3.3636838378291234,3.358181889420811,6.94125,5.700000000000003,5.83371245501899,7.045372961578574,6.304728126171308,6.344069075847844,13.806041666666665,13.20375,12.993009798306673,12.193046165130331,11.106212690587085,11.451779458271611,1.78625,2.3649999999999993,1.824642874998176,2.4319881310090965,2.6970776841169166,2.880868878154449,11.370208333333332,12.027750000000003,11.169471272957445,10.567246335834966,10.74474312491288,9.945911495409451,6.136874999999998,5.771875,5.382941470802873,5.6658159704596995,5.404007247555386,5.201671592719125,6.830416666666667,5.775416666666667,5.755546087940359,5.620320165246287,6.536524434261548,5.516574319873333,10.963750000000001,10.506250000000005,10.350191131802795,9.650836579260984,10.550878719514259,10.007661122453603,1.47375,1.6949999999999998,1.424198452252607,1.404113686405946,0.8310802527837005,1.0299391504482456,11.196250000000001,13.535000000000007,12.47181957142601,12.18523959932793,13.946337998091604,11.842947744138518,6.435416666666668,6.510000000000007,5.847831992251441,5.639612258668989,5.565577971135522,5.538027031484399,6.010625,5.6325,6.065539024159035,6.635040876377487,5.775345907224988,5.575534454426826,4.5527083333333325,4.376666666666665,4.943324168265924,5.900723507283568,4.814452126583283,4.806362048496721,11.697666666666667,11.718333333333335,11.360313902367725,11.002857744042528,11.450451262831464,10.350395421114134,5.496145833333333,5.694583333333336,5.379751895540984,6.437115944529649,6.5839172729806,4.883243786491814,7.5285416666666665,9.277083333333334,8.121368678527807,8.137760692601722,10.242261621090872,9.834260897197177,12.004375,10.7825,10.716231472569362,10.427981752236771,10.059529403789979,9.827803121867825,3.0575,2.578333333333334,2.9336861864744668,3.0123108430939354,3.634644503860608,3.8998092099669432,1.62,1.5312499999999996,1.5872466574765316,1.4124083640660736,2.2015414534847744,2.099247276465165
2003-08-31,MONSOON,9.42,5.03,11.2,17.665,3.03,12.034,9.4125,10.003333333333332,11.67,2.65,9.92,10.38,7.95,7.56,13.055,6.995,6.2333333333333325,11.64,4.316666666666666,2.395,8.751875,9.48375,9.518872446102204,9.242354877517643,12.652207768362072,11.46778457245486,3.1212500000000003,2.9725,3.742371628821063,7.26685931884137,3.7334584599181926,3.826319401300039,9.04125,5.6250000000000036,7.980227473011393,7.0559337900843975,10.09961431410071,10.749339018053375,13.738958333333333,13.948749999999997,14.861805878984004,13.463521151983908,15.884508236687072,15.552207270639748,1.8900000000000001,1.6874999999999991,2.3067857249989054,2.5363495901337894,3.6885769055390414,3.1931126164790613,11.473500000000001,11.308750000000002,11.515282763774469,10.971574491513199,13.4858732011665,12.58960917085755,6.138437499999998,6.193125,6.994764882481723,9.150733423100935,7.247400465888692,6.325973723872075,7.314583333333333,6.4554166666666655,7.454660986097549,7.660605846589796,7.3722199755917455,6.700902486420549,11.035000000000002,10.913750000000006,10.878114679081676,10.079237590483183,12.485614819361126,10.410255386603511,1.3849999999999998,1.4949999999999997,1.914519071351564,1.565955993315116,2.989348492449465,2.906859525987235,10.0,11.690000000000008,11.451091742855606,11.450637650109684,13.822455211600019,11.790031568261963,7.5408333333333335,6.030000000000007,7.660699195350865,7.551308329908311,8.051467232245766,8.943735499892467,5.98125,5.751250000000001,6.819323414495421,6.9274886468900645,7.9207822066496885,7.210224611238466,4.627083333333333,4.458333333333332,5.989994500959554,5.918440880551064,7.143048983947709,7.866288181618252,11.441895833333334,11.830416666666668,12.038188341420636,11.503397843269632,13.535897613422911,12.19591044628214,5.897604166666667,5.290208333333336,6.02585113732459,6.586517163103837,6.585662698703818,5.521636341549636,6.232083333333333,8.010416666666668,7.366154540450017,7.482046694892926,10.280991844144177,9.42571714707818,14.910625,10.63,11.085738883541618,11.023286073611548,12.841318213913086,12.373986602534714,3.35125,2.7516666666666674,3.4868783785513466,3.325862164793607,3.728123250347174,3.3281266388497732,1.573125,1.6112499999999994,1.910347994485919,1.3981489046646858,2.122463764489469,2.052823728325964
2003-11-30,POMKH,7.6,2.25,11.1,11.643333333333333,1.93,11.536666666666667,4.895,7.6,10.92,0.52,8.065000000000001,8.163333333333334,5.5,1.955,10.534666666666668,7.147500000000001,5.85,20.83,3.82,0.8599999999999999,8.498125,8.945,8.751323467661322,8.663235954754668,8.997047417735233,7.918635778585533,2.98375,3.3025,3.145422977292638,3.2859810775097804,2.240787696412595,2.165136474571838,10.35125,8.257500000000004,9.228136483806836,7.065703758288426,4.677247457404153,5.243844803858096,13.555208333333335,13.66333333333333,13.574416860723733,12.908373541573695,14.879784323604905,14.074084082450518,2.00875,1.8849999999999991,2.156071434999343,2.3951728840031627,1.8448325903973406,1.4681744645986443,11.135458333333332,11.431666666666668,11.523836324931349,10.869639919974968,11.143508978034827,10.983781267203488,6.341666666666666,6.080625,6.154858929489034,7.213182094432469,6.135260258811682,6.533130400308267,7.5718749999999995,7.205416666666665,7.512796591658529,7.45158375603791,6.7597453030360715,7.227266459929458,11.136875,11.013750000000005,10.894868807449006,10.212745018719643,10.059039587860234,10.179163273035343,1.2862500000000001,1.4524999999999997,1.3567114428109384,1.3688197011364867,1.2124987097872202,1.1599111075565163,9.033750000000001,10.702500000000008,10.096655045713366,10.380477472621745,10.322803100492472,8.991395542953649,8.576458333333335,6.8408333333333395,7.861752850543853,7.7405780875734465,7.2695056326676815,8.421350532054678,5.17875,6.2700000000000005,6.291594048697252,6.898640712366387,5.4801283050068,4.419781351666526,3.9816666666666665,4.647083333333332,4.375996700575732,5.856662748199794,4.700173248458918,4.945864848654121,11.343979166666667,11.564916666666667,11.436779671519048,11.237534919701108,12.178748021607248,11.096924785410888,6.1578125,5.702083333333336,6.4745106823947545,6.7387158273428245,6.020647754262647,5.8949341092207845,5.651249999999999,7.046666666666669,6.75969272427001,6.915515457483046,6.904959561359322,5.255465108809584,17.838749999999997,13.37875,14.98344333012497,17.25350146935789,11.136465240678538,10.180241430526475,3.3545833333333337,3.363333333333334,3.620127027130808,3.4705251466776668,2.875718933846184,2.9887294032567344,1.525,1.6287499999999995,1.4902087966915514,1.3836302461572858,1.4885778783906405,1.57048739517809
2004-02-29,POMRB,7.295,0.63,9.4,10.975,1.3,10.976666666666668,4.2775,5.276666666666667,10.87,0.5,7.68,9.05,1.61,1.66,10.063333333333333,4.4375,4.79,22.33,1.72,0.8,8.523125,8.55875,8.168794080596793,8.17405811491592,5.995422190714265,4.835313324305091,3.02125,2.9400000000000004,2.1392537863755825,0.6863729745955797,1.6201639907425887,1.649533243683631,10.839375,9.825000000000003,9.296881890284102,7.063638719461512,6.23123960150463,7.080139368040954,13.152708333333333,13.81458333333333,12.53465011643424,12.329238318636243,10.959636437797549,11.642860729072687,2.26,1.8949999999999991,1.8136428609996058,2.130348039744591,0.9429388656165215,1.447543587816945,10.661645833333335,11.515333333333334,11.304968461625476,10.521990260079649,10.238233106846591,10.390746991750413,6.4434375,6.19625,5.40391535769342,5.249061801194499,4.256373173996876,3.1179904689647673,7.445208333333333,7.423749999999999,6.618344621661784,6.199888989649763,6.050323212154306,6.120664736243474,11.184999999999999,11.056250000000006,10.884921284469403,10.299835348028797,8.618290711630655,9.411590413214611,1.42875,1.3174999999999997,1.014026865686563,1.186155585316843,-0.3430416890879582,-0.03619160040777303,8.59375,9.297500000000007,9.12999302742802,9.521764542923034,9.201723189449423,9.314597243634333,8.932083333333335,8.240833333333338,8.337051710326312,8.216494261853374,5.992758101951469,5.652820627154687,5.55125,5.692500000000001,4.418956429218351,6.37321367212684,3.9336197264484953,4.109163132972772,3.3529166666666668,4.607083333333332,3.2895980203454394,5.791648038605185,3.3483562354263645,3.0052456988825833,11.855958333333334,11.318875,10.887401136244762,10.920074922111702,9.039918844469254,8.326995383918819,6.385000000000001,6.093125000000002,5.659706409436852,6.698831984405166,7.08719722207121,6.049233173269189,6.334270833333333,5.417500000000002,5.971815634562006,6.203296473850949,4.484985078933315,4.2754264166680205,20.443125000000002,16.4425,17.922065998074984,20.256093618328016,16.499399353647867,16.121433969210347,3.15375,3.3391666666666677,2.8600762162784847,3.0903113311878063,2.4629248366283765,2.4209559643118643,1.5175,1.5174999999999994,1.2141252780149308,1.3692486838194557,0.784283635927089,0.9654806846172526
