Date,Season,Afzalpur,Gulbarga,Jevargi,Aland,Sedam,Chitapur,Chincholi,Afzalpur_Trend,Afzalpur_SMA,Afzalpur_EWMA,Afzalpur_DES,Afzalpur_TES,Afzalpur_ARIMA,Gulbarga_Trend,Gulbarga_SMA,Gulbarga_EWMA,Gulbarga_DES,Gulbarga_TES,Gulbarga_ARIMA,Jevargi_Trend,Jevargi_SMA,Jevargi_EWMA,Jevargi_DES,Jevargi_TES,Jevargi_ARIMA,Aland_Trend,Aland_SMA,Aland_EWMA,Aland_DES,Aland_TES,Aland_ARIMA,Sedam_Trend,Sedam_SMA,Sedam_EWMA,Sedam_DES,Sedam_TES,Sedam_ARIMA,Chitapur_Trend,Chitapur_SMA,Chitapur_EWMA,Chitapur_DES,Chitapur_TES,Chitapur_ARIMA,Chincholi_Trend,Chincholi_SMA,Chincholi_EWMA,Chincholi_DES,Chincholi_TES,Chincholi_ARIMA
1998-08-31,MONSOON,6.593333333333333,7.1145454545454525,4.985,6.525833333333334,3.58,5.905,3.204285714285714,6.364558531746032,7.922301587301587,7.94011388903619,6.930686266939939,8.672539930387606,7.522661054506022,7.051225649350648,9.007803030303029,8.74606716639418,8.476704271888474,7.686791107623444,7.712077084574848,5.021406250000001,5.890416666666669,6.0267080413184,5.21067181508293,4.75099946497005,3.951877483068974,5.829976190476191,6.827083333333334,7.192902979960115,5.85190534320063,5.951281622505554,6.193031664244363,5.0134375,5.844166666666666,5.860755515392,6.352197489290872,4.5433570719587815,5.7754047641156046,5.89577380952381,6.432083333333332,6.7465522272255996,6.233830809467508,6.226587814159094,5.123928671155857,4.900050595238095,5.233543650793652,5.060194279314286,5.149140275628649,4.913693166878727,4.44933434316478
1998-11-30,POMKH,1.945,2.6525000000000003,1.6,1.8485714285714288,1.9166666666666667,3.328333333333333,3.6166666666666663,5.244136904761905,6.773551587301586,5.542068333421714,6.941730047850189,5.6794003666776725,5.782079033390659,6.257898268398268,7.546344696969696,6.308640299836508,7.661172011034857,6.486631767017917,7.018052181612932,4.3175,5.401250000000002,4.256024824791041,4.9705320825866695,4.285512960257046,3.325891967313061,5.242216575091574,6.189017857142858,5.05517035940464,5.872701869786881,5.101861648587848,4.887343459217802,4.697291666666667,5.173333333333334,4.283119975901867,3.9349884620418694,4.425275212468804,3.5426014865599904,5.414047619047619,6.144999999999999,5.379264669668693,5.751563569361545,5.573248880294669,4.891580694354441,4.692113095238096,5.125488095238096,4.482783234255238,5.016826752989127,3.8430847315800647,3.174521611540343
1999-02-28,POMRB,3.9525,4.915714285714286,3.49125,3.9426666666666654,5.1575,4.882857142857144,4.8775,4.438996212121212,5.9555654761904755,4.906241000053028,6.9529997489461195,4.8466112243285195,4.644842279787147,5.885660214785215,6.556106601731601,5.751469894187619,7.25257341980548,7.0920204130875675,5.959956414109461,3.92640625,4.641562500000002,3.9501148948746243,4.870761559540844,4.587070801379376,4.805729586471164,4.811727793040293,5.4709345238095235,4.61016888230945,5.8940291122666935,5.6370065439608705,4.894503860213206,4.786875,4.853541666666667,4.6328719855411205,4.077233350285211,5.4779861713070135,5.062164767670799,4.982351190476191,5.6465476190476185,5.1807016589440735,5.561881730298973,6.083414134652836,5.934595061235702,5.292098214285715,4.674613095238097,4.640669940553143,4.999276709778701,5.123436917550869,5.38990333028372
1999-05-31,PREMON,5.64,9.156,5.8975,7.736923076923077,7.51,6.61,7.139999999999999,4.6284090909090905,4.532708333333332,5.199744600031817,6.9644624652382,7.15628936105729,8.2892207564763,6.179547161172161,5.959689935064935,7.113281936512571,7.540317478045491,10.33926117624649,9.69246936637662,4.144375,3.993437500000002,4.729068936924774,4.935943471817142,7.263292222046532,6.901873000244327,4.88919803113553,5.013498626373626,5.8608705601549005,5.916261217498244,8.587098961380777,8.05956642204309,5.253125,4.541041666666667,5.783723191324672,5.544569018756494,9.314235576904082,8.875976019409508,4.942738095238095,5.181547619047619,5.752420995366444,5.657967312293881,7.964260557547751,9.002814999798773,5.761944444444444,4.7096130952380975,5.640401964331886,5.17373896450101,7.168761841159995,6.538383634857707
1999-08-31,MONSOON,5.843636363636364,6.522307692307693,4.44875,4.911666666666666,5.546666666666668,4.311428571428571,7.864166666666668,5.132471590909091,4.3452840909090895,5.457301305473636,6.97596427702401,4.202408330941605,4.135196537880434,6.762895375457877,5.811630494505494,6.876892238830619,7.393195934894499,6.43009452973483,6.619039780588853,4.5469687500000004,3.8593750000000018,4.616941362154865,4.901472262418959,4.0747564904129385,3.522179246063231,5.283001602564102,4.609956959706959,5.481189002759606,5.937952376389926,5.113955916372024,5.591180679582116,5.632604166666667,5.032708333333334,5.6889005814614695,5.54155042824861,4.585334439515758,4.697138323079142,5.15592261904762,4.783154761904761,5.176024025791295,5.39860264680799,5.2048750495098055,4.8431281460224564,5.509479166666667,5.874583333333336,6.529907845265798,5.398567694688081,4.523817724918318,4.317700921945574
1999-11-30,POMKH,4.21,5.595833333333334,3.88,4.0825,3.68,4.605,2.7155555555555555,5.794659090909091,4.91153409090909,4.9583807832841815,6.987314293140433,3.276332175089074,4.243993443483539,7.068346153846154,6.547463827838828,6.364468676631706,7.110150136944929,5.337458890854915,5.577208963610548,4.783625,4.429375000000001,4.322164817292919,4.831860752421135,3.629385228493497,2.6249220606347494,5.467698717948718,5.168439102564101,4.921713401655763,5.9595375515382605,4.124622688571993,3.4150152488943553,5.836666666666667,5.473541666666667,4.885340348876881,4.564671394375936,4.467252591796628,3.816607307683002,5.353430059523809,5.102321428571428,4.947614415474777,5.216391613458084,4.437449280073206,3.8146807351226624,5.7491982323232325,5.649305555555559,5.004166929381701,5.175073087238336,4.491291853149233,4.81256105471397
2000-02-29,POMRB,5.72,6.639166666666667,4.432,4.859166666666668,6.43,5.3116666666666665,3.758888888888889,6.262537878787879,5.353409090909089,5.263028469970509,6.9988390020732565,5.037109083111536,5.721143709908705,7.029667832167832,6.9783269230769225,6.474347872645691,7.012222673227457,6.605102904951329,6.77757434139245,4.66059375,4.664562500000001,4.366098890375751,4.803187167998426,4.352827970513074,5.101011661809585,5.691471153846154,5.397564102564102,4.896694707660124,5.98136788144218,5.238116195158854,5.444786909222021,5.616145833333333,5.791666666666667,5.503204209326128,5.3945035643702015,5.5199635611621565,5.41759077833933,5.4946577380952375,5.209523809523809,5.093235315951533,5.164989279391284,5.4289059087259846,6.405313882152715,5.918639520202021,5.369652777777781,4.506055713184576,5.053683905540457,5.4531494193641965,4.485952098004764
2000-05-31,PREMON,9.17,9.876153846153844,6.8500000000000005,8.298,7.87,7.761249999999999,10.176363636363636,6.464393939393939,6.2359090909090895,6.825817081982306,7.010740306114127,8.222965340087802,8.63233426836225,6.855529574592074,7.158365384615385,7.835070262048951,7.434389340415423,10.210028971321673,10.181688315699343,4.358812500000001,4.902687500000001,5.359659334225451,4.935526063932494,7.197881192549874,6.900310239697664,6.033546474358975,5.537833333333333,6.257216824596075,6.004027057204126,8.425117516775078,8.29175707464937,5.193958333333334,5.881666666666668,6.449922525595677,6.820491493213514,9.356212974284748,8.822891612348318,5.371197916666667,5.497336309523808,6.1604411895709195,5.493533231381777,7.525876177871783,8.671955953160834,6.014715909090909,6.12874368686869,6.7741788824562,5.48172394509706,7.200741270029994,6.570277821261977
2000-08-31,MONSOON,6.0566666666666675,5.492727272727271,2.512,6.140769230769229,3.4224999999999994,4.29,6.183333333333334,6.650757575757575,6.289166666666666,6.518156915856051,7.022336650826075,6.637700467977874,6.495600004381249,6.727404574592074,6.90097027972028,6.89813306632028,7.138195262765487,6.438311223629389,6.859781104850959,4.245125,4.418500000000001,4.220595600535271,4.773638561485614,4.155606568413628,4.0453894517013556,6.374052426739928,5.845108974358975,6.210637787065337,6.026293041150961,5.082201187920055,5.627705699439598,4.645208333333333,5.350625000000001,5.238953515357406,5.3557831944920755,4.627311838841359,4.926418385323089,5.161279761904761,5.491979166666665,5.412264713742552,5.262407699337453,5.083625597569913,5.4433550940085755,6.601556186868686,5.708535353535357,6.537840662807053,5.546180347049088,5.173410879376003,6.265826673562647
2000-11-30,POMKH,5.6118181818181805,5.232307692307693,3.4025,5.5900000000000025,2.4266666666666667,3.63875,5.165,6.581212121212121,6.63962121212121,6.155621422240903,7.033904901424195,4.476941653167763,4.354972657359863,6.682076048951048,6.810088869463869,6.231802916715245,6.82291411910506,5.177737730956214,5.201870663248329,4.27065625,4.299125000000001,3.893357360321162,4.681080437430156,3.420331362687784,2.3773863269664246,6.48074587912088,6.2219839743589755,5.962382672239203,6.048516045455025,4.319955167104265,4.012775432156522,4.2560416666666665,5.037291666666667,4.11403877588111,3.8471265318902668,4.509229977874713,2.9922195275521686,5.026153273809523,5.250416666666665,4.702858828245531,4.9622477568371055,4.336114273964948,3.4568976175807498,6.729375,6.320896464646468,5.9887043976842325,5.5205417631202955,4.661817323197251,3.3955389309226387
2001-02-28,POMRB,5.8090909090909095,5.977692307692307,4.0,6.075714285714287,3.293333333333333,4.598571428571428,6.004166666666666,6.92969696969697,6.661893939393938,6.017009216980905,7.045511751214207,6.349509572235238,6.47779603014787,7.348465909090909,6.6447202797202785,6.13015867310607,6.650202968050346,6.412401804436795,6.611495062806078,4.97603125,4.191125000000001,3.9360144161926973,4.6339754466555245,4.105201746462994,4.788529712662572,6.632080280830282,6.526120879120881,6.007715317629237,6.070922799709341,5.6697771304239755,5.876990356673036,4.9617708333333335,4.253125000000001,3.7857565988619992,3.3331927851039334,5.561940939318493,5.473336633541957,5.31991369047619,5.072142857142856,4.6611438683758895,4.844567690326418,5.155018800326593,5.659929881477376,6.942367424242424,6.882215909090912,5.994889305277207,5.5672200426000495,6.092154132027603,5.458834130176785
2001-05-31,PREMON,8.524545454545455,10.175,7.486249999999999,7.935000000000001,7.893333333333333,7.393333333333333,8.953636363636363,7.515681818181818,6.500530303030301,7.020023712006726,7.0574189814703745,8.855698338378943,8.785821800999807,8.240576923076922,6.719431818181817,7.748095203863642,7.155072885079733,9.941470293306377,9.859262691025114,5.833437500000001,4.3501875000000005,5.356108649715618,4.819398843034842,6.923762758589033,6.742973338441738,6.797155067155069,6.43537087912088,6.778629190577543,6.093814668322458,8.998140782949662,8.756819229019232,6.07,4.258958333333333,5.428787292650533,5.619311373200205,9.39819033300141,7.519009029517907,5.887528273809523,4.980163690476189,5.754019654358867,5.166320716991916,7.164366254914895,7.652824045645076,7.446950757575757,6.576534090909095,7.1783881286208695,5.860311360416717,8.169948854097688,7.673462359354025
2001-08-31,MONSOON,9.489999999999998,10.525,7.5187500000000025,7.714444444444445,9.045,7.007999999999999,9.11,7.8632954545454545,7.358863636363634,8.008014227204034,7.069445180227554,6.560275926966766,6.053796622918275,8.756346153846154,7.977499999999999,8.858857122318184,7.686422586705318,6.261570829192948,6.709101200630245,6.284375000000002,5.6018750000000015,6.221165189829372,4.994668796173334,4.012296713516501,3.8831946537529136,6.783035332722834,6.828789682539684,7.152955292124304,6.116738111230421,5.486641610066829,5.612565396364132,6.860416666666667,5.664583333333333,6.8752723755903205,8.03815214308854,4.669289197443998,4.962843705999909,6.279321428571428,5.659663690476189,6.25561179261532,5.39664506666404,4.720837517667421,5.088194623165634,7.743513257575756,7.308200757575762,7.951032877172522,6.148948794407403,5.692020617220682,5.704372699029505
2001-11-30,POMKH,6.866363636363636,7.336923076923077,5.255000000000001,5.336923076923077,5.669999999999999,5.461666666666666,6.275,8.464886363636364,7.672499999999998,7.5513539908678755,7.081217510450794,6.350084683143502,6.489891128964826,9.101490384615385,8.503653846153846,8.250083504160141,7.676984533847838,5.843927493739994,7.060502967252376,6.4206473214285715,6.065000000000002,5.834699113897623,5.0093582526616585,4.017020816401508,4.099605653790114,6.83096688034188,6.765520451770453,6.426542406043813,6.139221024577638,4.9349810898618,4.916956840782556,7.27625,6.475416666666666,6.393163425354192,7.7060265025192125,4.551207370606229,4.750201542008737,6.523666666666665,6.115392857142856,5.938033742235858,5.368841388830454,4.587948976237084,4.771175564348348,8.064734848484848,7.585700757575763,7.280619726303513,6.180082464577251,5.675453298860033,4.9195394320917085
2002-02-28,POMRB,7.335454545454545,7.999230769230769,5.755,6.215833333333332,6.373333333333334,5.9099999999999975,7.2666666666666675,8.695806818181818,8.054090909090906,7.4649942127025435,7.093057009845571,7.878961463641124,7.034182700522566,8.983421474358975,9.009038461538461,8.149742410188392,7.7692594908542665,7.311359714981021,7.279634905014337,6.00859375,6.503750000000002,5.8028194683385745,5.055975420325967,4.882335498336554,5.156171618729918,6.701036324786325,6.800550213675215,6.342258776959621,6.161974656040185,6.1284530437202065,5.854145622660564,6.863125,7.245416666666666,6.385231388545849,7.679360236134615,5.603918351628583,5.48558939692938,6.428797619047618,6.443249999999998,5.9268202453415135,5.413981428260327,5.720287190000203,6.02464854856462,7.90826893939394,7.901325757575763,7.2750385024487745,6.292879681059454,7.125599739209845,5.517964264792325
2002-05-31,PREMON,11.81090909090909,10.914615384615386,6.821428571428571,8.178333333333335,8.14,8.036666666666667,10.260909090909092,8.458204545454544,8.875681818181816,9.203360163985163,7.105380174812337,10.383434403710151,9.58427077383233,8.769727564102565,9.193942307692307,9.255691599959189,8.316951365659895,11.022085838187314,10.660835602322067,5.491875,6.337544642857145,6.210263109574573,5.1696764557369494,7.841403682789798,7.400342442523203,6.517844551282052,6.861383547008547,7.076688599509106,6.1852372091059955,9.399442885156827,8.716613799830345,6.24875,7.307083333333335,7.08713883312751,8.534132363826197,9.440167763891175,8.510666515679993,6.165446428571427,6.604083333333332,6.770758813871575,5.779996944299442,7.878494947535261,7.881037565875227,7.40451893939394,8.228143939393945,8.469386737832902,6.6524134408219115,9.250481360681517,8.328571640784473
2002-08-31,MONSOON,8.050999999999998,8.840833333333334,4.887142857142857,6.4316666666666675,5.493333333333332,5.605714285714287,6.551,8.414681818181819,8.515931818181816,8.742416098391097,7.117331840139619,9.065100710510713,8.425132802438453,8.820977564102565,8.772900641025641,9.089748293308848,8.496102116596601,7.287005227217303,7.629005817621591,5.214017857142857,5.679642857142857,5.681015008601887,5.148558244575505,4.702557552835222,4.418893491112197,6.45125,6.540689102564102,6.818679826372131,6.208198539985194,5.85949268451331,6.084525841351401,5.99125,6.419166666666667,6.449616633209838,7.52631482694636,4.711266629585584,5.55942560180666,5.94904761904762,6.253511904761903,6.30474100260866,5.7374926353742435,5.420842408363027,5.076535006980459,7.089935606060605,7.588393939393946,7.7020320426997415,6.675970633779693,6.819164296953469,6.5759660499678585
2002-11-30,POMKH,6.404545454545455,7.311538461538462,3.7528571428571422,5.154166666666666,4.306666666666667,4.757142857142859,4.803999999999999,7.940522727272727,8.40047727272727,7.80726784085284,7.129131081275307,6.663731093235546,5.746110228855841,8.740518162393162,8.766554487179487,8.378464360600693,8.412213850773176,6.430890266233064,6.5076037455150155,5.182,5.304107142857143,4.909751862303988,5.054200591611365,4.229970696359396,3.540138770841737,6.466583333333334,6.494999999999998,6.152874562489945,6.230960224522342,5.009644467848734,4.548186598775165,5.865208333333333,6.078333333333334,5.59243664659257,6.09576450963577,4.593184780770117,3.740274775218911,5.687745535714287,6.077380952380952,5.68570174442234,5.571277652585047,4.8685430969911945,4.265695264481749,6.189113636363636,7.2206439393939466,6.542819225619844,6.549457983585575,6.044833399164862,4.168666516445108
2003-02-28,POMRB,7.449090909090909,8.434615384615384,5.034285714285714,5.865833333333334,5.676666666666668,4.883333333333333,6.221,7.513492424242424,8.42888636363636,7.663997068148068,7.141057342099965,7.761761845589389,6.811646268434979,8.765392628205129,8.87540064102564,8.400924770206569,8.503507139212788,7.799231533481765,7.3870106614514075,5.3832410714285714,5.123928571428572,4.959565403096679,5.050419918862803,4.8488479629212575,4.809815839828765,6.348427083333333,6.407499999999999,6.038058070827301,6.253956972800278,6.156753727676238,5.867747291893906,5.61,5.904166666666667,5.6261286546222085,5.823107525412457,5.645895753197994,5.582549888900899,5.356354166666667,5.820714285714286,5.364754379986737,5.443389363868126,5.804348505706926,5.405951861129029,4.9191875000000005,6.959227272727279,6.414091535371907,6.5497603216849045,7.116651392913439,5.603717146571048
2003-05-31,PREMON,7.903999999999999,9.835555555555556,7.286,8.651,7.828333333333334,6.972916666666667,4.1,7.696757575757576,7.4521590909090865,7.759998240888841,7.153049538937302,10.39448663258485,9.957299865509043,9.264082264957267,8.605635683760683,8.974777084346165,8.805213419553525,11.501464100415141,10.862551265926013,5.7523035714285715,5.240071428571429,5.890139241858007,5.195059432721782,7.7091702425872874,7.057893865621715,6.203291666666667,6.525666666666664,7.08323484249638,6.277643566970752,9.359609572896408,8.533870487711416,5.670416666666666,5.82625,6.507010526106659,6.827327515478299,9.48214516094325,8.192368220311025,5.061038690476191,5.554776785714285,6.008019294658709,5.648769572846398,7.740964026106573,7.361385214424276,4.211166666666666,5.419000000000007,5.488454921223144,6.369903939416576,9.028413979009809,8.31627802303816
2003-08-31,MONSOON,8.541666666666666,10.118888888888893,6.0325000000000015,5.01375,3.763333333333333,4.0183333333333335,2.5525,7.889844696969695,7.574825757575753,8.072665611199971,7.1651267693796195,6.899344236338012,6.204275196838387,9.907438034188036,8.925149572649573,9.432421806163255,9.126559063278561,7.514194747671798,7.4275652785151065,6.1256964285714295,5.526410714285715,5.947083545114805,5.247626477822195,4.656077521857335,4.63847543361843,6.417583333333335,6.171187499999998,6.255440905497828,6.3006165488040455,5.9119633857737455,6.3387312319465305,5.918125000000001,5.39375,5.409539648997328,5.354555735934725,4.753244024474873,5.5068478845383595,5.005604166666666,5.157931547619047,5.212144910128559,5.383586467003789,5.098529109111004,5.206020608368446,4.009797619047619,4.419375000000006,4.314072952733887,6.069521807196767,5.376244354384384,4.579093458719187
2003-11-30,POMKH,7.38,10.023,5.5600000000000005,5.4110000000000005,6.52,3.982,3.138333333333333,8.1405,7.818689393939389,7.7955993667199825,7.177102157260008,5.973876124741505,6.1005560221822295,10.35213888888889,9.603014957264957,9.668653083697953,9.404179638591991,6.828132472609036,7.106515883039058,6.094767857142858,5.97819642857143,5.792250127068883,5.265616843338282,4.3547427885536285,3.9146597783394235,6.590100378787879,6.235395833333332,5.917664543298697,6.323756488758834,4.797290463692324,4.126041974080115,5.859375,5.9470833333333335,5.853723789398397,5.821356057741226,4.635162164822502,3.2310275612237964,4.786072916666667,4.9641458333333315,4.720086946077135,5.143387528006898,4.293846517730602,3.825404897347179,4.358581349206349,4.002958333333339,3.8437771049736655,5.836621602501152,4.076560768223176,3.5701086616806603
2004-02-29,POMRB,8.018333333333333,10.87,6.2142857142857135,7.323333333333334,5.445,5.215,6.275714285714287,8.161666666666665,7.960999999999994,7.884692953365322,7.1891626217395475,7.997148334675599,7.4199247106872805,10.345805555555554,10.21186111111111,10.14919185021877,9.790366683038256,8.57096411263101,8.529284854232204,5.7603125,6.2731964285714295,5.961064361955615,5.325468560141335,5.2153557315863734,5.373623591742223,6.7559333964646475,6.5997708333333325,6.479932059312552,6.3473956680835,6.028902896089866,5.972801209681186,6.157916666666667,5.889166666666666,5.690234273639039,5.58821914589504,5.687873150529769,6.595232886909775,4.723863095238095,5.047062499999998,4.91805216764628,5.11845833271566,5.189662532231177,5.017981133024466,4.971324404761905,4.016636904761911,4.8165519772699135,5.882789245017502,5.210585718215812,5.354568494776791
