Date,Season,Devhuli,Kasimabad,Bhadaura,Saidpur,Mohammadabad,Jakhania,Revatipur,Varachakwar,Virno,Ghazipur,Sadat,Mardah,Zamania,Manihari,Devhuli_Trend,Devhuli_SMA,Devhuli_EWMA,Devhuli_DES,Devhuli_TES,Devhuli_ARIMA,Kasimabad_Trend,Kasimabad_SMA,Kasimabad_EWMA,Kasimabad_DES,Kasimabad_TES,Kasimabad_ARIMA,Bhadaura_Trend,Bhadaura_SMA,Bhadaura_EWMA,Bhadaura_DES,Bhadaura_TES,Bhadaura_ARIMA,Saidpur_Trend,Saidpur_SMA,Saidpur_EWMA,Saidpur_DES,Saidpur_TES,Saidpur_ARIMA,Mohammadabad_Trend,Mohammadabad_SMA,Mohammadabad_EWMA,Mohammadabad_DES,Mohammadabad_TES,Mohammadabad_ARIMA,Jakhania_Trend,Jakhania_SMA,Jakhania_EWMA,Jakhania_DES,Jakhania_TES,Jakhania_ARIMA,Revatipur_Trend,Revatipur_SMA,Revatipur_EWMA,Revatipur_DES,Revatipur_TES,Revatipur_ARIMA,Varachakwar_Trend,Varachakwar_SMA,Varachakwar_EWMA,Varachakwar_DES,Varachakwar_TES,Varachakwar_ARIMA,Virno_Trend,Virno_SMA,Virno_EWMA,Virno_DES,Virno_TES,Virno_ARIMA,Ghazipur_Trend,Ghazipur_SMA,Ghazipur_EWMA,Ghazipur_DES,Ghazipur_TES,Ghazipur_ARIMA,Sadat_Trend,Sadat_SMA,Sadat_EWMA,Sadat_DES,Sadat_TES,Sadat_ARIMA,Mardah_Trend,Mardah_SMA,Mardah_EWMA,Mardah_DES,Mardah_TES,Mardah_ARIMA,Zamania_Trend,Zamania_SMA,Zamania_EWMA,Zamania_DES,Zamania_TES,Zamania_ARIMA,Manihari_Trend,Manihari_SMA,Manihari_EWMA,Manihari_DES,Manihari_TES,Manihari_ARIMA
1998-08-31,MONSOON,6.5200000000000005,4.37625,1.63,5.956250000000002,4.18125,1.2925,2.42375,3.69,2.8125,1.6224999999999998,1.4529166666666664,1.8475,3.23625,1.06,8.392083333333334,8.405000000000001,8.140768906240002,7.791546402780398,6.703039042143679,7.2821664770659424,4.2361458333333335,4.4090625,4.736967976704,4.128767325782064,3.640364977587394,3.884489447181404,2.9604166666666667,2.7375000000000007,2.57275531264,4.4495235770581045,2.4246446726297393,1.1600277870506015,7.0763541666666665,7.232812500000002,7.3261020469760005,6.9110306827836,6.553720144446242,5.785182379303802,5.687395833333333,5.634062499999999,5.575770084096,6.117239254062494,5.041066351844127,3.797166432183515,2.8270833333333334,3.144375000000001,2.97382571008,3.7960349001988796,1.748267880208392,1.8213568617943845,3.9726041666666667,4.434687500000001,4.12926466688,4.582571907427532,3.541489284276875,2.9916049726987906,5.112916666666666,5.6641666666666675,5.397225810944001,5.11186874664529,4.087350488570774,4.298734810613556,4.167708333333334,4.280625,4.258734896639999,3.909172331288047,2.3594571228774095,1.365339573782818,3.3833333333333333,3.374374999999998,3.160110289408,3.499807540710462,0.916449666146316,0.8471950830811577,2.7795833333333335,2.8069791666666664,2.6852507877546667,2.6337727030103637,1.533393707665069,1.7907905818073178,3.2110416666666666,3.4668750000000004,3.2793605278719995,3.3770262786833443,1.3634702625793973,1.1677620933005284,5.553229166666666,5.0490625,4.994572945151999,4.874523535236984,3.6742334803001158,3.09972032224992,2.8714062499999997,2.948125000000001,2.7383182143999996,2.2244170067865507,1.5420476093667497,1.5292575811118088
1998-11-30,POMKH,7.68,2.75,4.116666666666666,5.155,4.93,1.195,2.605,3.58,2.57,2.89,2.1100000000000003,1.78,5.69,2.34,8.442916666666667,8.427500000000002,7.956461343744001,7.619670942369394,7.6068449129160225,7.821997720511378,4.268854166666666,4.1740625,3.9421807860224,3.2034284810604663,4.0340168862601775,3.602663133215856,3.5345833333333334,2.9266666666666676,3.1903198542506663,4.45804260713646,3.4230295887205777,2.6482940352308444,6.733020833333334,7.175312500000002,6.4576612281856,6.1902709879470645,6.532089500961198,5.604117617928337,5.921979166666667,5.589062499999999,5.3174620504576,5.926445629934903,5.136549708135388,5.091229700691683,2.626666666666667,2.858125000000001,2.262295426048,2.1356483883791837,2.341514644266229,2.8177435753257134,3.951145833333334,3.954687500000001,3.5195588001280003,4.157718416151676,3.417595737715092,4.295877827816713,4.955416666666666,5.127500000000001,4.6703354865664,4.61814419409615,5.158397120760302,6.204430740542202,4.301041666666666,3.9931249999999996,3.5832409379839993,3.0545033006112394,3.7448340687456074,4.346465307673746,3.5735416666666664,3.358124999999998,3.0520661736448003,3.333174670124904,2.3575564158771876,2.7774905562272285,2.8928125,2.747604166666666,2.4551504726528,2.55957382407905,2.2628761942554556,2.409554518856029,3.313958333333333,3.294375,2.6796163167232,3.0485557493063387,2.843026774890629,3.058810400010409,5.869270833333332,5.429062500000001,5.2727437670912,4.952833836378287,5.079189005824186,4.787825181245053,3.0046875,2.813125000000001,2.5789909286399997,2.0346002633245908,2.6146134817311695,2.7520502500229327
1999-02-28,POMRB,9.606666666666667,4.376666666666667,3.77,6.918333333333332,6.161666666666666,2.4666666666666663,4.653333333333333,5.65,4.766666666666667,4.386666666666667,3.2608333333333337,3.773333333333333,6.313333333333333,3.48625,8.379166666666666,8.35666666666667,8.616543472913069,8.010191233058407,9.02392502133447,9.0167840010511,3.9055729166666664,4.298229166666666,4.115975138280107,3.554863948082644,4.365866062262976,3.031010443533632,4.054583333333333,2.9941666666666675,3.4221919125503995,4.445971871199907,4.251189495884157,4.801906655217541,6.467864583333333,6.977395833333334,6.641930070244693,6.2880793886713535,6.371819729935375,6.901661196844219,5.975572916666667,5.785729166666665,5.655143896941226,5.946692860197186,5.884745982791821,6.152599291712912,2.3607291666666668,2.796041666666668,2.3440439222954668,2.1197871314157735,3.0449146927127484,2.3540533172722,3.8738020833333335,3.9905208333333344,3.9730686134101334,4.273082945173601,4.272670413280813,4.002754589159608,4.589166666666667,5.098333333333334,5.06220129193984,4.625309477841071,5.401369070153576,5.3724236789855855,4.058229166666667,4.342291666666666,4.056611229457067,3.7897858786554743,4.2172798907332085,3.8245592875206285,3.6219791666666667,3.408541666666665,3.5859063708535466,3.5693124400796084,4.20605435160819,4.382727830592893,2.9052604166666667,2.8115625,2.777423616925014,2.7642969878118717,3.070893286800648,2.788712858706058,3.359270833333333,3.1277083333333326,3.117103123367253,3.111816684921087,3.667655239404257,3.5328001702488314,6.012864583333333,5.677395833333334,5.688979593588053,5.192291210638277,6.280082492680632,6.28438687063468,3.0003125,2.929687500000001,2.941894557184,2.819148727445804,3.1492492549821742,3.0689341323079917
1999-05-31,PREMON,10.31,5.455,6.783333333333334,7.925,8.96,4.875,5.965,6.330000000000001,6.89,6.055,5.0725,6.6,9.004999999999997,5.4325,8.162916666666668,8.52916666666667,9.293926083747841,8.587272661795877,9.663046114474515,9.374751222568296,3.5566666666666666,4.2394791666666665,4.651585082968064,4.58378066112201,5.556965561578529,5.4904784624738285,4.025,4.075000000000001,4.766648480863573,4.609659663810377,6.477276704989226,5.00814660580533,6.305208333333333,6.488645833333333,7.155158042146816,6.812926327735452,9.15296852481035,8.446611253792067,5.851041666666666,6.058229166666665,6.977086338164736,6.3781399358798145,7.267776813435027,8.237638063641693,2.2666666666666666,2.4572916666666673,3.3564263533772802,4.4556793590488715,4.733085994425224,5.138507095684934,3.813333333333334,3.9117708333333336,4.76984116804608,4.650293167514681,5.942538182622603,5.887846180805995,4.2175,4.812500000000001,5.569320775163904,4.775138575385459,6.884114707337455,6.662208465939192,3.9366666666666665,4.259791666666667,5.18996673767424,5.856281805847851,7.6292405895787985,7.715154173093618,3.4754166666666664,3.7385416666666647,4.5735438225121285,4.150164785809193,5.899790319535999,5.660728759514585,2.8422916666666667,2.9740625000000005,3.695454170155008,3.416458163883746,4.891540638499572,4.292623860241642,3.277083333333333,3.500208333333333,4.510261874020352,3.6458146312353468,5.617729445676783,5.677060813104918,5.933333333333333,6.061145833333333,7.015387756152831,6.0871418580579775,7.920408037274727,8.21641868253856,2.8909375000000006,3.0796875000000012,3.9381367343104,5.075404704478107,5.245720765657305,5.033131368546773
1999-08-31,MONSOON,5.32,1.705,1.4666666666666668,5.79,3.52,0.52,2.12,1.903333333333333,1.2,0.69,0.9025,0.72,2.85,0.425,7.999583333333334,8.22916666666667,7.704355650248705,7.773735416382312,6.393597301846243,6.616652414339998,3.451458333333333,3.571666666666667,3.4729510497808382,3.1537151201428726,3.358998727473555,3.5831458705863586,3.775833333333334,4.0341666666666685,3.4466557551848105,4.455858607249176,2.4421294350292575,2.2818733431209073,5.872291666666666,6.447083333333333,6.609094825288089,6.4409989432423185,5.454857724095295,5.118960701629143,5.7820833333333335,5.892916666666665,5.5942518028988415,5.939355576551726,5.326823249035767,4.5215808387980765,2.1864583333333334,2.264166666666667,2.221855812026368,2.2477303750861233,1.1362552488364284,1.1784022492259758,3.6254166666666663,3.835833333333334,3.7099047008276482,4.1046632014546365,3.0459299807818083,2.5394894611677774,3.7937499999999997,4.365833333333334,4.102925798431675,4.049950544146568,3.1412369998885956,3.652207513351661,3.9858333333333333,3.8566666666666665,3.593980042604544,3.8465417944322478,2.136504994459788,2.2089533323299593,3.370833333333333,3.5054166666666644,3.020126293507277,3.291301205309444,1.689843800202656,1.8234821233474536,2.798020833333333,2.8364583333333337,2.5782725020930046,2.988160511043175,1.6254568293322431,1.8113027226610825,3.279166666666667,3.2183333333333333,2.9941571244122107,3.1001545832491653,1.6830000654817918,2.114950720947825,5.960416666666666,5.964583333333334,5.349232653691699,5.450560498632712,3.8813809421553107,3.7023180422983555,2.79640625,2.9209375000000013,2.53288204058624,2.854816633021614,1.4719612409635063,1.679983368002175
1999-11-30,POMKH,7.15,2.63,4.043333333333333,4.0200000000000005,4.595,1.215,2.425,2.393333333333333,3.21,2.65,2.1566666666666667,2.25,5.44,2.1,7.89,8.09666666666667,7.482613390149223,7.5200932065535335,7.283859281038923,7.280796294262479,3.253125,3.541666666666667,3.135770629868503,2.6628255587869467,2.7008189810980348,2.0310325230098236,3.6158333333333337,4.015833333333335,3.6853267864442194,4.459787046406269,3.4257525771487174,4.291454115750155,5.251875,6.163333333333332,5.573456895172853,5.458288213991024,5.819073134914007,5.083891769067865,5.734999999999999,5.809166666666664,5.194551081739305,5.725740905717992,5.122549844057463,5.124733269678032,2.058125,2.269166666666667,1.8191134872158208,1.4021193208148282,1.6782468888535211,1.8049531774969725,3.575625,3.7908333333333335,3.1959428204965885,3.7441670483238734,2.9982143167062776,3.5916613115347364,3.5029166666666667,4.069166666666668,3.419088812392338,3.5609167502388277,3.759542207233821,4.336696551462964,3.91875,4.016666666666667,3.4403880255627266,3.4296695801328068,3.1820537682940855,2.7615560843139,3.261875,3.445416666666664,2.8720757761043663,3.118209559184071,2.4569593691840197,2.2486059917568237,2.7584375000000003,2.8481250000000005,2.4096301679224696,2.8633855424541435,2.164930190147402,2.2286889875536797,3.2,3.3358333333333334,2.6964942746473266,2.9032965110665603,2.2077173969177886,1.9284343803703308,5.994375,5.902083333333334,5.38553959221502,5.4555415832460135,5.1910985308942985,4.993566575105746,2.679895833333333,2.8609375000000012,2.359729224351744,2.3345925560363376,2.4279026506280608,2.55914254709091
2000-02-29,POMRB,8.83,3.655,1.85,4.59,5.945,1.805,3.33,3.4466666666666668,4.52,3.79,2.8600000000000008,3.32,6.779999999999999,2.97,7.8925,7.902500000000002,8.021568034089533,7.759495444166937,8.910190450424665,8.846988989807146,3.5268749999999995,3.3612500000000005,3.3434623779211017,2.9813560726329005,3.5666187986245266,3.119672847826345,3.515,3.5358333333333354,2.9511960718665318,4.336036950147077,4.247703336790932,4.49085926153066,4.880625,5.581249999999999,5.180074137103712,4.895754825540265,5.484217741605462,5.971483430580484,5.77625,5.754999999999998,5.494730649043583,5.744118775093345,5.7691397192860725,5.8617991035034,2.144375,2.1037500000000002,1.8134680923294924,1.4337560568947374,2.5998633230961077,2.1071799907648665,3.7500000000000004,3.46,3.249565692297953,3.659853408432444,3.9483603440222614,3.921975516397471,3.685833333333334,3.518333333333334,3.4301199541020697,3.3739719819963265,4.270679855614917,4.488359980351895,4.495,3.955,3.8722328153376355,3.937054084793658,3.948651838834314,4.89580487131271,3.371875,3.296249999999997,3.23924546566262,3.2633142947444096,4.083359086489022,4.0741284487344736,2.9044791666666665,2.7479166666666672,2.589778100753482,2.9057238428234577,3.05466550521393,2.8452532996068043,3.375,3.2225,2.945896564788396,2.9206029729112215,3.756001382114486,3.777781918118999,5.972499999999999,6.018750000000001,5.943323755329011,5.781495315722632,6.333906975780479,6.177337429955479,2.810791666666667,2.7318750000000014,2.6038375346110465,2.614352664521625,3.072013682728972,2.953401224368869
2000-05-31,PREMON,10.21,4.59,7.423333333333335,5.29,8.8,4.51,6.8900000000000015,6.206666666666668,6.6,5.78,5.156666666666667,6.42,8.81,5.016666666666667,8.07375,7.877500000000001,8.89694082045372,8.377591460093774,9.459081419700034,9.062704269327165,3.9868749999999995,3.145000000000001,3.8420774267526614,3.879538889376442,4.791862940791313,4.0117734752800605,3.3241666666666667,3.6958333333333355,4.740050976453253,4.542621924687976,6.317328638597268,5.043006631632041,5.04625,4.9224999999999985,5.224044482262228,4.760917072471949,7.66929844497359,6.680705220537069,6.2631250000000005,5.714999999999998,6.816838389426151,6.182366376063168,7.12018182951345,8.252792810627154,2.2837499999999995,2.0125,2.8920808553976953,4.323279093724585,4.218853828782097,4.7319059214067245,3.911875,3.69125,4.705739415378773,4.372474394969541,5.221461765617092,5.2307958927249105,4.050416666666667,3.4875000000000007,4.540738639127909,3.7668729749788383,5.246570314675962,5.343485150808598,5.145,3.8825000000000003,4.963339689202581,5.7352030966631995,7.365983419387561,7.169544007604089,3.644375,3.2274999999999974,4.255547279397572,3.8533435627670642,5.596163830889639,5.168386916026661,3.072916666666667,2.7689583333333343,3.616533527118756,3.515970477353663,4.76566698740165,4.277714734576884,3.6462499999999998,3.1775000000000007,4.3355379388730375,3.4627617788341594,5.985945393557777,5.857030393637782,6.051875000000001,5.970000000000002,7.089994253197407,6.5874970595484905,8.040492051831176,8.638327868141904,3.0574166666666667,2.6279166666666676,3.5689691874332947,4.489488618544251,5.014479568503287,4.899080318530066
2000-08-31,MONSOON,5.44,4.76,0.02,5.455,4.01,1.575,2.59,3.49,6.1,1.845,1.9866666666666664,2.3,2.87,1.888,8.236666666666668,7.907500000000001,7.514164492272232,7.658708756291805,5.377669112568965,6.06682923475992,4.056041666666666,3.908750000000001,4.209246456051597,4.688161375162711,2.5499294364286706,2.593631663917863,3.7027083333333333,3.3341666666666687,2.8520305858719515,4.308218100435162,2.3474881759956006,1.6949378278368514,5.187291666666667,4.838749999999999,5.316426689357336,4.7822398180875405,3.4948524625089177,4.178323658411998,6.791874999999999,5.837499999999998,5.69410303365569,5.845580848195089,5.175301695858107,4.1465647364172735,2.455,2.27625,2.365248513238617,3.3566117025342255,0.6696836138716054,0.7202539470745297,4.127291666666667,3.80875,3.8594436492272637,3.989940237428471,2.9785998292967397,2.528275590853111,4.39125,3.884166666666668,4.120443183476746,3.5710871751695,2.036327710092461,2.5487860946284475,5.210833333333333,5.107500000000001,5.4180038135215485,6.752141804701336,1.8667075911652602,1.369291766131632,3.827916666666667,3.5162499999999977,3.2913283676385428,3.346875751887616,1.076361556314108,1.435437164861592,3.174166666666667,3.040000000000001,2.9645867829379204,3.2994443166699563,1.4510513365551678,1.5451250114206774,3.7537499999999997,3.5725000000000002,3.5213227633238224,3.2206756501065628,1.0944382241739703,1.3810084078356977,6.136666666666667,5.975000000000002,5.401996551918444,5.8994826804113565,3.9508952232645203,3.3130010801753156,3.2142916666666665,2.9936666666666674,2.8965815124599765,3.3904376850539295,0.9377626108540968,1.0294268915729616
2000-11-30,POMKH,8.48,3.255,3.963333333333333,5.68,8.0,1.275,3.25,3.723333333333333,3.51,3.675,2.42,2.84,6.055,2.61,8.142083333333336,8.24,7.900498695363339,7.815012035811379,6.907365734346863,7.139893069860992,4.147083333333333,4.065000000000001,3.827547873630958,4.261389199853636,3.5923974274161266,3.6098711364018294,4.303333333333333,3.3141666666666687,3.296551684856504,4.315153178452041,3.220733574172174,4.112410234181304,5.2264583333333325,5.253749999999999,5.461856013614401,4.945830489398697,4.531374883756765,3.994592241480388,6.950625,6.688749999999998,6.616461820193415,6.150132421185195,5.174089561068159,5.099460188947091,2.7912500000000002,2.2912500000000002,1.9291491079431702,2.1849245196742344,1.6976221762588755,1.787171850121392,4.237708333333334,4.015,3.615666189536358,3.834785943469988,3.1442871252982525,3.56918558309086,4.682916666666666,4.216666666666668,3.9615992434193803,3.4632138211594237,3.710833148709262,4.431990331576604,5.102916666666666,5.182500000000001,4.654802288112929,5.65099810072468,4.17658329945214,5.032735286340816,4.374583333333334,3.7724999999999977,3.4447970205831258,3.407689812550752,2.823130056333408,2.971651521385433,3.232916666666666,3.1058333333333343,2.746752069762752,3.1766000527053193,2.43107545158088,2.483708734911907,3.6849999999999996,3.7200000000000006,3.248793657994293,3.11005217556733,2.4752030367503606,2.6762393262685475,6.060833333333333,6.128750000000002,5.663197931151066,5.989026887201023,5.25266596647225,5.137538785953022,3.352,3.1211666666666673,2.7819489074759858,2.981917853399219,2.6015747516922985,2.7206067160989806
2001-02-28,POMRB,8.803333333333336,3.583333333333333,4.958333333333333,4.058333333333334,6.77,3.115,4.2283333333333335,4.843333333333333,4.746666666666666,4.233333333333333,3.4066666666666667,3.59,6.843333333333334,3.715,8.374583333333334,8.233333333333334,8.261632550551337,8.057753577144855,8.886047988893603,8.7152319163202,4.097083333333334,4.047083333333334,3.729862057511908,4.030842658465942,4.3408711837586775,3.371354043913347,4.811249999999999,4.091250000000001,3.961264344247236,4.379557247158632,4.052890736312913,3.5245112204150018,5.105208333333334,5.120833333333333,4.900446941501974,4.501443484950959,5.416059049966182,5.287816319400983,7.467499999999999,6.894999999999998,6.677877092116049,6.226770147035305,6.88215258615368,7.151252710683654,2.8143750000000005,2.6187500000000004,2.403489464765902,2.8891670561666882,2.6322129940884245,2.1377240989432367,4.441458333333333,4.239583333333334,3.8607330470551484,3.9272855400796742,4.364071980659867,4.243348495129401,4.619583333333334,4.565833333333335,4.314292879384961,3.6008078569171453,4.824173907010337,5.206828517339316,4.481666666666666,5.239166666666668,4.691548039534424,5.371623693232074,4.773327055747184,4.765816783614511,5.131458333333334,3.883333333333331,3.760211545683209,3.588368608994925,4.556329659191461,4.454285898402361,3.245625,3.2425000000000006,3.0107179085243176,3.2883465675473253,3.29778141581703,3.12066026139235,3.415,3.7875000000000005,3.3852761947965755,3.145419847449105,3.8759571847186898,3.732505986750937,6.104583333333334,6.144583333333335,6.135252092023974,6.254964188811867,6.484298140780175,6.583471391053802,3.3775833333333334,3.307416666666667,3.1551693444855915,3.4676433202662187,3.3862169539443814,3.468075102437347
2001-05-31,PREMON,9.48,5.3900000000000015,9.12,6.135,9.245,5.8900000000000015,6.875,7.1433333333333335,5.51,9.71,5.08,5.6,8.14,5.373333333333334,8.488333333333333,8.050833333333335,8.748979530330802,8.47102216793662,9.88564335224542,9.559430189214746,3.771458333333334,4.247083333333334,4.393917234507145,4.945710703426341,5.193810842551893,5.310726689312206,5.04875,4.515416666666668,6.024758606548341,4.682494335184751,6.392180937927989,6.1493208284050525,4.485208333333333,5.332083333333333,5.3942681649011845,4.968735603299034,7.409374428467844,5.019514042694976,7.438125,7.006249999999997,7.7047262552696285,6.6582572284943655,8.14202978072675,9.622058769409982,2.600625000000001,2.9637500000000006,3.798093678859542,6.216224063544896,4.65924885959201,5.117339659801226,4.405833333333333,4.235833333333334,5.066439828233089,4.57858161041133,5.828848666344613,6.067272442538037,4.3525,4.800000000000002,5.44590906096431,4.177952949555622,6.314542091068898,6.481030631968889,3.8379166666666666,4.966666666666667,5.018928823720654,5.559631198743254,8.044409516913465,7.085100786142123,5.292708333333334,4.865833333333331,6.140126927409925,5.047556316429191,6.190613099947235,5.583994561542116,3.202916666666667,3.2233333333333345,3.8384307451145903,3.8050313620458653,5.164338515040121,4.78527841634016,3.12625,3.5825,4.271165716877945,3.518221883007744,6.515585454336336,6.140145884398777,6.001458333333334,5.977083333333335,6.937151255214385,6.813596753414036,8.176910780477538,8.683289600744422,3.3873333333333338,3.396583333333334,4.042434940024688,5.113440663730233,5.471013071088127,5.247502519214841
2001-08-31,MONSOON,8.03,3.56,2.3866666666666667,3.64,7.7,0.38,4.234999999999999,2.0466666666666664,2.22,3.97,2.165,0.96,3.89,1.736,8.246666666666668,8.698333333333336,8.46138771819848,8.448591844691114,5.324028659163746,5.8450206120043795,3.4529166666666673,3.947083333333334,4.060350340704288,4.454106904092693,3.127067367612539,3.719199545925528,5.302499999999999,5.1070833333333345,4.56952183059567,4.57838598051122,2.554743468605934,2.5679798326690655,4.179166666666667,4.878333333333334,4.692560898940711,4.429767277491148,3.6920642980088876,5.184204452649148,7.061875,7.928749999999997,7.702835753161777,6.796097091470306,6.014559557407399,4.5074095561968015,2.6756250000000006,2.665000000000001,2.4308562073157254,3.236704115715036,1.410161882662177,1.5329015580813299,4.142916666666666,4.647083333333334,4.733863896939853,4.511104019402261,3.3388031194008185,2.7886795849062036,4.393333333333333,4.439166666666669,4.086212103245253,3.6631688704701224,3.1018205578852744,3.5923111090617987,3.6920833333333336,3.9966666666666666,3.8993572942323924,3.799826475602319,2.112646964365715,3.5711056477241545,5.284166666666668,5.397083333333331,5.272076156445955,4.759378847436334,3.0567199903493236,3.721259614088314,3.2452083333333337,3.2679166666666677,3.169058447068754,3.560590910959116,1.7327852864956053,1.8911204342932106,3.0625000000000004,3.2474999999999996,2.946699430126767,3.0453900143564203,1.7029715089346937,1.5198014457427704,5.808541666666668,6.2320833333333345,5.718290753128631,6.295744158378966,3.9578869474910516,2.914628683656433,3.3088958333333336,3.358583333333334,3.119860964014813,3.5017683749425195,1.5591372003131885,1.6502557620571516
2001-11-30,POMKH,6.8,1.85,3.4966666666666666,2.535,4.075,0.76,1.32,3.03,2.24,2.84,1.9,1.87,4.21,2.84,8.2025,8.278333333333336,7.796832630919088,8.076740913806477,8.081042765451974,8.11650333267971,3.2525,3.595833333333334,3.176210204422573,3.072991805425357,3.3873843710849183,2.846951265291913,5.529583333333333,4.990416666666668,4.140379765024068,4.544188692805898,3.604280639383316,5.016667874720184,4.2212499999999995,4.092083333333334,3.829536539364426,3.593821516689706,3.8960822610035413,3.825473394926018,7.094374999999999,6.947499999999998,6.251701451897066,6.376571883363828,6.91569484416381,7.125453376084158,2.6312500000000005,2.536250000000001,1.7625137243894353,1.5680666838865456,1.8199634566519243,1.7158950089346774,4.0175,4.164583333333334,3.368318338163912,3.8207098678220133,4.014752905289164,4.317527194714905,4.41,4.265833333333336,3.6637272619471517,3.434127115708158,3.6347537727500048,3.948219042403444,3.77,3.6791666666666667,3.235614376539435,2.6661821816398352,3.413481916447265,2.885142432615767,4.78875,5.188333333333331,4.299245693867573,4.269407385869322,4.879637624742656,4.3799387745701335,3.1481250000000003,3.137916666666668,2.6614350682412526,3.243502428566235,2.6184055785351594,2.690572309656215,2.9825,3.005,2.5160196580760603,2.8038188273397626,2.3419163041690276,2.187455219049427,5.775,5.770833333333335,5.114974451877179,5.86313067686235,5.422241497256453,5.80114057303915,3.1903541666666664,3.4160833333333347,3.0079165784088877,3.0428244816679717,2.8138501773176126,2.7458034635820763
2002-02-28,POMRB,8.55,2.44,7.455,4.755,7.685,4.23,4.055,5.863333333333332,4.85,5.0,4.265,4.05,7.1450000000000005,2.8575,8.308750000000002,8.215000000000002,8.098099578551453,8.199836828359947,8.848381193981329,8.592231602230704,3.180625,3.3100000000000014,2.8817261226535438,2.4747476208392154,3.607721873518805,2.8841907197554466,5.885,5.614583333333335,5.466227859014442,4.741820008925492,4.367027365104648,4.365163118538742,4.328125,4.26625,4.199721923618656,3.786368884466794,3.7424351022495137,3.0109720044791057,6.949999999999999,7.176249999999999,6.825020871138239,6.554582769222539,6.830103299778382,6.809280572324947,2.7462500000000003,2.815000000000001,2.7495082346336615,3.5408362638858244,2.551005505196085,2.1830697168420654,3.80875,4.12125,3.6429910028983468,3.8783535053243994,4.122320838930649,3.7880974490493906,4.5770833333333325,4.520833333333336,4.543569690501624,3.808459637737903,4.503586976060511,4.423748525998161,4.13875,3.705,3.881368625923661,3.483333523832674,3.8862584213802123,4.362079578567545,4.13,5.379999999999997,4.579547416320544,4.422368981673147,5.2261777965782485,3.774641021347686,2.9437499999999996,3.352500000000001,3.3028610409447516,3.5114330368719235,3.2997413384282814,3.166944883437769,3.13875,3.12,3.129611794845636,2.971692984538574,3.2972885763837314,3.226631115500613,6.011875,5.846250000000001,5.9269846711263074,6.152599583778538,6.330542296888992,5.986267288433875,3.412,3.201708333333335,2.9477499470453328,2.7816673719770844,3.668666139447259,3.558385353067851
2002-05-31,PREMON,9.38,4.93,8.44,5.775,8.59,4.42,6.045,6.256666666666668,6.03,4.98,3.4450000000000003,4.5,7.57,5.2825,8.120000000000001,8.190000000000001,8.610859747130872,8.540823396942699,9.6789303978851,9.329275509318455,3.36125,3.195000000000001,3.701035673592126,3.6380033734993793,4.280132025213373,4.142349222828277,6.3895833333333325,5.444583333333336,6.655736715408665,4.986450211255635,6.884496719499087,7.065211145432779,4.711875,4.176250000000001,4.829833154171194,4.414579986879472,6.716401458224444,5.192071111168955,7.053124999999999,7.012499999999999,7.531012522682944,6.839774616975615,8.396081287619586,8.694879865646117,3.1437500000000003,2.4475000000000007,3.417704940780197,5.102899182382955,4.960076192068512,5.499809320744057,4.081875,3.9137500000000003,4.603794601739008,4.358734225697009,5.614269948871837,5.8920930938779925,4.7804166666666665,4.299166666666669,5.228808480967642,4.207848528027221,6.607932246482136,6.827482171800485,4.552499999999999,3.8350000000000004,4.740821175554197,4.999191230655709,7.399553833044514,6.47242151505951,4.015,4.197499999999997,4.739728449792326,4.532699531598315,7.961678851291673,7.402489758055449,2.9812499999999997,2.943750000000001,3.3597166245668513,3.5586245706560513,5.385004316169415,5.066720002158968,3.46875,2.845,3.6777670769073816,3.190568363487974,5.860491421448338,5.967523517709203,6.516875000000001,5.703750000000001,6.584190802675785,6.529789781918484,8.096248441465104,8.564651077596745,3.6190624999999996,3.179000000000001,3.8816499682271997,4.486721959043066,5.346163424392621,5.050895513020315
2002-08-31,MONSOON,8.98,3.445,5.91,4.855,7.1999999999999975,2.77,3.395,4.27,4.65,3.43,2.165,3.31,6.355,3.6,7.8725000000000005,8.427500000000002,8.758515848278524,8.740966546252608,6.628720978396682,7.153536273953255,3.833125,3.166250000000001,3.5986214041552755,3.6532959442229234,2.4130609154327556,2.841935138360665,6.218125,6.325416666666669,6.357442029245199,5.071353031770652,2.9513527860618334,3.0903757136378314,4.703125,4.480000000000001,4.839899892502716,4.616676661653334,3.1368509204146036,4.039730353723368,7.093125,6.887499999999998,7.398607513609765,6.876280760613574,5.9808683494892705,5.193898746488541,3.1275,3.0450000000000004,3.158622964468118,4.313627280587053,1.1454370764439024,1.0621345068315629,4.6156250000000005,3.7037500000000003,4.120276761043405,4.155250010595389,2.879807216288783,2.5138694180833396,4.625416666666667,4.855000000000002,4.845285088580585,4.153554347655997,2.736872072277153,3.198642898555806,4.665,4.442500000000001,4.704492705332519,5.258678924248157,1.7526686754947354,2.278974485171818,3.8312500000000003,4.062499999999997,4.215837069875396,4.241287293367955,1.7199296246964062,1.2929912387696467,2.8725,2.9437500000000014,2.8818299747401106,3.2821182629569674,1.4912132052288816,1.663911397778082,3.42375,3.4325,3.5306602461444285,3.17350352380657,1.038111571231938,0.830932997881153,6.64625,6.320000000000001,6.492514481605471,6.584105136851086,3.7986878565978883,3.048084785823868,3.5553125,3.6450000000000014,3.76898998093632,4.396325568507156,1.4997189982316885,1.4619674162664822
