Date,Season,Chavakkad,Mala,Wadakkanchery,Pazhayannur,Ollukkara,Talikkulam,Cherpu,Puzhakkal,Mullassery,Kodakara,Mathilakam,Irinjalakuda,Anthikadu,Vellangallur,Chalakudy,Chowwannur,Chavakkad_Trend,Chavakkad_SMA,Chavakkad_EWMA,Chavakkad_DES,Chavakkad_TES,Chavakkad_ARIMA,Mala_Trend,Mala_SMA,Mala_EWMA,Mala_DES,Mala_TES,Mala_ARIMA,Wadakkanchery_Trend,Wadakkanchery_SMA,Wadakkanchery_EWMA,Wadakkanchery_DES,Wadakkanchery_TES,Wadakkanchery_ARIMA,Pazhayannur_Trend,Pazhayannur_SMA,Pazhayannur_EWMA,Pazhayannur_DES,Pazhayannur_TES,Pazhayannur_ARIMA,Ollukkara_Trend,Ollukkara_SMA,Ollukkara_EWMA,Ollukkara_DES,Ollukkara_TES,Ollukkara_ARIMA,Talikkulam_Trend,Talikkulam_SMA,Talikkulam_EWMA,Talikkulam_DES,Talikkulam_TES,Talikkulam_ARIMA,Cherpu_Trend,Cherpu_SMA,Cherpu_EWMA,Cherpu_DES,Cherpu_TES,Cherpu_ARIMA,Puzhakkal_Trend,Puzhakkal_SMA,Puzhakkal_EWMA,Puzhakkal_DES,Puzhakkal_TES,Puzhakkal_ARIMA,Mullassery_Trend,Mullassery_SMA,Mullassery_EWMA,Mullassery_DES,Mullassery_TES,Mullassery_ARIMA,Kodakara_Trend,Kodakara_SMA,Kodakara_EWMA,Kodakara_DES,Kodakara_TES,Kodakara_ARIMA,Mathilakam_Trend,Mathilakam_SMA,Mathilakam_EWMA,Mathilakam_DES,Mathilakam_TES,Mathilakam_ARIMA,Irinjalakuda_Trend,Irinjalakuda_SMA,Irinjalakuda_EWMA,Irinjalakuda_DES,Irinjalakuda_TES,Irinjalakuda_ARIMA,Anthikadu_Trend,Anthikadu_SMA,Anthikadu_EWMA,Anthikadu_DES,Anthikadu_TES,Anthikadu_ARIMA,Vellangallur_Trend,Vellangallur_SMA,Vellangallur_EWMA,Vellangallur_DES,Vellangallur_TES,Vellangallur_ARIMA,Chalakudy_Trend,Chalakudy_SMA,Chalakudy_EWMA,Chalakudy_DES,Chalakudy_TES,Chalakudy_ARIMA,Chowwannur_Trend,Chowwannur_SMA,Chowwannur_EWMA,Chowwannur_DES,Chowwannur_TES,Chowwannur_ARIMA
1998-08-31,MONSOON,1.86,2.805,2.393333333333333,2.15,2.65625,1.39,5.46,7.933333333333334,3.32,2.06,1.504,2.95,7.16,5.816666666666666,4.2283333333333335,4.79,3.015,2.80375,2.840419094016,2.6527621875534173,1.6595850553295624,1.8076187115290732,5.395625,5.2425000000000015,4.823342572032,4.886576739198822,4.380975081340992,3.8949404487667367,4.864166666666667,4.742500000000001,4.467100337493333,4.652875568420023,3.2009864659940344,3.0683549801469345,3.854375,4.055,3.756328260608,3.8203217894790886,2.1742357890352597,2.465782147505514,3.98859375,4.140000000000001,3.913692247808,4.027119878638418,3.2535214113694453,3.367879746534194,2.3004166666666666,2.325833333333333,2.229408960512,2.4479571057681224,1.530731449859276,1.4291524304488408,7.492500000000001,7.4625,7.290684555264,7.147772151433313,6.581177586871529,6.6415531816686375,9.132916666666667,9.031666666666668,8.940302685525333,8.951386284038714,7.967421840007969,7.920656099075197,5.177890625000001,4.4339756944444435,4.551036334729143,5.369038465346749,2.723441618361926,2.927762789868125,4.44125,4.352500000000001,3.974290760192,4.175391669246566,2.886548988338287,3.2814083125687996,1.9533125,1.8409999999999995,1.840645044736,1.9300341694212984,1.4822250101312724,1.27790614836501,5.596875000000001,5.465,5.008540549120001,7.052925924934495,4.51879981005355,5.098217011832492,8.096250000000001,7.984999999999998,7.682853003950287,7.986295029834928,6.283925592803049,6.209205908624127,7.11625,7.2541666666666655,7.022225679018666,7.026761595354128,6.167880440798607,5.8565980199542516,5.904375000000001,5.787083333333334,5.483766091605334,5.992403136581668,5.345940934794939,4.897555329668031,5.687083333333334,5.593333333333333,5.550538343424,6.476944301150365,4.036992676873221,4.878430944684731
1998-11-30,POMKH,2.365,5.485,4.173333333333333,2.475,3.2,1.626666666666667,7.05,8.666666666666666,4.07,4.1,1.7079999999999995,5.84,8.4625,6.406666666666667,6.011666666666668,5.473333333333334,3.0425,2.97875,2.6502514564096002,2.3892401619648864,2.402320898696653,2.1379472257948477,5.556875,5.340000000000002,5.0880055432192,4.944757276335691,4.548297742674325,4.711561293349762,4.9295833333333325,4.841666666666667,4.349593535829333,4.476965016394389,3.8773132939666954,3.9669265273570082,3.61625,3.87125,3.2437969563648,3.6012023290958983,3.1392276337712026,2.917699477109867,3.936875,4.008125000000001,3.6282153486848,3.714041640898931,3.857967762553004,3.6693860054381906,2.3170833333333336,2.2716666666666665,1.9883120429738668,2.263507591893805,1.9425629313628439,1.91767162748274,7.501250000000001,7.5,7.1944107331584,6.9547843563015945,7.482894199513809,7.13746182356899,9.155000000000001,9.095,8.830848277981866,8.691995381422233,8.834881946102806,8.722526054291986,5.422499999999999,4.933281249999999,4.358621800837486,5.096990064072917,3.3293597492440377,3.460452104772803,4.453749999999999,4.397500000000001,4.0245744561152,4.055582243211271,4.442175030778822,4.30238317412951,2.0174374999999998,1.8873749999999994,1.7875870268415999,1.8767857894056512,1.9035265626822722,1.5485882256613202,5.494375,5.53125,5.3411243294720006,7.063275039737355,5.158137532661208,4.750188724272929,8.095625,8.096874999999997,7.994711802370173,7.971497991928176,8.30137714279859,7.4255213716130415,7.144166666666666,7.079166666666667,6.776002074077867,6.749430984376626,6.827828068570298,7.209563496402481,5.931041666666666,5.875416666666667,5.694926321629868,5.989142253643489,5.856874839835966,5.419232151632842,5.812916666666666,5.639999999999999,5.519656339387733,6.466166705482547,5.246358733204028,5.510241184734134
1999-02-28,POMRB,3.32,6.415,5.61,4.19,4.57375,2.623333333333333,7.93,9.566666666666666,5.6,5.7425,2.3025,6.5600000000000005,9.15,7.696666666666667,6.8566666666666665,6.066666666666667,3.075,3.05125,2.91815087384576,2.6987140051523584,3.3274756591932353,3.2679202413833517,5.945,5.451250000000001,5.61880332593152,5.251930126100531,6.485684225859299,5.564274552819726,5.115,4.886666666666667,4.8537561214976,4.6605566025075715,5.276267577614113,5.731975871912787,3.431250000000001,3.8375000000000004,3.62227817381888,3.698596162360938,4.813658088231903,3.165823833815111,4.0179687500000005,3.9690625000000006,4.00642920921088,3.8991010869794374,4.721704640353126,4.2506449907367845,2.327916666666667,2.3291666666666666,2.242320559117653,2.3642161779736024,2.5501962635766313,2.440531814803152,7.663750000000001,7.484999999999999,7.4886464398950405,7.099129526124436,8.701396596444727,8.664381070415638,9.13625,9.170833333333334,9.125175633455786,8.797642133564088,9.6343115382701,9.618655320279471,5.51625,5.4224999999999985,4.8551730805024915,5.4510814989825525,5.119208536972284,4.94302287409621,4.7075,4.485000000000001,4.71174467366912,4.217696295992151,5.499382274083703,5.5258435796919905,2.030125,2.019249999999999,1.99355221610496,2.0048255081845436,2.1478643771396015,1.868232362052334,5.659999999999999,5.6625000000000005,5.8286745976832,7.073654869682613,6.442543114940887,6.567331712154006,8.037500000000001,8.095624999999997,8.456827081422103,8.006382015508272,8.430609191417174,8.45511447682859,7.277083333333334,7.153333333333334,7.144267911113387,6.928147181831053,7.49929283422229,7.449179890174353,6.149375000000001,5.933333333333334,6.159622459644588,5.985889327608271,6.2159945526141005,6.608161363042206,5.955000000000001,5.734166666666665,5.738460470299307,6.5080818965255665,6.794435314000504,5.731905374226004
1999-05-31,PREMON,4.59,7.945,7.713333333333334,4.7650000000000015,5.1887500000000015,3.58,9.63,10.39,8.7,5.7875,2.548,5.955,7.61,8.62,6.618333333333335,7.236666666666667,3.1125,3.0337500000000004,3.586890524307456,3.6729876619399935,4.74746448175846,4.882131045274899,6.345625,5.662500000000001,6.549281995558912,5.949030915472411,6.8525741342216,6.75444742767689,5.271770833333334,4.9725,5.997587006231894,5.34872391511859,7.202939326091186,7.4966360560129,4.2396875000000005,3.3950000000000005,4.079366904291328,3.874191826639299,5.648320558654527,5.777842328249076,4.270138888888889,3.9046875000000014,4.479357525526529,4.288191789007014,5.226582724327906,5.070086273999914,2.3920833333333333,2.305,2.7773923354705916,2.729769676011946,3.304884048208008,3.6882092934251767,7.829375,7.5175,8.345187863937024,7.81201210132661,10.353214070531688,10.476473892066748,9.087187499999999,9.139166666666668,9.631105380073471,9.201957296423116,10.434123965955688,10.653952291635205,5.60125,5.4224999999999985,6.393103848301495,7.072187054394101,7.755975594116496,8.220468804331517,5.20475,4.422500000000001,5.142046804201472,4.393284072021777,5.8382399048017515,5.921093541326791,2.083625,2.015624999999999,2.215331329662976,2.1968276173537267,2.600210446131629,2.70534768815517,6.254583333333334,5.32625,5.87920475860992,7.084036536711416,7.469320806186329,6.8473353822580885,7.9234375,8.095624999999997,8.118096248853263,7.93907357561265,9.212677459247478,7.877142662115668,7.447916666666667,7.135,7.734560746668032,7.405969166112972,8.757419210155561,8.993681538921551,6.395625000000001,5.928750000000001,6.343106809120087,5.9826364585094565,6.6143923181173125,6.9482088175299666,6.400666666666668,5.891666666666666,6.337742948846252,6.661721672182105,7.3244094699869,7.100979142374077
1999-08-31,MONSOON,2.19,5.065,3.533333333333333,2.44,3.5625000000000004,1.5733333333333333,6.63,7.9099999999999975,4.07,4.34,1.62,5.62,6.695,6.953333333333332,5.993333333333332,5.296666666666667,3.0843749999999996,3.1162500000000004,3.0281343145844732,3.1967824850597344,1.6535638757068352,1.825329709496121,6.628541666666667,6.227500000000002,5.955569197335347,5.851337618495903,4.562970637790337,3.821778504169515,5.291354166666666,5.257499999999999,5.0118855370724695,5.009114663425635,3.433932921455141,3.085253027736507,5.8746875,3.4675000000000007,3.423620142574797,3.640541435131756,1.7749648670681877,1.6196254134365555,4.469114583333334,4.131250000000001,4.112614515315918,4.101093478729401,3.0257213584852547,2.891261764788077,2.49,2.350833333333333,2.295768734615688,2.4998395115289473,1.5307314521153328,1.3319832960266615,8.035625,7.8100000000000005,7.6591127183622145,7.497497866281176,6.623153993305885,6.2280625301209875,9.000208333333333,9.133333333333333,8.942663228044081,8.761781577232762,7.8772906050494225,7.932414276960746,5.60125,5.6099999999999985,5.463862308980897,6.431080215998259,3.764082203467335,3.628538219131193,5.564937499999999,4.9925000000000015,4.821228082520883,4.337907744894454,2.5202034589651037,2.8252391607466607,2.1529375,2.0446249999999995,1.9771987977977856,2.085823988885298,1.4822338673531696,1.3526977654085082,6.917083333333333,5.99375,5.775522855165953,7.094425937142707,4.177571341453975,4.248844898583121,7.868125000000001,7.9793749999999966,7.548857749311958,7.813062667899985,6.328376039513516,7.388968860084467,7.505,7.4191666666666665,7.422069781334152,7.312173456024817,6.018962342778259,5.813387674573797,6.355624999999999,6.370000000000001,6.203197418805385,5.979380828172887,5.31919963785468,4.664524031639426,7.174416666666667,6.018333333333333,5.921312435974418,6.611019818408764,4.285612019263405,5.127004183660228
1999-11-30,POMKH,2.335,6.43,4.2875000000000005,8.6525,4.311111111111112,1.9566666666666663,7.205,8.2975,4.0,5.798000000000001,2.02,7.926666666666668,8.015,6.636666666666668,6.216666666666666,8.532,3.090625,3.10875,2.7508805887506838,2.8361725200420422,2.4103483149639353,2.214717602006421,6.836874999999999,6.463750000000002,6.145341518401208,6.092096286455653,5.297136096021026,5.716271419525747,5.291250000000001,5.286041666666667,4.722131322243482,4.856870220421183,4.5888517441554075,4.540055407267635,7.686458333333334,5.011875,5.5151720855448785,4.4619263502804145,2.915098270571705,2.8049485432101178,4.563576388888889,4.409027777777779,4.1920131536339955,4.1730488698408985,3.8962012109075146,3.675388839835224,2.5716666666666668,2.433333333333333,2.1601279074360793,2.3804280209208777,1.9425629332258403,1.9168518221608912,9.1,7.84875,7.477467631017328,7.391860321771254,7.524870607440693,7.165733236592444,8.969999999999999,9.041041666666667,8.68459793682645,8.510583481732006,8.727863201223172,8.710223285127443,5.609999999999999,5.5924999999999985,4.878317385388538,5.750152649219561,4.260496062617064,3.9289539112832053,5.643437499999999,5.417000000000002,5.21193684951253,4.526214753925628,4.474869801173458,4.524771510733485,2.2428749999999997,2.1226249999999993,1.9943192786786714,2.09379810297149,1.9035365421632067,1.6012175157405966,7.898124999999999,6.515416666666668,6.635980379766239,7.104880745428501,5.42187015459008,5.966551363850825,7.86875,7.867499999999998,7.735314649587175,7.780728786962687,8.317958038064651,7.076679700299374,7.6014583333333325,7.476666666666667,7.107908535467158,7.119239217408409,6.947637251078661,7.22592723617662,6.232208333333333,6.421250000000001,6.208585117949897,5.976128620968872,5.980708928612467,6.3686527825672945,8.0905,6.783,6.965587461584651,6.881971369304522,5.589691172756691,5.728618829844837
2000-02-29,POMRB,3.125,7.733333333333332,5.6525,11.0925,5.054444444444445,3.0766666666666667,9.425,9.24,5.67,6.9259999999999975,2.5450000000000004,9.773333333333332,9.155,7.923333333333333,6.331666666666666,9.198,2.975,3.06,2.9005283532504103,2.938589317563284,3.337923208303962,3.2813306552741572,6.857916666666666,6.793333333333335,6.780538244374058,6.644716002979123,7.288032000856898,6.709582902242844,4.990104166666666,5.296666666666667,5.0942787933460885,5.034144750330225,5.672612558648886,5.754570523449771,9.246979166666666,6.7375,7.746103251326927,5.548477682571531,6.216162476131813,5.971457020717416,4.429027777777778,4.5292013888888905,4.536985669958176,4.485187030252047,5.011621336994703,4.649547524708373,2.5524999999999998,2.5466666666666664,2.5267434111283142,2.578294134665148,2.5501962663140905,2.5806230400376045,9.8775,8.2225,8.256480578610397,8.021435070515958,8.743373004521125,8.418726825978469,8.561875,8.959375000000001,8.906758762095869,8.62345822271012,9.509933773961285,9.612307427311437,5.51625,5.609999999999998,5.194990431233123,5.807894645430308,5.6731480344839085,5.318497138950846,5.392499999999999,5.712875000000001,5.897562109707517,4.898433965421741,5.867548142754618,5.845159795693742,2.2784375,2.1832499999999992,2.214591567207203,2.254992722437796,2.147877375266439,1.9776997014112994,8.437187499999999,7.31875,7.890921561193076,7.115391015318428,7.072506389629588,7.052347144397572,7.926874999999999,7.868749999999999,8.303188789752305,7.8289330683502305,8.42055018567145,7.953793487651348,7.547916666666666,7.533333333333333,7.434078454613628,7.352784761841624,7.6421353316369425,7.573099920508515,5.854208333333333,6.29,6.257817737436605,5.972879045459302,6.346649708924431,6.438063371944971,8.840083333333334,7.565833333333333,7.858552476950791,7.213907966369592,8.134397791109107,7.2581283506348715
2000-05-31,PREMON,4.835000000000001,8.293333333333333,7.669999999999999,12.356666666666667,5.46375,3.78,16.65,10.475,8.7,5.231999999999998,3.025,10.589999999999998,7.61,9.165,6.1560000000000015,11.434,2.890625,3.1212500000000007,3.6743170119502464,3.95050713017347,4.721502663427028,4.806907996406201,6.779166666666667,6.880416666666667,7.385656279957768,7.296048154894649,7.7956736281431125,8.035119061155909,4.7121875,5.285833333333333,6.124567276007653,5.688054094320492,7.412583779608351,7.485670601936901,9.943541666666667,8.635416666666666,9.590328617462824,6.664408674413681,8.44835641642842,8.133832741016443,4.336215277777778,4.59795138888889,4.907691401974906,4.900908086485691,5.561253417566602,5.384990031517584,2.497142857142857,2.5966666666666662,3.0280460466769883,2.9636385340890703,3.3048840514000433,3.7999124738555965,9.914375,9.9775,11.613888347166238,11.101978598442928,10.395190480530564,10.347411601799548,8.220312499999999,8.980625000000002,9.53405525725752,9.162157277261029,10.284280322237171,10.570142115560769,5.4312499999999995,5.609999999999998,6.5969942587398736,7.120087886427187,8.127581841855909,9.149965272741156,5.211458333333332,5.574000000000002,5.631337265824509,4.9845820922500375,6.276356110938466,6.123955258656887,2.2600000000000002,2.3024999999999993,2.5387549403243215,2.547509889668711,2.6002257904610633,2.665141518509708,8.339791666666665,8.4775,8.970552936715844,7.125934343983526,8.61828766503006,7.840446612187332,8.096875,7.868749999999999,8.025913273851383,7.774430945404651,9.200950123092348,7.56856533568312,7.56625,7.669583333333334,8.126447072768176,7.967054296405667,8.917783571288908,8.929624881774659,5.5296666666666665,6.174416666666667,6.217090642461963,5.969629981742591,6.689947149270665,6.735601998609483,9.131499999999999,8.615166666666667,9.288731486170475,7.767442841086848,9.321872591362055,8.75806546297932
2000-08-31,MONSOON,1.02,4.885,1.1675,7.3325,2.211111111111111,1.2200000000000002,5.83,4.5600000000000005,3.32,2.8879999999999995,1.4275,5.2975,7.16,5.98,3.431666666666666,7.096000000000001,3.00625,2.8287500000000008,2.6125902071701477,2.8041286152253115,1.7331738575885591,1.9192314413634817,6.687916666666666,6.835416666666666,6.38539376797466,6.978182392461695,5.343828460450725,4.712747672282168,4.6625,4.694374999999999,4.1417403656045915,4.7661821361902605,3.5100977757066407,2.915876751548204,9.782291666666666,9.858541666666667,8.687197170477694,6.775648716476281,5.792538941184121,5.0108514089431315,4.5086458333333335,4.260104166666668,3.8290592856293877,4.177245893721291,3.3463940774748058,3.379021239712138,2.396190476190476,2.508333333333333,2.304827628006193,2.594074469696835,1.5307314547855302,1.4210691550862034,10.038749999999999,9.777499999999998,9.300333008299743,10.254624264380677,6.665130412537351,6.402427535521175,8.316875,8.143125000000003,7.544433154354513,7.71782302970917,7.759015075993574,7.923554329362617,5.43125,5.422499999999998,5.286196555243924,5.970975679295178,3.99567885259667,3.8715596219762167,5.148458333333333,5.211000000000001,4.534002359494705,4.683539978124984,3.282506490572908,3.292823404909433,2.2009375,2.2543749999999996,2.094252964194593,2.3191334641206156,1.4822538267766268,1.4200450095975887,8.084166666666667,8.396875,7.501331762029507,7.136377426261563,6.026888383846992,5.827603776305616,8.2075,7.984999999999998,7.67954796431083,7.6925062720332384,6.3152666445823655,7.199948219972299,7.749583333333334,7.42625,7.267868243660906,7.4918359349885755,6.2597275394428396,6.314523339583994,5.55575,5.534,5.102921052143844,5.966362854161928,5.3495511140492,4.86845137357765,9.272,9.065000000000001,8.411638891702285,7.868010287408412,7.090510450106144,7.408665404725509
2000-11-30,POMKH,2.83,5.98,4.43,9.3325,4.92,1.8671428571428568,8.3,8.915,4.07,5.801666666666668,2.065,7.4700000000000015,8.91,7.756666666666668,6.182,9.063999999999998,3.16,2.9525000000000006,2.6995541243020886,2.751712865564154,2.284183282495495,2.245690033210372,6.2175,6.722916666666666,6.223236260784796,6.913719266997671,5.815888928272533,6.412901767639435,4.616666666666666,4.729999999999999,4.257044219362755,4.6546558835811656,3.376536121632261,3.1808359296362836,8.462083333333334,10.028541666666666,8.945318302286616,7.196071195349628,7.154988252093386,6.834861800013146,4.658603670634921,4.412326388888891,4.265435571377632,4.4023710490570735,3.824629863859861,3.6150665292097797,2.2972619047619047,2.4859523809523805,2.1297537196608585,2.4174793439814692,1.9425629358313137,1.7714249235969888,9.19,10.05125,8.900199804979845,10.128392871452998,7.566847025558126,7.128677724839197,8.090625,8.297500000000003,8.092659892612708,7.880989627941686,8.155194260383727,8.573691948366388,5.288125,5.439999999999998,4.799717933146354,5.2669471566318204,4.122257829237997,3.780661387533613,5.1331875,5.211916666666667,5.04106808236349,4.862190754513114,4.909972612862456,4.74570198282367,2.0175,2.2656249999999996,2.0825517785167555,2.2836938877327895,1.9035546389714573,1.7068136312910982,7.391875000000001,8.282708333333332,7.488799057217705,7.146883065555969,6.834865336954042,6.63057378743303,8.5775,8.208749999999998,8.171728778586498,7.732785992968143,8.329073522917804,7.43898222219055,7.597708333333334,7.70625,7.46338761286321,7.6037625969015865,6.934618018103027,6.797141810710738,5.614791666666667,5.525333333333333,5.5345526312863065,5.963117573371863,5.793230893195801,5.276795494998004,8.78175,9.198,8.67258333502137,8.156351692711594,8.025509300012745,7.5661599855063795
2001-02-28,POMRB,3.555,7.453333333333332,5.1125,9.1225,5.825,2.3585714285714285,9.325,9.395,5.6,6.418333333333334,2.0275,8.185,9.145,8.270000000000001,6.5749999999999975,9.790000000000003,3.3562499999999997,3.0600000000000005,3.041732474581253,3.0986628381090906,3.2597063565546893,3.2484665932002725,5.750208333333333,6.652916666666667,6.71527508980421,7.204165308586952,7.542526223665901,7.1276003032342015,4.832395833333333,4.594999999999999,4.599226531617653,4.716597678712217,5.175143281273487,5.786498289736896,7.3278125,9.536041666666666,9.01619098137197,7.513425615871745,9.551495685367996,7.971488156511468,4.963196924603174,4.604965277777779,4.889261342826579,4.914057438606686,5.0996771762039,5.05860265750611,2.331845238095238,2.306428571428571,2.2212808032250866,2.3886216048339617,2.550196270070192,2.7221791556704042,8.421875,10.026250000000001,9.070119882987907,10.249748633731722,8.785349424031878,8.777569017906856,8.2,8.336250000000001,8.613595935567625,8.230938312731341,9.059970248374572,9.50105445407789,5.34125,5.422499999999998,5.119830759887812,5.29986385288022,5.61336744722951,5.402380155601567,5.21725,5.085000000000001,5.591974182751429,5.136971384379376,6.207180056291638,6.153133522494391,1.9053125000000002,2.1362499999999995,2.060531067110053,2.232842408555284,2.147895907377245,2.094213960177326,6.999062500000001,7.885624999999999,7.767279434330623,7.157419537698197,8.109883221243326,7.649446548309506,8.8325,8.206249999999997,8.5610372671519,7.791116767409353,8.479866268128475,8.624774024178144,7.474166666666667,7.792916666666667,7.7860325677179265,7.862333896537061,7.865952428421638,7.971288473860542,5.855458333333333,5.586166666666666,5.950731578771783,5.959876946593827,6.17201372321141,6.846095252517687,8.13325,9.346000000000002,9.119550001012822,8.506598753508184,9.871442886028445,8.346218803279326
2001-05-31,PREMON,5.635,4.81,7.843333333333333,3.765,5.892857142857142,3.706666666666667,9.96,8.509999999999998,7.625,5.6175,2.075,6.6400000000000015,10.58,7.603333333333333,6.3850000000000025,6.920000000000001,3.3575,3.26,4.079039484748751,4.556180207765564,4.7338175469451595,4.812813539041248,5.4137499999999985,5.7820833333333335,5.953165053882525,6.766180693721804,7.904367296582036,8.26068055319802,4.890520833333333,4.638333333333333,5.896869252303925,5.4352574465276335,6.892673860797761,7.202894931273279,7.135625000000001,7.388124999999999,6.915714588823183,6.902013629619498,10.435621255980204,8.713630071147486,5.1422767857142855,4.712242063492065,5.290699662838804,5.393739279026608,5.8094148788082505,5.65576708411736,2.338452380952381,2.288095238095238,2.8154351486017184,2.743048728418571,3.304884055039345,3.5009752863364203,8.375,8.353750000000002,9.426071929792744,10.491442226796854,10.437166899853917,11.98468877453838,8.446874999999999,7.845000000000001,8.572157561340575,8.27513821825979,9.949531409972607,10.546276143977916,5.5112499999999995,5.153749999999998,6.121898455932687,6.1843337777210525,8.063950899831033,8.501392210787552,5.103125,5.181375000000001,5.602184509650857,5.270222634574412,6.080379124995226,5.85608540951563,2.274583333333333,1.8987499999999993,2.066318640266032,2.196489969956479,2.6002393154376238,2.738824136788428,6.964062500000001,6.898125,7.316367660598375,7.167937555285794,9.128154710733869,7.753208238282097,8.634375,8.948749999999997,9.36862236029114,7.948708081474972,9.257770058560048,8.205047291387245,7.4316666666666675,7.4025,7.712952873964089,7.870515378211511,9.167280056734173,9.094807773566808,5.9835,5.643416666666666,6.124438947263071,5.956636722222087,6.550436709606378,6.525067875575115,7.941750000000001,8.217500000000003,8.239730000607693,8.548773734805618,10.638642964830174,9.993873893380691
2001-08-31,MONSOON,1.79,4.63,2.72,6.85,4.21875,1.57,6.375,7.4,4.82,3.175,1.4799999999999998,6.105,6.23,6.553333333333334,5.127999999999999,6.4220000000000015,3.258125,3.4524999999999997,3.163423690849251,3.666518408072278,1.752787923582694,1.7301936748682771,4.762499999999999,5.718333333333334,5.4238990323295155,6.289484133745742,4.472680802262026,3.865039515695167,4.746458333333333,5.026458333333332,4.626121551382354,4.900984498531287,3.3559663411080836,3.2057010531443266,7.3890625,7.267499999999999,6.88942875329391,6.895454674522128,5.09173078208555,2.306817333932719,5.0124330357142854,5.214151785714287,4.861919797703282,5.2281625295059415,3.6370030595122347,3.4173757562596734,2.2607738095238097,2.375595238095238,2.317261089161031,2.476629823494182,1.5307314566596188,1.4602126130716877,8.053125,8.490000000000002,8.205643157875647,9.480646464694042,6.70710682295315,6.163962615417224,8.3225,8.555,8.103294536804345,7.957804017889184,6.678151335169443,6.919947485819854,5.51125,5.528749999999998,5.6011390735596125,5.778832953104679,3.5509957164760304,3.276430009432757,4.746458333333333,5.253125000000002,4.631310705790514,4.994434563644858,3.287267852205117,3.2979414581985007,2.6621875,1.9118749999999993,1.831791184159619,1.9879157957085563,1.4822581599897644,1.421352338614846,6.972083333333334,7.100000000000001,6.831820596359025,7.178459138214005,5.640760303403814,5.071160154258608,8.215625,8.716249999999999,8.113173416174684,7.810882626338932,6.535109773694108,9.085944862389569,7.269166666666667,7.545833333333333,7.2491050577117875,7.527086385777848,6.1306344819579355,5.824922320577042,5.841166666666667,6.0675,5.725863368357842,5.953389123442962,5.24100976667951,4.686845209713749,7.8580000000000005,8.049000000000003,7.512638000364616,8.523229497327408,6.26716825905191,5.59797751219077
2001-11-30,POMKH,2.07,3.543333333333333,3.3425,8.2775,4.345,1.5699999999999998,7.38,8.05,3.93,4.601666666666667,4.966666666666666,6.3825,8.254999999999999,6.843333333333334,5.5100000000000025,8.206,3.1331249999999997,3.2624999999999997,2.7260542145095505,3.0023977665147132,2.5350281709479328,2.3685245405262148,4.474583333333333,5.109166666666667,4.671672752731043,5.576490811851441,5.1128154350784065,5.671965703335007,4.730416666666667,4.754583333333333,4.1126729308294125,4.537683527706882,4.122880902095263,3.9995831212650375,8.159374999999999,7.003749999999999,7.444657251976346,7.123619648143956,6.509651504971818,7.413473999069278,4.985714285714287,5.070401785714287,4.65515187862197,5.0771207552847795,4.518031894329646,4.713416474945186,2.2269047619047617,2.3013095238095236,2.0183566534966184,2.22821907992514,1.9425629382346359,1.9006766259282648,7.77625,8.260000000000002,7.875385894725388,8.853165500299504,7.608823436639592,7.477916669329682,8.5190625,8.33875,8.081976722082608,7.902045510606649,8.116331454809565,8.683693467948453,5.5287500000000005,5.493749999999998,4.932683444135767,5.070660507050713,4.410270408620951,4.01351174106182,4.602291666666667,4.953125000000002,4.619453090140975,4.952390329954903,5.221069462154553,5.091838527366329,2.7908333333333335,2.6372916666666657,3.085741377162438,2.882750249252017,1.903559480052992,1.7803057410203567,7.303541666666668,6.828125000000001,6.652092357815414,7.189002027190395,6.688539235258277,7.4302250418168345,7.5770833333333325,8.552499999999998,8.16990404970481,7.813463107332395,8.494641409634168,7.586637236849979,7.360416666666667,7.317500000000001,7.086796367960406,7.301449405699943,6.9523539671225185,7.198149386585314,5.907833333333334,5.8995,5.639518021014706,5.950146099727742,5.836368642401833,6.154928427169487,8.0365,7.834500000000004,7.78998280021877,8.664112753207252,7.256981323725109,7.7549620546331255
