Date,Season,Chopra,Raiganj,Itahar,Kaliganj,Goalpokhor-i,Goalpokhar-ii,Islampur,Karandighi,Hemtabad,Chopra_Trend,Chopra_SMA,Chopra_EWMA,Chopra_DES,Chopra_TES,Chopra_ARIMA,Raiganj_Trend,Raiganj_SMA,Raiganj_EWMA,Raiganj_DES,Raiganj_TES,Raiganj_ARIMA,Itahar_Trend,Itahar_SMA,Itahar_EWMA,Itahar_DES,Itahar_TES,Itahar_ARIMA,Kaliganj_Trend,Kaliganj_SMA,Kaliganj_EWMA,Kaliganj_DES,Kaliganj_TES,Kaliganj_ARIMA,Goalpokhor-i_Trend,Goalpokhor-i_SMA,Goalpokhor-i_EWMA,Goalpokhor-i_DES,Goalpokhor-i_TES,Goalpokhor-i_ARIMA,Goalpokhar-ii_Trend,Goalpokhar-ii_SMA,Goalpokhar-ii_EWMA,Goalpokhar-ii_DES,Goalpokhar-ii_TES,Goalpokhar-ii_ARIMA,Islampur_Trend,Islampur_SMA,Islampur_EWMA,Islampur_DES,Islampur_TES,Islampur_ARIMA,Karandighi_Trend,Karandighi_SMA,Karandighi_EWMA,Karandighi_DES,Karandighi_TES,Karandighi_ARIMA,Hemtabad_Trend,Hemtabad_SMA,Hemtabad_EWMA,Hemtabad_DES,Hemtabad_TES,Hemtabad_ARIMA
1998-08-31,MONSOON,2.045,1.2812500000000002,1.8104166666666668,1.659166666666667,2.235,1.57,1.3725,2.1950000000000003,1.6985416666666668,3.169375,3.696250000000002,3.395530047488,3.368934131950682,1.9804127687313327,1.9984451613940912,2.2559375,2.4615625000000003,2.28308078464,2.2108701848985532,1.4579281070693044,1.5358889476994313,2.709479166666666,2.9063541666666657,2.6867284694186666,2.398905626115174,1.8660545848594254,1.9330081155743533,2.732291666666667,2.8189583333333337,2.6590176329386668,2.941291065453545,1.868076126957219,2.043182334972615,3.674583333333333,3.7137499999999983,3.452449431552,3.4998165355146043,2.037932668922499,2.3110203882097,2.254090909090909,2.2189318181818187,2.0744783907123914,2.0050552691686736,1.0172850522054129,0.9210575872450351,2.812500000000001,3.015625000000001,2.6951197639680005,2.6829365988771943,1.6411863492727574,1.3667031512393895,3.9515277777777778,4.26875,3.7451596074164706,3.6462068839044997,2.749763189882875,2.2636541388433153,2.5554687499999997,2.6246354166666666,2.5988618143146667,1.7210934442909653,1.90309869596631,1.809647688908508
1998-11-30,POMKH,2.39,1.645,2.17,2.29,3.53,2.09,2.22,3.631111111111112,2.04,3.18875,3.251250000000002,2.9933180284928,2.9017552835464695,3.515332755798664,3.5001490511906637,2.2534375000000004,2.3103125,2.027848470784,1.9328325887018047,1.7628760335416407,1.9548737486130425,2.764479166666667,2.7651041666666654,2.4800370816512,2.1043378445151144,2.2154852288305262,2.5341778126871897,2.7931250000000003,2.718125,2.5114105797632003,2.8500706680851815,2.6077235292101606,2.6774439472417093,3.5741666666666667,3.7137499999999988,3.4834696589311998,3.4934977050006704,3.4137895496706485,3.502808895236932,2.36625,2.2206818181818186,2.080687034427435,1.9408135908323523,2.085833131563307,2.2264425429697816,2.7662500000000003,2.856875000000001,2.5050718583808003,2.3308127143960915,2.6570887465492676,2.5618990121194716,4.015277777777778,3.976527777777778,3.6995402088943274,3.3974921255014148,3.8190036476688074,3.9596615386323513,2.54296875,2.58046875,2.3753170885888,1.7092033293720503,2.043913319809289,1.9796064445969408
1999-02-28,POMRB,3.285,2.23,2.9,3.0,3.236666666666667,2.82,3.01,4.51,2.5033333333333334,3.1424999999999996,3.0875000000000017,3.10999081709568,2.8431915534857257,3.4000775788472177,3.1739554747356338,2.23765625,2.2015625000000005,2.1087090824704,1.932246194704919,2.0857487173924576,2.0683402479987234,2.741302083333333,2.6538541666666653,2.6480222489907197,2.3788314141755826,2.8983548299984867,2.8305023002815384,2.7436458333333333,2.7464583333333334,2.7068463478579203,2.918021364326901,2.9340060842696616,2.698360565121995,3.4385416666666666,3.635416666666665,3.384748462025387,3.2967654948962113,3.4268536095905353,3.570260589759912,2.399375,2.2875000000000005,2.376412220656461,2.2147487830772263,2.5559990746751673,2.5693944117391334,2.7215625,2.768125000000001,2.70704311502848,2.499307635039129,3.298148849031253,3.157416555571065,4.138402777777778,3.9265277777777783,4.023724125336597,3.71099573038669,4.316308871229725,4.24028999218786,2.4577343750000002,2.5304687500000003,2.4265235864866135,1.827246318763403,2.7135209626359074,2.3414201574877374
1999-05-31,PREMON,5.44,4.065,4.62,4.41,5.05,3.3,4.455,6.08,3.98,2.9175000000000004,3.290000000000002,4.041994490257408,3.59563691008323,5.460939350317559,4.911349801585205,2.1706250000000002,2.3053125000000008,2.8912254494822403,2.671079160222258,3.187706499158456,3.010082074696718,2.6350000000000002,2.8751041666666657,3.436813349394432,3.7812199887705953,4.249768674900963,4.074696271128989,2.6191666666666666,2.8397916666666667,3.3881078087147527,3.3068787827984254,4.362076465340916,4.088320049546028,3.2563541666666667,3.5129166666666656,4.050849077215232,4.516866526714954,5.367635571686213,4.898938864070134,2.3362499999999997,2.4450000000000007,2.7458473323938763,2.6779538757039134,3.1658095612053985,3.0036082482158055,2.6656249999999995,2.7643750000000002,3.406225869017088,3.452108250111683,4.583092425981577,4.320323192334856,4.130138888888889,4.104027777777778,4.846234475201959,4.854895288750034,5.481519486752361,5.554692628757861,2.310416666666667,2.55546875,3.047914151891968,2.327556040124164,4.2115835351721955,3.976431809773626
1999-08-31,MONSOON,0.865,0.74,0.74,0.89,1.64,1.205,1.03,2.47,0.9166666666666666,2.914375,2.995000000000002,2.771196694154445,2.710276382042859,1.7554965885733356,1.5910025111161712,2.20125,2.170000000000001,2.030735269689344,2.0717651294782566,1.420880636201014,1.4743553180537803,2.6825,2.607499999999999,2.358088009636659,2.440173439111222,1.9512557039936553,2.362233021032372,2.5875,2.6475,2.3888646852288513,2.8601556788431806,1.830094950415049,2.096088208269239,3.148541666666667,3.364166666666666,3.0865094463291394,2.9585903140517824,2.019629030365188,1.647124114957657,2.30375,2.3537500000000007,2.1295083994363257,2.18997416773981,1.0702522928752953,1.3385976130246608,2.669375,2.67875,2.4557355214102525,2.4461203255952286,1.4695915987220298,1.2626757624569034,4.0240625,4.172777777777777,3.895740685121175,3.930618648581269,2.6907043367322663,2.5620468095202775,2.2766666666666664,2.36,2.1954151578018473,2.031997488957133,1.732746331074965,1.5997864557407304
1999-11-30,POMKH,1.77,1.65,2.39,2.063333333333333,2.6675,1.95,2.115,3.29,1.643333333333333,2.8249999999999997,2.8400000000000016,2.370718016492667,2.2745451823897436,2.685859579516139,2.374530974617742,2.135625,2.171250000000001,1.8784411618136065,1.881475816484706,1.5711884662408162,1.4964391280754819,2.5295833333333335,2.662499999999999,2.3708528057819955,2.351887007267259,1.9370345982573105,1.5552958849260774,2.54125,2.5908333333333333,2.258652144470644,2.694238818063338,2.5157818895350665,2.1835910495391273,3.1927604166666663,3.148541666666666,2.9189056677974836,2.5874183736526843,3.246900345844695,3.4797258603224948,2.21,2.3187500000000005,2.0577050396617955,2.069509796692603,2.118289924496217,2.0239312655330917,2.606875,2.6525,2.3194413128461515,2.202492494257743,2.4085488854786696,2.411657042175019,3.6318750000000004,4.087499999999999,3.653444411072705,3.5714078016400013,3.9022144468542024,4.303393916575164,2.1654166666666668,2.2608333333333333,1.9745824280144417,1.9318743350111327,1.6546419120644413,1.6114441951033884
2000-02-29,POMRB,3.88,2.47,3.06,2.973333333333333,3.236666666666667,2.7,3.145,4.0025,2.6299999999999994,2.8356249999999994,2.9887500000000014,2.9744308098956003,2.654257889166004,2.959741102767001,2.6126134375369894,2.05,2.231250000000001,2.115064697088164,2.034051665029031,2.000113552844344,2.369554224394112,2.51375,2.7024999999999992,2.6465116834691975,2.7139914877607825,2.7767574827392676,3.4502943328613496,2.6316666666666664,2.5841666666666665,2.5445246200157197,2.743709217299698,2.8273567208827193,2.6666916442920074,3.3271354166666667,3.148541666666666,3.046010067345157,2.8050399457340087,2.968425800098097,3.188810553603159,2.176875,2.2887500000000003,2.3146230237970773,2.288131960970715,2.5803893027355636,2.6224294262959917,2.6212500000000003,2.68625,2.6496647877076906,2.567529998556842,3.059296113594414,3.031175347759379,3.234375,3.960624999999999,3.7930666466436236,3.6649279359684557,4.330327819112532,4.136416273754972,2.1174999999999997,2.2924999999999995,2.2367494568086648,2.086672265990492,2.3216021253942607,1.9857877130230503
2000-05-31,PREMON,4.13,3.3,3.236666666666667,4.066666666666666,5.4037500000000005,2.67,3.82,3.45,2.9633333333333334,3.1512499999999997,2.661250000000001,3.43665848593736,3.1162071538027925,5.2665438070265695,4.700581234128345,2.145625,2.040000000000001,2.5890388182528983,2.506015118791331,3.282223169229237,3.4141269789004003,2.654583333333333,2.3566666666666656,2.8825736767481853,3.107465095662469,4.21678485498378,3.956798180235935,2.829583333333333,2.498333333333333,3.1533814386760985,3.044515646777865,4.255422505224825,4.132331896201814,3.417291666666667,3.236979166666666,3.989106040407094,4.7235655666890075,4.896079930866241,5.488445007970824,2.24,2.1312500000000005,2.4567738142782467,2.469880335843242,3.1832104390872344,3.065594467202497,2.7822916666666666,2.5275,3.1177988726246144,3.247105553683723,4.400782595757472,4.311117694783794,3.076041666666667,3.303124999999999,3.655839987986174,3.4949270682611413,5.402049996689298,5.33169299741827,2.2693749999999997,2.0383333333333327,2.527383007418532,2.3201874581282973,4.005313168880398,3.7678233877455076
2000-08-31,MONSOON,2.26,0.82,1.9966666666666668,1.9566666666666668,2.36125,1.57,1.78,1.92,1.5499999999999998,3.270625,3.0100000000000007,2.965995091562416,2.87265141091832,1.033098185558675,0.7790739590683176,2.2600000000000002,2.060000000000001,1.881423290951739,1.982558156352688,1.2071545119361766,1.070296691865035,2.70125,2.670833333333332,2.528210872715578,2.618592132436803,1.4933416257488195,1.3069698490879296,2.9895833333333335,2.7649999999999997,2.674695529872326,2.845281889967446,1.7012216982089703,1.6068602077648748,3.417291666666667,3.417291666666666,3.3379636242442565,3.7452459191350447,1.6444542043044006,1.9736228095055164,2.2725,2.2225000000000006,2.102064288566948,2.1597734457462865,1.052396221618768,1.1429348337756995,2.8902083333333333,2.715,2.5826793235747685,2.6986824945149728,1.1523945635579351,0.9958510393452052,2.9257291666666667,3.165624999999999,2.9615039927917044,2.667104700671537,1.785769814629258,1.3562964576424417,2.3833333333333333,2.196666666666666,2.136429804451119,2.1797292950380878,1.2363621204366004,0.9330569425343258
2000-11-30,POMKH,2.9,2.335,2.26,2.58,2.6675,2.09,2.6533333333333338,2.5733333333333337,2.225,3.1731249999999998,3.292500000000001,2.9395970549374493,2.8741342883121086,2.3918405164883705,1.917318314344203,2.371875,2.2312500000000006,2.0628539745710435,2.081995783089223,1.4754619978482153,1.4182021188216978,2.935833333333333,2.638333333333332,2.4209265236293467,2.3883909867842754,2.0186676752646244,2.8566655147166253,3.1235416666666667,2.8941666666666666,2.636817317923396,2.793356362456803,2.465721497697639,2.6220713834894354,3.4172916666666664,3.4172916666666655,3.0697781745465536,3.1439637098106687,2.9729861225773933,3.0988730241409415,2.445,2.2575000000000007,2.0972385731401686,2.1055694133844662,2.120461497189651,2.1076552873294583,2.9762500000000003,2.8495833333333334,2.6109409274781945,2.684940295270625,2.271215159683286,2.4127602405327364,2.956666666666667,2.9864583333333323,2.806235729008356,2.3974409340665175,3.045641112013061,3.2764828862498687,2.684166666666666,2.3420833333333326,2.171857882670672,2.2099187696157636,1.562685386385364,1.5221300658324757
2001-02-28,POMRB,3.705,2.7,3.563333333333333,3.736666666666667,3.236666666666667,2.82,3.47,3.516666666666667,2.9599999999999995,3.10125,3.248750000000001,3.2457582329624697,3.163792586946088,3.5883243819497546,3.1977649030437827,2.444375,2.2887500000000007,2.3177123847426264,2.3152053564382387,2.261684526001716,2.479382010162243,2.961666666666666,2.764166666666665,2.877889247510941,3.0339240462322117,2.791793506816996,2.6688275179564496,3.1108333333333333,3.085,3.0767570574207044,3.0084741462617233,2.816622515114277,2.9747339103417776,3.4172916666666664,3.417291666666666,3.136533571394599,3.118918647737746,3.1688737472692696,2.90833311685773,2.51125,2.2875000000000005,2.386343143884101,2.373789711337251,2.5900741237896447,2.6969555839727226,2.9537500000000003,2.9308333333333336,2.9545645564869165,3.102033280796924,3.081398486991829,3.4095915143106295,2.9737500000000003,2.8649999999999993,3.09040810407168,2.7209867274399375,3.550539837397906,3.853846972966136,2.912916666666667,2.4245833333333326,2.487114729602403,2.4219496917307524,2.4707960267600453,2.280545995145403
2001-05-31,PREMON,3.525,3.965,4.609999999999999,4.375,5.4037500000000005,3.93,4.183333333333334,4.183333333333334,5.04,3.0462499999999997,3.097500000000001,3.3574549397774818,3.356191739115203,5.02503273325066,4.38158910913955,2.319375,2.455000000000001,2.976627430845576,3.0338740356732785,3.616695355096767,3.41967457890177,2.6991666666666667,3.107499999999998,3.5707335485065643,4.249305391837063,4.385479097472513,4.504907285197412,3.004166666666667,3.1620833333333334,3.5960542344524224,3.362525491914526,4.301322640392508,4.463273008798502,3.408854166666667,3.417291666666666,4.0434201428367595,4.785954222305965,5.2028930154466515,5.4477021026052475,2.385,2.6025000000000005,3.0038058863304604,3.1083388911776764,3.1992660250119176,2.9581398132085184,2.8354166666666667,3.021666666666667,3.4460720672254834,3.8199770489083025,4.420936385055819,4.49696397425934,2.889583333333334,3.048333333333333,3.527578195776342,3.3870014242567104,4.491272505322293,4.590434896238177,2.833125,2.943749999999999,3.5082688377614417,3.1742330569550106,4.219233861257195,3.7943403702309464
2001-08-31,MONSOON,2.29,0.735,0.8300000000000001,1.5466666666666669,2.36125,0.84,1.2366666666666666,1.3233333333333333,1.3033333333333332,3.018125,3.105000000000001,2.930472963866489,3.0746815772175515,1.5257705260144276,1.3874181671331125,2.18125,2.4337500000000007,2.0799764585073452,2.402130046791186,1.7698802231441624,1.423308405752023,2.4379166666666663,2.8158333333333316,2.4744401291039386,2.768244747198286,2.041113725522146,1.8391886332914131,2.85375,3.0595833333333333,2.7762992073381203,3.041181596702967,1.7707411814195895,1.867360077859507,3.455833333333333,3.417291666666666,3.3705520857020557,3.6726480789625167,2.018834573135813,2.007845714967484,2.3200000000000003,2.4200000000000004,2.138283531798276,2.4061376007917423,1.137933098401681,1.5566819711433235,2.753333333333334,2.8858333333333337,2.5623099070019566,2.8115010302823085,1.3828710062523393,1.3605225470780469,2.8495833333333334,2.8991666666666664,2.6458802507991384,2.503532406752607,1.612119764274435,1.8940377495438327,2.7358333333333333,2.882083333333332,2.626294635990198,2.9116271493738286,2.1171274114045358,1.9402298795786508
2001-11-30,POMKH,2.43,1.42,1.3266666666666669,2.1366666666666667,2.6,1.81,2.25,2.4966666666666666,1.8333333333333333,3.1589583333333335,2.9875000000000007,2.7302837783198934,2.8623361092756565,2.5429222008657604,2.2853197364525606,2.1731249999999998,2.205000000000001,1.8159858751044071,2.0752104784550434,1.8688836074105386,2.158732246991947,2.2395833333333335,2.5824999999999982,2.01533074412903,1.9328578863586248,2.0269372985527605,1.8266529895357788,2.6881250000000003,2.94875,2.5204461910695386,2.861179121116707,2.50714516986097,2.4300821719859487,3.55765625,3.4004166666666658,3.0623312514212335,2.985819150530852,2.811633316411758,2.3543179749663654,2.18,2.3500000000000005,2.0069701190789657,2.175851420294067,2.164826807758525,1.913560283655665,2.68375,2.785,2.437385944201174,2.5065706781092407,2.3633163598249842,2.1925777273113254,2.7704166666666667,2.8799999999999994,2.5861948171461497,2.3828396173442106,2.673156194090219,2.5595172964541337,2.524583333333333,2.784166666666666,2.309110114927452,2.763979084826438,2.039841210038682,2.160687009790573
2002-02-28,POMRB,3.95,2.51,2.4066666666666667,2.9766666666666666,3.68,2.58,3.216666666666667,3.273333333333333,2.5733333333333337,3.170416666666667,3.0487500000000005,3.218170266991936,3.212917507857315,3.477166353444406,3.2537662162518903,2.1931249999999998,2.1575000000000006,2.093591525062644,2.197230766528426,2.1386484574824762,2.4727653049834215,2.26125,2.2933333333333317,2.1718651131440847,1.9898805764825505,2.503757927293306,2.8142890072322553,2.5954166666666674,2.75875,2.70293438130839,2.87997829951428,2.8274372363579046,2.9504590529360204,3.56640625,3.511249999999999,3.3093987508527403,3.290577574171049,3.2091143324021347,3.269628009246811,2.10625,2.2900000000000005,2.2361820714473795,2.3016812538808855,2.618220484342535,2.585673030586691,2.6033333333333335,2.7216666666666667,2.7490982331873712,2.7785245950917252,3.093250098059863,3.12755780430125,2.7133333333333334,2.819166666666666,2.861050223621023,2.713850487198387,3.3189801158840533,3.5420268036653813,2.353333333333333,2.6874999999999996,2.4147994022898045,2.7924475787272485,2.636922009269193,2.6159050535639707
2002-05-31,PREMON,4.406666666666667,4.09,4.18,3.8100000000000014,5.775,3.05,3.88,3.793333333333333,3.7366666666666655,3.0580208333333334,3.2691666666666674,3.6935688268618287,3.699969993178109,4.433851219013846,3.8774584406281782,2.2175000000000002,2.1887500000000006,2.8921549150375867,2.9424092111981484,3.401448393186577,3.203462172950415,2.392708333333333,2.1858333333333317,2.9751190678864505,3.247711392887694,3.824101225245623,3.859062364761022,2.5656250000000003,2.6175000000000006,3.145760628785035,3.0898900961268767,4.258975090285896,4.074077239042904,3.5100000000000002,3.604062499999999,4.295639250511644,5.186291758042013,5.389817713190395,5.476919889003984,2.1425,2.0700000000000003,2.5617092428684276,2.618235602765728,3.2134095399525653,3.191771742606214,2.5245833333333336,2.645833333333333,3.2014589399124227,3.3661052758852277,4.3156836195770945,4.15747471447607,2.6666666666666665,2.721666666666666,3.233963467505947,3.283099326292327,4.220340123284409,3.491106079414323,2.379583333333333,2.3616666666666664,2.943546308040549,3.106068798901761,4.187465553898258,4.027065729724746
