Date,Season,Viralimalai,Thirumayam,Aranthangi,Annavasal,Gandarvakkottai,Kulathur,Pudukkottai,Ponnamaravathi,Tiruvarankulam,Kunnandarkovil,Arimalam,Manamelkudi,Avudayarkoil,Karambakkudi,Viralimalai_Trend,Viralimalai_SMA,Viralimalai_EWMA,Viralimalai_TES,Viralimalai_ARIMA,Thirumayam_Trend,Thirumayam_SMA,Thirumayam_EWMA,Thirumayam_DES,Thirumayam_TES,Thirumayam_ARIMA,Aranthangi_Trend,Aranthangi_SMA,Aranthangi_EWMA,Aranthangi_DES,Aranthangi_TES,Aranthangi_ARIMA,Annavasal_Trend,Annavasal_SMA,Annavasal_EWMA,Annavasal_DES,Annavasal_TES,Annavasal_ARIMA,Gandarvakkottai_Trend,Gandarvakkottai_SMA,Gandarvakkottai_EWMA,Gandarvakkottai_DES,Gandarvakkottai_TES,Gandarvakkottai_ARIMA,Kulathur_Trend,Kulathur_SMA,Kulathur_EWMA,Kulathur_DES,Kulathur_TES,Kulathur_ARIMA,Pudukkottai_Trend,Pudukkottai_SMA,Pudukkottai_EWMA,Pudukkottai_DES,Pudukkottai_TES,Pudukkottai_ARIMA,Ponnamaravathi_Trend,Ponnamaravathi_SMA,Ponnamaravathi_EWMA,Ponnamaravathi_DES,Ponnamaravathi_TES,Ponnamaravathi_ARIMA,Tiruvarankulam_Trend,Tiruvarankulam_SMA,Tiruvarankulam_EWMA,Tiruvarankulam_DES,Tiruvarankulam_TES,Tiruvarankulam_ARIMA,Kunnandarkovil_Trend,Kunnandarkovil_SMA,Kunnandarkovil_EWMA,Kunnandarkovil_DES,Kunnandarkovil_TES,Kunnandarkovil_ARIMA,Arimalam_Trend,Arimalam_SMA,Arimalam_EWMA,Arimalam_DES,Arimalam_TES,Arimalam_ARIMA,Manamelkudi_Trend,Manamelkudi_SMA,Manamelkudi_EWMA,Manamelkudi_DES,Manamelkudi_TES,Manamelkudi_ARIMA,Avudayarkoil_Trend,Avudayarkoil_SMA,Avudayarkoil_EWMA,Avudayarkoil_DES,Avudayarkoil_TES,Avudayarkoil_ARIMA,Karambakkudi_Trend,Karambakkudi_SMA,Karambakkudi_EWMA,Karambakkudi_TES,Karambakkudi_ARIMA
1998-08-31,MONSOON,6.9537499999999985,6.2733333333333325,5.543333333333332,6.715,5.27,1.06,2.44,4.49,6.18,6.585,3.13,1.6266666666666667,3.18,6.58,4.405,4.6890625,5.480245369087999,6.175288009954166,5.333983209707533,8.245208333333332,8.302499999999998,8.290585881941333,9.307456283975144,9.412278191387728,10.372513893744639,4.2664583333333335,3.8952083333333345,4.527599592789333,4.012941187992111,4.976004422236643,4.288486703316586,5.300625,4.941250000000002,5.436141528064001,4.767639478066476,4.4561401218076435,6.725153490513961,4.173333333333333,3.7308333333333303,5.13412378112,4.249336145987913,5.382486840030641,5.834672074778837,2.0575,3.0925000000000002,3.02159484928,2.8332549741510324,5.611331637579813,5.18980883278682,2.285416666666667,3.1141666666666676,3.513472975872,3.0084504608131564,5.942449741396469,4.903520556668604,4.229117647058823,4.638676470588234,4.482562021556706,4.305266005108838,5.321382436499105,4.262628376754522,4.8187500000000005,5.328333333333333,6.185709487103999,5.202162144488728,8.975519320310434,9.137690959809111,5.056176470588236,6.565243566176468,6.366983894309647,7.338295665138536,8.839255364189013,5.488663920035285,3.02875,2.12,2.870486342656,1.8875489893847484,3.2603601980125703,4.445071353326829,1.4866666666666666,1.3824999999999998,1.5676145220266666,1.943270198194756,1.983864251576394,2.29896863848002,2.7275000000000005,3.0350000000000006,3.181175526912,3.134167216191075,4.157294184192468,3.4503509542536084,5.60625,7.5675,7.430955271167999,9.78775760070195,8.933164564615703
1998-11-30,POMKH,4.01,9.006666666666666,4.5600000000000005,6.04,3.5466666666666664,2.83,0.6433333333333333,4.95,2.92,4.37,0.88,1.3566666666666665,2.29,2.54,4.188437499999999,4.6615625,4.8921472214528,4.019412147531099,3.8974209028101354,8.472083333333334,8.100416666666666,8.577018195831466,9.314622062933148,10.384679555763679,6.697656455476217,4.348020833333333,4.319583333333335,4.5405597556736,4.155649047375141,3.031204544796106,2.848692475941592,5.105625,5.465000000000002,5.6776849168384,4.741491276785001,4.364916827865869,6.124554227695307,4.015833333333333,4.199166666666664,4.499140935338666,3.925582911169025,0.7102014790175901,3.1106354788537613,1.68375,2.22,2.944956909568,2.650358162564814,2.31988582338081,2.4322456212318793,1.9537499999999999,2.3500000000000005,2.3654171188565334,2.1237732322300507,2.4031520970105165,1.020411206882956,4.1025,4.420735294117646,4.669537212934024,4.493254802043776,4.631725064657926,4.736689982971651,4.868333333333333,4.821666666666667,4.879425692262399,4.250416014518437,5.613062195374734,6.082499022458224,4.6875,5.526102941176468,5.568190336585788,6.8446067294181105,6.899283926653209,7.3510901734616,4.196249999999999,2.18,2.0742918055936,1.5166815337429895,0.5580617356144244,1.3456370143767904,1.5670833333333334,1.4774999999999998,1.4832353798826665,1.6117380707903133,1.0439957886152902,0.8984247567799637,2.565,2.7825000000000006,2.8247053161471998,2.957416789767555,2.862056711690497,3.552545155980731,4.875,5.855,5.474573162700799,7.289980626250257,6.634307273657334
1999-02-28,POMRB,1.74,6.123333333333334,2.9975,2.885,1.3233333333333337,0.24,0.7366666666666667,2.8,2.8833333333333333,3.395,8.28,1.24,1.66,3.01,4.27296875,4.148437499999999,3.63128833287168,3.748158515531733,3.5888656032946007,9.305416666666666,8.39,7.595544250832213,8.973375019665365,7.1079120223202175,6.514180733217121,4.613229166666667,4.213333333333335,3.9233358534041605,3.796655245984889,3.542901630992082,3.2136421414762655,4.898125,5.136250000000001,4.56061095010304,4.342449354614631,2.089066963198369,5.35794251894192,3.83,4.147499999999997,3.228817894536533,3.0032930187195053,-0.9498279395952505,1.6926107987752772,1.88625,1.8950000000000002,1.8629741457408,1.7703446226577995,1.5732455586006286,0.15613241405931433,1.8397916666666667,2.2208333333333337,1.7139169379805865,1.5644807252294954,-1.0392961858556224,0.16763968340807656,4.1000000000000005,4.0375,3.9217223277604143,3.7494861575552525,3.488105812919901,4.0770676772733845,5.295416666666667,4.815833333333334,4.080988748690773,3.513412864403382,3.5135993054568226,4.0237605152440405,4.903124999999999,4.586249999999997,4.698914201951473,6.253796961626487,4.866688522775486,5.5935182269887065,4.612499999999999,3.8775,4.55657508335616,2.3676381315377375,2.2185629826901443,2.9643788065689396,1.6991666666666667,1.4958333333333331,1.3859412279296,1.2812396928497587,1.2435773114540698,1.027623274039305,3.1168750000000003,2.6725000000000008,2.35882318968832,2.697002501355764,2.244825086504798,2.165609305783298,4.390000000000001,5.3575,4.48874389762048,5.139946616718313,2.568430538686829
1999-05-31,PREMON,4.21,12.813333333333333,4.83,4.66,5.3966666666666665,1.76,2.9266666666666663,4.43,7.7,4.805,5.77,2.33,2.7,5.44,4.3225,4.228437499999999,3.862772999723008,4.393185679253172,2.5736788474301617,9.912083333333332,8.554166666666667,9.682659883832661,9.478144356868285,10.625380488908574,9.721547124544276,4.58375,4.482708333333334,4.286001512042496,4.059553690006784,4.999152371937466,4.807972065662909,4.428125,5.075000000000001,4.600366570061825,4.212161473118443,4.94031187763289,5.356964780497049,3.803333333333333,3.8841666666666645,4.095957403388587,3.5155633276846947,6.6196548091464305,4.583341603689319,2.21375,1.4725000000000004,1.82178448744448,1.64208135519003,2.7039127787773722,1.5897637482761744,2.1141666666666667,1.6866666666666668,2.1990168294550183,1.8207130680151054,3.4390999470123216,2.373002162992279,4.1137500000000005,4.1674999999999995,4.1250333966562485,3.9540146132245484,4.460612690065109,3.804778409162071,6.009166666666666,4.920833333333333,5.528593249214463,4.5339458719623815,6.987247380544863,7.760091119925532,5.152187499999999,4.788749999999997,4.741348521170884,6.039922104720203,5.204851242724005,3.9172126441317854,4.875,4.515000000000001,5.0419450500136955,2.797369164518328,7.392814012827917,8.656991538102272,1.7820833333333332,1.6383333333333332,1.76356473675776,2.3990103074846116,1.8389891855731992,2.1111923433688196,3.7975000000000003,2.457500000000001,2.4952939138129917,2.661191814220705,2.996057383341018,2.8511053894207183,4.725,4.3925,4.869246338572288,8.131463316515127,7.511480499878893
1999-08-31,MONSOON,7.31,12.283333333333333,6.5875,5.3,4.836666666666667,4.37,3.665,3.95,9.176666666666668,7.5,3.91,2.1133333333333333,8.455,6.56,4.322500000000001,4.317499999999999,5.2416637998338045,5.766256547284598,6.676512464266873,9.685333333333332,10.056666666666667,10.722929263632931,9.860528564300617,9.17768094979458,9.250189988980978,4.4975000000000005,4.743750000000001,5.206600907225498,4.889512673781748,5.570095462855682,5.491458648978874,4.043125,4.721250000000001,4.880219942037095,4.183148334748622,4.438554631267582,2.9206304066880104,3.95375,3.775833333333331,4.392241108699819,3.838038806683355,3.807451537782748,4.102901412781545,2.365,2.3000000000000003,2.841070692466688,2.3389747556832523,3.095871233057543,1.8730231360841023,2.413333333333333,1.992916666666667,2.785410097673011,2.216777606276616,2.7307121274436836,0.8583219024338433,4.4575000000000005,4.032499999999999,4.055020037993749,3.886715150088689,5.008760461051125,4.00692708263764,6.630833333333333,5.67,6.987822616195345,6.062025108587715,7.537989109779828,8.14386363648829,5.3934375,5.0174999999999965,5.84480911270253,6.380593567204711,7.261741333562078,6.142028486503294,4.3625,4.710000000000001,4.589167030008218,2.9191590707058452,6.461552327731343,5.934287760899677,1.8866666666666667,1.7599999999999998,1.9034721753879893,2.6083287696231565,2.163401904314774,2.350354458909978,3.93125,3.776250000000001,4.879176348287795,3.664800645635472,3.5566076702721396,2.788172612636808,5.348749999999999,4.387499999999999,5.545547803143373,8.447782277934387,4.505578260275163
1999-11-30,POMKH,4.05,7.849999999999999,3.28,3.695,3.766666666666667,2.14,1.6133333333333335,5.6,5.633333333333334,5.4475,2.2,1.5333333333333334,2.46,5.24,4.35125,4.327499999999999,4.764998279900283,3.835215250486449,4.1974448892958325,9.534749999999999,9.7675,9.573757558179757,9.66416778997204,10.981353198305749,9.485784936762002,4.80875,4.423750000000002,4.435960544335299,4.56339121355019,3.9622430897689993,3.991880893386658,4.02,4.135000000000002,4.406131965222257,3.9696228719659192,4.1269639623989285,4.377960391573964,3.951666666666667,3.830833333333331,4.142011331886558,3.797372921174807,0.3694502626888587,1.2855445717829355,2.6275000000000004,2.1275000000000004,2.5606424154800127,2.141769098846959,2.1236472184576107,2.435912608241724,2.7904166666666668,2.235416666666667,2.31657939193714,1.8990811428797045,1.912373445032087,1.9584601116691551,4.654999999999999,4.194999999999999,4.673012022796249,4.50900556256506,4.216335842818086,4.32351888063989,6.847916666666667,6.348333333333333,6.446026903050541,6.219802458917226,4.960387774147289,5.73617708192049,5.39875,5.286874999999996,5.685885467621517,6.266702043881762,6.022037356007252,5.964101760348652,3.37,5.040000000000001,3.633500218004931,2.764902211990295,2.085309024836188,0.9241918935569127,1.8495833333333331,1.8041666666666665,1.755416638566127,1.8954149774722764,1.3330452618854032,1.3546432616085808,4.023750000000001,3.8187500000000014,3.911505808972677,3.4542000444410945,3.8758146802832742,4.127060975985403,5.84625,5.0625,5.423328681886024,5.720501325425429,2.7077799833426113
2000-02-29,POMRB,1.7,5.4659999999999975,3.5875,2.15,2.3066666666666658,2.14,2.16,4.9,5.1433333333333335,4.2475,2.86,1.9,2.56,5.3,4.221875,4.317499999999999,3.5389989679401697,3.432042318806632,1.810243202946824,9.908416666666666,9.603166666666667,7.930654534907853,9.203173533191878,7.471183782781255,5.9617592001671875,5.080937499999999,4.571250000000002,4.09657632660118,4.334467823737419,3.3078164741925407,3.4408461070339094,4.1431249999999995,3.9512500000000013,3.503679179133354,3.598975280763545,1.3568713101438623,4.635818926850213,4.022916666666667,4.0766666666666636,3.4078734657986014,3.3053459187607013,-1.0780312663519767,1.4429258916565564,2.3325,2.6025000000000005,2.3923854492880077,2.013641521586922,1.180431554238437,0.25384537192723666,3.088645833333333,2.5912500000000005,2.253947635162284,1.845957769419359,0.5301368173533157,0.42722317363719986,4.725,4.72,4.76380721367775,4.605857746582526,3.554236812207318,3.9070673609033344,6.903333333333334,6.913333333333333,5.9249494751636576,6.1288160840768935,3.8139687926896455,4.375689808410274,5.0687500000000005,5.499999999999996,5.110531280572911,5.943791117536821,4.538624584248359,5.241266774057955,3.1825,3.685000000000001,3.3241001308029583,2.730484044339613,3.602525284438566,5.795972884309465,1.69375,1.9691666666666663,1.8132499831396762,1.866688037334654,1.4925548755198021,1.274359448670161,3.3681250000000005,4.043750000000001,3.370903485383606,3.2913435090258694,3.0267462486952805,2.815951614483742,6.4087499999999995,5.635,5.373997209131614,4.322196456385919,3.2419639667883198
2000-05-31,PREMON,4.48,12.266000000000002,6.73,5.21,4.3966666666666665,1.96,4.52,3.91,7.176666666666668,3.995,3.25,1.3733333333333333,2.54,7.13,4.2325,4.384999999999999,3.915399380764102,4.394161375735289,3.8786682991139423,10.3735,9.466333333333335,9.664792720944714,9.61533271005757,10.852790917429665,10.210867068122665,5.284062499999999,5.046250000000002,5.149945795960708,5.138944556416224,5.125775870315683,4.007630246825707,4.350625,4.088750000000001,4.186207507480012,3.649940367334676,4.136000807349959,4.181775986541464,4.504166666666666,3.826666666666663,3.803390746145827,3.548737038384383,6.097411484000034,4.371793754457855,2.0387500000000003,2.6525000000000003,2.2194312695728047,1.8776825639243766,3.223909752494957,1.9642485638469307,3.312291666666667,2.989583333333334,3.1603685810973703,2.5103687308841014,4.041942074594812,3.7024071048606686,4.7787500000000005,4.59,4.422284328206651,4.26868810335702,5.445984311366021,4.8905020479475905,7.322916666666667,6.7825,6.425636351764862,6.698128274621373,7.868036099968087,8.311164659507886,4.705312499999999,5.297499999999996,4.664318768343747,5.631082004586121,5.208464679095998,5.683258395751856,3.3087500000000003,3.0550000000000006,3.294460078481775,2.767558195887649,4.072706147462561,3.3501486531543714,1.6404166666666666,1.7299999999999995,1.6372833232171389,1.3679756621208983,2.234523446444074,2.4553093411979563,2.8162499999999997,4.003750000000001,3.0385420912301635,3.1484827374572983,3.8104227082274322,3.5937042008651447,7.0125,6.057499999999999,6.076398325478969,7.376127861639836,5.004568701626058
2000-08-31,MONSOON,6.005,15.82,6.8649999999999975,5.735,6.406666666666666,1.81,4.4575000000000005,5.03,10.143333333333333,5.67,4.93,1.8233333333333333,3.37,9.37,4.529166666666667,4.058749999999999,4.751239628458461,6.070455142391551,6.987883589953608,10.443875,10.350500000000002,12.12687563256683,10.408160091697402,9.30195871707607,9.79837619557645,5.50125,5.115625000000001,5.835967477576424,5.924210168499546,6.543924094234241,6.686734787868399,4.566875,4.197500000000001,4.8057245044880075,3.768207979950773,4.14133543169052,4.820435176110275,5.0616666666666665,4.219166666666663,4.844701114354163,4.465802816720422,4.048143685007041,3.794769473111292,2.0012499999999998,2.0125,2.055658761743683,1.745287306390494,3.4884715923624325,1.7710087224927618,3.4068750000000003,3.187708333333334,3.6792211486584225,2.963148431133825,4.356767647172339,4.610361059813859,4.435,4.86,4.6653705969239905,4.515298956124387,5.313754562935847,4.313914850241357,7.482083333333333,7.024166666666666,7.91271514439225,8.248866424970561,8.342731731191828,8.291015473546706,4.464062500000001,4.839999999999996,5.0665912610062485,5.695620007580645,7.036771497184578,5.622500613806423,2.9625,3.3100000000000005,3.948676047089065,3.0865841809880625,3.694616764998701,3.242217390578875,1.5258333333333334,1.6574999999999998,1.7117033272636166,1.6497344143123942,2.0767870693936477,2.1057520655267266,2.7687500000000003,2.7325000000000013,3.171125254738098,3.1747123828005726,4.1032496065552655,4.416873576705916,7.317499999999999,6.759999999999999,7.393838995287381,7.986139852260819,5.914001759023567
2000-11-30,POMKH,5.44,8.033999999999999,4.6275,4.92,6.046666666666668,2.35,2.61,4.95,8.023333333333332,4.37,2.19,1.3966666666666667,3.13,7.26,4.835520833333334,4.406249999999999,5.026743777075077,3.3326215880494168,3.3239528193460357,9.49925,10.396500000000001,10.489725379540097,10.17051903948517,11.559882765609082,10.252602085430746,5.544166666666666,5.4525000000000015,5.352580486545855,5.8609227297258535,4.375597969844364,5.267535834944672,4.65125,4.50375,4.851434702692805,3.7818239559718414,3.9819895284715443,4.9541609177713894,5.508958333333334,4.789166666666663,5.325487335279165,5.197825192223612,1.8429011588188429,3.5897472606781604,2.231875,2.065,2.17339525704621,1.8210723283558343,1.3407636442099498,1.835978185422315,3.4353125,3.4368750000000006,3.2515326891950536,2.7364152332745793,2.6711137427835387,2.9387473914969995,4.3025,4.6975,4.779222358154394,4.633640059224315,4.871606635875553,5.212875421758534,7.514999999999999,7.621666666666666,7.956962419968683,8.854538203703708,5.6193080351758855,5.941202979524606,4.5600000000000005,4.570624999999996,4.7879547566037495,5.499660382400858,5.346137100758523,5.693042800007957,2.6187499999999995,3.3075,3.245205628253439,2.9470763718107977,1.9365553061262937,2.5900876539263527,1.4695833333333332,1.623333333333333,1.5856886630248366,1.3938052688005291,1.1739101629871163,1.0237057112186134,2.5762500000000004,2.9000000000000012,3.1546751528428585,3.154829714726358,2.875067515531687,2.949998251981303,7.335,7.264999999999999,7.340303397172429,5.716994561362135,5.320663517011244
2001-02-28,POMRB,2.6833333333333336,5.8450000000000015,3.9775,2.655,4.486666666666667,1.63,1.92,2.8,4.026666666666666,3.395,0.1,1.12,1.51,5.72,5.2058333333333335,4.652083333333333,4.08937959957838,3.4856634480822217,2.5308799782718916,7.63275,10.49125,8.631835227724059,9.696535212802164,7.997194199602745,5.869943080699308,5.5285416666666665,5.550000000000002,4.802548291927513,5.522459686732524,4.229654262552768,3.8774100462840595,4.738124999999999,4.630000000000001,3.972860821615683,3.522804256655926,1.8242304621491074,4.192623630630334,6.099583333333333,5.334166666666664,4.989959067834166,5.300547042619184,0.9274150386038791,3.0590443056258985,3.0056249999999998,1.9375,1.956037154227726,1.6592713412698072,0.7928329993797512,1.2184000486325932,3.5053125000000005,3.3768750000000005,2.7189196135170324,2.3786723789291315,2.1562923280106094,2.434111318895723,4.51,4.172499999999999,3.987533414892636,3.845109696709703,3.6195689537174323,4.331157736792751,8.137083333333333,7.3424999999999985,6.384844118647877,7.871005210183555,4.89023288146135,5.207550809430423,4.9087499999999995,4.357499999999996,4.23077285396225,5.1526175120909325,3.749895582709514,4.848471760085221,2.47625,2.6175,1.9871233769520633,2.477708865774945,3.549702021649046,2.79754027859956,1.5237500000000002,1.4283333333333332,1.3994131978149018,1.0526331548934067,1.3414312615542592,1.2571369300123356,2.51375,2.637500000000001,2.496805091705715,2.8500083459226206,2.4850651927979346,2.288443564050337,7.2162500000000005,7.369999999999998,6.692182038303457,4.717493084496085,4.8534668343831795
2001-05-31,PREMON,5.9475,4.33,6.683333333333333,5.38,5.795,4.315,4.987500000000002,4.95,8.556666666666667,5.615,3.26,1.7033333333333334,2.05,6.85,5.363645833333333,5.018958333333333,4.832627759747028,5.03138270438169,4.692834915183719,6.570000000000001,8.507249999999999,6.911101136634436,9.094846658612889,11.359231540645522,10.729656050520918,5.576249999999999,5.538333333333335,5.554862308489842,6.047363734657376,6.103824087919252,5.722930404351079,4.415000000000001,4.6725,4.53571649296941,3.6318946338244937,4.837478751264323,4.092342539982787,6.418333333333333,5.683749999999996,5.3119754407004995,5.772756027924738,7.1745482439294195,5.382467188714289,3.7437500000000004,2.52625,2.8996222925366357,2.3643930450455213,2.787580951213116,1.801043172502173,3.635312500000001,3.4937500000000012,3.6263517681102204,3.050289071428796,4.3589849908303036,4.103561712887323,4.75,4.432499999999999,4.3725200489355815,4.231858646583597,4.532658897285046,3.795250261722994,8.501666666666667,7.687499999999998,7.253573137855392,8.423879734187496,8.201583601601234,7.656711221807336,5.324375,4.762499999999997,4.784463712377351,5.293349389857466,4.401819327011367,4.032707663535561,2.3166666666666664,2.62,2.496274026171238,2.5461451800731356,2.1482162446196726,2.789822407620171,1.5558333333333332,1.5108333333333333,1.5209812520222745,1.573073228825253,1.8591637805158743,1.9269665319846405,2.4662499999999996,2.5150000000000015,2.318083055023429,2.6867191682653315,3.1290724042394933,2.7666493221771495,7.3625,7.299999999999998,6.755309222982074,7.532452718665473,5.937981500234666
2001-08-31,MONSOON,7.5,8.824000000000002,6.786666666666666,6.26,9.733333333333333,5.645,4.55,5.65,13.74,6.84,3.78,1.9266666666666667,3.36,8.7,5.5754166666666665,5.392708333333333,5.899576655848216,7.030310283574079,6.491273197446924,6.295291666666667,6.7582499999999985,7.676260681980661,9.104630057423734,8.684555029825352,8.335724527422991,5.9865625,5.518750000000002,6.0475840517605715,6.532902436786074,6.922096526416354,6.927899351145697,4.402291666666667,4.803750000000001,5.225429895781646,3.8460797484657903,4.958698178265158,4.455924982538718,6.403541666666667,6.515416666666663,7.080518597753633,7.5524800455046055,6.648601055633712,5.628254601921098,4.56125,3.485,3.997773375521981,3.254887668555842,4.163421580074594,3.584004710782101,3.8990625000000008,3.5168750000000015,3.9958110608661324,3.4000447366681787,4.594529535429359,4.186922567708728,5.4375,4.587499999999999,4.8835120293613485,4.749212133022768,5.283266769173247,4.448617936440917,8.847916666666668,8.586666666666666,9.848143882713234,10.74877771975055,9.30564800558478,9.152128858778568,5.806875000000001,5.054999999999996,5.606678227426411,5.64302057062917,6.911887914983197,5.65791854852719,2.575833333333333,2.3325,3.009764415702743,2.7041559252577967,3.107579339351886,4.927149788530271,1.6141666666666667,1.5366666666666666,1.6832554178800314,2.1038750984007164,1.9529347965683157,1.9721961736124365,2.5512499999999996,2.512500000000001,2.7348498330140574,2.7812869997861704,3.4744760429438672,3.6080029987305005,7.708749999999999,7.1324999999999985,7.5331855337892435,8.438302653363694,7.726541195710174
2001-11-30,POMKH,5.2075,6.5280000000000005,5.0875,1.81,5.27,4.42,3.5575,6.25,7.343333333333333,6.525,2.063333333333333,1.5499999999999998,2.76,9.1,5.9915625,5.334583333333333,5.6227459935089295,4.7544206311616755,6.076935412256145,6.896083333333333,6.3817499999999985,7.216956409188397,8.836499635928666,10.093370450323293,7.199799273796664,6.282395833333333,5.633750000000002,5.663550431056343,6.369599770912084,4.579309499194444,4.378958664117477,4.437083333333333,4.026250000000001,3.8592579374689877,3.4960812739352387,4.828901374382045,4.409053487981614,6.323333333333332,6.3212499999999965,6.356311158652179,7.588627208254135,5.501488662078084,6.176996144665793,5.346875,4.0024999999999995,4.166664025313189,3.4921570749112893,3.273787050381527,3.784993591903858,3.9059375,3.753750000000002,3.8204866365196795,3.353240133403835,2.778597070708804,2.877399920056276,6.14125,4.912499999999999,5.4301072176168095,5.306782913761412,5.135117523414287,5.321343425162427,9.118333333333334,8.416666666666666,8.846219662961275,10.51482201130765,7.146049680803584,7.477744605347933,6.065625000000001,5.593749999999996,5.974006936455847,5.869028817539348,5.585048797515404,5.7802618814121445,2.7583333333333333,2.3008333333333333,2.631191982754979,2.5803599821857146,0.9603012236675612,0.9264465202942249,1.6570833333333335,1.575,1.6299532507280188,1.8385630258941772,1.131064594486087,1.2217791581631932,2.75375,2.420000000000001,2.7449098998084343,2.7562096463427936,2.416312479409057,2.533451275370633,7.7975,7.592499999999999,8.159911320273546,6.138056577809177,6.077172066516873
2002-02-28,POMRB,4.61,5.153333333333333,6.8,5.663333333333334,5.1450000000000005,6.1,3.0825,7.0,7.4766666666666675,5.1,2.3,1.4333333333333331,2.56,6.65,6.300624999999999,5.816249999999999,5.217647596105358,3.905379439748133,2.5875055078043276,7.748333333333333,6.208833333333331,6.391507178846371,8.433726565724555,6.52542534633462,5.299435300977642,6.533333333333333,6.339375000000002,6.118130258633807,6.721068999907994,4.431064231026463,4.316564912171271,3.7995833333333335,4.778333333333334,4.580888095814727,3.661964832264709,1.811559493583388,3.7009130303269915,5.869166666666667,6.485833333333329,5.871786695191307,7.421155010787049,3.705731759904567,4.990188254636198,5.555625,5.12,4.9399984151879135,4.175980235647231,2.780389281401863,3.8012747924160557,3.8934374999999997,4.044375000000002,3.5252919819118076,3.1805531125381017,2.5803844130011906,2.332677429603176,6.63875,5.962499999999999,6.058064330570086,5.95070666321056,4.351538181550443,4.756816631501355,8.495416666666667,9.279166666666667,8.298398464443432,10.157464686170115,5.447465024657262,4.688849838638942,6.154999999999999,6.019999999999995,5.624404161873509,5.781350400832584,4.5271289389332505,5.627064512156487,2.5058333333333334,2.8508333333333336,2.4987151896529873,2.503688866588122,3.160829017034279,3.570844459081039,1.72,1.653333333333333,1.5513052837701444,1.5130284847447313,1.3685364450476616,1.3224921279392914,2.8625000000000003,2.682500000000001,2.6709459398850606,2.7000816010914495,2.0506971067956674,1.7380756828556678,7.845000000000001,7.824999999999999,7.555946792164128,5.111259370740188,5.553618892361617
2002-05-31,PREMON,7.35,9.828,6.2275,2.65,4.495,6.13,3.88,6.38,7.27,5.98,2.52,1.7333333333333334,2.62,6.63,6.383437499999999,6.166874999999999,6.070588557663215,6.259648495715997,6.600087779253226,8.083333333333334,7.583333333333332,7.766104307307822,8.641153651123686,9.991308653623664,8.97837867014553,6.8740625,6.225416666666669,6.161878155180284,6.810452834618065,7.387155175327235,7.848965386416618,3.7764583333333337,4.095833333333334,3.808532857488836,3.4447453080098165,5.549101468381053,4.659999577884481,5.54125,6.160833333333329,5.321072017114784,6.924464095269498,8.33596984373586,6.033305652015974,5.46625,5.5737499999999995,5.415999049112748,4.660539737179369,5.763443253377287,5.1817970070775985,4.175625,3.767500000000002,3.6671751891470845,3.302252758117401,5.461868437143598,5.0475913324028685,7.80125,6.3199999999999985,6.186838598342051,6.093306780229456,6.832061801061166,6.284643861322944,7.998333333333333,8.957500000000001,7.887039078666058,9.628048018108426,9.478136756227489,8.78884005901961,6.470625,6.111249999999995,5.7666424971241055,5.877982085255509,5.439707100064618,6.032160693228063,2.3129166666666667,2.6658333333333335,2.5072291137917926,2.470548476106186,3.549217987183324,3.7886369240896247,1.7,1.6608333333333332,1.62411650359542,1.6712493439649885,1.9883282364833605,2.0544084500818967,2.75625,2.825000000000001,2.6505675639310367,2.663713715903451,3.1025596148138037,2.5817148470656854,7.895,7.77,7.185568075298477,7.625137611593104,5.794341717253792
2002-08-31,MONSOON,8.57,10.144,9.25,3.89,7.4,5.5,5.5575,8.2,10.043333333333333,7.19,2.5,2.4,3.66,9.3,6.33375,6.434374999999999,7.070353134597929,8.279888802590158,7.885549201199533,8.619416666666666,7.913333333333331,8.717262584384693,8.862636861590897,8.230612911760627,10.311322993013729,6.701874999999999,6.841250000000001,7.397126893108171,7.8468616274739,7.4574253106410024,7.315093847269967,3.584166666666667,3.5033333333333343,3.8411197144933014,3.4067755613425943,4.991737793921068,4.335019805930436,5.261875000000001,5.577499999999995,6.152643210268871,7.351758446595342,8.486665472396012,7.125384963680587,5.2231250000000005,5.5375,5.449599429467648,4.803592735794973,6.677123477664987,5.6960170288288285,4.53625,4.019375000000002,4.423305113488251,3.9040848589254273,4.418536393522789,4.115715128336464,8.395,6.957499999999998,6.9921031590052305,6.9191587260851675,7.189728698995218,6.57966799110694,8.030833333333334,8.033333333333333,8.749556780532968,10.015942075691566,10.873343909944584,10.003269909965978,7.022500000000001,6.198749999999995,6.3359854982744634,6.188675307858258,7.760729044407443,6.29849347432019,2.1425,2.3458333333333337,2.504337468275075,2.440344095282809,3.0283520723993584,2.7433655413954616,1.7004166666666667,1.7791666666666666,1.934469902157252,2.5311614789756556,2.0467405650540447,2.0614909589872727,2.55625,2.9000000000000012,3.0543405383586224,2.8188660761167808,3.611865255890384,3.6339051692197915,8.33375,7.919999999999999,8.031340845179088,8.699016916661304,7.170273735920086
