Date,Season,Ramnagar,Mau,Manikpur,Pahari,Karvi,Ramnagar_Trend,Ramnagar_SMA,Ramnagar_EWMA,Ramnagar_DES,Ramnagar_TES,Ramnagar_ARIMA,Mau_Trend,Mau_SMA,Mau_EWMA,Mau_DES,Mau_TES,Mau_ARIMA,Manikpur_Trend,Manikpur_SMA,Manikpur_EWMA,Manikpur_DES,Manikpur_TES,Manikpur_ARIMA,Pahari_Trend,Pahari_SMA,Pahari_EWMA,Pahari_DES,Pahari_TES,Pahari_ARIMA,Karvi_Trend,Karvi_SMA,Karvi_EWMA,Karvi_DES,Karvi_TES,Karvi_ARIMA
2001-11-30,POMKH,4.781249999999999,9.915,3.855,7.711666666666668,7.35,5.263288825757575,5.5387398538961055,4.9946128855067755,6.003572659536142,5.165881460375091,5.016208175699137,11.116875,10.7584375,10.03597646788714,10.577561077917577,9.291819475783637,8.998069480108587,5.29125,5.362812499999999,4.650302960952694,4.523750411451753,4.654725531369943,4.475871777887306,9.379145833333334,9.377083333333335,8.423732537737402,8.287815325060244,8.738912498209798,9.376669876116596,8.188166666666666,8.4270625,7.777121429726147,8.160133700796278,9.0340866592942,8.371559753470605
2002-02-28,POMRB,5.7586666666666675,12.5,5.505,10.03,10.866,5.611887648809525,5.120192234848487,5.300234397970732,6.028137381541296,5.731899874969022,5.931723786042894,11.66625,10.98,11.021585880732285,10.908910430023596,11.760290925174887,11.471853244364045,5.4243749999999995,5.336874999999998,4.992181776571616,4.881362304924108,4.702093105495637,5.525923684901489,9.924166666666666,9.529333333333335,9.06623952264244,8.759442545140729,8.401627435628228,8.772837992122469,7.958583333333333,8.754,9.012672857835689,8.795700415545195,9.3067528233613,8.537821645765469
2002-05-31,PREMON,7.767500000000001,14.6,8.6625,11.482500000000002,6.863333333333332,5.875090773809524,5.4063854166666685,6.287140638782439,6.0528026181053125,8.26165398465515,6.91964820316096,12.139375000000001,11.25375,12.452951528439371,11.502952667681988,14.067900637187659,14.826378773827578,5.633125,5.245624999999998,6.460309065942969,7.663829639893436,8.130572056127331,8.09780912790632,11.239479166666667,9.228958333333335,10.032743713585464,9.51298662022044,10.93264850136199,11.23760740795838,8.254083333333334,7.622333333333332,8.152937048034747,8.366997716691994,10.736845020569518,10.962140055302244
2002-08-31,MONSOON,4.962142857142856,11.3,4.39,13.253333333333332,8.1,5.947958333333334,5.817389880952382,5.757141526126606,6.077568772063861,4.080838144087013,3.4912555577815834,12.18125,12.07875,11.991770917063622,11.524558264694583,9.115454058684586,8.329342350913038,5.599375,5.603124999999998,5.632185439565781,6.348368639976822,3.7590044531565634,3.0550349258863445,11.887083333333333,10.619375,11.320979561484611,10.557881345495927,8.417833206085549,7.025192367968586,7.954145833333333,8.294833333333333,8.131762228820849,8.320078369613272,4.563818396497916,4.838625346545838
2002-11-30,POMKH,5.242857142857143,10.4,4.0950000000000015,12.6725,7.023999999999999,5.759791666666667,5.932791666666668,5.551427772818821,6.102436261747903,5.4161400785961735,4.932871220628397,12.165625,12.2,11.355062550238173,11.410151361300642,11.101608171480114,10.705703405488755,5.5115625,5.663124999999998,5.017311263739469,5.04747291421157,5.224109605778543,4.674523503103117,12.127708333333333,11.859583333333333,11.861587736890765,11.128383627183625,11.204185295754693,11.506223847651285,8.157541666666665,8.213333333333333,7.688657337292509,8.036706913093314,8.61138089880889,8.728378764922889
2003-02-28,POMRB,5.88,12.35,4.995,10.25,8.792499999999999,5.436190476190476,5.963125000000001,5.682856663691292,6.127405502415754,6.025062222983011,5.861318633740108,12.21875,12.1625,11.753037530142905,11.60011799999176,13.070052462790168,12.807982285261112,5.5053125000000005,5.535624999999999,5.008386758243681,4.789333299081964,5.110645977106618,5.863833167288594,11.7125,11.914583333333333,11.216952642134459,10.830804381237408,11.894589157254906,11.614274397152316,8.232624999999999,7.694958333333332,8.130194402375505,8.224145399958259,9.71867322497636,9.438504535106603
2003-05-31,PREMON,6.140833333333334,14.625,8.47,13.1875,10.563999999999998,5.24795183982684,5.5564583333333335,5.866047331548109,6.152476909740544,8.51993505952501,7.09526070373392,12.446875,12.16875,12.901822518085744,12.09886925289907,14.826690978034444,14.906873123223487,5.505937500000001,5.487499999999999,6.393032054946209,7.303552183314814,8.09061519472806,8.409547546427634,10.587854166666666,12.340833333333332,12.005171585280674,11.47027162094056,13.07778216511445,11.26372500832702,7.901374999999999,8.620125,9.1037166414253,8.775752481438047,8.958480210186371,7.68241594990275
2003-08-31,MONSOON,4.0,11.7,4.5325,8.226666666666668,5.0,5.116003787878788,5.315922619047619,5.119628398928866,6.177650897546306,3.956475012114695,3.83597733705282,12.721875,12.26875,12.421093510851446,12.094212555218704,9.597283175491572,8.815598505721972,5.435,5.5231249999999985,5.648819232967726,6.127576581975769,3.6445640378185904,3.4819085622431505,10.167291666666666,11.084166666666667,10.49376961783507,10.48711616315397,10.381716812038535,10.313760290956473,7.840312499999999,7.8451249999999995,7.46222998485518,7.923605051756075,6.485133627804177,8.62503543659661
2003-11-30,POMKH,4.699090909090909,11.825,3.9575,8.702,7.4739999999999975,5.260172348484848,5.17998106060606,4.951413402993683,6.2029278905373895,5.121707744501008,4.985769488053423,12.910625,12.625000000000002,12.182656106510866,12.108683615754291,11.552551773584218,10.863789194925987,5.334375,5.488749999999998,4.9722915397806355,4.801472812083918,5.235127702999045,4.404936963302632,10.175104166666667,10.091541666666666,9.777061770701042,9.929730922355516,10.28931241178017,9.41470729803503,7.69375,7.957624999999998,7.466937990913108,7.8339787957994576,7.5541482665364,6.443099593141351
2004-02-29,POMRB,5.368181818181818,13.125,4.565,10.856,7.854000000000001,5.470540404040404,5.052026515151515,5.118120769068938,6.228308310125707,5.680015131684661,5.838231062689287,12.80125,12.818750000000001,12.559593663906519,12.313075775163481,13.888643112333918,13.428395502129323,5.16625,5.381249999999998,4.809374923868382,4.366478685426378,5.049145862114951,5.479102465218841,10.098520833333334,10.243041666666667,10.208637062420625,10.158906280415186,9.721388094809157,9.193777541743259,7.908749999999999,7.722999999999999,7.621762794547865,7.8520674720754595,9.33880501614243,8.947034074378003
2004-05-31,PREMON,7.806,15.36,8.094999999999999,12.644,10.329999999999998,5.493626262626263,5.468318181818182,6.193272461441363,6.2537925826001315,8.141033453191556,6.8322199889645665,12.421875,13.002500000000001,13.679756198343911,12.818279278159002,15.628828808591026,15.62384842433133,5.216875,5.287499999999998,6.123624954321029,6.80429521052996,7.849184462661207,8.125896797767654,10.459875,10.107166666666666,11.182782237452376,10.838142679719203,12.049075138662666,11.946410676185403,8.558,7.6644999999999985,8.705057676728718,8.434749200112035,9.01388640163573,8.877093804307737
2004-08-31,MONSOON,4.017777777777777,10.09,3.5625,8.1575,6.9540000000000015,5.501123421717171,5.472762626262626,5.3230745879759285,6.279381121981121,3.992519064919649,3.857392331936691,12.133125,12.600000000000001,12.243853719006346,12.47282428826229,10.374080558390615,9.81850997985672,5.7021875,5.044999999999998,5.099174972592617,5.22084719969274,3.3379142873157948,3.3483436765239603,10.628708333333334,10.089875,9.972669342471425,10.020317182154916,9.552821362913805,9.582509242258062,9.23875,8.152999999999999,8.004634606037232,8.109157842227978,5.67794475803841,6.800740653393221
2004-11-30,POMKH,4.8660000000000005,10.4,5.3325,11.662,10.714,6.056154671717172,5.514489898989899,5.1402447527855575,6.3050743630221575,5.154043745265187,4.893327389127706,11.929375,12.243750000000002,11.506312231403808,12.222622615139647,11.428478311057802,10.696286151659015,6.21,5.388749999999998,5.19250498355557,5.250905089064679,4.604578204750398,3.69986424773547,10.370166666666668,10.829875,10.648401605482857,10.45610250676469,9.773278479673943,9.101769372640428,9.742,8.963,9.08838076362234,8.721432367674515,8.035735106529756,7.867142742804873
2005-02-28,POMRB,5.26125,12.24,7.0725,9.246666666666668,10.06,7.538580176767677,5.4877569444444445,5.188646851671335,6.330872733335233,5.739669456562591,5.698976284612898,11.6675,12.022500000000003,11.799787338842286,12.279995139973218,13.273549005135088,12.431153109516575,6.6340625,6.015624999999997,5.944502990133342,6.561126330890444,5.397863314969746,5.533739760065227,10.636541666666668,10.427541666666666,10.08770762995638,10.065378397362426,10.636808747966825,11.157748687242691,10.42275,9.5145,9.477028458173404,9.043908432874813,10.41376470624971,9.58085946986098
2005-05-31,PREMON,12.35318181818182,14.615,9.65,12.185,12.15,9.250380681818182,6.624552398989899,8.05446083827553,6.35677667481339,8.166870807350683,7.031639720022083,11.53625,11.836250000000003,12.925872403305371,12.679908909325347,14.911861642718177,14.870156116442281,6.9984375,6.404374999999998,7.426701794080006,9.521086266498797,9.251989289010853,9.288514636696991,10.778791666666667,10.312791666666667,10.92662457797383,10.639251799532467,11.924784804754138,11.130587315906052,10.7555,9.9695,10.546217074904042,9.772925425948822,11.166807095444167,10.42843272610575
2005-08-31,MONSOON,11.33,8.74,5.4,10.7475,10.579999999999998,10.858565340909092,8.452607954545456,9.364676502965317,6.3827866051967055,4.936188902267907,3.87738064653441,11.735624999999999,11.498750000000005,11.251523441983224,12.15489124169652,9.646532702608745,9.357672627316513,7.2303125,6.863749999999998,6.616021076448003,8.108664251515343,4.815032763761488,4.990928188223837,10.941770833333333,10.960291666666668,10.854974746784297,10.629008355661261,9.290695295632972,9.167797801873007,10.883,10.876,10.559730244942426,9.97513258349693,7.707445366044001,8.18381720439454
2005-11-30,POMKH,11.24818181818182,10.7,6.41,10.21,9.75,11.653579545454546,10.048153409090911,10.118078629051919,6.408902959808059,7.390529092743499,4.863801377613668,11.964375,11.573750000000006,11.030914065189934,11.994524781490869,10.465992628787745,9.956092239244038,7.3759375,7.133124999999999,6.533612645868802,7.45701506183851,6.257663275966204,6.279370120775182,11.313125000000001,10.597291666666669,10.596984848070578,10.466273569526276,10.68567746493944,11.13357718009032,11.05675,10.635,10.235838146965456,9.94059849072959,10.956190921612913,10.901109868681315
2006-02-28,POMRB,11.744545454545458,13.535,7.85,12.0025,12.044,10.884878246753248,11.668977272727275,10.768665359249335,6.435126175114978,8.817730781392866,5.568770775581385,12.5625,11.897500000000006,12.032548439113961,12.275816621317244,12.787574882689983,12.126253213620634,7.764375000000001,7.327499999999999,7.060167587521281,7.895520894128775,6.769902499192036,7.6260114971314055,11.351875,11.28625,11.159190908842348,10.869809168669775,10.575532034157401,9.817396470570115,10.99325,11.131,10.959102888179274,10.440849954294894,11.260279703825177,9.462271923279955
2006-05-31,PREMON,12.229999999999995,15.15,10.0375,12.4,11.556,9.34422382305195,11.63818181818182,11.3531992155496,6.461456688338355,11.936194326863847,8.255448118172637,13.519375,12.031250000000005,13.279529063468377,12.755341437240675,15.098096931451497,15.419417736811685,8.435,7.4243749999999995,8.251100552512767,9.764608625139978,10.333727697868436,10.564121127536463,11.59,11.34,11.655514545305408,11.27002243165273,13.023613306526428,12.57872608849177,10.722750000000001,10.9825,11.197861732907564,10.714969653885376,12.7316348383493,11.969595609516215
2006-08-31,MONSOON,5.303571428571429,12.99,8.120000000000001,10.8425,10.666,7.825138122294371,10.131574675324678,8.93334810075833,6.487894925516158,7.915334219622144,5.619373076849716,14.270625,13.093750000000005,13.163717438081026,12.847192323224066,9.96440545773814,9.895317481255734,8.87,8.104375,8.19866033150766,9.475147899853388,5.5577893970421695,5.739664706960753,11.9225,11.36375,11.330308727183244,11.102320670945751,10.025557165847625,10.03989679152239,10.50275,11.004000000000001,10.985117039744537,10.722172715320307,9.003150221513314,9.609634977692584
2006-11-30,POMKH,4.949375,14.105,9.055,12.02,7.5,7.114236607142856,8.556872970779224,7.339758860454998,6.5144413389399185,8.54154379305333,6.348843810546505,14.77375,13.945000000000004,13.540230462848616,13.09056112821003,12.268004264232081,11.852484482201914,9.0203125,8.765625,8.541196198904597,9.68420519166276,7.965865581296908,7.621997713675084,12.1603125,11.816249999999998,11.606185236309946,11.32443073259452,11.157039833726788,10.802821165357368,10.875250000000001,10.441500000000001,9.591070223846721,10.00052968044268,10.831272636371093,10.151043083152606
2007-02-28,POMRB,5.890666666666666,16.14,8.684999999999999,12.8525,12.534,7.713061011904761,7.0934032738095265,6.760121982939665,6.541096373503106,8.456432443392561,6.9954672345156235,14.790000000000001,14.596250000000005,14.580138277709171,13.599622248326567,15.194617130926577,14.919348243829848,9.2115625,8.974375,8.598717719342758,9.39348070972283,8.935523094686928,9.525291723040171,12.2853125,12.028749999999999,12.104711141785966,11.722254409379302,11.598154549604224,11.422157576206097,11.312249999999999,10.564,10.768242134308032,10.599667593366659,10.902597927141313,9.809683998743086
2007-05-31,PREMON,12.396666666666668,16.57,10.405,13.4525,14.046,8.183437900641024,7.135069940476194,9.014739856430467,6.5678604834023355,10.459902695708656,9.151645432207284,14.559218750000001,14.951250000000003,15.376082966625502,14.099289674979772,17.579856191056333,17.47869671146758,9.336953124999999,9.06625,9.321230631605655,10.311588326687305,11.849634698725612,12.205556932889836,12.3125,12.291875,12.64382668507158,12.177012204507342,13.975148687588884,12.73379805332117,11.598494791666665,11.1865,12.07934528058482,11.409514082805451,12.178702757285318,11.657067799591827
2007-08-31,MONSOON,9.927499999999998,11.7,9.2825,10.79,11.672,8.065026098901098,8.291052083333337,9.379843913858279,6.594734099208197,6.772562961945409,5.518634053354725,14.6909375,14.628750000000002,13.9056497799753,13.808166285647827,12.045415173770657,11.736902116955058,9.42484375,9.356874999999999,9.305738378963394,10.031166817814185,6.512953806940116,7.555536430148289,12.447499999999998,12.278749999999999,11.902296011042948,11.72819440558212,11.018670468630791,10.999853337522866,11.949989583333332,11.438000000000002,11.91640716835089,11.48945190615873,10.189378877865403,11.338518655192093
2007-11-30,POMKH,4.088461538461537,13.54875,8.895625,12.29,8.783958333333334,7.458395146520146,8.075823717948722,7.263290963699582,6.621717663077599,8.569412035655821,5.989730271927384,15.2740625,14.489687500000002,13.76288986798518,13.831769480019723,13.076662839543172,12.221969343622009,9.88046875,9.31703125,9.141693027378036,9.447138810545711,9.022267527919405,8.852554018508123,12.67125,12.346249999999998,12.057377606625769,11.84490809758992,11.719562415614742,11.124295518657933,12.242489583333334,11.758989583333335,10.663427634343869,10.887807038250028,10.721654948999504,9.219824066674452
2008-02-29,POMRB,5.804285714285713,17.75,9.5475,13.6625,14.062000000000001,6.044237949550449,8.054228479853483,6.679688863934034,6.64881163812471,8.303878087138463,6.703229341330573,14.9578125,14.892187500000002,15.357733920791109,14.472463604083142,15.48810573371449,14.6102193181934,10.29515625,9.532656249999999,9.304015816426821,9.471053776402695,9.398287145617054,9.534382780811876,12.952499999999999,12.548749999999998,12.69942656397546,12.324455416191011,12.040214328390892,11.960271843942087,12.570489583333334,12.140989583333335,12.022856580606321,11.635641518841428,12.494779427488236,11.51365491052587
