Date,Season,Senha,Kuru,Kisko,Lohardaga,Bhandra,Senha_Trend,Senha_SMA,Senha_EWMA,Senha_DES,Senha_TES,Senha_ARIMA,Kuru_Trend,Kuru_SMA,Kuru_EWMA,Kuru_DES,Kuru_TES,Kuru_ARIMA,Kisko_Trend,Kisko_SMA,Kisko_EWMA,Kisko_DES,Kisko_TES,Kisko_ARIMA,Lohardaga_Trend,Lohardaga_SMA,Lohardaga_EWMA,Lohardaga_DES,Lohardaga_TES,Lohardaga_ARIMA,Bhandra_Trend,Bhandra_SMA,Bhandra_EWMA,Bhandra_DES,Bhandra_TES,Bhandra_ARIMA
1998-08-31,MONSOON,2.75,1.03,5.32,0.86,2.19,4.43375,4.1468750000000005,4.128690973420308,2.8521273970223677,3.425758368484924,3.6193718652948865,4.42875,4.142499999999999,3.751988051968,3.912378241968821,2.470273127321771,1.775118053767157,7.38875,7.4075,7.142729525248,7.018224683796502,5.61430816260752,5.659999999999999,2.81625,2.572500000000001,2.5989851832319997,2.326243145787515,0.06510161850675811,0.6736336553295565,4.5825,5.0550000000000015,4.249033331712,5.35046898318729,2.1918662804884894,2.444476861265503
1998-11-30,POMKH,3.535,3.53,6.46,1.85,3.8,4.264374999999999,4.603125,3.8912145840521846,2.735763369563209,3.2523251080003206,2.3866575424760805,4.6587499999999995,4.154999999999999,3.6631928311807997,3.773746749781571,3.977383916118119,4.144940126766182,7.654583333333334,7.319999999999999,6.8696377151488,6.477039368522974,6.882410223928025,6.8100000000000005,3.3825000000000003,2.595000000000001,2.2993911099392,1.8448971250695876,2.9283330043660944,3.5659884469276673,4.79375,4.475000000000001,4.0694199990272,5.363517448000245,5.365085568350805,5.582772774110559
1999-02-28,POMRB,4.675,6.6,8.15,4.1,7.5,4.264375,4.264375,4.204728750431311,2.8212310253069726,4.667885686213632,6.51267758823132,4.661875,4.7025,4.83791569870848,3.9094911801895487,5.339221935136233,5.0698040827866375,7.585416666666667,7.4575,7.38178262908928,6.8025411857140865,7.707842349846259,7.6,3.7075,3.037500000000001,3.01963466596352,2.432385150816035,3.8432216143394777,3.6063087893972767,4.874999999999999,4.690000000000001,5.441651999416321,5.376598095042099,6.657548169482507,6.354218406324428
1999-05-31,PREMON,6.0975,7.3,11.476666666666668,8.1,6.1,4.4925,4.264375,4.961837250258787,3.1359685886969904,6.481319390846908,5.364944975673707,4.505416666666667,4.615,5.822749419225088,4.1024228003646375,6.978899476673963,8.397606283996732,7.185416666666668,7.851666666666667,9.019736244120235,8.589755414302982,10.119331640121905,9.9,3.6374999999999997,3.727500000000001,5.051780799578112,4.949577801575704,6.226318672495808,7.178975573035014,4.76375,4.897500000000002,5.704991199649792,5.389710504967531,6.729848093810903,6.363861295397326
1999-08-31,MONSOON,2.75,1.405,3.19,0.7,2.01,4.7675,4.264375,4.077102350155272,2.954752431212038,3.332404937637927,3.3033128334369066,4.154583333333333,4.70875,4.055649651535053,3.7874598860267947,2.53573908812506,1.4264813498030744,7.017291666666668,7.319166666666666,6.687841746472141,6.695539729733286,5.7251863169873864,5.32,3.4524999999999992,3.687500000000001,3.311068479746867,3.8670489054604946,0.1636012251173775,1.2356133558506706,4.21875,4.852500000000002,4.226994719789875,5.40285449265646,2.2469276679084977,2.465454451401888
1999-11-30,POMKH,5.36,1.903333333333333,5.39,1.45,3.09,4.814375,4.720625,4.590261410093163,3.1895465352438146,3.166909548423869,3.10529839962968,4.0337499999999995,4.302083333333333,3.194723124254365,3.5382223849624417,4.042849877026644,4.038167692509367,7.062083333333334,7.051666666666666,6.168705047883284,5.991923123630154,6.629956657726658,6.46,3.27125,3.587500000000001,2.56664108784812,3.1196071922463156,2.7214501397566,2.411627438508867,3.8874999999999993,4.675000000000002,3.7721968318739254,5.416030639777496,4.891216183319747,4.7519239746752255
2000-02-29,POMRB,5.05,5.419999999999999,7.875,3.02,3.85,4.814375,4.814375,4.774156846055898,3.380842947433572,4.767133299038015,6.064344010596837,3.944791666666666,4.007083333333332,4.0848338745526185,3.607139868414526,5.404687895615909,4.968014418673049,7.274375,6.982916666666666,6.8512230287299705,6.478025185531494,8.121001131711376,8.15,3.3112500000000002,3.3175000000000012,2.7479846527088725,3.0940263433106456,3.8422792801450543,3.5033878802760103,3.9,3.762500000000002,3.8033180991243554,5.429238993521044,6.998292951871153,6.750463222422409
2000-05-31,PREMON,6.0975,7.513333333333333,12.11,7.73,7.1,4.814375,4.814375,5.303494107633538,3.7356750607358484,6.60918409717668,5.771246364375887,4.174583333333333,4.060416666666665,5.456233658064904,3.855584438753082,7.044365436792908,7.674051240158244,7.561249999999999,7.141249999999999,8.954733817237983,8.824502173023626,11.249379681111407,11.476666666666668,3.5600000000000005,3.225000000000002,4.740790791625324,5.249047990108969,6.3705970560698555,6.968273773170795,3.9399999999999995,4.012500000000001,5.121990859474613,5.442479875485829,6.572425422625868,6.007648961611456
2000-08-31,MONSOON,2.75,0.48,4.255,1.39,1.11,4.814375,4.814375,4.282096464580123,3.572024418829712,3.450068379994236,3.2322877981729055,4.4025,3.8291666666666653,3.4657401948389426,3.4951433126469382,2.6012050482547475,1.5116348510137962,7.8,7.4075,7.07484029034279,7.4818766805153745,3.2851466903814135,3.1900000000000004,3.83875,3.397500000000002,3.4004744749751943,4.301151679222813,0.04040206054849138,1.237055393648748,4.28625,3.787500000000001,3.5171945156847673,5.455752463051427,2.2224535693865777,2.396814192701328
2000-11-30,POMKH,5.36,4.666666666666667,6.62,2.75,4.31,4.814375,4.814375,4.713257878748074,3.8165867781670704,3.275174671929429,3.8873930987074763,4.305833333333333,4.519999999999999,3.946110783570032,3.5156459842712,4.108315836864089,3.1390145683774895,7.92375,7.715,6.892904174205674,7.223795614107074,5.721575615908823,5.390000000000001,3.9515624999999996,3.722500000000003,3.1402846849851165,3.921070116759239,2.40521847095808,2.3819700376354325,4.4174999999999995,4.092500000000001,3.83431670941086,5.469057730603457,4.337449502966571,3.983619001595313
2001-02-28,POMRB,5.05,4.48,8.555,3.95,5.4,4.814375,4.814375,4.847954727248844,4.00904749452946,4.866740050608914,5.990988582499194,4.482291666666667,4.284999999999999,4.159666470142019,3.5230033719523024,5.470153856237205,5.980500305222931,7.829375000000001,7.885,7.557742504523404,7.799867143892477,8.354552782457423,7.874999999999999,3.936875,3.9550000000000027,3.46417081099107,4.0463604125060835,3.7918247718487943,3.7306857912577063,4.517916666666667,4.48,4.460590025646516,5.48239555187409,5.9887295463480905,5.505344680986076
2001-05-31,PREMON,6.0975,7.68,12.42,7.7025000000000015,6.6,4.814375,4.814375,5.347772836349306,4.359615876908821,6.700814364513367,5.76463454420281,4.438958333333334,4.326666666666666,5.567799882085211,3.8079885573704177,7.109831397147862,7.300183647885247,7.760833333333333,7.9625,9.502645502714042,10.005488616875702,12.552518995946109,12.11,3.8268750000000007,3.9481250000000028,5.159502486594643,5.837125787405934,6.803413984476762,7.2200690357454445,4.839583333333333,4.355,5.31635401538791,5.495766016988969,6.8066283858305265,6.490623450086613
2001-08-31,MONSOON,2.75,1.725,3.19,1.3,2.4133333333333336,4.814375,4.814375,4.308663701809584,4.178550250618472,3.5343505434319913,3.15249428393502,4.435625,4.6379166666666665,4.030679929251127,3.5717972518917205,2.6666710085842906,1.3460768654393327,7.876041666666667,7.69625,6.977587301628425,7.910033093405042,4.602933611042417,4.255,3.698125000000001,3.925625000000003,3.6157014919567856,4.559946697321383,0.45370551060062514,1.0776904706359431,5.188333333333334,4.680833333333334,4.155145742566079,5.509168679746019,1.9017367003323526,1.9262646191117367
2001-11-30,POMKH,5.36,3.075,7.136666666666666,1.96,5.58,4.814375,4.814375,4.729198221085751,4.399888644030111,3.3526877994927973,4.056971675674729,4.642083333333334,4.239999999999999,3.648407957550676,3.466691763511085,4.173781797571996,3.927073451286579,7.907291666666667,7.8254166666666665,7.041219047643722,7.645978639573837,6.719684503462099,6.62,3.6403125000000003,3.728125000000003,2.9534208951740712,3.6508981174622104,2.6317997120161287,2.361393784500752,5.440833333333333,4.998333333333334,4.725087445539648,5.5226043364478015,4.383854594850896,4.209505995872748
2002-02-28,POMRB,5.05,6.045,8.96,3.71,6.92,4.814375,4.814375,4.85751893265145,4.563285463955143,4.938017764236207,5.824067194193649,4.762291666666667,4.631249999999999,4.607044774530406,3.624726659068067,5.535619816459025,5.104289078076455,7.986875,7.926666666666668,7.808731428586233,8.17786926405454,8.667194849806114,8.555,3.65625,3.6681250000000034,3.2560525371044426,3.5889660418343396,3.895581574605608,3.4984183670041906,5.559583333333332,5.378333333333334,5.6030524673237885,5.536072889249219,5.845220013072125,5.502621440993701
2002-05-31,PREMON,6.0975,7.7666666666666675,12.265,7.48,7.1,4.363125,4.814375,5.35351135959087,4.880470042917133,6.766348403225324,5.828224637369108,5.134791666666667,4.652916666666666,5.870893531384911,3.9266908797054993,7.175297357812805,7.886704717333314,8.195,7.887916666666667,9.59123885715174,10.084651379098936,12.567706363321237,12.42,3.83625,3.6125000000000034,4.945631522262666,5.221333547349055,6.99781110094175,7.410339751995629,5.677083333333334,5.503333333333334,6.201831480394272,5.549574305142047,6.79240663962831,6.561184372412921
2002-08-31,MONSOON,2.75,2.6,3.981666666666667,1.65,2.8633333333333333,3.643125,4.814375,4.312106815754522,4.659921765861238,3.5945940471984996,3.1019795302052917,5.483958333333334,4.871666666666666,4.562536118830947,3.7722120334024734,2.7321369692240185,1.4875380512189809,8.304166666666667,8.085833333333335,7.347409980957711,8.163855661482977,3.443427207558205,3.1899999999999995,4.03375,3.700000000000003,3.6273789133575995,4.133883593641672,0.6011031838318552,1.1329490025336222,5.717083333333333,5.615833333333334,4.866432221569896,5.563108233143729,2.1305335391497646,2.284401444025314
2002-11-30,POMKH,1.75,5.18,8.01,3.05,6.07,3.4871875,3.911875,3.287264089452713,4.2805146274354495,3.4080583356897747,4.268809233906629,5.49,5.397916666666666,4.809521671298568,3.8492616309440284,4.2392477584304356,4.02647487653139,8.092916666666667,8.304166666666669,7.612445988574628,8.106435185424866,7.413332264477197,7.136666666666665,4.0975,3.972500000000003,3.3964273480145595,3.728853162362271,2.5682897305408448,2.4694164234661073,5.794192708333334,5.738333333333333,5.347859332941939,5.5766754791089035,4.84427531461786,4.8419123167980285
2003-02-28,POMRB,2.9,6.7333333333333325,8.96,4.2,6.75,3.67125,3.3743749999999997,3.132358453671628,4.084237791945113,4.6380691506001375,4.6152468049580335,5.491874999999999,5.5699999999999985,5.579046336112475,4.059264687161426,5.601085777909613,6.000264548191764,7.881666666666667,8.304166666666669,8.151467593144776,8.454718288901008,9.281116573346582,8.96,4.01,4.095000000000002,3.7178564088087356,3.8615113850173715,4.050511124345782,3.842663943024652,6.049635416666667,5.695833333333333,5.908715599765163,5.590275877653375,6.264575540056777,6.114181764947413
2003-05-31,PREMON,7.0,7.126666666666666,10.575,7.5,7.886875000000002,3.8712500000000003,3.5999999999999996,4.679415072202977,4.526762459936419,6.282096996570554,5.142587429757782,5.600624999999999,5.409999999999998,6.198094468334151,4.296514662706046,7.240763319435836,8.078571638297584,7.881666666666666,7.881666666666668,9.120880555886865,9.440382126740298,12.589841639969553,12.265,3.92,4.100000000000002,5.230713845285241,5.45851862789439,7.317407502621181,7.388627020077229,6.20671875,5.892552083333333,6.699979359859098,5.603909554222813,6.952176932605481,6.736997560337473
2003-08-31,MONSOON,3.32,3.255,3.981666666666667,0.93,4.12,4.243125,3.7424999999999997,4.135649043321786,4.387979241894508,3.237875774306095,3.2691422053525248,5.231458333333332,5.573749999999998,5.02085668100049,4.189798685054118,2.797602930638797,1.5431600502148228,7.881666666666667,7.881666666666669,7.065195000198786,7.523534923142061,4.024454883257532,3.981666666666667,3.8099999999999996,3.920000000000002,3.510428307171144,4.025576489109485,0.9992825269131904,1.1883913097463648,6.18515625,6.20671875,5.667987615915459,5.617576111300772,2.4341766748286666,2.6875573738596605
2003-11-30,POMKH,2.78,5.395,8.01,3.05,6.07,4.53875,4.0,3.593389425993071,4.166227472220955,3.1362095290223824,3.204742898706379,4.7820833333333335,5.627499999999998,5.170514008600294,4.273825626199841,4.304713720028854,4.492407524770777,7.651041666666668,7.8816666666666695,7.443117000119271,7.533363270128506,7.965731039422289,8.01,3.6687499999999997,3.9200000000000017,3.3262569843026863,3.6250609629999064,2.7674596228266477,2.3042719108582843,6.427734375,6.20671875,5.828792569549275,5.63127618711509,5.314704518289905,5.438572784981751
2004-02-29,POMRB,4.845,3.5650000000000004,8.96,3.32,6.5775,4.646249999999999,4.48625,4.094033655595843,4.266903419650541,4.488911940544922,4.431091519212589,4.6674999999999995,4.835416666666665,4.5283084051601765,4.196772844700985,5.666551739552957,6.219331578453333,7.420416666666667,7.8816666666666695,8.049870200071563,7.982295534277059,8.928325888208455,8.96,3.6999999999999997,3.700000000000002,3.323754190581612,3.412104409535343,4.182302295134163,4.059543280150285,6.596875,6.16359375,6.128275541729565,5.64500972260022,6.484516795180439,6.3622289114305834
2004-05-31,PREMON,7.42,6.7,8.73,7.25,10.0,4.5725,4.5912500000000005,5.424420193357506,4.766125446613511,6.334549011553113,6.314180181884813,4.418125,4.728749999999999,5.396985043096106,4.395774968074552,7.306229280167046,6.8112898053612465,7.420416666666666,7.420416666666669,8.321922120042938,8.293535268396544,10.73679085061886,10.575,3.6062499999999997,3.637500000000002,4.894252514348968,4.972777508224185,7.342752784651566,7.100464913051292,6.333125,6.691875,7.676965325037738,5.658777083896301,7.324134356737094,7.168412320476167
2004-08-31,MONSOON,3.76,2.765,3.981666666666667,1.43,3.36,4.200625,4.70125,4.758652116014503,4.6825710301260095,3.3272261295770615,3.487573956054636,4.42,4.606249999999999,4.344191025857664,4.246237226702966,2.863068891246815,1.7790761735956888,7.420416666666667,7.420416666666669,6.585819938692429,6.632574409681219,3.9148518550350424,3.981666666666667,3.38,3.762500000000002,3.5085515086093806,3.8501798036234525,0.9476549944840142,1.297177127719765,6.0246875,6.501874999999999,5.950179195022643,5.67257737126042,3.0602848554961177,3.508160741141654
2004-11-30,POMKH,1.75,3.89,8.01,1.8,4.72,3.905,4.44375,3.5551912696087022,4.285328805673283,3.2613576788223217,3.7122677460754785,4.6587499999999995,4.2299999999999995,4.162514615514598,4.200849245598253,4.370179680497579,4.513676075974965,7.420416666666668,7.42041666666667,7.155491963215457,6.902424240376959,7.92490433095446,8.01,3.45125,3.450000000000002,2.8251309051656284,3.02967320858687,2.827341987840286,2.6869484485362976,5.885,6.164374999999999,5.458107517013586,5.686411445894753,5.625959310955906,5.676495114224426
2005-02-28,POMRB,2.9,5.085,8.96,2.76,5.46,3.7975,3.9574999999999996,3.2931147617652208,4.074231308268824,4.504036580219155,4.613988041772211,4.918749999999999,4.609999999999999,4.5315087693087595,4.261686377381672,5.732017699525629,5.172758588213463,7.420416666666667,7.42041666666667,7.877295177929275,7.594992992768373,8.860325921378422,8.96,3.74,3.3100000000000023,2.7990785430993768,2.760663342600176,3.9069165979857883,3.4558711109758686,6.02875,5.884999999999999,5.458864510208151,5.700279329675511,6.571671588175963,6.361723736539219
2005-05-31,PREMON,7.0,7.09,8.73,8.38,10.0,4.0,3.8524999999999996,4.775868857059132,4.5027099786588245,6.159717594278855,5.676390933333687,5.2943750000000005,4.7075,5.554905261585256,4.495343001449224,7.3716952405691725,7.277109862038159,7.420416666666666,7.420416666666669,8.218377106757565,8.117698177414976,8.832610802668881,8.73,4.08625,3.592500000000003,5.031447125859627,5.115124409120301,7.139140808082967,7.159458829918666,6.32625,5.884999999999998,7.2753187061248905,5.714181475982827,8.285233013070151,8.235703513978109
2005-08-31,MONSOON,3.32,4.455,3.981666666666667,2.61,4.51,4.74375,3.7424999999999993,4.193521314235479,4.352575726420044,3.126214584562144,3.3998594942103484,5.63125,5.129999999999999,5.114943156951154,4.491406735717629,2.928534851748341,2.130690581053969,7.3289583333333335,7.420416666666669,6.5236929307212055,6.5990367987893155,4.068093872889842,3.981666666666667,4.527500000000001,3.887500000000003,4.0628682755157755,4.638777546164254,0.9702303076538796,1.8016091468223694,6.695,6.172499999999998,6.169191223674934,5.728116989311238,3.2173893657153734,3.5300762995250254
2005-11-30,POMKH,3.81,5.205,8.01,3.39,5.95,5.335000000000001,4.257499999999999,4.040112788541288,4.2795528000278695,3.0344052838755684,2.937434866723893,5.78875,5.458749999999998,5.150965894170692,4.552911776365865,4.435645641436634,4.951627063391903,7.237500000000001,7.42041666666667,7.118215758432724,6.970305794861929,8.078324872968022,8.01,4.656875,4.285000000000003,3.7937209653094657,4.431138125889509,2.741206665752494,2.7590748854963962,6.91,6.479999999999998,6.08151473420496,5.742086627492094,5.375111940999593,5.325621297708233
2006-02-28,POMRB,6.79,6.465,8.228333333333332,4.7,7.18,5.550000000000001,5.2299999999999995,5.140067673124773,4.6690407779760825,4.49626986231599,4.534049042236172,5.521041666666667,5.803749999999998,5.676579536502416,4.722048143828918,5.797483660803823,5.593360694047097,6.971041666666666,7.2375000000000025,7.562262788392967,7.42107893138913,9.008893528443483,8.96,4.342499999999999,4.770000000000003,4.156232579185679,4.743229030311007,4.004735325601991,3.5780877352918274,6.809166666666666,6.909999999999998,6.520908840522976,5.756090453246299,6.251219486508532,6.018879290877028
2006-05-31,PREMON,7.84,6.97,8.73,7.475,10.0,5.79875,5.4399999999999995,6.220040603874864,5.215714503705559,6.5310509511330235,7.099152211943613,4.9035416666666665,5.773749999999998,6.19394772190145,4.92931769289308,7.437161202215247,7.691447183932588,6.579270833333333,7.237500000000002,8.029357673035781,8.03011430148935,8.696029901793485,8.73,4.3425,4.543750000000003,5.483739547511408,6.226070838746151,7.85470151893097,7.690976633027599,6.3220833333333335,6.909999999999998,7.912545304313785,5.7701287051515635,8.92113454103292,8.96495340821778
2006-08-31,MONSOON,4.2,2.4333333333333336,1.85,1.0,3.703333333333333,5.788749999999999,5.659999999999999,5.412024362324918,5.1760505772360235,3.5491419397402093,3.6320653964728136,4.401458333333333,5.268333333333331,4.689701966474203,4.733023031825692,2.9940008133806777,2.581166069664202,6.453958333333333,6.704583333333336,5.557614603821468,5.752162112295613,3.9503827980001773,3.981666666666667,4.44375,4.141250000000003,3.6902437285068443,4.65655464140421,1.607046132741429,1.3235632407611018,5.834895833333333,6.708333333333332,6.228860515921605,5.784200577254875,3.7104500758632444,4.0386187475979325
2006-11-30,POMKH,4.92,2.286666666666666,7.0074999999999985,5.0,2.86,5.6325,5.937499999999999,5.215214617394951,5.236002169418601,3.508490611279696,3.9884411455613207,4.33,4.538749999999997,3.7284878465511886,4.5305160542070135,4.501111602481238,4.329817132415874,6.453958333333333,6.453958333333336,6.13756876229288,5.945114225928272,7.732512828777529,8.01,4.246875,4.543750000000003,4.2141462371041065,4.884842438882472,2.9890047281335184,2.449241217169635,5.733958333333334,5.935833333333332,4.881316309552963,5.79830668386276,5.625324041460747,5.567012418815732
2007-02-28,POMRB,5.6,5.366666666666667,8.228333333333332,3.9,6.3725000000000005,5.731249999999999,5.639999999999999,5.36912877043697,5.389380471932384,5.039567210834615,6.082754795427721,4.376666666666667,4.2641666666666636,4.38375937459738,4.603265477875828,5.86294962102832,4.786441686984979,6.453958333333333,6.453958333333336,6.973874590709061,6.692388445592343,7.917114464121704,8.228333333333332,4.28375,4.343750000000003,4.088487742262464,4.594592109134094,4.422313413457996,4.554891016445641,5.676041666666667,5.733958333333332,5.477789785731778,5.812447533649348,6.621174478147966,6.341307035510862
2007-05-31,PREMON,7.78,7.496666666666667,8.73,6.7,10.0,5.44625,5.624999999999999,6.333477262262182,5.872200184923537,6.914250170619154,6.777234102513143,4.445,4.39583333333333,5.628922291425095,4.859322031699623,7.502627162097397,7.163864616220227,6.4539583333333335,6.453958333333337,7.676324754425437,7.588351277928796,8.420483697715676,8.73,4.255000000000001,4.150000000000002,5.133092645357478,5.52475130714277,7.97994358592455,7.1592871143845205,5.813125000000001,5.733958333333332,7.286673871439067,5.82662322256777,9.341872216652632,9.228940970292488
2007-08-31,MONSOON,5.05,2.28,1.85,2.07,3.24,4.7375,5.8374999999999995,5.820086357357309,5.905804878048852,3.8950642467929693,3.896660437675027,4.535833333333333,4.357499999999997,4.289353374855057,4.651316791416367,3.0594667733873497,2.744403962792884,6.453958333333333,6.453958333333337,5.3457948526552626,5.524478020826389,1.7697289165236647,1.8500000000000005,4.6375,4.417500000000002,3.9078555872144864,4.366990064550017,1.5972159754303497,1.2618370918796904,6.052812500000002,5.618124999999999,5.668004322863441,5.840832821621973,3.7637348769773666,3.9609437419816915
2007-11-30,POMKH,1.79,2.9866666666666664,7.0074999999999985,3.7,4.42,4.143750000000001,5.055,4.208051814414385,5.414077737966358,3.908542125339387,4.456161127473163,4.374583333333334,4.532499999999998,3.768278691579701,4.512034978180943,4.566577562393988,3.8725647812753143,6.762708333333332,6.453958333333336,6.010476911593157,5.885035526291308,7.011729643311549,7.0074999999999985,5.291250000000001,4.092500000000002,3.8247133523286916,4.031400724867114,3.513767355389437,3.4319617114836447,6.0975,6.008125,5.168802593718064,5.855077188557164,4.745342003493073,4.407567095377983
2008-02-29,POMRB,3.06,5.3933333333333335,8.228333333333332,8.26,6.73,3.50375,4.42,3.748831088648631,5.118060721201297,5.102441680245311,4.530072094598305,4.0675,4.539166666666665,4.418300548281154,4.587220750132671,5.92841558115029,5.125037033932243,7.071458333333332,6.453958333333336,6.897619480289227,6.764223474061841,8.207078386536185,8.228333333333332,5.31625,5.182500000000003,5.598828011397215,5.749886470955621,4.342332173068404,3.9078037643332335,6.157916666666667,6.0975,5.793281556230839,5.869356518464147,6.592725898594352,6.3933179509887355
2008-05-31,PREMON,5.57,6.18,11.2,7.57,10.0,3.1162500000000004,3.8674999999999997,4.4772986531891785,5.211180557176859,6.724850986590827,6.161095551543113,4.079166666666667,4.209999999999998,5.122980328968692,4.728274093573841,7.5680931222187935,7.2205065815538285,7.071458333333333,7.071458333333337,8.618571688173535,8.88172250822132,8.682909372450702,8.73,5.164999999999999,5.400000000000003,6.387296806838329,6.99008861108061,8.28423196034094,8.71351050702522,6.4470833333333335,6.0975,7.475968933738503,5.883670990315243,9.620249198917634,9.431795329831962
