Date,Season,Karauli,Nadoti,Todabhim,Sapotra,Hindaun,Karauli_Trend,Karauli_SMA,Karauli_EWMA,Karauli_DES,Karauli_TES,Karauli_ARIMA,Nadoti_Trend,Nadoti_SMA,Nadoti_EWMA,Nadoti_DES,Nadoti_TES,Nadoti_ARIMA,Todabhim_Trend,Todabhim_SMA,Todabhim_EWMA,Todabhim_DES,Todabhim_TES,Todabhim_ARIMA,Sapotra_Trend,Sapotra_SMA,Sapotra_EWMA,Sapotra_DES,Sapotra_TES,Sapotra_ARIMA,Hindaun_Trend,Hindaun_SMA,Hindaun_EWMA,Hindaun_DES,Hindaun_TES,Hindaun_ARIMA
1998-08-31,MONSOON,10.902,6.845,8.69,17.483999999999998,15.386666666666665,11.610750000000001,11.727499999999997,11.8635453144576,11.852352545880048,10.761836544308926,9.462891845851091,5.890625,6.650000000000003,6.644137261568,6.549847775474689,5.768348635805415,6.383315445945161,9.508750000000001,9.894999999999998,9.665509977088,9.284511243849979,9.205363855551678,10.3239262108665,17.962374999999998,18.203374999999994,18.218701752115198,18.262379630921224,17.46536791282279,18.364379831121937,15.960833333333333,16.432499999999997,16.319325312682665,15.814993405172668,14.81881862635845,15.821474081117078
1998-11-30,POMKH,10.55,4.36,8.786666666666667,17.83,14.983333333333334,11.698250000000002,11.6055,11.33812718867456,11.3648922539904,11.107971776830372,10.72193881910172,5.73125,6.091250000000002,5.7304823569408,5.597608074012307,5.928226435213762,6.519240318397199,9.379166666666666,9.569166666666664,9.313972652919468,8.949470483669005,10.200248069321043,9.357258910640244,17.518625,18.099874999999994,18.063221051269117,18.134130693401744,18.60256237435739,16.63224182206377,15.773125,15.946666666666665,15.784928520942932,15.366134896688058,16.25412991768315,16.383557613940617
1999-02-28,POMRB,11.532,4.8900000000000015,9.993333333333334,17.078,17.01,11.3305625,11.615999999999998,11.415676313204736,11.395066084904254,12.536815580768803,13.279253832669411,5.745000000000001,5.690000000000002,5.39428941416448,5.264988153386309,5.573401175139691,5.561688880367786,9.364166666666666,9.44833333333333,9.585716925085013,9.520538027008106,9.432599999492075,9.019683776619862,16.776249999999997,17.82487499999999,17.66913263076147,17.83593943135029,18.086347797586967,17.566912021251262,15.492604166666666,15.975000000000001,16.27495711256576,15.529955651504816,16.98042458371907,16.74334066844254
1999-05-31,PREMON,14.138,6.995,9.77,16.4575,14.905,10.912375,11.780499999999996,12.504605787922841,12.330381484583475,12.656574197171643,11.729970298647814,6.048125000000001,5.772500000000003,6.034573648498688,5.942535198250356,6.8969081999703254,5.820254787613386,9.504166666666666,9.309999999999997,9.659430155051007,9.622869214629002,9.525004189912558,9.595716631308399,16.373375,17.21237499999999,17.18447957845688,17.45006647500191,18.609773815367372,17.080273074579704,15.263541666666667,15.571250000000003,15.726974267539456,15.146990656242943,17.314277063117117,16.137701425249656
1999-08-31,MONSOON,7.3025,6.625,9.123333333333333,13.995,14.7575,10.888874999999999,10.880624999999997,10.423763472753706,10.532465127603727,10.839950523409982,10.977797713794201,6.704375,5.717500000000003,6.270744189099213,6.182144070797511,5.283153768947813,5.941863710645508,9.663749999999999,9.418333333333331,9.444991426363938,9.28527114828978,8.588009168494487,9.698826570277365,16.714125,16.340124999999993,15.90868774707413,16.498388598379915,16.01284400531417,15.798326496910514,15.173125,15.413958333333339,15.339184560523673,14.820788750552577,13.649930761838302,14.511089237518885
1999-11-30,POMKH,10.803999999999998,7.005,9.473333333333333,18.096,13.78,10.514375000000001,10.944124999999996,10.575858083652221,10.601428914478804,9.581434442474528,8.280955228531152,7.480625000000001,6.378750000000003,6.564446513459528,6.478079514202788,5.572452793364688,5.934228804832387,9.767916666666666,9.589999999999998,9.456328189151696,9.352665687946871,10.236036613804115,9.358351899735744,17.2894375,16.406624999999995,16.78361264824448,16.92445681656053,16.391748772880565,13.933862382745549,15.556562500000002,15.113125000000004,14.715510736314204,14.33317041099282,15.2416420459784,15.107811922250509
2000-02-29,POMRB,11.09,7.495,10.583333333333334,19.538,17.49,10.6838125,10.833624999999998,10.781514850191332,10.746492037659035,11.78717913608384,11.076822905869157,8.39875,7.030000000000003,6.936667908075717,6.85212850319189,6.682074443879908,6.56966672218965,9.895833333333334,9.737499999999999,9.907130246824352,10.031471460314899,9.872996412164072,9.426377487542537,17.776,17.021624999999993,17.885367588946686,17.62719421539432,16.797785251679606,17.608772504732347,16.053124999999998,15.233125000000001,15.825306441788523,14.885541126910098,15.92858510130166,15.676950044576575
2000-05-31,PREMON,11.584,10.6,10.013333333333334,18.6,17.4925,11.382,10.195124999999999,11.1025089101148,11.013816892725831,12.041168595593646,12.94321105935984,9.31625,7.931250000000003,8.40200074484543,8.352557340857745,8.735823508769725,7.737705714928168,10.105416666666668,9.798333333333332,9.949611481427944,9.974431740746692,10.058399255449284,10.110858442555275,18.10975,17.557249999999993,18.171220553368013,17.882317111767943,18.717002928544584,19.05853981668774,16.609375,15.880000000000003,16.492183865073116,15.333334158887785,16.786839484803448,15.407938351178744
2000-08-31,MONSOON,11.212,10.365,9.903333333333334,15.745,16.1425,12.07825,11.172499999999998,11.146305346068878,11.055793496614537,9.378679079092983,7.94554858120409,10.123124999999998,8.866250000000003,9.187200446907259,9.124765863700757,7.983959240097658,8.67010715914926,10.223333333333333,9.993333333333332,9.9311002221901,9.886582708012135,8.941092044836296,10.053160406678781,18.23525,17.994749999999993,17.200732332020806,17.289571073310913,16.877914049177207,17.554937708131813,17.130937499999998,16.22625,16.35231031904387,15.35927049614965,14.426347301242558,15.095602290567893
2000-11-30,POMKH,12.48,10.605,10.37,19.016,16.845,12.923750000000002,11.591499999999996,11.679783207641329,11.528523560860808,10.463588790365154,11.357757955370651,10.636875,9.766250000000001,9.754320268144355,9.671415048630859,8.780409224474782,9.21103093302229,10.311666666666667,10.217499999999998,10.106660133314058,10.124488355905696,10.85450562221807,9.964519359033478,18.43525,18.224749999999993,17.926839399212483,17.75030061330072,17.58632588447037,16.810072664386695,17.405,16.9925,16.549386191426322,15.564254826922287,16.183742653263288,15.73946872091455
2001-02-28,POMRB,14.984000000000002,10.35,10.63,19.622,18.5975,13.649750000000001,12.564999999999998,13.001469924584796,12.713911046266203,13.015711726925877,12.017757363102895,10.865000000000002,10.480000000000002,9.992592160886613,9.882724766761216,10.081357206128445,10.046587182800799,10.452916666666667,10.229166666666664,10.315996079988436,10.374256955355325,10.664402499893518,10.204410775268327,19.143874999999998,18.245749999999994,18.604903639527492,18.250364143461773,17.89012252160746,19.203425222143814,17.758750000000003,17.269375,17.368631714855795,16.17422802475163,17.778564669892084,17.560706676240578
2001-05-31,PREMON,14.454,11.855,10.673333333333332,20.116,18.5775,14.251000000000001,13.282499999999999,13.582481954750879,13.293485280732837,14.432723135826828,14.693708367446757,10.9525,10.793750000000001,10.737555296531967,10.627372370312283,11.869483706234181,11.1204784657943,10.593333333333332,10.394166666666663,10.458930981326393,10.501749541045069,10.386850115091544,10.456198879410152,19.8375,18.62474999999999,19.209342183716494,18.748490288894494,19.43388194400504,19.056345816796807,18.3090625,17.540625,17.852179028913476,16.660199375142188,18.328037967834984,17.138835980147554
2001-08-31,MONSOON,14.15,10.935,10.373333333333333,19.898,17.887500000000006,14.413000000000002,14.017,13.809489172850528,13.561090721608123,11.97899346736979,9.748054101226622,11.050625,10.936250000000001,10.81653317791918,10.67847340931189,10.200789834764121,11.055517588901393,10.705,10.511666666666663,10.42469192212917,10.377831754284873,9.475645070625996,10.584660478811918,19.933000000000003,19.66299999999999,19.484805310229895,19.051138953329577,17.892348832226705,18.93038088757134,18.7534375,17.976875,17.86630741734809,16.878063698963764,15.821017565125624,16.56359008452365
2001-11-30,POMKH,14.352,10.735,11.023333333333332,20.412000000000006,19.5025,14.39575,14.485,14.026493503710316,13.804968258596848,13.211245358508851,14.104399906223529,11.297916666666666,10.96875,10.783919906751507,10.625395857983785,10.193548420390803,10.776024057312023,10.988333333333333,10.674999999999997,10.664148486610834,10.708564217491459,11.348930302531521,10.459634612973082,19.967312500000002,20.011999999999993,19.855683186137938,19.411223204339194,19.76941747917339,20.629272144185506,18.932187500000005,18.64125,18.520784450408854,17.462485199818452,17.68688667957137,17.355727109835065
2002-02-28,POMRB,14.408,11.005,10.87,18.99,19.495,14.34525,14.341,14.17909610222619,13.982207669134938,15.381293539483153,13.977729044484729,11.758958333333334,11.1325,10.872351944050905,10.70626831202656,10.868294812458345,10.893598999248582,11.319166666666668,10.734999999999996,10.7464890919665,10.753753350821006,11.257610176813836,10.79313138370586,20.354000000000003,19.853999999999992,19.509409911682763,19.28536120426975,19.780137538912435,20.313782493369597,18.828645833333336,18.865625,18.910470670245314,17.929424364306104,19.735561447031426,19.58412235608917
2002-05-31,PREMON,14.892,13.178333333333333,12.7,21.0225,19.11,14.375,14.4505,14.464257661335715,14.2668060464145,15.514806151069758,13.373197289089747,12.252708333333334,11.463333333333335,11.794744499763876,11.651648355817098,12.592032711849672,11.920780515506525,11.4775,11.241666666666664,11.5278934551799,11.845927071865122,10.760491946554883,10.838608576360137,20.378375000000005,20.080624999999994,20.114645947009656,19.747873853103208,20.384814984893154,18.88883654350768,18.2265625,18.99875,18.990282402147187,18.20631546972078,19.861522521077582,18.862397462797063
2002-08-31,MONSOON,13.307999999999998,13.3,10.993333333333332,22.085,16.526666666666667,14.468499999999999,14.24,14.001754596801428,13.894011670291041,12.780044089802828,13.321163321782546,12.796458333333332,12.054583333333333,12.396846699858326,12.249712408799747,11.21653548296892,12.065043157908368,11.809999999999999,11.396666666666663,11.314069406441273,11.290898946339063,10.876863082390429,11.939849374737083,20.091250000000002,20.627374999999994,20.902787568205795,20.37366129641478,18.82673705993173,20.65931324715796,17.534375,18.658541666666668,18.00483610795498,17.776189668133043,17.019226008257675,17.926343653748614
2002-11-30,POMKH,15.432,12.32,11.67,18.42,16.046666666666667,14.844875,14.509999999999998,14.573852758080857,14.399597274233308,13.295384593736134,13.300227911082704,13.629791666666668,12.450833333333334,12.366108019914996,12.191075547239114,11.867761387172589,12.432347862459313,12.1775,11.55833333333333,11.456441643864764,11.461104371556242,12.264516759696491,11.379869314727028,19.6859375,20.129374999999992,19.909672540923477,19.829556018840293,21.170220510858968,21.929810207855347,17.322916666666664,17.794583333333335,17.221568331439656,17.31386115726441,17.888167798743883,17.93665000592935
2003-02-28,POMRB,14.075999999999999,13.77,12.883333333333333,18.685,17.41333333333333,15.258194444444444,14.426999999999996,14.374711654848515,14.249699413827036,15.899956162234986,15.452739233937368,13.76673611111111,13.142083333333334,12.927664811948997,12.756574533966933,12.498969792036231,12.530812890342235,12.344583333333333,12.061666666666664,12.027198319652191,12.242552041252859,12.00602699124708,11.551517117239667,18.940854166666668,20.053124999999994,19.419803524554084,19.50629764282631,19.917617332864445,17.731448343736634,17.202118055555555,17.274166666666666,17.298274332197124,17.29202383761914,18.46289691189773,18.59539205943895
2003-05-31,PREMON,18.235,17.08,13.626666666666667,18.085,19.5,15.141472222222223,15.262749999999997,15.918826992909109,15.61444539984622,15.662299612875746,13.765548690934365,13.155486111111111,14.117500000000001,14.588598887169397,14.452684756338035,14.776284528556774,14.184749490244798,12.42763888888889,12.29333333333333,12.666985658457982,12.998022711035711,12.295223677261745,12.339449378276084,18.593562500000004,19.318749999999994,18.88588211473245,19.107792033374384,20.357535728364834,19.070806115698236,16.987395833333334,17.371666666666666,18.178964599318277,17.803340095100566,18.25930267899957,17.53135519664074
2003-08-31,MONSOON,13.271555555555556,10.493888888888888,11.403333333333334,19.061833333333336,15.170277777777779,15.142508680555554,15.253638888888885,14.859918417967688,14.751859524636599,14.32183118677932,15.517763186262703,12.3953125,13.415972222222223,12.950714887857192,12.712531931088892,14.238925454965718,15.151332384450765,12.684236111111112,12.39583333333333,12.161524728408121,12.00225965852252,12.033600990757584,13.100995916177247,18.56432291666667,18.562958333333327,18.956262602172806,19.084388302421193,17.715825933583137,18.189997855987354,16.69456597222222,17.032569444444444,16.975489870702077,17.121439915840273,16.193803660515652,17.021630143886302
2003-11-30,POMKH,14.534666666666665,10.236111111111109,11.924444444444443,18.664833333333334,15.685277777777774,15.092414930555556,15.029305555555549,14.729817717447277,14.638470149268235,14.148542777981321,13.966455162789519,11.278125,12.895,11.864873377158759,11.597695524730222,12.04570808861364,12.659369209693207,13.054340277777778,12.45944444444444,12.06669261482265,11.90109058377527,12.957057112633956,12.096620761998278,18.59986979166667,18.62416666666666,18.839690894637016,18.95916705743761,19.34727369026362,17.66411818772046,16.14295138888889,16.94222222222222,16.459405033532356,16.710711185006513,16.818370801172392,16.771506584014524
2004-02-29,POMRB,14.981625,9.7725,14.681666666666665,18.20625,15.432083333333335,14.92245138888889,15.255711805555547,14.830540630468366,14.72228750771828,15.989323331749176,13.645257383816286,10.531388888888888,11.895624999999999,11.027924026295256,10.76007646459047,11.573088434860928,11.752128905190409,13.31284722222222,12.909027777777771,13.112682235560257,13.4774797768578,12.42623210113938,11.99475740161284,18.605760416666666,18.50447916666666,18.58631453678221,18.743152854865095,18.864616392945056,18.490426492966684,15.636458333333334,16.446909722222223,16.04847635345275,16.32378885031111,17.688035527097576,17.709556366796953
2004-05-31,PREMON,16.928625,12.14,14.789166666666668,18.848125,17.068333333333335,14.984368055555557,14.929118055555548,15.66977437828102,15.460668791883613,16.107824118984585,16.12116326757645,10.297222222222224,10.660625,11.472754415777153,11.253547002726739,12.351382259902891,12.021528766108782,13.789791666666666,13.199652777777771,13.783276008002822,14.184743470331705,13.572119930354251,13.584393018622526,18.485552083333335,18.695260416666656,18.691038722069326,18.761095788675348,19.518359330940278,17.77011706702922,15.232430555555558,15.838993055555555,16.456419145404983,16.43148911326053,17.07934461994315,16.543490771783024
2004-08-31,MONSOON,13.218222222222224,9.46,12.308888888888886,18.34583333333333,13.55,15.191185763888889,14.915784722222215,14.689153515857502,14.633767832890543,14.002950331285302,13.35266909576181,9.785104166666668,10.402152777777777,10.667652649466293,10.431476162383005,10.586597342875173,11.24330425235134,14.81125,13.42604166666666,13.193521160357246,13.01852486613817,13.239384661455585,14.29716405494827,18.392812499999998,18.516260416666654,18.552956566574927,18.637228579820043,17.473272614529243,18.892253738115066,14.706927083333335,15.43392361111111,15.29385148724299,15.63771116755553,14.464219247600317,15.231827439391033
2004-11-30,POMKH,15.083333333333336,9.396666666666668,14.834444444444443,18.419166666666673,14.073333333333332,15.280217013888889,15.052951388888882,14.846825442847836,14.754992684368371,13.945528128849695,14.410025299268696,8.831666666666667,10.192291666666668,10.159258256346444,9.928975552275272,9.671238845512764,10.120215305904015,16.02989583333333,14.153541666666658,13.849890473992126,14.023757369396591,13.976208826444791,13.120855996655676,18.330390625,18.454843749999988,18.499440606611625,18.56718267444291,18.928430681345823,17.973256657857075,14.081041666666668,15.0309375,14.805644225679126,15.14451171565995,15.125575737227695,15.05143750002345
2005-02-28,POMRB,16.0875,6.5150000000000015,19.943333333333328,17.709999999999994,12.840000000000002,15.123319444444446,15.32942013888888,15.343095265708701,15.186203432028565,16.11428938356846,14.038186971434552,8.008750000000001,9.377916666666668,8.701554953807868,8.446453210886155,9.947746776799313,9.972841611473799,16.657638888888886,15.468958333333324,16.287267617728606,17.432059272052765,14.620799100959598,14.134653248736237,17.937083333333334,18.330781249999987,18.183664363966972,18.32297200687837,18.510256260004116,18.023202419254964,13.4725,14.382916666666667,14.019386535407476,14.451459457842123,15.992970897710485,15.866997463519597
2005-05-31,PREMON,16.535,7.77,19.276666666666667,18.845,14.653333333333334,14.857708333333335,15.231013888888882,15.81985715942522,15.622055329415835,16.660789640304746,17.889638773429656,7.514166666666666,8.285416666666666,8.32893297228472,8.10631872684852,9.929509594389827,9.610448399663857,16.50513888888889,16.59083333333332,17.48302723730383,18.43371013536727,17.67329988186261,17.571198304568405,17.387083333333333,18.329999999999988,18.448198618380182,18.45483070081225,19.1111659610213,17.672161790053813,12.844999999999999,13.779166666666667,14.27296525457782,14.363625400752793,15.096510478337464,14.632336351242428
2005-08-31,MONSOON,12.356666666666667,7.246666666666667,12.843333333333335,15.2025,11.096666666666666,14.608229166666668,15.015624999999993,14.4345809623218,14.435258443306207,14.142890523689108,12.347525418719991,7.456874999999999,7.732083333333334,7.896026450037499,7.692879330559021,7.213993495241018,7.781573255852092,15.671666666666667,16.724444444444433,15.627149675715632,15.068435217107993,17.580714229200016,18.580191532339445,17.19625,17.544166666666655,17.14991917102811,17.557840406044228,17.21653565377558,18.427879332431132,12.416666666666668,13.165833333333335,13.002445819413358,13.413576083265635,12.2859461345312,12.967989083443573
2005-11-30,POMKH,13.82,7.653333333333332,13.08,17.1625,11.506666666666668,14.706354166666666,14.699791666666657,14.18874857739308,14.182773095644716,13.648486224570362,13.669888613991157,8.092500000000001,7.296249999999999,7.798949203355832,7.621456381285881,6.864385803305918,7.266080217189413,14.342083333333333,16.285833333333322,14.60828980542938,13.832075455218094,15.951049766470284,15.18613791040165,16.986875,17.229999999999986,17.154951502616868,17.440088268102716,17.596858475942316,15.036662971439789,12.35375,12.524166666666671,12.404134158314681,12.77518099614498,12.83371040547087,12.733413862088295
2006-02-28,POMRB,15.355,7.8,15.03,17.44,11.98,15.100208333333333,14.516666666666657,14.655249146435846,14.559094434662233,15.395626063983437,14.340576532963073,8.640833333333333,7.617499999999998,7.7993695220134995,7.640709587379906,7.65991593439857,7.449283878576989,13.6575,15.05749999999999,14.776973883257627,14.470951830617357,14.277390037103606,13.940099616420872,17.1296875,17.162499999999987,17.26897090157012,17.430136717774108,17.2065754192865,16.71121734399631,12.639583333333334,12.30916666666667,12.234480494988809,12.399353081266778,13.533038031082992,13.239931545152361
2006-05-31,PREMON,18.0525,11.57,13.553333333333333,17.439999999999998,15.01,15.576624999999998,14.896041666666658,16.01414948786151,15.750197442991013,15.936088969456407,16.07124414682269,8.784583333333332,8.567499999999999,9.3076217132081,9.210497023043041,9.385302798051846,8.902678449535967,14.522499999999999,13.626666666666654,14.28751766328791,13.865630757037797,14.489071233758098,14.584909060216955,17.7621875,16.811249999999987,17.337382540942073,17.422903318319502,18.1923801506275,17.559845115356232,13.275833333333331,12.398333333333337,13.344688296993287,12.86834947287382,13.328186495882498,12.788556094627785
2006-08-31,MONSOON,13.989999999999998,7.833333333333332,13.089999999999998,17.75,13.026666666666666,15.982937499999998,15.30437499999999,15.204489692716905,15.092044923017198,14.39652805580354,13.38596088020194,8.941666666666668,8.714166666666664,8.717906361258192,8.575197852034524,8.789860047013127,9.246051768166584,16.03083333333333,13.688333333333322,13.808510597972745,13.346417210133264,12.818092178729515,13.974605787819696,18.629166666666663,17.448124999999987,17.502429524565244,17.50214209030911,16.116706122476504,16.061424693716532,13.904583333333331,12.880833333333337,13.217479644862639,12.751862259158981,11.317785674054145,11.72095430966803
2006-11-30,POMKH,15.998,8.216666666666667,19.753333333333334,19.675,14.666666666666664,16.294604166666666,15.84887499999999,15.521893815630143,15.372506490228757,14.504125677545108,14.652385695152928,8.719999999999999,8.854999999999997,8.517410483421582,8.36558025539451,7.957499944981176,8.353307928014589,17.57083333333333,15.356666666666655,16.18643969211698,17.04378672595877,14.302371110170277,13.451253218523712,19.707499999999996,18.076249999999987,18.371457714739147,18.08443341846567,17.85512610202317,18.107771701037493,14.016666666666666,13.670833333333336,13.797154453584248,13.077786729841241,12.983397034350656,12.568919469622093
2007-02-28,POMRB,16.427500000000002,8.493333333333334,20.42333333333333,21.86333333333333,13.85,16.408145833333332,16.11699999999999,15.884136289378088,15.704639716525977,16.828250377442593,16.057769870560115,8.460416666666665,9.02833333333333,8.507779623386284,8.358507923132498,8.494484795719679,8.298610452515014,19.313750000000002,16.704999999999988,17.88119714860352,18.947821018689254,17.80195567248751,17.17970476768653,20.297916666666666,19.18208333333332,19.76820796217682,19.1041508713455,18.30421512667682,19.476324356103248,13.924999999999999,14.138333333333335,13.818292672150548,13.138420267215096,14.843241332077138,14.175869760830151
2007-05-31,PREMON,19.473333333333333,9.103333333333332,20.48,21.64333333333333,14.036666666666667,16.205895833333333,16.472208333333324,17.319815106960185,16.98960864494076,17.211580436489385,16.941491363868835,8.557500000000001,8.411666666666664,8.746001107365103,8.606602570470638,10.150945458022953,9.818443574722167,20.27666666666667,18.436666666666657,18.92071828916211,19.7591515336009,19.175326114235972,19.098707974591957,20.34770833333333,20.232916666666654,20.518258110639422,19.785379071851075,20.52835465139979,21.535070088078793,13.865416666666667,13.895000000000001,13.905642269956996,13.239665819352625,14.947012991710967,14.294457819300217
2007-08-31,MONSOON,13.477499999999996,8.223333333333334,20.106666666666676,18.27,13.266666666666666,15.38239583333333,16.344083333333323,15.782889064176109,15.712671692167492,15.735436460551778,14.199090834395726,9.061666666666666,8.509166666666665,8.536933997752396,8.386532688849542,7.978061030024149,8.39203173166216,20.714583333333337,20.190833333333323,19.395097640163936,19.87165728861508,18.897062846971256,19.915911231001914,19.37770833333333,20.362916666666653,19.618954866383653,19.361070899904266,19.147998856237415,21.417176667847325,13.832916666666666,13.955,13.650052028640864,13.132955591546242,11.93523850101557,12.374796171053635
2007-11-30,POMKH,14.8925,8.603333333333332,20.44,19.553333333333327,13.95,13.907499999999999,16.06770833333332,15.426733438505666,15.384964796251028,15.035210056906248,14.433798142451769,9.226458333333333,8.605833333333331,8.56349373198477,8.416125312623551,7.732206630759846,8.12555993440211,20.901666666666667,20.36249999999999,19.81305858409836,20.11320779678502,20.96424534514918,20.028766413205037,18.2975,20.332499999999985,19.592706253163524,19.402454737815994,19.951329343093413,18.622414096145658,14.127083333333333,13.775833333333333,13.770031217184519,13.225434020311933,13.454728484632065,13.18071926078723
2008-02-29,POMRB,10.945,12.14,23.24,14.225,14.306666666666665,12.919979166666668,14.69708333333332,13.634040063103399,13.78598465021418,16.645244781930778,15.316520067997283,8.61625,9.517499999999998,9.994096239190863,9.895436467419467,8.56784209941657,8.377298897832953,20.919166666666666,21.066666666666656,21.183835150459018,21.854747994359883,20.749438666153186,20.272061400863215,17.914583333333333,18.42291666666665,17.445623751898115,17.980195504291064,19.57458599092091,19.975163365139792,14.0975,13.889999999999999,13.984685396977376,13.393688865639943,14.780651450168024,14.19318968068826
