Date,Season,Kundagol,Hubli,Navalgund,Kalghatgi,Dharwad,Kundagol_Trend,Kundagol_SMA,Kundagol_EWMA,Kundagol_DES,Kundagol_TES,Kundagol_ARIMA,Hubli_Trend,Hubli_SMA,Hubli_EWMA,Hubli_DES,Hubli_TES,Hubli_ARIMA,Navalgund_Trend,Navalgund_SMA,Navalgund_EWMA,Navalgund_DES,Navalgund_TES,Navalgund_ARIMA,Kalghatgi_Trend,Kalghatgi_SMA,Kalghatgi_EWMA,Kalghatgi_DES,Kalghatgi_TES,Kalghatgi_ARIMA,Dharwad_Trend,Dharwad_SMA,Dharwad_EWMA,Dharwad_DES,Dharwad_TES,Dharwad_ARIMA
2003-05-31,PREMON,25.9,6.8,8.645,11.295,15.166,25.436249999999998,25.726250000000018,25.473774448643262,25.396492619503164,26.56801379532623,24.06072512605368,8.126354166666665,8.061875000000006,7.925166010084634,7.913657327194852,9.69386079558605,9.474409696404507,9.932291666666666,10.117500000000003,10.004892285794604,10.502271376574773,11.754935154292259,11.840887707321249,10.82,8.726250000000002,10.054818484523487,6.415182906808491,12.04461936710908,11.170362055242105,14.356041666666668,14.11797916666666,13.936450940790696,13.532603225543266,16.656144600659676,14.822219758729915
2003-08-31,MONSOON,25.5275,8.575,10.696666666666667,10.155,14.466666666666667,24.49,25.876875000000016,25.495264669185957,25.39287654705188,26.47101054542931,24.162926116536,7.8698958333333335,8.053750000000004,8.18509960605078,8.105110687700261,8.292974003735479,7.626540709179467,9.802916666666667,10.26666666666667,10.28160203814343,10.519877947825643,10.347379774276378,10.36554818745946,10.567499999999999,10.960000000000003,10.094891090714093,6.897025669639134,6.336513469561175,4.998218319555062,14.796916666666666,14.299333333333326,14.148537231141084,13.805871742188632,14.223882288881903,14.06333518763625
2003-11-30,POMKH,23.655,8.733333333333333,9.3,6.369999999999999,13.461666666666668,24.534375,24.995625000000018,24.759158801511575,24.566910843341528,24.57083838035834,24.51229474633069,7.627083333333333,8.198958333333337,8.404393096963801,8.296289953193135,6.846384492091297,7.710467603702674,10.342552083333334,9.597916666666668,9.888961222886058,10.294436277618384,10.21789669668442,10.861973785574856,10.425625,10.680000000000001,8.604934654428455,6.823374761547902,7.8543837897804085,6.603833089901292,15.717416666666667,14.412749999999996,13.873789005351318,13.625274044971057,11.807561577804933,10.941904758679005
2004-02-29,POMRB,20.855,6.055,11.39,14.0,17.63,25.3390625,23.98437500000002,23.197495280906942,22.86523244268205,23.718440542052914,23.36258009657987,7.383333333333333,7.540833333333337,7.46463585817828,7.457560802105049,8.790293136992544,8.718672286729836,10.708229166666666,10.007916666666668,10.489376733731635,10.467207822841592,10.207879178995391,10.10666102207778,9.174375,10.455000000000002,10.762960792657072,7.752063512052563,9.886503602543378,10.929654861680456,15.967916666666667,15.181083333333328,15.37627340321079,14.985637179536692,14.769120047606698,14.399952314144166
2004-05-31,PREMON,30.3,7.49,11.322083333333332,11.06,19.456666666666667,25.131875,25.084375000000023,26.03849716854417,26.0593434699702,24.529078775222782,22.265488146809513,6.835000000000001,7.713333333333337,7.474781514906968,7.407873895404956,8.607270821072044,7.774741811318416,10.836770833333333,10.677187500000002,10.822459373572315,10.598360809047874,11.271317207867103,10.024317878019096,7.664999999999999,10.396250000000002,10.881776475594243,8.176731256480517,14.019217777516845,10.281516827142653,15.279374999999998,16.253749999999997,17.008430708593142,16.505360144200935,18.102020598225135,17.296780262273572
2004-08-31,MONSOON,27.565,5.9350000000000005,10.945,0.38,12.18,24.639375,25.59375000000002,26.6490983011265,26.677007864543395,27.04844539373846,26.52464953155063,6.8135416666666675,7.053333333333337,6.858868908944181,6.8156403144632725,7.824065330723191,7.9105408567851905,10.770104166666666,10.739270833333336,10.87147562414339,10.64198368721303,10.476066379344235,10.70052042334288,6.445,7.952500000000002,6.681065885356546,7.156310565331899,7.599920698690276,6.9233936981661195,14.117291666666667,15.682083333333331,15.077058425155885,14.903341969041795,17.592829728524958,17.482805660406758
2004-11-30,POMKH,19.96,6.986666666666667,10.08,4.07,10.24,23.974999999999998,24.670000000000023,23.9734589806759,23.680483776801676,25.741549982800947,25.43223085398668,6.784166666666667,6.616666666666671,6.909988012033176,6.796606234914337,5.622635065134975,6.292471236446031,10.54734375,10.934270833333336,10.554885374486034,10.52940766165113,10.369761776116047,10.400569346985542,5.71125,7.377500000000003,5.636639531213928,6.749492213691309,5.564920126051657,3.3436377183351356,12.509333333333334,14.876666666666663,13.142235055093531,13.188437061325498,12.535538319189063,11.486228908455107
2005-02-28,POMRB,20.61,7.63,10.076666666666666,6.54,11.555,23.180625,24.608750000000022,22.62807538840554,22.26071498317482,22.912039285727786,21.785611369426718,6.4854166666666675,7.010416666666671,7.197992807219904,7.020838794458727,7.3847368739248775,7.3121541185406205,10.385625000000001,10.605937500000003,10.363597891358287,10.435772698246968,10.481429238968484,10.855859636715818,5.9350000000000005,5.512500000000003,5.9979837187283565,6.717262784361102,7.59364866676219,7.2843125596152225,11.841999999999999,13.357916666666664,12.507341033056118,12.553877233182106,13.706592418819463,13.23604871859412
2005-05-31,PREMON,25.23,5.68,10.853333333333332,12.65,12.668,22.1875,23.341250000000024,23.668845233043324,23.487130452540406,23.95079495237882,23.106879568550198,6.1570833333333335,6.557916666666671,6.590795684331942,6.473098617218232,8.237988485869263,7.927929918016217,10.376249999999999,10.488750000000003,10.559492068148305,10.491826931188166,11.237449439581699,10.728797285185903,5.5125,5.910000000000002,8.658790231237013,7.484193368022242,10.063242527618158,8.176179103837644,11.92809375,11.660749999999997,12.571604619833671,12.540921234844056,14.027697200855163,13.441374654446637
2005-08-31,MONSOON,26.28,5.355,10.12,0.58,13.63,20.928749999999997,23.020000000000024,24.713307139825993,24.65028356812841,24.645016445702087,24.303583925763967,5.588125,6.412916666666671,6.0964774105991655,5.989055855568261,6.953877116852535,6.376066899862382,10.604791666666666,10.282500000000002,10.383695240888983,10.412152370949794,10.357951368264539,10.65613569648347,4.4087499999999995,5.960000000000002,5.427274138742208,6.580406837143274,5.42899773289579,2.0141134557137117,11.7435625,12.023249999999997,12.994962771900203,12.873305266198765,10.4387180491054,9.789243556114874
2005-11-30,POMKH,13.3,4.94,10.83,0.49,9.47875,20.323750000000004,21.355000000000025,20.147984283895596,19.607593905925235,23.79257876581273,24.130399047884048,5.25,5.9012500000000045,5.633886446359499,5.51805879220234,4.853338917866184,5.862347468070344,10.811666666666667,10.470000000000002,10.562217144533388,10.46829144886503,10.11470598580438,10.372610447223105,3.165,5.065000000000001,3.452364483245325,5.783164161371727,4.1571129812220615,3.8470661643270305,11.57461607142857,11.832937499999996,11.588477663140122,11.616377483830846,10.68074669948603,11.748074167283967
2006-02-28,POMRB,17.2,5.125,11.155,1.29,10.84,19.76359375,20.502500000000026,18.968790570337358,18.45511820423901,19.048808378493693,18.56687580449363,5.255625,5.275000000000005,5.430331867815699,5.27201679476985,6.1713270615090945,5.959869348555051,10.927447916666667,10.739583333333336,10.799330286720032,10.570545821833514,10.421077148244395,10.436843109968718,2.63390625,3.7525000000000013,2.587418689947195,5.1943185870490485,5.486689859153951,5.270640172718485,10.772544642857142,11.654187499999997,11.289086597884072,11.29203271252935,12.463914878313572,12.093782524732255
2006-05-31,PREMON,23.8,5.48,11.43,7.95,12.031428571428574,20.344687500000003,20.145000000000024,20.901274342202417,20.70389599125121,20.271727992353117,20.343742345008692,5.390833333333333,5.225000000000005,5.450199120689419,5.238923779149876,6.575521141841801,6.05176710471734,10.963229166666666,10.883750000000003,11.051598172032019,10.702330144304456,11.397688351859827,10.72507873370323,3.0346875,2.577500000000001,4.732451213968317,5.549019735452401,6.944650489306115,7.543131892490676,9.531629464285714,11.49504464285714,11.586023387301873,11.505884683712024,13.256251025451675,12.669976874734191
2006-08-31,MONSOON,23.22875,5.6,10.469583333333333,1.03125,7.85,21.8946875,19.382187500000025,21.83226460532145,21.734881938899015,21.879825927647218,23.061757367884304,5.483958333333333,5.286250000000005,5.510119472413651,5.265291361353834,5.799877536860453,5.551929848071987,11.1579375,10.971145833333336,10.818792236552543,10.646237792157123,10.598862443552811,10.649560440714227,3.8053125,2.690312500000001,3.25197072838099,4.957145377254464,1.8014066876789476,-0.017417867852068003,8.539776785714286,10.05004464285714,10.091614032381123,10.16221955867911,10.846287558564043,10.005787253710682
2006-11-30,POMKH,21.0,5.776666666666666,10.766666666666666,3.245,5.331428571428573,22.5696875,21.307187500000026,21.49935876319287,21.34214282432296,20.911152036831947,21.30444065783699,5.500000000000001,5.495416666666672,5.616738350114857,5.352032370501146,4.185740754929766,5.2096269067382535,11.458375,10.955312500000003,10.797942008598191,10.650917786188407,10.376669515627366,10.79412315411594,4.512812499999999,3.379062500000001,3.249182437028594,4.7307335887560695,1.8423558734800851,1.2779968738764813,7.796941964285714,9.013214285714284,8.187539848000103,8.408168829244813,6.753618505766809,6.151853068877795
2007-02-28,POMRB,21.9,5.033333333333334,12.776,4.7,7.0524999999999975,22.65359375,22.482187500000027,21.65961525791572,21.51553332377458,20.466994236390086,21.45886450955525,5.818124999999999,5.4725000000000055,5.383376343402247,5.148675644368588,6.0267287298941215,5.748928278044773,11.574572916666668,11.360562500000004,11.589165205158915,11.000060511738159,10.620022780635722,10.86810576901239,4.95890625,4.231562500000002,3.8295094622171564,4.7232491254428846,4.803707344230626,4.406011357979256,7.077822420634921,8.066339285714282,7.733523908800061,7.892305252429546,8.317881218720347,7.485046531723043
2007-05-31,PREMON,24.5,5.7,12.2125,10.2,9.87625,22.11375,22.657187500000028,22.795769154749433,22.76085378926056,23.023432453608905,22.43505825376163,5.993541666666667,5.527500000000005,5.510025806041348,5.255638686390689,6.449325987148548,5.581257530138007,11.520875,11.556187500000004,11.83849912309535,11.191854024375019,11.872120428682688,11.205272500964197,4.798125000000001,4.794062500000002,6.377705677330294,5.432322792382156,7.57905354828807,8.328280689728318,6.480282738095238,7.527544642857138,8.590614345280036,8.561373690177025,9.396570080628257,8.885668025105536
2007-08-31,MONSOON,23.2,7.925,10.616666666666667,2.35,4.252222222222222,20.641250000000003,22.650000000000027,22.95746149284966,22.89899057246442,23.797849397472362,23.261648643609234,5.895104166666666,6.108750000000006,6.476015483624808,6.141345641118752,5.794046831392172,5.453586491153852,11.096791666666668,11.592958333333337,11.349766140523876,11.076182038280662,11.132974753994638,11.1183151022862,4.4425,5.123750000000002,4.7666234063981765,5.027293599024978,2.9558129705816905,2.273696708796103,6.061996527777778,6.628100198412692,6.85525749605691,6.998869916968978,7.454864312938699,8.633642440951267
2007-11-30,POMKH,16.71,4.855,10.19,0.64,4.148888888888888,18.505000000000003,21.57750000000003,20.458476895709797,20.123061530294624,22.0381317344847,22.537207084136007,5.870208333333333,5.878333333333339,5.827609290174885,5.636970087628785,4.990288676040336,6.186367028177317,11.483229166666668,11.44879166666667,10.885859684314326,10.907244247794354,10.835804920253805,11.118187273823525,4.40875,4.472500000000002,3.1159740438389054,4.452779306759064,3.0496585568302885,3.414233631239033,5.56217509920635,6.3324652777777715,5.7727100531897015,5.959780779149982,3.6364809974036545,2.8290660987551606
2008-02-29,POMRB,14.41,5.1675,9.96,4.46,4.888750000000001,16.388749999999998,19.705000000000027,18.03908613742588,17.53570180064747,19.39286110801004,19.706155485568495,5.5676041666666665,5.9118750000000055,5.563565574104931,5.40951892340257,6.2311097646994735,5.200224449295098,12.169166666666667,10.744791666666671,10.515515810588596,10.72806794121976,10.878498185887349,11.467755813618503,4.213125,4.412500000000002,3.6535844263033432,4.45043770645971,4.783965313859348,4.957833695039346,5.195357142857143,5.791527777777772,5.419126031913821,5.555132391467001,6.2598232107346465,6.181155994651212
