Date,Season,Parner,Pathardi,Jamkhed,Karjat,Nevasa,Nagar,Sangamner,Shrigonda,Shrirampur,Kopargaon,Rahata,Rahuri,Akola,Shevgaon,Parner_Trend,Parner_SMA,Parner_EWMA,Parner_DES,Parner_TES,Parner_ARIMA,Pathardi_Trend,Pathardi_SMA,Pathardi_EWMA,Pathardi_DES,Pathardi_TES,Pathardi_ARIMA,Jamkhed_Trend,Jamkhed_SMA,Jamkhed_EWMA,Jamkhed_DES,Jamkhed_TES,Jamkhed_ARIMA,Karjat_Trend,Karjat_SMA,Karjat_EWMA,Karjat_DES,Karjat_TES,Karjat_ARIMA,Nevasa_Trend,Nevasa_SMA,Nevasa_EWMA,Nevasa_DES,Nevasa_TES,Nevasa_ARIMA,Nagar_Trend,Nagar_SMA,Nagar_EWMA,Nagar_DES,Nagar_TES,Nagar_ARIMA,Sangamner_Trend,Sangamner_SMA,Sangamner_EWMA,Sangamner_DES,Sangamner_TES,Sangamner_ARIMA,Shrigonda_Trend,Shrigonda_SMA,Shrigonda_EWMA,Shrigonda_DES,Shrigonda_TES,Shrigonda_ARIMA,Shrirampur_Trend,Shrirampur_SMA,Shrirampur_EWMA,Shrirampur_DES,Shrirampur_TES,Shrirampur_ARIMA,Kopargaon_Trend,Kopargaon_SMA,Kopargaon_EWMA,Kopargaon_DES,Kopargaon_TES,Kopargaon_ARIMA,Rahata_Trend,Rahata_SMA,Rahata_EWMA,Rahata_DES,Rahata_TES,Rahata_ARIMA,Rahuri_Trend,Rahuri_SMA,Rahuri_EWMA,Rahuri_DES,Rahuri_TES,Rahuri_ARIMA,Akola_Trend,Akola_SMA,Akola_EWMA,Akola_DES,Akola_TES,Akola_ARIMA,Shevgaon_Trend,Shevgaon_SMA,Shevgaon_EWMA,Shevgaon_DES,Shevgaon_TES,Shevgaon_ARIMA
1998-08-31,MONSOON,3.7,0.9,6.2,2.825714285714286,3.733333333333333,4.628333333333333,9.466666666666667,4.775,1.4,5.2,3.966666666666667,6.1374999999999975,12.314285714285715,4.575,3.5716145833333335,4.7125,4.70743823872,5.053538014893057,6.059369190781149,5.674219091604384,3.925,4.375,3.8839235481599994,4.455020618174989,6.601094034051894,5.8124299587095445,4.941666666666666,6.341666666666665,6.1396405555200015,6.025745891900118,6.678896231275666,6.079976996438057,4.373392857142857,5.540000000000001,5.091588615753143,5.433700990256045,5.740151231604237,6.251577826711815,3.9537499999999994,4.857916666666667,4.771866505557333,4.287876321723678,4.514541104502325,5.017874592505223,5.407395833333334,6.190435606060605,6.024773410179877,6.482245668467717,6.145733136063689,6.6568683539978695,8.181583333333332,8.780333333333331,9.483726645316267,9.600388525234363,8.85652948370153,9.470965353162091,6.896875,7.787500000000003,7.739728510976,8.653044591429913,8.641569254448159,8.414595336508425,1.906875,2.16625,1.955023413248,0.9886606467921483,1.1539751166383816,2.300345187072173,4.836250000000001,5.305,5.801749267456,5.555791604600264,6.176716035087764,5.990637516005053,5.310416666666667,6.035416666666665,6.091249167530667,6.402622683950385,5.309537688239015,5.961633359701174,5.888125,6.248541666666664,6.583923287551999,6.667536223191151,6.15075498335423,6.497360495952891,10.74159474206349,10.579732142857145,11.042570487149712,10.456699704814211,9.838746995139779,10.279184340638375,6.17,7.6325,6.968761665024,7.314490483345503,7.622287983744685,8.587984910284987
1998-11-30,POMKH,0.65,2.3,3.2,1.727142857142857,2.05,3.9646153846153847,4.891666666666667,3.5375,1.69,1.925,3.0,4.25,9.781111111111107,4.2,3.3932291666666665,3.475,3.0844629432320003,4.339095274823974,3.123959164773695,4.690816631313885,4.1,3.75,3.2503541288959994,3.767138955621005,3.8740020829844855,3.7970212057596795,4.320833333333334,5.391666666666665,4.963784333312001,4.7532415935691805,5.125764294846636,6.132818575555051,3.7617559523809523,4.6485714285714295,3.745810312309029,4.975774608670093,3.777168536820157,6.314285420573334,3.381666666666666,4.076666666666667,3.6831199033343998,3.0901041301480396,3.173416148577081,3.9852750933170804,4.994783653846154,5.558862179487178,5.20071019995408,6.063275607310477,5.283207273982127,5.311490617010403,7.963083333333333,8.174083333333332,7.646902653856427,8.64942260826569,8.143083028843064,9.435499015631738,6.279166666666667,7.0468750000000036,6.0588371065855995,8.645279611276084,5.984853706319012,5.127870717071488,1.8156250000000003,1.9512499999999995,1.8490140479488,1.0370566394539855,2.1193400456243605,2.0617391106515366,4.5525,4.66125,4.2510495604736,4.88087086742976,4.288889451521479,4.3611474203927045,4.976875,5.452083333333332,4.8547495005184,5.840311678674805,4.910063740998103,4.7380705228424995,5.645624999999999,5.898541666666665,5.6503539725311995,5.962514942345891,5.78512521078012,4.892643813765511,10.867911706349204,10.678134920634921,10.53798673673427,10.284056639949881,10.264763631115983,10.299862938459086,5.738125,6.382500000000001,5.861256999014399,6.746029136515653,5.7045512852143085,4.803918588101033
1999-02-28,POMRB,4.672916666666667,5.9,2.9,3.62,3.3833333333333333,4.340769230769231,7.459999999999999,6.05,2.095,4.8500000000000005,3.733333333333333,5.216666666666667,10.00625,6.1,3.0557291666666666,3.668229166666667,3.719844432605867,4.383657331024786,3.736933798428384,3.851425975281843,4.50625,4.1,4.3102124773376,4.276420786115163,3.9602585806808914,4.107811408460527,4.184375,4.4916666666666645,4.1382705999872,3.9124889578365423,5.059971101068569,4.841616778013877,3.660052083333333,4.0982142857142865,3.6954861873854172,4.820816456014915,4.032948894148235,6.736228553562727,3.097083333333333,3.8308333333333335,3.5632052753339734,3.1089489102615575,3.269288413450149,3.169460705573038,4.8107211538461545,5.255929487179486,4.85673381228014,5.782910223674324,5.295729643621735,4.835054750056531,8.047500000000001,8.189083333333333,7.572141592313856,8.40342081112318,7.89248176737517,8.442518482972277,6.320833333333334,6.746875000000003,6.05530226395136,8.637521615210298,6.377484830487849,7.340517058290448,1.7856249999999998,1.8624999999999996,1.94740842876928,1.1647085572722375,3.687902160968805,1.9633466706449423,3.95,5.01125,4.490629736284161,4.7685250336217475,4.7918834911897825,4.027103492378652,4.889166666666666,5.168749999999998,4.406183033644373,5.48322891735422,6.023272673854527,5.1392993557488635,5.374479166666667,5.877708333333332,5.476879050185387,5.747604417598944,5.759299172504757,5.143918528379188,10.263804563492062,10.805054563492064,10.325292042040562,10.206724504700182,10.637575388646347,9.576117867870256,6.159375000000001,5.9575000000000005,5.956754199408639,6.607354295406232,6.564451035827674,6.853894650255926
1999-05-31,PREMON,3.45,7.3,4.3,5.528333333333332,2.563333333333333,6.000833333333335,9.13,8.883333333333333,1.89,4.4,8.44,6.05,11.621428571428574,7.2,3.4603125,3.118229166666667,3.6119066595635205,4.225445885292035,6.753249461771223,4.256854124843867,5.08125,4.1,5.50612748640256,5.222759517896575,7.2878859581961795,7.299999556587477,4.3,4.149999999999998,4.20296235999232,4.050379512474395,4.1362463429883105,3.9868026403076984,4.039449404761904,3.4252976190476194,4.4286250457645835,4.932811099302358,5.592154516179465,9.959016189988935,3.3387500000000006,2.9325,3.163256498533717,2.737027035115289,5.368238622220093,5.246967336268053,4.975400641025642,4.73363782051282,5.314373620701418,5.843661515966957,6.891697793393923,6.122395778987557,8.470833333333333,7.7370833333333335,8.195284955388313,8.540967891614894,11.465940505006737,8.204988858379584,6.887395833333334,5.811458333333336,7.186514691704149,8.629770599009598,9.206824366346746,10.668767574988824,1.81375,1.7687499999999994,1.9244450572615681,1.2565889604680647,1.8276972163750012,1.9981690250073583,3.9718750000000007,4.09375,4.454377841770497,4.603033011001821,7.319306839031612,6.324738172770574,5.082083333333333,4.784999999999998,6.019709820186623,5.919515670259142,9.50670905782284,8.779727003678925,5.205729166666666,5.413541666666665,5.706127430111232,5.840172564069978,7.0927756848929935,7.282786451005611,9.51404513888889,10.93076884920635,10.843746653795765,10.534231699321479,11.106960803044174,9.854494473092355,6.774374999999999,5.518750000000001,6.454052519645184,6.683764501931527,8.569293549498417,7.986064374983881
1999-08-31,MONSOON,3.2,4.15,6.475,4.703749999999999,5.050000000000002,5.245000000000001,11.95,8.85,1.535,4.05,4.8,5.825,6.9785714285714295,9.7,4.120364583333334,2.9932291666666675,3.4471439957381125,4.052878075248655,4.930250248725453,4.441810773406762,5.1625000000000005,4.9125,4.963676491841536,5.081496281247019,2.9725135796970776,2.944907625780036,4.671875,4.218749999999997,5.111777415995391,5.071001333238338,4.692123770640884,4.124690502824183,4.367306547619047,3.8948065476190474,4.5386750274587495,4.9238042197670575,3.4215419412407466,-0.24861486829231882,3.394166666666667,3.261666666666667,3.917953899120231,3.7147013965543665,1.6641497576838602,2.0502777841986557,5.1308173076923085,4.887804487179487,5.286624172420851,5.760640883762554,4.574421522560135,4.669239080768717,8.552291666666665,8.357916666666666,9.69717097323299,9.21504532926624,7.711558853960427,8.369362846344222,7.038333333333333,6.830208333333337,7.851908815022489,8.622026538143881,6.323106105723069,5.333964445058616,1.7775,1.8024999999999993,1.7686670343569406,1.2845886586791502,1.0288757400163786,1.9695688740730464,3.896875,3.8062500000000004,4.292626705062299,4.406992128437536,4.834045091238339,4.2998389327972495,5.279166666666667,4.993333333333332,5.531825892111973,5.716439667750099,5.267072997674585,4.8232719418718215,4.869791666666666,5.335416666666665,5.753676458066739,5.8396075433825825,4.971719874654245,5.64734910515937,9.3609375,9.596840277777778,9.29767656370603,9.672748473831163,10.791841904397897,11.188850791836902,6.59875,6.800000000000001,7.75243151178711,7.179629183957062,5.919337221430572,6.609132540131096
1999-11-30,POMKH,4.386666666666667,3.65,3.85,2.884285714285713,2.6666666666666665,4.665384615384615,5.794999999999999,3.995,1.78,3.25,3.71,3.2125000000000004,9.11875,3.995,4.419583333333333,3.927395833333334,3.8229530641095346,4.0980166371624245,2.1052597817947207,3.3812508122917597,5.075,5.249999999999999,4.438205895104922,4.7606038727814886,3.376085435367445,3.0771578158254265,5.1875,4.381249999999998,4.607066449597235,4.502089907785818,4.193772235087405,5.159434533458532,4.6180208333333335,4.184092261904761,3.8769193021895347,4.679948296934422,3.3687863680972066,-1.8422479051376524,3.933333333333334,3.4158333333333335,3.417439006138805,3.095698217338155,3.037849784405497,4.064283253831716,5.363846153846155,5.062996794871794,5.038128349606357,5.589724298011469,4.506492273353155,4.242635047504516,8.624374999999999,8.58375,8.136302583939793,8.522253594135572,7.854883920799764,9.090229556378176,7.346666666666666,6.944583333333337,6.309145289013493,8.61428939564769,5.794635209776494,4.73948541113287,1.73,1.8249999999999993,1.7732002206141644,1.3590297609239317,1.8633287051706775,1.8546908529530237,3.725,4.1375,3.875576023037379,4.111161434351172,2.699966309874591,2.328795868410365,5.354374999999999,5.1708333333333325,4.803095535267184,5.375662284860837,4.809751964162615,4.523305739834413,4.713541666666667,5.076041666666665,4.737205874840043,5.072533525550032,4.9571128762019,3.9881488022733875,9.11700892857143,9.43125,9.226105938223618,9.530013796981924,8.928786553341435,7.4050479252617265,6.74875,6.748750000000001,6.249458907072266,6.599555501252462,5.822524689135468,7.931189575581836
2000-02-29,POMRB,6.216666666666666,5.2,5.225,5.085714285714286,3.21,4.883333333333332,7.208333333333332,6.8,1.715,2.925,4.6,3.5666666666666664,9.44375,4.9,4.5633333333333335,4.313333333333334,4.780438505132388,4.428481215201818,3.5528705825540503,3.8157223308092467,5.10625,5.074999999999999,4.742923537062953,4.934382576479585,5.728841241582224,5.20202123727694,5.1156250000000005,4.962499999999999,4.854239869758341,4.780937158362014,4.8657430065549025,4.582944714868358,4.722194940476189,4.550520833333332,4.360437295599436,4.752215510597828,4.337161753677655,0.9751619078995193,4.587916666666667,3.3725000000000005,3.3344634036832828,3.0377790712122548,3.623799465783917,3.260032799875833,5.527804487179488,5.19863782051282,4.976210343097147,5.486725239919102,5.055584853265535,4.477493062084473,8.229999999999999,8.520833333333334,7.765114883697208,8.251462736296132,7.885645817804953,8.365983894033647,7.296249999999999,7.132083333333337,6.5054871734080955,8.606559214122626,6.402877719747654,7.275512349319529,1.649375,1.729999999999999,1.7499201323684987,1.4205243615405179,3.2110777869443146,1.8349485136207537,3.8999999999999995,3.65625,3.495345613822427,3.8059563701006045,4.329273817456814,3.5685466955767287,5.200937499999999,5.387499999999999,4.721857321160311,5.228922010721723,5.884217988369571,5.005092998840109,4.645833333333333,4.663541666666665,4.268990191570692,4.633992558095679,4.846425946864761,4.530361790607082,9.171852678571428,9.290625,9.313163562934172,9.49928728594417,9.48749102688566,9.342331637401198,6.4799999999999995,6.44875,5.70967534424336,6.278994890220678,6.596291704361659,4.787948975094656
2000-05-31,PREMON,4.3,7.3,6.1,6.0683333333333325,7.05,7.3225000000000025,9.958333333333332,10.599999999999998,1.89,4.95,8.175,6.45,10.2325,9.6,4.2525,4.525833333333335,4.5882631030794325,4.3989346324688565,6.872442690283027,4.340720716240374,5.020833333333334,5.074999999999999,5.765754122237771,5.762244392797945,7.69097951141242,7.299999596613295,4.9,5.412499999999999,5.352543921855004,5.316269773687936,5.116863404654378,4.865615073169026,4.808333333333334,4.685520833333332,5.043595710692994,4.942856088219928,6.425059110178075,1.8341581203564932,4.897083333333334,4.4941666666666675,4.82067804220997,4.817721562738869,5.3788607432539255,4.426509034355545,5.622900641025641,5.529054487179486,5.9147262058582895,5.831644874749089,6.935805292385616,6.130006106563581,7.842083333333333,8.727916666666667,8.642402263551658,8.585270677569024,11.401291321435142,8.092769739146757,7.413125,7.561250000000003,8.143292304044856,8.5988359936623,9.473423182762806,10.458589328693975,1.606875,1.7299999999999993,1.8059520794210993,1.5125988235894643,1.698327092234262,1.8032454997811542,4.075,3.7937499999999997,4.077207368293457,3.8754926156581315,5.926237410554504,4.760827330575621,5.112708333333334,5.321249999999999,6.103114392696186,5.66474196719295,9.492409709328543,8.878085308120408,4.668229166666667,4.763541666666665,5.141394114942415,5.170009852563035,5.88130141860548,6.046166667912406,9.42171875,8.943392857142857,9.680898137760503,9.66456797134121,10.281692963987629,10.030969118873939,5.930625,7.048750000000001,7.265805206546016,6.829251789397323,8.27261860326433,8.010540258199246
2000-08-31,MONSOON,3.5,4.4,4.1,4.997142857142856,5.8,5.235,7.966666666666668,6.73,0.89,4.9,3.8375,4.883333333333333,8.806249999999997,5.15,3.6864583333333334,4.600833333333335,4.15295786184766,4.246244652667312,5.177710734958557,4.587729175123663,4.991666666666666,5.137499999999999,5.219452473342663,5.575323890215737,4.013755590009881,3.4398880759854205,5.015625,4.818749999999998,4.851526353113002,4.7475160204747215,6.054861085076222,5.409063645005277,4.816875,4.758869047619045,5.025014569272939,4.970640788023162,4.121122344818675,7.914222758619694,5.5268749999999995,4.6816666666666675,5.212406825325981,5.137529577252718,4.590900600868857,5.245295314529688,5.902669413919414,5.526554487179486,5.642835723514974,5.7489335012243945,5.082493493546784,5.257125330407979,7.997916666666667,7.7320833333333345,8.372108024797662,8.45352793440668,7.857774580728581,8.454246353431822,8.03625,7.031250000000002,7.577975382426914,8.591119679146374,7.072400936096067,7.204866834595755,1.765625,1.5687499999999992,1.4395712476526596,1.4165882507228338,0.9967910995962508,1.826174434714763,4.663125,4.00625,4.406324420976074,3.9373274295808534,4.2998556198993905,3.64353127752371,5.427604166666667,5.080624999999999,5.196868635617712,5.35222570038589,5.313929584927392,4.7670863587547725,5.128125,4.528124999999998,5.038169802298782,5.089322121161333,4.413034124030112,5.0905046484369585,9.329620535714286,9.4003125,9.331038882656301,9.449065129199665,9.242948794156447,9.313452916765758,6.1375,5.911250000000002,6.419483123927609,6.5112957199568005,6.341829818875766,8.507193180887533
2000-11-30,POMKH,1.6,2.7166666666666663,4.5,3.28,4.39,5.436153846153847,6.675,7.0500000000000025,2.085,3.8,3.9666666666666655,4.333333333333333,9.29,4.15,3.4749999999999996,3.9041666666666686,3.1317747171085957,3.8144521196266608,2.3619417197381978,3.7277000211410862,5.079166666666667,4.904166666666666,4.218338150672264,4.841602932681212,3.80804112617753,3.178994418546766,5.0145833333333325,4.9812499999999975,4.710915811867801,4.603449116276215,3.8134111026738555,4.832737126667786,4.766577380952381,4.857797619047617,4.3270087415637635,4.772229886555789,3.8834784933671127,6.116826562907666,6.45,5.112500000000001,4.883444095195589,4.637823595580418,4.546454407113893,4.307988726948025,6.1504670329670335,5.719246794871794,5.560162972570524,5.715963113831431,4.826418759927271,4.627089096321391,8.327708333333334,7.952083333333335,7.693264814878597,8.089850406641352,7.025966343369185,8.321223489206924,8.34,7.795000000000003,7.366785229456149,8.583410291076559,5.588804268792353,4.40882551281402,2.033125,1.644999999999999,1.6977427485915957,1.5425309539244814,1.6260714671008443,1.5787508060973003,5.701250000000001,4.14375,4.163794652585644,3.8195959531532475,2.738853620079225,2.396517858058671,5.960416666666665,5.144791666666665,4.704787848037293,5.110243898281447,4.792082613123711,3.9918652316923744,5.788541666666667,4.808333333333332,4.756235214712603,4.870854471183942,4.243286240649398,3.465422350820732,9.261875,9.443125,9.31462332959378,9.401014224242418,8.917061193804683,8.775470277378503,6.39375,5.950000000000002,5.511689874356565,6.07647428871204,4.918919273820041,3.926966315741959
2001-02-28,POMRB,4.475,5.9,5.5,4.758333333333334,6.525,6.350714285714285,7.575,8.73,2.68,7.08,6.862499999999999,6.125,8.535714285714286,6.4,3.45625,3.4687500000000027,3.6690648302651576,3.9123274765153906,3.2754004093883626,3.774122201854946,5.266666666666667,5.079166666666667,4.8910028904033584,5.15026918213412,5.53432394173746,5.200928032702325,5.166666666666667,5.049999999999997,5.026549487120681,4.956846979949659,4.965892070156248,4.686246747557157,4.668273809523809,4.775952380952379,4.499538578271592,4.790455327869903,4.797697595966947,8.282092409639016,6.80875,5.94125,5.540066457117353,5.391753748396609,5.272299157456534,4.400669621214634,6.409313186813187,6.0860920329670325,5.876383497828028,5.849964512005664,5.5392415380310185,5.034448193050042,9.128333333333334,8.043750000000003,7.645958888927158,7.979325551286209,7.460264418206356,7.945913093166931,8.811250000000001,8.277500000000003,7.91207113767369,8.575707831903252,7.282506390819451,7.999408092926524,2.166875,1.886249999999999,2.0906456491549577,1.7773005118818608,2.722927958980727,1.7125472877738395,6.37625,5.1825,5.330276791551387,4.263377098173247,4.072578187953926,3.4169932361747772,6.424479166666666,5.710416666666664,5.567872708822375,5.359981490639315,5.847735239888532,4.990248802657363,6.421875,5.447916666666665,5.3037411288275615,5.242143248252447,4.875797625359717,4.398420091855261,9.59560267857143,9.216116071428571,9.003059712041983,9.184120901490022,9.50155378762258,9.432550754186952,6.71875,6.325000000000003,5.867013924613939,6.108381615863297,5.975002352878045,6.513249895612656
2001-05-31,PREMON,4.35,7.3,5.816666666666666,5.993333333333332,11.12,7.837500000000001,12.23,11.1,3.065,9.1,10.175,9.175,10.598571428571429,10.15,3.4312500000000004,3.481250000000002,3.9414388981590944,3.974363827332985,6.337984656148197,3.861150380955657,5.389583333333334,5.079166666666667,5.854601734242015,5.883890883784336,7.6623431672156,7.299999630011666,5.441666666666666,4.979166666666664,5.342596358939075,5.291578484765245,5.29855442000081,5.044508609188632,4.610416666666667,4.757202380952379,5.097056480296288,4.966569501432741,6.526951314452043,9.310157562735457,6.389687499999999,6.958749999999999,7.772039874270412,7.959704641600577,8.113080061933207,7.067059708525354,6.69276510989011,6.214842032967032,6.660830098696818,6.2230494500927565,7.77671596736432,7.149366931486758,9.902291666666667,8.611666666666672,9.479575333356294,8.822306326716546,11.162940621000153,7.839205003321383,9.185625000000002,8.402500000000003,9.187242682604214,8.568012299805373,10.70269759627919,11.612296736159287,2.14,2.179999999999999,2.480387389492974,2.080993489462735,1.7240062830765805,1.9682338506562769,6.97,6.22,6.838166074930832,5.008816141668279,6.703435336565657,5.863932281679781,6.655208333333333,6.210416666666663,7.410723625293425,6.087374652690148,9.452541805123035,9.404613397093112,6.858854166666667,6.1291666666666655,6.852244677296538,6.399784215830149,6.935124532266471,7.25014429101662,10.071785714285713,9.307633928571427,9.64126439865376,9.512650890953564,10.014797470742701,9.597950232507557,7.1125,6.462500000000002,7.580208354768364,6.784123796465975,8.217049067017687,8.121796620639325
2001-08-31,MONSOON,3.3,5.9,5.6,4.285714285714287,4.6,6.7907692307692304,12.1,10.0,0.785,6.15,5.55,7.225,11.11,7.2,3.096875,3.431250000000002,3.6848633388954566,3.858447998186809,4.745833618538813,4.123491355796581,5.499999999999999,5.4541666666666675,5.8727610405452095,6.094702921838557,4.430329196003407,4.426121603958301,5.591666666666667,5.354166666666664,5.445557815363445,5.384500409237465,6.019687416781914,5.384457828796376,4.611517857142857,4.579345238095238,4.772519602463488,4.899107868214444,4.14249682972823,2.49014097054776,5.7721875,6.658749999999999,6.5032239245622465,6.189983842307748,8.195376765807538,8.249127724658777,6.790239926739927,6.60378434065934,6.712805751525783,6.347186905870663,5.805044895584684,5.982168677645543,10.371041666666667,9.645000000000005,10.527745200013776,9.469846256569197,8.212128190898774,8.730565767060801,9.1365625,9.220000000000002,9.512345609562528,8.560323666455721,8.058915776316075,7.698796700332448,2.2100000000000004,2.1537499999999987,1.8022324336957845,1.9408421249367822,1.0989017002819574,2.2580956682370275,7.5600000000000005,6.532500000000001,6.562899644958499,5.19269681568577,6.12639898719705,5.826427590885446,6.526562500000001,6.638541666666663,6.666434175176056,5.974516468968104,5.257843507902313,5.315377467767551,6.9624999999999995,6.714583333333332,7.0013468063779225,6.646215347905275,6.143830554526703,7.025658652647101,10.336160714285715,9.883571428571427,10.228758639192256,9.884572298942413,9.118983649889248,9.365815991403307,7.2875000000000005,6.975000000000003,7.428125012861019,6.829216248649734,6.447757669072468,8.106767257394656
2001-11-30,POMKH,1.6,2.2,5.2,3.528571428571428,2.2375,6.1480000000000015,8.733333333333334,6.775,1.975,7.3000000000000025,4.1000000000000005,5.4875,10.795714285714288,5.25,2.7625,3.431250000000002,2.850918003337274,3.4894563681838697,1.9707624225120517,3.2178845190366774,5.675,5.325000000000001,4.403656624327126,5.095642972229806,3.4874246385108663,3.0145983341642006,5.78125,5.529166666666664,5.3473346892180675,5.262850962248513,4.494167584615276,5.479352121733072,4.6555059523809526,4.641488095238095,4.274940332906664,4.741913397506898,3.5712959885398723,0.8232563626403735,4.698333333333334,6.120624999999999,4.796934354737347,4.173106179034175,5.020829699941313,3.857110810295847,6.931319201631703,6.781745879120879,6.486883450915471,6.336557894822018,5.851565517015892,5.763663793208901,10.5559375,10.15958333333334,9.809980453341598,9.313691811350502,8.272671377463785,9.404662682970246,9.21875,9.151250000000001,8.417407365737517,8.552641912122928,7.335441593777869,6.52966510584303,2.146875,2.126249999999999,1.8713394602174707,2.0139990471016485,1.8414697675257017,1.868775157860176,7.66875,7.4075000000000015,6.857739786975101,5.553958650984269,4.537432648975577,4.494126208483323,6.1815625,6.671874999999997,5.639860505105633,5.653141396652342,4.802392403871924,4.633424940162349,6.7250000000000005,7.003124999999998,6.395808083826752,6.3105983558435685,6.221538732390398,5.8158048737657255,10.659250000000002,10.26,10.455540897801068,10.091995880950789,9.634301456803085,10.055788715339983,7.237499999999999,7.2500000000000036,6.556875007716611,6.52858615012153,5.543305455324759,5.027317981746412
2002-02-28,POMRB,1.8,7.3,6.0,4.518571428571429,3.7375,6.418666666666668,9.266666666666666,8.6125,3.35,8.3,5.7,5.8,9.145,6.7,3.466875,2.7625000000000024,2.4305508020023643,3.212202365457955,2.952878789800272,3.5640932121259086,5.670833333333333,5.675000000000001,5.562193974596275,5.7615410037688015,6.038682433679581,5.424505023382626,6.357083333333333,5.654166666666664,5.6084008135308405,5.541997610041889,5.6556227906902246,5.3563649497834005,4.78671875,4.581547619047619,4.37239277117257,4.732847126017894,4.740758832616904,1.705861739493807,3.8511666666666664,5.423749999999998,4.373160612842408,3.852753171751621,4.035273589634459,3.494477300522567,7.161212121212122,6.798733974358975,6.45959673721595,6.375494939592409,6.4506085559038855,6.14021134159118,10.551160714285713,10.582500000000005,9.592654938671625,9.295623225473452,8.898623740384004,9.229696442737826,9.190312500000001,9.121875,8.49544441944251,8.544967062892491,8.356184676180204,8.945157911248549,2.016875,2.293749999999999,2.4628036761304823,2.340491548854994,2.8108042327062055,1.8968490145534633,7.604375000000001,7.712500000000002,7.4346438721850605,6.052681247134562,6.639093202632218,6.4732416963653,5.940625,6.381249999999998,5.66391630306338,5.633681036407869,6.045722163768035,5.4800772129833115,6.5340625,6.921874999999998,6.157484850296051,6.164956895428746,6.520223028587226,6.37778661288664,10.932928571428572,10.41232142857143,9.931324538680641,9.854833208012364,10.287587733749248,9.969510016088055,7.455,7.325000000000005,6.614125004629967,6.5323531156761145,6.726228449614556,6.593980368439249
2002-05-31,PREMON,4.35,7.3,6.833333333333332,6.585,5.316666666666666,8.898181818181818,12.017499999999998,11.875,1.89,8.75,8.5775,7.6,12.574000000000002,9.45,4.265,2.7625000000000024,3.1983304812014186,3.3876189858209025,5.602568736074059,3.252725305972489,5.666666666666667,5.675000000000001,6.257316384757765,6.375843893325321,7.851475181151158,7.299999658302812,7.093333333333333,5.9083333333333306,6.098373821451837,6.0594203990178475,5.899803982973444,5.639730811129759,5.1216517857142865,4.729464285714286,5.257435662703543,4.992928661208162,6.386795189752669,3.041506902234529,4.057541666666666,3.972916666666665,4.750563034372112,4.436374962049291,5.865925355279801,5.811149261531556,7.318519813519814,7.06390442890443,7.435030769602298,6.844983314508818,8.381784508753016,7.858110351553868,12.045565476190477,10.529375000000005,10.562592963202974,9.831524904401041,12.661114810180106,9.203766777107381,9.233749999999999,9.315624999999999,9.847266651665507,8.537299121648143,11.37985856921335,11.895643211228343,1.9775,1.9999999999999991,2.2336822056782895,2.3757575264748687,2.183345218942738,2.280897924763611,7.515000000000001,7.625000000000002,7.960786323311036,6.584254169843726,8.854852906501467,8.499687686508683,6.218125,5.981874999999998,6.829349781838029,6.067229938225017,9.620716833500314,9.086919368345034,6.764479166666666,6.528124999999998,6.73449091017763,6.590194014664896,7.781759792283121,8.203508515961005,10.944589285714287,10.906178571428573,10.988394723208387,10.494670446504449,10.944872381609203,10.105634576277676,8.424583333333333,7.150000000000004,7.74847500277798,7.011743740660457,8.847939131380997,8.583055958697514
2002-08-31,MONSOON,8.935,5.866666666666667,9.19,4.74375,3.6260000000000003,7.56923076923077,12.274285714285714,8.997499999999997,0.92,5.985,5.22,7.2725,11.324000000000002,9.64,4.60875,4.171250000000002,5.492998288720852,4.267816949430551,4.1394939290535175,3.544568260376124,5.666666666666666,5.666666666666668,6.101056497521325,6.45249780043708,5.670076882117406,5.326361385797674,7.777708333333333,6.8058333333333305,7.335024292871102,7.370798272677213,6.814667262874013,6.16522457766031,5.553258928571429,4.843973214285714,5.051961397622126,4.9815648878512775,4.335451497913715,5.553635548943587,4.582729166666667,3.729416666666665,4.300737820623267,3.9373776430207403,3.6313830442891035,3.9326550460582372,7.492853146853147,7.258519813519815,7.488710769453687,6.999125208939946,6.575576124547873,6.861252757186802,15.106279761904762,10.572946428571433,11.24727006363607,10.311087618983588,9.306351403779923,9.7596929210766,9.540520833333332,9.064999999999998,9.507359990999303,8.529638043066422,8.76864523352034,8.705733912166437,1.8275,2.033749999999999,1.7082093234069737,2.212190349181181,1.038531453465708,2.1775887102770843,7.430625000000001,7.583750000000002,7.170471793986621,6.595831368724974,7.250044548694991,7.257270848608063,7.105625,5.899374999999997,6.185609869102817,5.9060237604172885,5.382132731263926,4.871066550973444,7.351458333333333,6.539999999999997,6.949694546106578,6.794813028581909,6.009490989232634,6.486157199141016,11.104083333333335,10.959678571428572,11.122636833925032,10.681882514433864,10.546375590864342,10.735644707136945,9.598541666666666,7.760000000000004,8.505085001666789,7.439109460696898,6.723716954763462,7.535726562508168
