Date,Season,Rajim,Gariyaband,Chhura,Simga,Bilaigarh,Palari,Dharsiwa,Abhanpur,Balodabazar,Bhatapara,Kasdol,Arang,Tilda,Deobhog,Mainpur,Rajim_Trend,Rajim_SMA,Rajim_EWMA,Rajim_DES,Rajim_TES,Rajim_ARIMA,Gariyaband_Trend,Gariyaband_SMA,Gariyaband_EWMA,Gariyaband_DES,Gariyaband_TES,Gariyaband_ARIMA,Chhura_Trend,Chhura_SMA,Chhura_EWMA,Chhura_DES,Chhura_TES,Chhura_ARIMA,Simga_Trend,Simga_SMA,Simga_EWMA,Simga_DES,Simga_TES,Simga_ARIMA,Bilaigarh_Trend,Bilaigarh_SMA,Bilaigarh_EWMA,Bilaigarh_DES,Bilaigarh_TES,Bilaigarh_ARIMA,Palari_Trend,Palari_SMA,Palari_EWMA,Palari_DES,Palari_TES,Palari_ARIMA,Dharsiwa_Trend,Dharsiwa_SMA,Dharsiwa_EWMA,Dharsiwa_DES,Dharsiwa_TES,Dharsiwa_ARIMA,Abhanpur_Trend,Abhanpur_SMA,Abhanpur_EWMA,Abhanpur_DES,Abhanpur_TES,Abhanpur_ARIMA,Balodabazar_Trend,Balodabazar_SMA,Balodabazar_EWMA,Balodabazar_DES,Balodabazar_TES,Balodabazar_ARIMA,Bhatapara_Trend,Bhatapara_SMA,Bhatapara_EWMA,Bhatapara_DES,Bhatapara_TES,Bhatapara_ARIMA,Kasdol_Trend,Kasdol_SMA,Kasdol_EWMA,Kasdol_DES,Kasdol_TES,Kasdol_ARIMA,Arang_Trend,Arang_SMA,Arang_EWMA,Arang_DES,Arang_TES,Arang_ARIMA,Tilda_Trend,Tilda_SMA,Tilda_EWMA,Tilda_DES,Tilda_TES,Tilda_ARIMA,Deobhog_Trend,Deobhog_SMA,Deobhog_EWMA,Deobhog_DES,Deobhog_TES,Deobhog_ARIMA,Mainpur_Trend,Mainpur_SMA,Mainpur_EWMA,Mainpur_DES,Mainpur_TES,Mainpur_ARIMA
1998-08-31,MONSOON,3.6575,1.5750000000000002,2.22,1.26,0.55,0.365,0.9179999999999999,1.81,0.88,1.2,0.36,2.315,1.2,3.9,3.3739999999999997,4.6534375,4.8218749999999995,4.71166075904,4.16594626118014,2.9903671416927393,3.0833343213856548,2.6100000000000003,2.5350000000000006,2.588465796096,2.267435196388159,1.227686022726819,0.7477092003436742,4.181354166666667,4.202500000000001,4.045625541888,2.4230733952434518,1.4988623144577264,1.6944396238788255,0.7987500000000001,1.0725,1.020253135872,0.3391592823400639,0.9859809454411224,0.6337125222751869,2.49140625,2.542500000000001,2.3719841797120003,1.4949906802473272,1.3463466525347147,1.103320960661868,3.198125,3.63,3.291624341504,2.82541019921469,1.733877683000376,0.9341509169388935,3.12225,3.0,2.8648654135296,4.554957633723767,1.4119861063498766,2.0209323893148867,2.8200000000000003,2.827499999999999,2.7957166965760005,3.62130341213309,1.804132413524112,0.8637812217285448,4.695,4.829999999999999,4.37659827712,3.747203295065079,1.4482179482610356,1.7695723549368694,3.71625,4.484999999999998,4.152998925312,2.9516767990145376,-1.0401168928890634,1.6315299222969148,3.5964062500000002,3.73375,3.576893313024,3.923897108989659,1.5290104858557458,1.7356017760969893,3.720625,3.7425000000000006,3.773780801024,2.5447884718240776,1.604813045252747,1.5324001794837496,3.0375,2.2149999999999994,2.157840156672,1.1982640631966266,2.386867473803614,2.275161403685774,4.550833333333333,4.229166666666668,4.394286450688001,4.249265817440632,3.48715212054204,3.7362674946096384,4.5825,4.5525,4.4761994184704,4.227299148995332,2.6435728849583366,2.684270240203731
1998-11-30,POMKH,3.3225,1.9,2.9066666666666663,0.45,1.715,1.505,2.0580000000000003,2.435,3.3,1.3,1.13,2.305,4.44,3.9966666666666666,3.76,4.8684375,4.59,4.155996455424,4.035099873308637,4.167281373600671,3.919165305182781,2.671875,2.5700000000000007,2.3130794776576,1.8678145816045248,1.850085937235951,1.8927823822300034,4.373125,4.116041666666667,3.5900419917994664,2.292655008332697,3.294996465470651,4.079665474162818,0.8162499999999999,1.0275,0.7921518815232,0.32115580647341857,1.3915801757438118,0.6745674794635818,2.7903125,2.411250000000001,2.1091905078272,1.4427430305717512,2.277342180203595,1.9932409741753059,3.248125,3.3149999999999995,2.5769746049023996,1.7873371100193673,2.4708472673351434,1.8024021687234675,3.6302499999999998,2.8865,2.54211924811776,4.494895805074097,2.948804465264983,2.3561931067418675,3.2649999999999997,2.742499999999999,2.6514300179456005,3.4891920135870924,3.9157886454206583,2.741451035493148,5.2325,4.619999999999999,3.9459589662720003,3.5403003012511443,3.0380190071720237,3.6441022210693164,3.97875,3.722499999999998,3.0117993551871995,2.3472169715286073,2.2302904828727517,4.438169188271109,3.7121875000000006,3.3937500000000003,2.5981359878144,3.2548268226770967,2.1023605696772965,2.172608966482161,3.841875,3.6650000000000005,3.1862684806144,2.400957032576839,2.9444714688773956,3.178714558875133,3.8075,2.6574999999999993,3.0707040940032,2.771851310803382,2.567313288805028,2.4086748842125503,4.625,4.434166666666668,4.235238537079467,4.0755776239536665,3.4682524262771963,3.5078988483676503,5.0825,4.5305,4.18971965108224,3.777658312167943,4.053577750065486,4.140790493247443
1999-02-28,POMRB,5.3175,2.725,4.645,0.43,3.50125,3.26,4.7219999999999995,3.76,5.5,4.37,4.64625,4.19,6.22,4.796666666666667,4.768,5.016875000000001,4.716875,4.6205978732544,4.39002302291368,5.194475631935608,4.8699241572688425,2.6856250000000004,2.650000000000001,2.47784768659456,2.2377443942039243,2.7698795657161703,2.939425069749136,4.528958333333334,4.246666666666667,4.01202519507968,2.509824139677401,4.92754342092603,4.416605334511498,1.05375,0.5700000000000001,0.64729112891392,0.30562599265548596,1.7799766995907986,1.5076090785357654,3.1603125000000003,2.571562500000001,2.6660143046963203,1.780476891713577,3.3831813787121248,3.252294756414402,3.7493749999999997,3.081249999999999,2.85018476294144,2.2869837183789343,3.744687656946791,3.9031399927668566,3.96725,3.358,3.414071548870656,4.517351426618582,5.133617696383855,4.287324194391127,3.554375,2.8974999999999986,3.0948580107673602,3.447099813707687,5.228046517214389,3.958881112708283,5.8475,4.77,4.5675753797632,3.8840502208760084,5.415104132355545,4.535782218613425,4.5175,3.7099999999999977,3.55507961311232,2.403411881198085,7.15777098859159,4.580574921396286,3.7584375,3.7990625000000002,3.41738159268864,3.517149996228585,4.229623874267911,4.175233438298376,3.7912500000000002,3.77625,3.58776108836864,2.6757554853586556,4.1957728265059036,4.127999591374991,4.194999999999999,3.4174999999999995,4.330422456401919,5.574837262609164,3.931959690365348,3.533360237490852,4.489583333333333,4.667500000000001,4.459809788914347,4.443152899325128,4.447969998852298,4.514928397212445,5.5135000000000005,4.6345,4.421031790649344,3.9963834458721212,4.71000450847892,4.52981312509042
1999-05-31,PREMON,7.7825000000000015,4.575,8.226666666666668,2.11,6.2700000000000005,8.53,7.911999999999999,6.525,13.1,10.12,8.365,6.82,4.93,5.636666666666666,10.22,5.1534375,5.0200000000000005,5.885358723952641,5.348573499697167,7.083004737912777,7.1661591136769704,2.684375,2.693750000000001,3.316708611956736,4.063191728212237,5.34276349536372,5.4719338003487685,4.666875,4.499583333333335,5.697881783714475,3.404677585354469,7.692790439150351,7.435495609101551,1.1749999999999998,1.0625000000000002,1.232374677348352,0.4851396911301417,0.9500123054388561,0.35295263508537833,3.4440625000000002,3.0090625000000015,4.107608582817793,2.7448290301058567,5.786249732173754,5.791698318727864,4.209375,3.414999999999999,5.122110857764864,7.374803429232475,6.436263664705023,7.663103253176615,4.0805,3.9025000000000003,5.2132429293223925,4.6390111519371064,7.916048790530673,7.087239826273917,3.4806250000000003,3.6324999999999985,4.466914806460416,3.58468108850191,5.320552959677546,6.775398606030988,6.215,5.695,7.98054522785792,6.1707264881011525,10.139864481938627,10.514944576537161,4.98,4.247499999999998,6.181047767867392,3.583032668627793,12.396480382552127,9.178668230656992,4.0059375,3.6253125,5.3964289556131835,4.761338159099,9.365972730490505,9.304258532557963,3.7287500000000002,3.9075,4.880656653021184,3.5300474728983273,6.832262642106317,7.558839042559296,3.8524999999999996,4.1975,4.570253473841151,6.8562832446767334,5.732066995795104,4.763545915091116,4.283333333333333,4.582500000000001,4.930552540015275,5.256881533091918,6.292401796670122,6.142634159184257,5.4595,5.530500000000001,6.740619074389606,7.349958644712295,6.728185667005647,6.565837829521304
1999-08-31,MONSOON,3.6325,1.51,2.455,1.19,1.76,3.04,1.4360000000000002,1.185,2.1,3.36,1.4249999999999998,1.385,1.18,3.1566666666666667,3.2380000000000004,5.304375,5.013750000000001,4.984215234371584,5.208287430813305,3.0936671267377878,3.565781142087313,2.665625,2.677500000000001,2.594025167174042,2.977880232581919,1.383555006569459,1.1137166095739768,4.731979166666667,4.558333333333335,4.400729070228685,3.2151746796817986,1.7103155979744367,2.3757417522427042,1.59125,1.0450000000000004,1.2154248064090112,0.5563892604614462,1.3101519957024244,0.9564138124910573,3.52828125,3.3115625000000013,3.168565149690676,2.6979382415985573,1.3743428451104305,1.2902065604502981,4.498749999999999,4.083749999999999,4.289266514658918,6.928309495329002,1.495090593851725,1.2758966430091974,4.117,4.032000000000001,3.7023457575934358,4.5583107095813284,1.4459234253379196,1.6364711757029897,3.4712500000000004,3.4762499999999985,3.1541488838762497,3.384625237200884,1.779030163742859,1.1391830326827146,6.53359375,6.000000000000001,5.628327136714752,5.647360171491863,2.1696255754305636,3.1512158651567486,5.39375,4.787499999999998,5.052628660720435,3.4510543046227906,-1.338269031240296,2.0670026489370503,4.04203125,3.8915625,3.8078573733679097,4.145340654329739,1.2763743336651894,1.180898718093105,3.875,3.6750000000000003,3.4823939918127103,3.181464618441922,1.7432667908190367,1.929225417757701,3.3171874999999997,4.1925,3.2141520843046907,4.92662515890985,2.5651973928189813,1.8306122079371736,4.1466666666666665,4.396666666666668,4.220998190675831,4.318524766675263,3.8620486797797207,3.617631992428887,5.345875,5.496500000000001,5.339571444633764,6.301260244935776,3.638626201089373,4.5415602990254405
1999-11-30,POMKH,4.44,1.955,3.775,1.49,2.7750000000000004,2.51,2.4459999999999997,2.47,5.02,2.84,2.045,2.7350000000000003,1.72,3.09,3.464,5.227500000000001,5.293125000000002,4.766529140622951,5.229197205263573,4.253546355416354,3.6194232863133258,2.854791666666667,2.691250000000001,2.338415100304425,2.4012563528104836,1.887035075618254,1.8375870829579646,4.517708333333333,4.775416666666668,4.150437442137211,3.2800250841809104,3.512714094264064,3.7369877910016953,2.04,1.3050000000000004,1.3252548838454068,0.6633234735324022,1.3716434752843494,0.5588566949741847,3.378125,3.5765625000000014,3.0111390898144057,2.8507480579953963,2.3055478344710627,2.1505010299958096,4.428333333333333,4.335,3.5775599087953505,5.498213127052355,3.1908551159262624,3.08471550165789,3.9749999999999996,4.129000000000001,3.199807454556061,4.508464123759416,2.9824310897081507,2.2522486720518193,3.06625,3.484999999999998,2.8804893303257497,3.2730544108168225,3.502931986899597,2.6629257072601416,5.849687499999999,6.430000000000001,5.384996282028851,5.7891491019923285,3.890500099446967,4.0431208593126735,5.1899999999999995,5.172499999999998,4.167577196432261,3.2446712244353244,2.250571630767812,3.6705297853082164,3.9731249999999996,4.1203125,3.102714424020746,3.6968141662244944,1.8922226488995668,1.7521832356788392,3.868125,3.7825000000000006,3.183436395087626,3.1234286572961514,2.616420809356254,2.263001116081748,2.8493749999999998,3.5124999999999993,2.6164912505828144,3.4898783060177525,3.809350043186428,3.2169163463724217,4.183333333333334,4.170000000000002,3.7685989144054988,3.5649170995095827,3.5045799415651198,3.3830557233029133,4.768250000000001,5.422500000000001,4.5893428667802585,5.329024187657424,4.421858819587277,3.128238785329807
2000-02-29,POMRB,5.4075000000000015,2.52,4.297499999999999,2.72,3.115,4.57,4.626,3.65,6.3287499999999985,6.14,4.02,4.93,4.6575,4.61,4.155,5.3028125,5.3156250000000025,5.022917484373771,5.45518357928496,5.417662623981931,5.3366036007462565,3.1352083333333334,2.640000000000001,2.411049060182655,2.3929862866448968,2.780007078856631,2.6155307120950706,4.549999999999999,4.688541666666668,4.209262465282327,3.443687600358428,5.318350217488253,4.875625055663173,2.1903125,1.8775000000000004,1.883152930307244,0.9220793940981491,1.7078221128910296,0.9733166611015728,3.2487500000000002,3.4800000000000018,3.0526834538886436,3.0556168153526277,3.41156991029855,3.5307905688567836,4.423541666666667,4.6625,3.9745359452772107,5.458996137974136,4.558473473589332,4.503025141763383,3.91,4.105000000000002,3.770284472733637,4.526093534898671,5.168081707157274,4.406273397672232,2.68125,3.4574999999999982,3.1882935981954494,3.2416782480663917,4.840782867545538,3.5825033030588633,5.337812499999999,6.6371875,5.76249776921731,6.202683703753979,6.495644688578907,5.4757299227908245,4.61625,5.6149999999999975,4.956546317859356,3.692100901234218,7.3749191491894575,4.812248899567347,4.108125,3.9637499999999997,3.469628654412447,3.767628957992458,4.3196614082169456,4.341526988002587,3.911875,3.9675000000000002,3.8820618370525755,3.5376856191153414,4.1406069989126895,3.9716454576343563,2.5603124999999998,3.1218749999999993,3.4328947503496883,4.115558806079968,4.877348797490052,4.481617861299109,4.160416666666666,4.123333333333335,4.1051593486433,3.9511597860449155,4.0928322368782455,4.147969150730323,4.518958333333334,5.269250000000001,4.4156057200681555,4.81610540612326,5.119800224847761,4.450387187891806
2000-05-31,PREMON,7.0775,6.293333333333332,6.859999999999999,3.41,5.455,6.656666666666666,6.872000000000001,3.395,6.8,6.72,8.44,6.025,2.75,6.116666666666667,6.2120000000000015,5.487187500000001,5.139375000000002,5.844750490624262,6.061991550504917,7.288507855414552,7.24938612091959,3.509791666666666,3.069583333333334,3.9639627694429262,5.639293296612583,5.104148756267575,4.470023727397876,4.875625,4.346875000000001,5.269557479169396,4.090298385921654,7.887178815529178,7.575592855904134,2.188125,2.2025000000000006,2.4938917581843465,1.2779366886051937,1.6687106957540832,1.2241192787649253,3.2874999999999996,3.276250000000002,4.0136100723331865,3.7665043057971053,5.814564823496798,5.8280802840103085,5.054791666666667,4.194166666666666,5.047388233832993,6.7282546268355246,7.413331023634759,8.421117328889903,4.221125,3.8450000000000024,5.010970683640183,4.613434915442162,7.951012083476192,7.312935768621761,2.82625,2.6749999999999985,3.2709761589172697,3.1980459296432118,5.358819722778597,5.490847137068888,5.843437499999999,5.0621874999999985,6.177498661530386,6.674882956876286,11.154212568169987,11.288521743111241,4.8475,4.764999999999997,5.661927790715614,4.2502971346651135,12.814787660423422,9.681427014853067,4.43875,3.9824999999999995,5.457777192647468,5.001712825757835,9.149651403916877,8.972651009236998,4.3525,3.7687500000000007,4.739237102231545,4.181074766172363,6.942943804466545,6.5302471484289955,2.7525,2.5768749999999994,3.159736850209813,3.4445084275534263,5.2889819305117864,4.800847895312599,4.134166666666667,4.243333333333335,4.909762275852646,5.263795788946457,5.610972749666707,5.8837587862921765,4.962666666666667,4.267250000000002,5.134163432040895,5.449135800698293,8.445198881949207,8.427151380337246
2000-08-31,MONSOON,4.94,2.035,4.08,1.0925,1.54,4.875,1.956,1.235,4.305,2.17,2.43,2.53,1.0475,2.493333333333333,5.251666666666666,5.6509374999999995,5.466250000000002,5.482850294374558,6.074169765179839,3.1782783864464945,3.395359370373401,4.214583333333333,3.200833333333334,3.1923776616657555,4.4791211864983635,1.6644990560024562,2.2528896938975334,5.300625,4.753125000000001,4.793734487501638,4.193242142002279,1.4894024126529182,1.851890236867595,2.059375,2.1781250000000005,1.9333350549106079,1.3561132149291575,1.7301887010573735,1.0722288434603304,3.469375,3.2212500000000017,3.024166043399912,3.571877268685637,1.4025085091955667,1.2479703705318759,5.778541666666666,4.652916666666666,4.978432940299795,6.246759882916127,1.5342205981200623,0.8897595722129452,4.74775,3.9750000000000023,3.7889824101841096,4.547119715538906,1.4803481809963737,1.5816121604944144,3.045,2.6874999999999982,2.4565856953503618,3.022143569216229,0.9138662099542092,1.3809004249552446,6.42796875,5.613437499999998,5.4284991969182315,6.461513097630849,1.2611264605082146,0.14824396471740986,5.3675,4.467499999999998,4.2651566744293685,3.909589361140398,-1.4145918925784304,2.0387867524529932,4.833124999999999,4.23375,4.246666315588481,4.6052204935799645,1.3084939911993967,1.2670792729954614,4.83125,4.055000000000001,3.855542261338927,4.023756053352021,1.601660790220885,1.8597486070952494,3.0703125,2.5437499999999993,2.3148421101258876,2.0768716066764386,1.6664517960924359,1.5882987468907168,4.192083333333333,4.0775000000000015,3.943190698844921,4.021187179904013,3.5591732541044125,3.6277182416855056,5.361125,4.770666666666669,5.181164725891204,5.469127701352959,2.7379284707572054,2.5934947600563456
2000-11-30,POMKH,4.6075,4.426666666666667,4.755,1.57,3.305,5.725,4.415,3.58,6.86,5.88,3.685,5.115,3.39,3.543333333333333,5.0,6.001979166666667,5.508125000000002,5.132710176624734,5.956083521884363,4.500526407550117,4.275085786733081,4.76625,3.818750000000001,3.68609326366612,5.060739412899919,2.180617572495297,2.121822546693397,5.7700000000000005,4.998125000000001,4.778240692500983,4.40723768420353,3.7828858530375777,4.463685418117516,1.9031250000000002,2.1981250000000006,1.7880010329463647,1.4882525663290078,1.8333955464370435,1.0205295013093951,3.368125,3.353750000000002,3.136499626039947,3.728187632835039,2.333669522629479,2.2722040743046454,6.465208333333333,5.456666666666667,5.277059764179877,6.263013874237182,3.8209243361803074,3.5541628055288377,5.427583333333333,4.467250000000002,4.039389446110466,4.556948327997972,3.0163663869511135,2.305268798308466,4.35375,2.964999999999998,2.9059514172102174,3.0014562843059687,2.616575053502685,2.5179756997159712,7.497343750000001,6.073437499999998,6.001099518150939,6.826862864839692,3.8004995011836975,5.152728631259841,6.245,5.227499999999997,4.91109400465762,4.2949591823134945,2.0299811036701687,3.1733677417991464,5.5912500000000005,4.643749999999999,4.021999789353089,4.511888835835671,1.9252395316314828,1.8555629108561915,5.1000000000000005,4.65,4.359325356803357,4.409638469662896,2.830578414206041,2.89192440862958,3.5482812500000005,2.9612499999999993,2.7449052660755324,2.4941654280890972,2.6860002224434645,2.66410164258343,4.241666666666667,4.190833333333335,3.7832477526402855,3.6700547392961895,3.1894900091245444,3.0564692239234263,5.731708333333334,5.154666666666669,5.108698835534723,5.324925236726885,3.7625017751336802,4.212160131213621
2001-02-28,POMRB,6.55,5.6866666666666665,6.7175,1.61,4.04,7.145,6.87,4.29,9.165,7.26,5.535,6.38,5.53,4.62,5.8066666666666675,5.816770833333334,5.793750000000002,5.69962610597484,6.2864098117847655,5.654089729096345,5.265216182533174,4.737708333333334,4.6104166666666675,4.486322624866339,6.25555093173353,3.2458825317392153,3.6054326889413577,5.520625,5.603125000000001,5.55394441550059,4.979546458398201,5.777363989280077,5.055243131191656,1.8515625,1.9206250000000002,1.716800619767819,1.6218980041890139,2.389829372462906,1.8306240594047298,3.070625,3.585000000000002,3.497899775623968,4.013737494059191,3.439780544347711,3.545334258227974,6.421875,6.100416666666667,6.024235858507926,7.134055752201558,6.039125962479701,6.148677893913892,5.703166666666667,5.028250000000002,5.1716336676662795,4.642991755820415,5.202963102865972,4.457215436405764,5.499375,3.124999999999998,3.4595708503261307,3.0293920956207443,4.198094771607839,3.6207478041880723,7.9878124999999995,6.782499999999999,7.266659710890563,7.711549887674138,6.913016203974357,6.4738272284409675,6.84125,5.507499999999997,5.850656402794572,4.9432170165616345,7.57671116727624,5.879198097000801,5.9375,5.022499999999999,4.627199873611853,4.878240732634709,4.254901249049926,4.234992163057013,4.998125,5.0125,5.167595214082014,5.049825526387794,4.929989713593466,5.451960355539741,3.8850000000000002,3.1793749999999994,3.8589431596453196,4.349952150901582,4.668676906914176,4.520390415566952,4.216666666666667,4.193333333333335,4.117948651584172,4.089721904660261,4.396927679981905,4.715951639993539,5.543375000000001,5.567583333333336,5.387885967987501,5.600090824066062,4.819684787422477,4.312710256086892
2001-05-31,PREMON,8.743333333333334,7.54,8.195,3.27,3.72,9.575,10.066666666666666,13.225,12.51875,12.62,12.99,6.725,5.70125,6.503333333333334,7.525,5.3386458333333335,6.210208333333336,6.9171089969182376,7.126396880736788,7.645238596456308,7.574209034026453,4.2325,4.922083333333334,5.707793574919803,8.384207896875042,6.353060873101938,6.6496004658182954,4.900625,5.9368750000000015,6.610366649300355,5.820604040715109,8.86789145169179,8.240588464607779,1.81,1.885625,2.3380803718606913,1.9617455117860554,2.448440454994749,2.2969936071505845,2.82375,3.1512500000000023,3.5867398653743807,4.19192329305995,5.842934408920668,5.936398124479494,5.86125,6.83,7.444541515104755,9.426437494826311,9.254083554381648,9.879728883763875,5.302229166666667,5.826916666666668,7.129646867266434,4.8287018477220585,7.9862401971061825,7.210707969319506,5.375,5.582499999999998,7.365742510195679,3.632144485715251,4.7819596570336245,5.464600703714674,7.3921875,8.212187499999999,9.367495826534338,9.3889840876588,12.207475849872747,12.08690513932353,6.31625,6.982499999999996,8.558393841676743,6.686626457205358,13.135525931094143,8.675744823298539,5.645625,6.16,7.972319924167112,7.272039810737396,8.99628785221961,8.79616230333188,4.568124999999999,5.1875,5.790557128449208,5.732996488127257,7.564825905612342,7.279198010828005,3.6253124999999997,3.917187499999999,4.595865895787192,5.984359637866588,4.371316217287748,4.079459265975066,4.069166666666667,4.290000000000002,5.072102524283837,5.6674923018758765,5.81001976586157,5.874188239396696,5.004354166666667,5.895833333333336,6.2427315807925,6.7208621726161555,7.921917946835186,8.694618993156716
2001-08-31,MONSOON,1.7925,0.56,0.75,0.82,0.895,1.61,0.966,0.5700000000000001,2.51,1.04,0.65,1.015,0.79,1.9066666666666665,2.432,5.163541666666667,5.423333333333336,4.867265398150943,6.171112815156432,3.7088249457779945,4.123932881572677,3.717083333333333,4.553333333333334,3.648676144951882,4.517615296995779,2.6619512759358273,2.6009280631362808,4.421250000000001,5.104375000000001,4.266219989580213,5.1952226303204245,2.5643693144819473,3.0168570542257984,1.9375,1.8175000000000001,1.7308482231164148,1.9992275987302106,1.8330843051613708,1.0821783357847836,2.54,2.990000000000002,2.5100439192246284,3.716240389836119,1.4305656166082277,0.9473295779324062,5.63,6.01375,5.110724909062853,5.6403917222225415,3.7295560106219856,3.35678822724818,4.836604166666667,5.579416666666669,4.66418812035986,4.730193520388131,1.5192858710330817,1.6684112991485809,5.360625,5.416249999999998,4.647445506117407,3.421746496955644,2.585784295870088,1.270263716725701,6.5940625,7.763437499999998,6.624497495920602,8.447954712765723,3.540885661289069,3.2560430005244214,5.481249999999999,6.699999999999996,5.551036305006046,6.056239655060476,-0.37110639256381006,3.485588951388273,5.3725,5.715,5.043391954500267,6.263695502559711,1.5508638981849328,1.652401689775018,4.0562499999999995,4.80875,3.880334277069525,5.09475859580333,2.5711256584481603,2.061439587036884,3.1690625000000003,3.852812499999999,3.0735195374723148,3.9088540168840678,1.8499271667191417,1.3965507454128243,3.9387500000000006,4.143333333333335,3.8059281812369687,3.999822216372821,3.2217020448014884,3.0458180155020997,4.691958333333333,5.190916666666669,4.7184389484755,5.001791539670861,4.558025306207002,3.922066269617224
2001-11-30,POMKH,3.93,1.86,3.1250000000000004,1.51,1.975,4.505,2.1975,3.25,3.89,2.81,3.13,3.19,1.57,2.95,3.5074999999999994,4.934791666666667,5.253958333333335,4.492359238890566,5.745452460185624,4.542721117162477,3.285863735108303,3.315625,3.911666666666667,2.9332056869711294,2.7316228997821392,3.443700522128636,2.7246226459812433,3.965,4.696875000000001,3.8097319937481275,4.991530580614514,3.6859596545056545,3.25198615026327,2.07125,1.8025000000000002,1.6425089338698489,2.1087520802852313,2.0116113265296827,1.2902207001582175,2.7875,2.657500000000002,2.2960263515347767,3.4598880831231735,2.3616073317495436,2.364499919548744,5.463125,5.70875,4.868434945437712,4.693524257286219,4.219511464595682,2.7838237859751174,4.331083333333334,5.025041666666668,3.677512872215916,4.669332702718536,3.056074910438843,2.7943948643165806,4.51,5.333749999999998,4.088467303670444,3.386122091996795,4.207466937253476,2.649573684917837,6.89484375,7.020937499999999,5.530698497552361,7.773293749924251,5.009057382019297,4.73211821505124,4.9375,5.932499999999996,4.454621783003628,5.7247098365217965,2.7919095268951324,3.9945434174955374,4.596875,5.57625,4.27803517270016,5.835204481732212,2.3055433175126083,2.4617290098565907,3.630625,4.327500000000001,3.6042005662417154,4.896581743897059,3.521469686284185,3.5684060255682457,2.96765625,3.397812499999999,2.4721117224833886,2.690709305671711,3.3028423877001294,2.898844419557937,3.8112500000000002,3.995000000000002,3.463556908742181,3.3223333349745454,3.3094143961482176,2.96070656516474,4.42675,4.817791666666669,4.2340633690853,4.155315057289095,4.268483583721853,3.561966576870647
2002-02-28,POMRB,5.826666666666667,4.13,4.5125,2.69,3.1,6.515,5.362500000000002,4.505,5.75,3.65,3.905,4.21,3.7,4.17,4.8,5.009895833333333,5.073125000000002,5.026082210001007,5.790021298171445,5.6007271266947045,5.623022288980932,3.4141666666666666,3.5225,3.411923412182678,3.17179704069916,4.088838137175778,3.590174439620072,3.9356250000000004,4.145625000000001,4.090839196248877,5.030378115847295,5.272580331212672,4.924392235322712,2.105,2.0725000000000002,2.0615053603219096,2.3565035233293545,2.4155236047622886,1.722623631511538,3.354375,2.422500000000002,2.6176158109208663,3.4389415714621405,3.4674776532604135,3.3629463831086657,5.822916666666667,5.5512500000000005,5.527060967262627,5.437557731122225,5.905109610211861,5.36450833169472,4.070250000000001,4.648166666666668,4.351507723329551,4.706612663916309,5.241930871274358,4.955105866993581,3.6581249999999996,5.387499999999998,4.255080382202266,3.432547788154955,5.486736759896929,3.7030458054446127,8.136875,6.167187499999999,5.618419098531417,7.517942357346776,7.023085438759759,5.63422685550835,5.9025,5.029999999999996,4.132773069802177,5.526243939331785,7.842244944526653,5.731543869860335,4.09375,5.16875,4.128821103620096,5.569306359820977,4.5315448093745605,4.652931099362846,3.5137500000000004,3.785000000000001,3.8465203397450294,4.895697536317568,4.921785584302595,5.196928267098922,3.02375,2.9403124999999983,2.963267033490033,3.0576755146806924,5.075917965412986,4.834952073483094,3.902916666666667,3.882500000000001,3.7461341452453087,3.591158183431645,4.222730914967421,4.443631602340461,4.6043125,4.566125000000002,4.46043802145118,4.187124513471472,4.8882443319243,4.796652333934978
2002-05-31,PREMON,7.636666666666668,5.885,6.75,3.26,6.64,8.87,7.530000000000001,6.205,18.34,11.88,8.415000000000001,5.49,5.92,5.933333333333334,6.41,5.321458333333334,4.7964583333333355,6.070315992667272,6.271132850935587,7.5029207727353535,7.550273860409583,4.002083333333333,3.1087500000000006,4.401154047309607,4.964633003413335,6.510650629546577,6.927165670812943,4.1884375,3.7843750000000007,5.154503517749326,5.475780104224649,7.910783895227573,7.423095680572126,2.09375,2.0700000000000003,2.5409032161931457,2.6737041231764604,2.9498828785803886,2.7733020707609466,3.5781249999999996,3.152500000000002,4.22656948655252,4.183638603526454,5.8704599369921375,5.309911953145065,6.133541666666666,5.375000000000001,6.864236580357576,7.762816476422885,8.956861519306605,9.273720682252225,4.209062500000001,4.014000000000002,5.622904633997731,4.8111813504010605,8.025017764694097,7.800049648232175,3.5850000000000004,3.632499999999999,5.03504822932136,3.588876368575674,7.3315700091669385,5.9232474604717105,9.094999999999999,7.622499999999998,10.707051459118851,10.408962929315148,11.39085012400112,10.2803556562138,7.633750000000001,4.844999999999997,7.231663841881307,6.960089803859717,12.899016349272276,9.157354936942482,4.035,4.025,5.843292662172058,6.4576297533079945,9.859373412340432,10.144437303047628,3.4524999999999997,3.4762500000000007,4.503912203847017,5.151025502514656,6.6918358239828315,5.645174903913395,3.0700000000000003,2.994999999999998,4.14596022009402,4.877801988415612,4.673197375930179,4.599773746901752,4.21125,3.740000000000001,4.621013820480519,4.984338236996047,5.721176555674054,6.138859758558125,5.141249999999999,4.287375000000003,5.240262812870708,5.115496267024109,7.218221126126274,6.343201458739178
