Date,Season,Payyannur,Panoor,Edakkad,Iritty,Taliparamba,Peravoor,Koothuparamba,Irikkur,Thalassery,Kannur,Kalliassery,Payyannur_Trend,Payyannur_SMA,Payyannur_EWMA,Payyannur_DES,Payyannur_TES,Payyannur_ARIMA,Panoor_Trend,Panoor_SMA,Panoor_EWMA,Panoor_DES,Panoor_TES,Panoor_ARIMA,Edakkad_Trend,Edakkad_SMA,Edakkad_EWMA,Edakkad_DES,Edakkad_TES,Edakkad_ARIMA,Iritty_Trend,Iritty_SMA,Iritty_EWMA,Iritty_DES,Iritty_TES,Iritty_ARIMA,Taliparamba_Trend,Taliparamba_SMA,Taliparamba_EWMA,Taliparamba_DES,Taliparamba_TES,Taliparamba_ARIMA,Peravoor_Trend,Peravoor_SMA,Peravoor_EWMA,Peravoor_DES,Peravoor_TES,Peravoor_ARIMA,Koothuparamba_Trend,Koothuparamba_SMA,Koothuparamba_EWMA,Koothuparamba_DES,Koothuparamba_TES,Koothuparamba_ARIMA,Irikkur_Trend,Irikkur_SMA,Irikkur_EWMA,Irikkur_DES,Irikkur_TES,Irikkur_ARIMA,Thalassery_Trend,Thalassery_SMA,Thalassery_EWMA,Thalassery_DES,Thalassery_TES,Thalassery_ARIMA,Kannur_Trend,Kannur_SMA,Kannur_EWMA,Kannur_DES,Kannur_TES,Kannur_ARIMA,Kalliassery_Trend,Kalliassery_SMA,Kalliassery_EWMA,Kalliassery_DES,Kalliassery_TES,Kalliassery_ARIMA
1998-08-31,MONSOON,4.1,1.46,8.07,2.66,5.7700000000000005,3.5160000000000005,0.85,5.226666666666667,2.64,6.785,2.123333333333333,6.954968750000001,6.8785624999999975,6.207673893248,6.184667674577148,3.6237701253560894,3.5982906985513425,2.07125,1.9625000000000004,1.8869160826879998,2.0174716667192167,1.2275879657034126,1.4111751399053802,9.35375,9.44,9.111307892736,9.067951186371612,7.0449011907653905,7.073368560345372,4.19725,4.167999999999999,3.9754847891455998,4.135512084458737,1.4894637107174011,1.9854490798204578,8.62125,8.130625,7.834149023487999,7.440334493384857,5.447378561636634,5.499532081804115,4.5760000000000005,4.635500000000001,4.3348393414656,4.285250702310297,3.153225240025503,2.7868613792615897,1.48375,1.3775,1.4756980695039998,1.907913353652628,1.293819797387667,1.7742415506729778,6.3675,6.405833333333332,6.143895640746667,5.830172448917421,4.930046619189759,4.432021692698667,3.6579166666666665,3.6291666666666664,3.434011771904,3.2673954645522647,1.873622668995421,1.3648701097141431,8.890625,9.229999999999999,8.703899945984,8.394899356642728,6.864829750070205,6.730649457743356,3.6412500000000003,3.6949999999999994,3.434425562453333,3.094375972264178,2.646429492743479,2.4327164656114646
1998-11-30,POMKH,7.3675000000000015,1.7,8.5,3.64,8.3625,4.54,1.05,6.0,3.0866666666666664,7.375,3.4333333333333336,7.20740625,6.900437499999998,6.671604335948801,6.3991555740873105,7.126686450536866,7.005579997149365,2.1774999999999998,1.9575000000000002,1.8121496496127998,1.974350494241644,1.891961720568358,1.8718888787196868,9.623750000000001,9.315,8.866784735641602,8.701724270610862,8.68405121113379,9.043253355491991,4.13575,4.225499999999999,3.8412908734873596,3.830367271419166,3.017866939290556,3.7706128990050383,8.7134375,8.543750000000001,8.045489414092799,7.550444024608796,7.352380341199147,7.525721067415043,4.596,4.597000000000001,4.41690360487936,4.375196516375355,4.304537835764658,4.656536565038482,1.5375,1.4349999999999998,1.3054188417024,1.9241453414607714,1.2221100139559837,1.1303636647286828,6.455,6.373333333333332,6.086337384448001,5.81818484232984,6.048580554977341,6.643700799389919,3.7616666666666667,3.5783333333333327,3.2950737298090664,3.094701621751056,2.8973415814932864,3.0884227160368583,8.981874999999999,8.71125,8.1723399675904,8.37755537348688,8.657549054413538,9.24266634095616,3.621666666666666,3.6441666666666666,3.4339886708053333,3.0863748677917364,3.3369129933359276,3.3858256731513885
1999-02-28,POMRB,8.5425,2.88,9.95,4.246,9.5875,4.6240000000000006,1.78,6.653333333333332,4.52,10.095,3.9133333333333327,7.50375,7.009499999999997,7.41996260156928,6.982197457131206,8.199447536749378,8.240227549815963,2.165,2.185,2.23928978976768,2.1837400929194093,2.34054901537474,2.0097524365176787,9.825624999999999,9.392499999999998,9.300070841384962,9.325777793310118,9.471599192433485,9.130285087369778,4.038,4.168999999999999,4.003174524092416,4.050815743198152,4.430868685010789,4.702025293029588,8.755208333333334,8.69875,8.66229364845568,7.933908669320868,9.58365076827008,9.578456614031937,4.63875,4.5550000000000015,4.499742162927617,4.481370767535352,5.1956433566293185,4.858983903194071,1.5075,1.5325,1.49525130502144,1.9515679641288666,1.6339150359969663,1.2682464153083441,6.60375,6.361666666666666,6.3131357640021335,6.019479759766375,6.820124979431899,6.612707533131017,3.765833333333333,3.737499999999999,3.7850442378854394,3.441299808448632,3.9692892300716,4.167956743664556,8.673125,9.07,8.94140398055424,8.360247226848411,8.907583529713623,8.604759688016026,3.6350000000000002,3.6383333333333328,3.625726535816533,3.4302046382388336,4.038990430165217,3.580468356859739
1999-05-31,PREMON,9.61125,2.64,12.9,5.864,11.1925,5.8679999999999986,2.49,8.313333333333334,4.8966666666666665,11.32,4.95,7.488571428571428,7.405312499999997,8.296477560941568,7.864652088626967,8.815268311417249,8.852517752215535,2.1225,2.17,2.399573873860608,2.3025170437953175,3.063143102833103,2.9916437334270713,9.9025,9.854999999999997,10.740042504830978,11.690052510271467,11.487323237664707,11.20685834890644,3.9652499999999997,4.102499999999999,4.74750471445545,5.434408882578473,6.473888823152032,6.314624357291035,8.661979166666667,8.728125000000002,9.674376189073408,8.660133057747254,11.207438100073217,11.034305229153686,4.595999999999999,4.6370000000000005,5.047045297756569,4.991469846515204,5.650065039743106,5.548571961326894,1.51,1.5425000000000002,1.8931507830128642,1.989875467779938,2.5099104789374223,2.2994856822207246,6.688333333333334,6.548333333333333,7.113214791734614,6.728847455424388,7.839044633443785,8.052170967601338,3.739583333333333,3.7858333333333327,4.22969320939793,3.903985594989594,5.050134004176829,4.96194724467404,8.160625,8.89375,9.892842388332543,8.342974840721952,11.517005728499534,11.857791000663244,3.680416666666666,3.6049999999999995,4.15543592148992,4.384243329037546,4.690078660390101,4.762223880382144
1999-08-31,MONSOON,4.8875,1.42,7.835000000000001,2.144,5.986666666666667,3.53,0.57,5.670000000000001,2.48,5.02,2.3633333333333333,7.3866741071428565,7.602187499999998,6.932886536564941,7.188087430116134,4.155459133391025,4.142312265673469,1.96875,2.16,2.0077443243163646,2.14570622162058,1.504438254246732,1.4897841584139004,10.155625,9.796249999999997,9.578025502898587,10.230362281730393,7.845010469385668,8.046703067379605,4.0525,3.9734999999999987,3.70610282867327,3.707194592936191,1.9512362494096562,2.2312026718516025,8.928854166666667,8.782291666666667,8.199292380110712,8.206947278196662,5.79177295844251,5.7044085329341865,4.5882499999999995,4.6405,4.440227178653942,4.6560004220272795,3.2536671946618205,3.2055540844524315,1.6087500000000001,1.4725000000000004,1.3638904698077186,1.9987559085299602,1.2493932898954334,1.5061892606719418,6.758750000000001,6.659166666666667,6.535928875040769,6.550745220777378,5.035147856384302,4.9025700617183485,3.688333333333333,3.7458333333333327,3.5298159256387582,3.5117926993721893,2.371357146923825,2.2169809332161,7.5024999999999995,8.4525,7.943705432999526,8.3257381313271,6.669219991869191,6.389118855107529,3.6975,3.6649999999999996,3.4385948862272855,3.495004101394004,2.4670031102667314,2.2932505516102486
1999-11-30,POMKH,6.458571428571429,1.4,9.35,3.5739999999999994,7.400000000000001,4.183999999999998,1.35,6.2333333333333325,3.036666666666666,5.04,3.556666666666666,7.360736607142858,7.374955357142856,6.743160493367536,7.019042353098525,7.6403606229642955,7.8615781233004025,1.8450000000000002,2.0850000000000004,1.7646465945898187,2.015441241806008,1.9692299996059686,1.836095627906606,10.0335,10.008749999999997,9.486815301739153,9.866945295268854,9.0740613253144,8.837745171785835,4.2250000000000005,3.956999999999998,3.6532616972039618,3.4574823807053083,3.072641933687383,3.50413199024655,9.477693452380953,8.541666666666668,7.8795754280664285,8.068783106104238,7.823374516872726,7.926506407567443,4.733531249999999,4.5515,4.3377363071923645,4.54646267075004,4.39063258001668,4.593303391909172,2.0254166666666666,1.5475000000000005,1.3583342818846311,2.019592855809851,1.1416411236766804,0.9647816105514782,6.789270833333334,6.717499999999999,6.414890658357795,6.535493372053182,6.20719391607181,6.577322266607044,3.52625,3.7333333333333325,3.3325562220499214,3.3384296343049003,3.2361687916917887,3.271314905974023,6.994999999999999,7.86875,6.782223259799715,8.308537033268701,7.545700501604185,7.656188433945838,3.6282291666666664,3.695833333333333,3.485823598403038,3.493665290379532,3.3082080479649467,3.4007389197377638
2000-02-29,POMRB,8.636249999999999,1.95,11.125,5.01,12.685,4.918,2.27,6.9833333333333325,4.16,7.164999999999999,3.9266666666666654,7.171448412698414,7.398392857142855,7.50039629602052,7.5296096031033874,8.447298338407105,8.96244119858749,1.69875,1.8525000000000003,1.8387879567538912,2.024427819567059,2.3736391778754142,2.174627062481993,9.567874999999999,10.302499999999998,10.142089181043492,10.639491235928622,10.060158305631335,9.707524843238213,4.2865,4.147999999999998,4.195957018322376,4.378969778312872,4.158440624518121,4.44669657953226,9.788154761904762,9.316041666666669,9.801745256839858,9.097938021382772,9.626880077296791,9.292517159155253,4.722218749999999,4.625,4.569841784315418,4.683443459570298,5.20836139008507,4.758619575421068,2.64,1.6700000000000006,1.7230005691307788,2.054533096351116,1.7602991148824345,1.4791064479417182,6.524166666666666,6.8,6.64226772834801,6.7372484462957445,6.990559881106946,6.694681923863571,3.312291666666667,3.6433333333333326,3.663533733229953,3.563622490499044,4.205591632973798,4.3082780936647,6.79375,7.13625,6.935333955879829,8.291371475742164,7.439451590199898,7.8579471198437485,3.379375,3.6991666666666663,3.662160825708489,3.7276221024462455,4.067999977260844,3.7627775406245623
2000-05-31,PREMON,9.31,2.58,10.748,6.480000000000001,12.485714285714286,6.73625,5.333333333333333,8.2275,3.96,10.19,4.3825,7.152772817460317,7.323080357142855,8.224237777612313,8.203873239840803,9.1683166827197,9.0108255668381,1.575,1.8375000000000004,2.1352727740523347,2.1619663897294052,2.5407924532824353,2.328319699404875,9.25525,9.764499999999998,10.384453508626095,10.95452793611639,12.34070436276038,12.156976486168833,4.32225,4.301999999999998,5.109574210993426,6.216948019403521,6.30454533920336,6.363908061653362,10.318214285714285,9.63934523809524,10.87533286838963,10.04248254916607,11.703691046290366,11.972406147743069,4.7056249999999995,4.8420625,5.436405070589251,5.421635494050895,5.709468870267546,5.697324022781946,3.184583333333333,2.380833333333334,3.167133674811801,2.13643073251009,2.7416818272212877,2.5979147051417826,6.3921874999999995,6.778541666666666,7.276360637008805,7.296716653098658,8.0347245318386,8.212029113306523,3.175520833333333,3.4091666666666662,3.7821202399379716,3.705533943786436,5.066844982739215,4.808104618772747,6.959583333333333,6.85375,8.237200373527896,8.274241386504086,9.167674113220436,10.138025797747474,3.213541666666666,3.557291666666667,3.9502964954250936,4.186039627552348,4.716998298315792,4.806948472384356
2000-08-31,MONSOON,3.6744444444444446,0.31,6.2620000000000005,2.0200000000000005,7.177142857142857,2.57125,2.643333333333333,3.635,1.705,4.54,0.94,7.24814236111111,7.019816468253967,6.404320444345165,7.060568518239352,4.352597503526215,4.15511861323051,1.48625,1.5600000000000003,1.405163664431401,1.803062213661657,1.22943312391951,1.4124630527850919,8.887374999999999,9.371249999999998,8.735472105175656,8.506002764934454,7.779805584623206,7.415029197236834,4.3500000000000005,4.270999999999997,3.8737445265960555,4.151061535724803,2.3192253713854685,2.4446164559093138,10.58580357142857,9.936964285714287,9.396056863890921,9.739207790295099,6.451746619979097,6.277974792687319,4.9091249999999995,4.602374999999999,4.29034304235355,4.684529913126793,3.4473193332867074,3.317174042386171,3.7204166666666665,2.899166666666667,2.9576135382204134,2.1771018624798533,2.3426781793990004,2.49248775913033,6.585729166666667,6.269791666666665,5.819816382205283,6.375007143050286,5.1862891936307305,5.072172717305344,3.0500000000000003,3.215416666666666,2.951272143962783,3.091591115397975,1.9729815776085342,1.8540762166671465,7.286354166666667,6.73375,6.758320224116737,8.257146680865056,4.781126127409902,5.420453321134576,3.235625,3.2014583333333335,2.746177897255056,2.5426676022322248,2.2783212675682187,2.2611023722999346
2000-11-30,POMKH,7.522222222222222,1.52,8.422,3.984,10.45,5.01,3.6333333333333333,7.2125,2.7175,6.846666666666668,3.6533333333333338,7.438836805555555,7.285729166666665,6.851481155495987,7.169998946300079,6.962891585414114,7.048100140137599,1.2862500000000001,1.5900000000000003,1.4510981986588405,1.7646623295716783,1.2673759172547145,0.999944327395742,8.602,9.139249999999999,8.610083263105395,8.01061031387857,8.678287273045472,8.52747188286595,4.350250000000001,4.373499999999998,3.9178467159576336,3.9608658870549625,3.5052244584892094,3.4817301166929155,10.45875,10.699464285714287,9.817634118334553,10.124767476347117,8.431687848435297,8.129077412695858,5.00578125,4.8088750000000005,4.57820582541213,4.799369269367807,4.393014680888252,4.410648192475276,3.908333333333333,3.47,3.2279014562655814,2.232950678030196,2.7811321519208714,2.5656202480133343,6.618437500000001,6.514583333333331,6.37688982932317,6.608054930016516,6.012463085298352,5.893596934205174,3.076041666666667,3.135624999999999,2.8577632863776694,2.8863848811951334,2.581172023912664,2.5247707452891626,7.2822916666666675,7.185416666666667,6.793658801136709,8.240087296188463,6.276415824809679,6.664272764781082,3.3015625,3.2256250000000004,3.1090400716863673,2.9252012860114953,2.6601023790000777,2.9316313421590907
2001-02-28,POMRB,8.335555555555555,1.12,9.11,4.822,11.775714285714285,5.72,4.273333333333333,7.5525,3.475,7.9725,4.006666666666667,7.8790625,7.210555555555555,7.445110915519814,7.525008313920841,8.54879283054964,8.363891913904837,1.21625,1.3825000000000003,1.3186589191953044,1.651039288365004,2.0400480399084424,2.0560711678333927,8.519187500000001,8.635499999999999,8.810049957863237,8.208303940766967,9.637356277935949,9.799439350127594,4.413499999999999,4.326499999999998,4.27950802957458,4.456918019661078,4.768766998453007,4.845828146080128,10.675357142857143,10.472142857142858,10.600866185286446,10.755827411066955,11.338422588868069,11.407062853660435,5.08921875,5.009375,5.034923495247278,5.137603538146901,5.347443538070874,4.846060031194804,3.7191666666666667,3.970833333333334,3.646074207092682,2.2986134616116844,3.703275667904445,3.1869698256854537,6.793750000000001,6.656874999999998,6.847133897593903,6.927390986284912,6.9815528472043535,7.03138545541761,3.295,2.9643749999999995,3.104657971826602,2.974223788400777,3.5554719444264977,3.6207203635524046,7.384166666666666,7.387291666666668,7.2651952806820255,8.22306315794734,7.952727879623415,8.605562204528413,3.615,3.2456250000000004,3.468090709678487,3.500280338963255,3.6736998803578667,3.3931684487513825
