Date,Season,Vamanapuram,Parassala,Kilimanoor,Athiyannur,Nemom,Varkala,Pothencode,Chirayinkizh,Perumkadavila,Vellanad,Nedumangadu,Vamanapuram_Trend,Vamanapuram_SMA,Vamanapuram_EWMA,Vamanapuram_DES,Vamanapuram_TES,Vamanapuram_ARIMA,Parassala_Trend,Parassala_SMA,Parassala_EWMA,Parassala_DES,Parassala_TES,Parassala_ARIMA,Kilimanoor_Trend,Kilimanoor_SMA,Kilimanoor_EWMA,Kilimanoor_DES,Kilimanoor_TES,Kilimanoor_ARIMA,Athiyannur_Trend,Athiyannur_SMA,Athiyannur_EWMA,Athiyannur_DES,Athiyannur_TES,Athiyannur_ARIMA,Nemom_Trend,Nemom_SMA,Nemom_EWMA,Nemom_DES,Nemom_TES,Nemom_ARIMA,Varkala_Trend,Varkala_SMA,Varkala_EWMA,Varkala_DES,Varkala_TES,Varkala_ARIMA,Pothencode_Trend,Pothencode_SMA,Pothencode_EWMA,Pothencode_DES,Pothencode_TES,Pothencode_ARIMA,Chirayinkizh_Trend,Chirayinkizh_SMA,Chirayinkizh_EWMA,Chirayinkizh_DES,Chirayinkizh_TES,Chirayinkizh_ARIMA,Perumkadavila_Trend,Perumkadavila_SMA,Perumkadavila_EWMA,Perumkadavila_DES,Perumkadavila_TES,Perumkadavila_ARIMA,Vellanad_Trend,Vellanad_SMA,Vellanad_EWMA,Vellanad_DES,Vellanad_TES,Vellanad_ARIMA,Nedumangadu_Trend,Nedumangadu_SMA,Nedumangadu_EWMA,Nedumangadu_DES,Nedumangadu_TES,Nedumangadu_ARIMA
1998-08-31,MONSOON,4.11,12.07,6.583333333333332,43.06,8.44875,8.857999999999997,2.76,3.88,6.1225,5.6320000000000014,2.8833333333333333,4.339107142857142,4.363928571428571,4.615046750208,4.562848400905423,4.408240482829003,4.37678731141043,11.26,11.996666666666668,12.661108376576,12.064744952337852,12.367168209075896,13.185827573360948,7.242708333333333,7.082499999999997,7.188449866069333,7.326492466427182,6.449594552447486,6.588367044413535,50.449999999999996,50.36749999999999,48.31618840576,46.48787039213966,49.16274993655224,50.09796083731796,7.8703125,8.192812499999995,8.592087768959999,8.246838910079626,8.160932182976444,8.699670533541912,9.025041666666667,9.468250000000003,9.670999217151998,9.817885650095226,9.212722125252272,10.073114042436357,2.715,2.944999999999999,3.3307268935679994,3.516953953788287,3.551018913756134,3.8102635580490527,4.01375,4.035000000000001,4.250174576128,3.8611737694736403,4.631317299794588,4.540829498436592,5.4728125,5.989375,6.2518852971520005,6.339819694711351,6.24573662410943,6.869661465459273,5.99425,6.340000000000002,6.6231792277504,6.561764245355595,6.6294619202645855,7.321526406410368,2.978333333333333,2.990833333333334,3.118833293653333,3.5152971115467766,3.355086539222616,3.3219667282249103
1998-11-30,POMKH,2.974285714285714,8.67,6.255,56.62,6.21375,6.8180000000000005,0.86,2.58,3.27,3.3620000000000005,2.273333333333333,4.410595238095238,4.312142857142856,3.9587423358390854,3.8929424994238313,3.7495271482098036,3.6342045739325055,10.353333333333333,11.782500000000002,11.0646650259456,11.356606721237577,11.162401881958035,11.28188855692381,7.355625,7.141249999999997,6.8150699196416,7.109656670549649,5.99972757320527,6.499085418736396,51.618750000000006,50.522499999999994,51.637713043456,49.80330057426237,47.90150250128532,48.93406116799862,7.59453125,8.009062499999995,7.640752661375999,8.257585273938481,7.442341626090127,7.507621925690306,8.893791666666667,8.902333333333335,8.529799530291198,9.81436017643834,8.62163675472408,9.387061099929193,2.63875,2.722499999999999,2.3424361361407997,2.8592578467819205,2.42455135207279,1.936232441175842,4.039375,3.9625000000000012,3.5821047456768,3.422356575342625,3.95263548090072,3.7476214356938127,5.446875,5.508125,5.0591311782912,5.677331355318884,5.510526010644158,4.673843078781783,5.83575,6.012500000000002,5.3187075366502405,5.162989885299526,5.480706619588501,4.985982523442788,2.916666666666667,2.9741666666666675,2.780633309525333,3.5328549795327597,2.99690717070464,3.1358102386908886
1999-02-28,POMRB,4.532857142857141,7.1433333333333335,7.975,56.02,6.549999999999999,8.871666666666668,2.69,4.635,5.605,6.32,3.083333333333333,4.568154761904761,4.366071428571427,4.188388258646308,3.9847417776322684,4.589407070260624,3.9694899114653874,9.695416666666667,10.737500000000002,9.496132348900693,10.46450168665095,11.83015755910608,11.587729387006384,7.447916666666668,7.344166666666663,7.27904195178496,7.31013191654487,7.633749752351922,7.06030218382693,54.268750000000004,50.37749999999999,53.3906278260736,51.527860208551104,53.47326916531982,55.37261830966561,7.3267187499999995,7.731562499999995,7.204451596825599,8.26835091834685,8.154260900503843,8.295048867172465,8.578833333333334,9.147750000000002,8.666546384841386,9.810836155105635,8.9693378137279,8.56789973334973,2.5425,2.7074999999999987,2.48146168168448,2.815619580569378,2.915298988070555,2.2895006896605925,4.02,4.065000000000001,4.00326284740608,3.647368513789623,4.819104380175527,3.656303734538791,5.448125000000001,5.4375,5.277478706974721,5.665355793147626,5.7482609360241375,5.050830758002865,5.7802500000000006,5.976000000000003,5.719224521990144,5.330800503722592,6.054848882539734,5.967102634263853,2.8874999999999997,2.982500000000001,2.9017133190485334,3.550672463520986,3.3936057637355757,2.9368302402411484
1999-05-31,PREMON,6.203333333333332,11.993333333333334,8.655000000000001,55.74,8.6175,10.011666666666667,3.97,4.96,6.8275000000000015,7.467999999999999,3.1633333333333336,4.96237351190476,4.455119047619046,4.9943662885211175,4.806313308989792,5.513855576922822,5.540660907120731,9.715729166666666,9.969166666666668,10.49501274267375,10.572430149400725,13.25121218642338,12.674629387702549,7.409375,7.36708333333333,7.829425171070977,7.61442041112721,9.102048360811308,8.168928883559774,55.1675,52.859999999999985,54.33037669564416,52.43755575866872,54.14749709692997,53.01561414815716,7.305843750000001,7.457499999999994,7.769670958095359,8.279163711541635,9.16751886661436,9.711347305060452,8.78488888888889,8.639833333333335,9.204594497571499,9.807313502757797,10.693079568839334,11.327162958476144,2.7474999999999996,2.569999999999999,3.076877009010688,3.098503171887207,3.4625755749314377,3.3407934365606344,4.52625,4.013750000000002,4.385957708443648,3.9045069348067454,4.70794074008151,4.535875714206731,5.911666666666668,5.45625,5.897487224184833,5.921456724094524,5.863288907288562,6.748766097523089,6.287250000000001,5.695500000000003,6.418734713194086,6.058594625665681,7.068111898868708,8.007585162625373,2.931666666666666,2.8508333333333344,3.0063613247624534,3.56859368130587,3.3847945934951964,3.0881350554280327
1999-08-31,MONSOON,5.0142857142857125,9.88,7.23,54.33,7.4025000000000025,8.37,2.54,3.93,6.057500000000001,6.3100000000000005,3.1766666666666663,5.391949404761903,4.681190476190475,5.002334058826955,5.023230365036691,4.353134192088848,4.25734766073885,10.6034375,9.421666666666669,10.24900764560425,10.295742886657568,11.069154069089693,11.356850340896509,7.1184375,7.528749999999998,7.5896551026425865,7.546331513622469,6.648326639658242,7.010017269735002,54.30499999999999,55.67749999999998,54.330226017386494,52.42008590824037,52.03193193904905,52.61650068616125,7.637795454545455,7.195937499999995,7.622802574857216,8.289970923283319,8.207166613916522,8.610790296239948,9.15086111111111,8.517833333333336,8.870756698542898,9.803791966763821,8.286943575150719,8.803176678004036,3.1250000000000004,2.5149999999999992,2.8621262054064127,2.958694330885596,2.89028519510823,2.6479630913286094,5.467291666666667,4.026250000000002,4.203574625066189,3.823618195163117,4.514422987819418,4.250800922916331,6.648125000000001,5.44,5.9614923345109005,5.954893237658396,5.772451993676796,5.931970802378975,6.85682142857143,5.865000000000003,6.375240827916452,6.190764562216905,5.793149233663069,6.152333789137404,3.033333333333333,2.9241666666666677,3.0744834615241388,3.586604785628314,3.280501390631968,3.1094757935011956
1999-11-30,POMKH,5.223749999999999,11.0225,5.299999999999999,52.54,7.093000000000001,8.954444444444443,2.72,6.580000000000001,7.043333333333334,6.74,2.333333333333333,5.553988095238094,5.243556547619046,5.090900435296173,5.265111637117028,3.9676181843573195,3.6905809604950237,11.239583333333336,10.009791666666668,10.55840458736255,10.271822077277957,9.731828313562026,10.447485012344398,6.998333333333333,7.289999999999998,6.673793061585551,7.076536559900267,6.34210247396674,6.977122814602394,53.91,54.657499999999985,53.6141356104319,51.70451819485786,54.3389365439468,56.211847588771604,7.970721590909092,7.415749999999995,7.41088154491433,8.300787108984881,7.488382779930136,7.058178981352741,9.415038194444444,9.051944444444446,8.904231796903517,9.800271748504732,7.8338305834435165,8.345505368594097,3.33,2.9799999999999995,2.805275723243848,2.897862951146941,1.9116003639120782,1.1512036007538813,5.905208333333334,5.026250000000003,5.154144775039714,4.477715875870796,3.8803963754521265,3.767434630333511,7.018979166666667,6.383333333333334,6.394228734039874,6.195178586639199,5.173961307116138,3.205107649949291,7.170107142857143,6.709500000000002,6.521144496749871,6.485708739331645,5.161069613923303,4.75727337612208,3.1395833333333325,2.939166666666668,2.7780234102478163,3.6045218033805924,2.9246674983092733,3.1186724960576573
2000-02-29,POMRB,5.72,11.892499999999998,6.602499999999999,53.2,8.326363636363636,9.663,3.85,8.163333333333332,7.723333333333334,7.498571428571428,3.8366666666666656,5.4390624999999995,5.54034226190476,5.342540261177703,5.645798010128168,5.385953773560423,4.9816331267629685,11.685833333333333,11.197083333333335,11.09204275241753,10.421266520520303,10.961792532721967,9.440654020389264,6.9679166666666665,6.946874999999997,6.64527583695133,6.988072377412512,7.560084924272248,7.469406105422941,54.145,53.95249999999998,53.44848136625914,51.54131779185122,55.44341734472631,53.76178692497812,8.236567550505049,7.859840909090904,7.777074381494052,8.311637093641968,8.200449240292787,7.819112143722148,9.760655753968253,9.24977777777778,9.20773907814211,9.796752858757108,9.103152438938164,9.56633493493405,3.60125,3.2699999999999996,3.223165433946309,3.1308061950788226,3.1980238507529615,2.629914593005404,5.820208333333334,5.908333333333337,6.357820198357161,5.400855478147862,5.8364571016052205,5.592977779562216,7.376354166666667,6.912916666666667,6.925870573757258,6.531112344959807,6.787954160111307,7.093915878869277,7.207321428571428,7.00414285714286,6.912115269478495,7.060711086961212,6.996826558464267,7.374252898553175,3.048749999999999,3.1275000000000013,3.201480712815356,3.6228494307378334,3.3466801576239176,2.8977611324908494
2000-05-31,PREMON,6.3125,12.333333333333336,9.066666666666666,55.4,9.504545454545452,11.33375,4.45,4.9350000000000005,7.676,8.795714285714286,3.26,5.453058035714285,5.567633928571427,5.730524156706622,6.183749175882132,6.421628791383442,6.6572119219193135,12.243958333333332,11.282083333333336,11.588558984783852,10.644876262641617,13.217677423253715,11.313766044812313,7.134479166666666,7.049791666666664,7.613832168837465,7.449982652988754,8.611875526897569,7.730666154491925,54.79375,53.86749999999998,54.229088819755475,52.31156016525741,54.083027216650095,49.64602433569052,8.49915782828283,8.081602272727267,8.468062810714612,8.322520033724585,9.214013027993879,9.41194517358038,10.093512896825398,9.580298611111115,10.058143446885266,9.793235384260262,11.034120931541347,11.33432846566923,4.0425,3.3899999999999992,3.7138992603677856,3.4541350232932624,4.039460175784612,3.923074373709781,5.982083333333334,5.902083333333337,5.788692119014296,5.224749318507609,6.397145943974874,6.238050010892961,7.7666249999999994,7.125041666666666,7.225922344254355,6.784034907654192,7.26418014363308,6.8542400526112806,7.186964285714286,7.33607142857143,7.665554875972811,8.115889937511964,8.090814143352553,8.17332273472276,3.192083333333333,3.1516666666666677,3.224888427689214,3.6411419121516766,3.383480312713073,3.2431887755288242
2000-08-31,MONSOON,3.9857142857142853,13.11,6.575,56.55,8.642222222222221,9.812857142857146,4.23,3.275,8.068,5.28,2.353333333333333,5.737968749999999,5.31049107142857,5.032600208309687,5.599089612495612,5.0334954904873666,5.132303289844574,12.628645833333334,12.089583333333335,12.197135390870312,10.994803657157334,11.09113089743313,10.975315057364464,7.367916666666666,6.886041666666665,7.1982993013024785,7.275770112430119,6.447353990717874,6.915768631833325,55.545,54.422499999999985,55.15745329185329,53.22021323603352,51.850430489687405,52.50589848558111,8.664510101010102,8.391532828282822,8.537726575317656,8.3334031551396,8.253809340903397,8.28056594857133,10.285481646825398,9.941012896825402,9.960028925274019,9.789719035204998,8.937174813069282,9.261915929186005,4.3825,3.8125,3.9203395562206715,3.6432309876188063,3.4346833528062053,3.0555701391264636,6.477499999999999,5.738333333333337,4.783215271408578,4.647206407027829,5.7449655416601555,4.9099539423517236,7.912041666666666,7.6276666666666655,7.562753406552613,7.067326433364635,6.988367152442184,6.197524546550154,7.299821428571429,7.078571428571429,6.711332925583687,7.337957877610587,6.919920014011713,6.95116878184133,3.3820833333333336,2.9458333333333346,2.8762663899468612,3.659328039828947,3.2896244491757445,3.14849536343372
2000-11-30,POMKH,6.364285714285713,12.2575,7.2875,55.51,7.9540000000000015,10.174444444444443,4.56,8.53,8.155,7.607142857142858,4.303333333333334,5.9503125,5.595624999999998,5.5652744107000975,6.03123709616624,4.161342268336055,4.224187244103263,12.995624999999999,12.398333333333335,12.221281234522188,11.156149921166838,10.230554535612875,12.098993496442613,7.2858333333333345,7.382916666666665,7.233979580781487,7.29246295826547,5.995533193003556,5.970978996236724,56.0875,55.164999999999985,55.29847197511197,53.347901622584295,55.17747414895937,57.86867318982009,8.630419191919191,8.606782828282821,8.304235945190594,8.344289257921664,7.535236437084317,7.065960876734712,10.609273313492064,10.246012896825404,10.045795132942189,9.786203981821245,8.733869589234788,9.114857967234617,4.55875,4.2725,4.176203733732402,3.8669579125777376,2.8401310744004027,3.0503212758461835,6.749791666666666,6.225833333333337,6.281929162845147,5.638518616306622,4.6064322677993905,5.190456490888524,7.815500000000001,7.905583333333332,7.799652043931568,7.3081766268047,6.655954523597817,7.610251441323017,7.303988095238095,7.295357142857144,7.069656898207356,7.623508960426033,5.551961324225632,5.311355298377043,4.08375,3.4383333333333352,3.44709316730145,3.6780222350560754,2.8611028008714547,2.918949454757605
2001-02-28,POMRB,6.8587500000000015,13.735,6.482500000000001,56.24,8.788181818181819,9.978750000000002,4.73,10.176666666666666,7.775000000000001,7.534285714285715,3.3866666666666667,6.242792658730158,5.880312499999999,6.08266464642006,6.585622566572033,5.849292785536152,5.600330673460487,12.985416666666667,12.858958333333335,12.826768740713312,11.577042326812679,11.569937564568612,13.058923485449148,7.2212499999999995,7.352916666666665,6.933387748468892,7.131967117440775,7.962000564805918,7.2195562730748195,56.462500000000006,55.92499999999998,55.67508318506719,53.71103424949294,57.18729476804093,55.0646173382587,8.437823232323233,8.722237373737366,8.497814294387084,8.355202830187165,8.247446866378967,7.933879283654745,10.864957837301587,10.324950396825404,10.018977079765314,9.782690173129831,10.10403188044663,10.095001596592233,4.54875,4.4925,4.397722240239442,4.077284601580486,4.432179964352465,4.363592824280804,7.552708333333333,6.72916666666667,7.839824164373755,6.843191763996237,6.889983903390174,7.36483315058663,7.719,7.918499999999999,7.7897912263589415,7.41435848292523,8.145938253890213,7.67971301314274,7.609761904761905,7.304285714285716,7.255508424638699,7.784898654457776,7.550212704536625,7.690113833608752,5.107916666666666,3.3258333333333354,3.4229225670475367,3.6966098744246194,3.449473542376191,3.379550817352939
