Date,Season,Naraini,Kamasin,Mahuva,Jaspura,Tindwari,Badokhar Khurd,Baberu,Bisanda,Naraini_Trend,Naraini_SMA,Naraini_EWMA,Naraini_DES,Naraini_TES,Naraini_ARIMA,Kamasin_Trend,Kamasin_SMA,Kamasin_EWMA,Kamasin_DES,Kamasin_TES,Kamasin_ARIMA,Mahuva_Trend,Mahuva_SMA,Mahuva_EWMA,Mahuva_DES,Mahuva_TES,Mahuva_ARIMA,Jaspura_Trend,Jaspura_SMA,Jaspura_EWMA,Jaspura_DES,Jaspura_TES,Jaspura_ARIMA,Tindwari_Trend,Tindwari_SMA,Tindwari_EWMA,Tindwari_DES,Tindwari_TES,Tindwari_ARIMA,Badokhar Khurd_Trend,Badokhar Khurd_SMA,Badokhar Khurd_EWMA,Badokhar Khurd_DES,Badokhar Khurd_TES,Badokhar Khurd_ARIMA,Baberu_Trend,Baberu_SMA,Baberu_EWMA,Baberu_DES,Baberu_TES,Baberu_ARIMA,Bisanda_Trend,Bisanda_SMA,Bisanda_EWMA,Bisanda_DES,Bisanda_TES,Bisanda_ARIMA
1998-08-31,MONSOON,9.354,4.4,6.205384615384616,17.12,0.64,1.6175,3.16,6.3000000000000025,11.423750000000002,11.217249999999998,11.219475201024,10.63603034157894,10.220911550109289,10.041668712160034,10.72875,12.663750000000004,11.561764955648,13.302016682890391,14.432421713586217,14.490160889479009,7.618012820512821,7.672532051282048,7.436148496373258,7.854742979314026,5.949101711516093,5.621015414396673,18.45208333333333,18.44458333333333,18.117517726719996,17.864710889979545,18.191612392701042,19.082729668901838,4.38125,5.201250000000001,4.421628439551999,5.120455080157977,1.6540746685277883,2.8630826940093757,3.258875,3.198499999999999,3.1490440398848003,4.45454969628417,2.5262235021024266,2.29149327269221,3.7531250000000003,3.705000000000001,3.6416543334400004,3.892961717203631,3.3907550034261686,3.2928294938425866,7.054166666666667,7.045000000000001,7.122154106880001,6.827316723515691,4.913104609121353,7.4765132793673335
1998-11-30,POMKH,9.724,4.23,7.373076923076924,18.103333333333328,1.975,2.8025,3.665,6.166666666666668,11.570124999999999,11.151749999999996,10.6212851206144,10.225001590263748,10.359208688582163,10.469450464103325,9.935625,10.628750000000005,8.629058973388801,11.912651201148327,11.232412343237272,11.152098964848493,7.544623397435897,7.697339743589741,7.410919867054725,7.795771898969169,6.459361537135111,7.034796089801278,18.79333333333333,18.12666666666666,18.111843969365328,17.883737727547942,17.571905712718664,18.023157751930484,3.505,5.278750000000001,3.4429770637311994,3.8333729702601373,3.646074431564328,2.8254130668082054,3.5168125,3.125624999999999,3.0104264239308804,4.468866233806253,3.2912758260610486,3.051466007073457,4.1362499999999995,3.701250000000001,3.6509926000640003,3.851790070673277,3.0704929872362112,3.1495308426824766,7.4662500000000005,6.700000000000001,6.739959130794668,6.537389048801162,7.133359555624131,7.073436052484358
1999-02-28,POMRB,12.18,15.8,7.404615384615385,20.033333333333328,3.795,4.005999999999999,4.005,7.916666666666668,11.307,11.695749999999997,11.24477107236864,10.66302959577987,11.381602984600118,10.829447948737226,9.025,10.828750000000007,11.497435384033281,12.542057637482793,12.654540536006282,10.891227881866943,7.756658653846156,7.5386858974358955,7.408398074078988,7.748015336155357,8.295483168828374,7.588808901836881,19.395416666666666,18.777499999999996,18.88043971495253,18.769073107072153,18.54633540016925,17.97712865093865,3.544375,3.483750000000001,3.5837862382387193,3.411807389640147,6.160694214280073,8.258858854507265,3.57775,3.3921249999999983,3.408655854358528,4.488585751558457,3.4977460430071874,3.9992713960393473,4.380625,3.8050000000000006,3.7925955600384,3.8814438279578765,3.5308747869676167,3.086365120100247,7.850416666666668,7.408333333333334,7.210642145143469,6.808138199325319,6.105280160742441,5.365486769017272
1999-05-31,PREMON,14.52,11.74,9.219166666666668,19.98,7.695,6.14,7.04,9.713333333333333,11.324000000000002,11.444499999999996,12.554862643421183,11.726726006585135,13.514644237299393,13.816560262073947,9.95375,9.042500000000008,11.59446123041997,12.441207075787633,15.37237707103819,15.890019465075945,7.815667249417251,7.550560897435895,8.132705511114061,7.931116296209017,10.175502949719467,9.06940562047756,20.077916666666667,18.809166666666666,19.32026382897152,19.224413075526492,20.413058919688524,19.67129810480725,3.595625,3.5262500000000006,5.228271742943232,4.402617311509727,7.119227540167903,5.665253342401299,3.5154374999999995,3.6414999999999984,4.501193512615117,4.51793306805721,5.524255266848409,5.816388239610333,4.3031250000000005,4.4675,5.09155733602304,4.469628787364239,5.288069400205843,4.505701083076318,8.175833333333333,7.524166666666668,8.211718620419415,7.490441494815186,9.876204615516809,9.362532463921118
1999-08-31,MONSOON,8.254,4.26,7.854166666666668,21.81,0.785,1.1075,2.465,8.91,11.39125,11.169499999999996,10.83451758605271,10.654739525786532,10.322572420634982,10.001665571361979,9.8475,9.007500000000007,8.660676738251983,11.189129099994288,10.096301759320557,11.74064912489239,7.833385780885782,7.962756410256407,8.021289973335104,7.922323294764915,5.8177691602610935,6.23978780216574,19.962499999999995,19.981666666666666,20.316158297382913,20.300728530995357,18.500595370569307,18.45111928434107,3.90125,3.5625000000000004,3.450963045765939,3.1565035767223044,-0.17246399103612653,1.7772100827039017,3.5008749999999997,3.5139999999999985,3.1437161075690705,4.524615020837009,2.5967814357963306,2.5704595826764893,4.346875,4.29375,4.040934401613824,4.098453049097517,4.189044955712831,4.115709444576224,8.14875,8.176666666666668,8.491031172251649,7.756834262098506,5.966539466485101,7.319906396105033
1999-11-30,POMKH,10.96,11.8,6.196363636363637,18.873333333333328,2.24,2.814,3.74,6.16,11.071000000000002,11.478499999999997,10.884710551631628,10.652578658895138,10.055867199568862,10.016475835450038,8.6775,10.900000000000006,9.916406042951191,11.306056642945505,8.080986212211155,8.289298115988164,8.286374562937064,7.668578088578085,7.291319438546518,7.709109031665377,6.752609898890554,7.697425626941225,19.883958333333332,20.174166666666665,19.73902831176308,19.552252762117384,21.486398529625063,20.775898298126716,4.045,3.6287500000000006,2.966577827459563,2.613210772691259,2.1236366667573066,2.442084145625791,3.3808125,3.5168749999999984,3.0118296645414424,4.538931576112306,3.189976899752371,2.9383853391575734,4.168125,4.3125,3.9205606409682945,4.033093516013988,3.4258838631697923,3.649141636295332,8.196458333333332,8.175,7.55861870335099,7.196779304439856,7.249068764829332,7.720776823610552
2000-02-29,POMRB,11.482000000000001,7.38,8.723076923076924,18.34,5.975,3.878,4.28,7.706666666666668,10.7924375,11.303999999999997,11.123626330978976,10.816798748287534,11.597074207624376,11.352497952386843,9.11375,8.795000000000005,8.901843625770715,10.71552032047198,12.917787182773129,14.091491255937726,9.26637856934732,7.998193473193471,7.864022432358681,7.835531335414913,8.238126205558212,6.872163773991358,19.391458333333333,19.750833333333333,19.17941698705785,18.905054553593448,20.063290748835236,19.014248403933347,4.110625000000001,4.17375,4.169946696475738,3.414747677894375,4.982820879508031,3.4889503175699588,3.4892604166666668,3.484874999999999,3.3582977987248652,4.5580201027988645,3.429837874385409,3.901368517807402,4.0551562500000005,4.3812500000000005,4.064336384580977,4.080215687634885,3.803103742585996,3.6015748955439824,8.142395833333333,8.122500000000002,7.617837888677261,7.219953427512545,7.615504183651815,7.533359398966367
2000-05-31,PREMON,12.656,10.8,11.524615384615386,21.045,6.665000000000001,5.3075,5.335,10.305,10.630625,10.837999999999997,11.736575798587385,11.308086482845884,13.42224323965798,13.869191250197119,9.10875,8.560000000000004,9.661106175462429,10.749423013789754,13.102270291800957,12.47951499483273,10.262926864801866,8.574555652680651,9.328259613261363,8.293587776718056,10.44629692390336,9.636868193142671,18.676666666666666,20.017083333333332,19.92565019223471,19.78091744205217,19.220635303697126,18.721258165031543,4.505000000000001,3.91625,5.167968017885443,4.443354275314813,6.765362061119743,6.0868564127969025,3.739770833333334,3.276749999999999,4.137978679234919,4.583552602318926,5.4385587039026575,5.8074380568238535,4.2415625,3.955000000000001,4.572601830748586,4.314659193100257,5.561120227847494,5.286384890126406,8.047708333333333,8.27041666666667,8.692702733206357,7.944651320341742,10.092271177606122,8.830806685602411
2000-08-31,MONSOON,7.889499999999999,8.690000000000001,13.38875,16.805,2.34,2.807583333333333,3.26625,7.885833333333332,10.488875,10.746874999999998,10.197745479152431,10.248190094175582,9.633079686288646,8.987098259664425,8.903749999999999,9.667500000000006,9.27266370527746,10.448975857863331,7.69182945650396,6.221311639905155,11.483517628205128,9.958201486013984,10.952455767956817,8.925992562224241,6.573855242915104,7.847698008330641,18.620208333333334,18.765833333333333,18.677390115340824,18.332961713195722,19.42955486765353,19.997140246893466,4.68984375,4.305,4.0367808107312655,3.914996312749184,-0.5815536070757634,2.012697450514457,3.8270052083333335,3.7017708333333323,3.605820540874285,4.597828270769763,2.2900159901726047,1.9076749096049133,4.37140625,4.155312500000001,4.050061098449151,4.121142522875986,3.875420111930014,3.4888886791648814,8.206458333333334,8.014375000000001,8.369954973257148,7.8007826543872785,7.827849772852742,9.075605294187703
2000-11-30,POMKH,10.03,7.33,8.634166666666667,18.16,3.84,3.1180000000000003,4.43,6.426666666666668,10.016375,10.514374999999998,10.130647287491458,10.08465900726591,9.475908550480753,9.630633157421222,9.31625,8.550000000000004,8.495598223166475,9.982673861489035,8.350566798602973,9.124429379633861,12.464083867521367,10.567652243589741,10.025140127440757,8.89065589708901,8.648430874226268,8.590069691244775,18.023541666666667,18.5875,18.470434069204494,18.163046144655155,17.19280745122367,17.26103939962162,4.6821874999999995,4.705,3.9580684864387594,3.915250928675514,2.3022106374602274,2.899341711493392,4.024302083333334,3.7777708333333324,3.4106923245245713,4.613473953187328,3.477279176978292,3.3157726925101563,4.565625,4.3278125,4.202036659069491,4.1798048355399136,3.4429228923317168,3.694582603601423,8.01875,8.081041666666668,7.592639650620956,7.300725592888011,6.57236159756615,6.545331482804391
2001-02-28,POMRB,11.278,10.21,16.049999999999994,18.601666666666667,5.85375,4.271875,4.62875,8.71,9.1769375,10.463374999999997,10.589588372494875,10.34501738970564,10.899139200536329,10.662271895813497,8.85125,9.257500000000004,9.181358933899885,10.0374409588002,10.90911630299596,10.937568577118848,11.646961805555554,12.39938301282051,12.435084076464452,9.779004291537037,10.263217080378066,8.830288887048255,16.260625,18.652916666666663,18.522927108189364,18.271259835122738,18.678218065032237,18.409801564994336,4.5796875,4.674687499999999,4.716341091863256,4.600608385236348,5.697812962926692,5.216594850343008,4.144166666666667,3.876239583333332,3.7551653947147425,4.634301975088755,3.7220830143967416,4.226493190740086,4.62546875,4.415,4.372721995441695,4.264519426550233,4.019738163151265,3.9580318609080316,7.361562500000001,8.331875,8.039583790372575,7.567367990270724,7.698200643351926,7.540540207362776
2001-05-31,PREMON,9.08,11.27,12.042222222222225,16.009999999999998,6.7250000000000005,6.492000000000001,6.54,7.8,8.305333333333333,9.569374999999997,9.985753023496924,9.88806545959985,12.890781859394439,13.127780575871101,8.089375,9.375000000000004,10.01681536033993,10.249114655441186,12.418055317921219,10.622937316671633,10.68503472222222,12.52878472222222,12.277939334767561,10.060485283629696,13.735945009692562,13.212742891841916,13.940833333333332,17.39416666666666,17.51775626491362,17.15485251822035,19.456950560420935,19.40691656232125,4.427812500000001,4.6896875,5.519804655117953,5.535488137344895,7.504410346170779,5.681230778667873,4.250718750000001,4.172364583333332,4.849899236828846,4.665148351136477,5.760888332655663,5.841514052944595,4.4015625,4.71625,5.239633197265016,4.688708533689913,5.816939180457308,5.543261884021119,6.985000000000001,7.7056249999999995,7.943750274223545,7.50900905759417,10.391315975471873,9.724605860274995
2001-08-31,MONSOON,4.75,4.5,6.334166666666667,7.736666666666667,1.46,2.582,2.54,5.133333333333334,7.947666666666667,8.784499999999998,7.891451814098155,8.253424971401081,8.075500742455274,7.279631298996877,7.50625,8.327500000000004,7.8100892162039575,9.372165423277592,7.731003485125615,7.915413236797125,9.777743055555556,10.765138888888886,9.900430267527202,9.599496565605888,9.202334771167589,10.68314268343383,11.958541666666667,15.127083333333326,13.605320425614838,12.799185631174497,15.099917761707118,16.2024608049691,4.44109375,4.4696875,3.895882793070772,4.5439474084347,0.18454798795978888,3.2002646708256686,4.459734375000001,4.115968749999999,3.9427395420973075,4.67839892411677,2.867565441428318,2.562772581278349,4.35421875,4.5346874999999995,4.15977991835901,4.290823764805096,4.412759347030459,4.017942562796689,6.872083333333334,7.0175,6.819583497867461,6.740657405445284,7.5777239969575305,7.1430083564782
2001-11-30,POMKH,6.196666666666667,5.425,7.993333333333332,8.67,3.505,4.1960000000000015,3.365,6.166666666666668,8.066041666666667,7.826166666666664,7.21353775512556,7.457695175410691,7.385166069358032,7.64994073650909,7.0806249999999995,7.851250000000004,6.856053529722375,8.774596068294034,7.362512581758187,9.142047457133351,8.789166666666667,10.604930555555553,9.137591493849655,9.401290708557024,8.967371643193168,6.57627604772309,11.455416666666666,12.754583333333326,11.631192255368903,10.86320223484702,9.444572086411922,11.997513490054612,4.7425,4.3859375,3.7395296758424634,4.2791586878422665,2.8188179605429218,3.8723489907179314,4.586875,4.385468749999999,4.044043725258385,4.698895155688213,3.8170851223507105,3.3794968132132466,4.215000000000001,4.268437499999999,3.8418679510154057,4.12008141308777,3.6054906343992017,3.9934917153920795,6.929166666666666,6.952499999999999,6.558416765387143,6.475744404344343,5.7987427481457505,5.670992987147386
2002-02-28,POMRB,12.25,7.4499999999999975,9.4325,12.233333333333334,6.295,4.8660000000000005,5.315,8.066666666666666,8.619166666666667,8.069166666666664,9.228122653075335,8.687926755165936,8.221081758789422,8.068884533541755,9.1375,7.161250000000003,7.093632117833424,8.584950901839665,9.820668848829705,8.153685778551775,8.481423611111111,8.950555555555553,9.255554896309793,9.406043990497512,10.353239012312077,11.9966800634419,13.350416666666666,11.162499999999993,11.872048686554677,11.430179994205027,9.459809077401886,12.781904667786144,5.6156250000000005,4.49625,4.761717805505478,4.976573843316961,6.094443597156512,5.011839151857221,5.057416666666667,4.533999999999999,4.372826235155031,4.722411824620849,4.280409291571058,4.550084823093623,4.285,4.4399999999999995,4.431120770609244,4.343411522561813,3.818218128101972,3.8687820002267777,7.825000000000001,6.791666666666666,7.161716725898952,6.80517226615095,7.600317166725759,7.880108695593765
2002-05-31,PREMON,9.055,10.625,10.751111111111117,18.353333333333328,8.695,6.915000000000001,4.74,8.9,9.196666666666665,8.062916666666665,9.1588735918452,8.682703313689935,11.442923313708153,11.082495366673099,12.571875,7.000000000000003,8.506179270700056,8.919771167345615,10.979831556813185,9.911144755102988,8.13168402777778,8.627777777777776,9.853777382230323,9.573670827442097,12.22613410958737,9.640631059699082,16.715625,11.748333333333326,14.464562545266137,14.511976119133157,12.18528743723075,14.84443409073889,6.4075,4.98875,6.3350306833032874,6.480630777235408,7.9717211840827416,5.660661187292705,5.493083333333333,4.6397499999999985,5.3896957410930195,4.755185724010044,6.3298117539561485,6.322155864795584,4.633125000000001,3.99,4.554672462365547,4.418446152154501,5.878725362695203,5.7508053007437265,9.15625,7.0666666666666655,7.857030035539371,7.266646001520638,8.366656635896636,7.580683660951072
2002-08-31,MONSOON,9.2,21.6,5.163333333333333,20.553333333333327,6.475,5.923333333333333,4.9,11.2,8.836666666666666,9.175416666666663,9.17532415510712,8.731731986786919,7.107196023000467,5.928013121201854,14.15625,11.275000000000002,13.743707562420035,10.91494129835859,6.088798514787708,7.68212396185163,7.644428418803421,8.335069444444443,7.9775997626715265,9.02784153743735,7.744686667741123,6.012506317900292,19.92458333333333,14.95249999999999,16.900070860493013,17.178599649539997,15.069400807741813,15.855684589826318,6.704375000000001,6.2425,6.391018409981973,7.050493900616122,1.0961022736357933,2.848940177031368,5.445020833333333,5.475083333333331,5.6031507779891445,4.783540022306928,3.3932925863019436,2.835119451025351,4.63625,4.58,4.692803477419329,4.50929399062903,3.922353116877191,3.3083802435373117,10.114583333333334,8.583333333333332,9.194218021323621,8.221810950797629,6.152031840133432,6.636121789487408
2002-11-30,POMKH,6.366666666666667,15.8,6.366250000000001,22.775,4.824999999999998,4.34,3.79,10.75,8.681875,9.217916666666664,8.051861159730938,7.926668564327342,8.24302233251124,8.200835998820986,14.421875000000002,13.868750000000002,14.56622453745202,11.698045238836103,9.039476753364525,10.425536857580664,6.941044337606838,7.92829861111111,7.333059857602915,8.698745153364445,7.578132661734503,6.923001681798206,21.838749999999997,18.478749999999987,19.250042516295807,19.630178329614992,20.157690955128917,19.045298309028485,6.7366666666666655,6.5725,5.764611045989183,6.881140860061557,4.904013559354485,4.462239811897781,5.399583333333333,5.511083333333331,5.097890466793487,4.804782839068625,5.176288498397363,4.7568428370584,4.867500000000001,4.686249999999999,4.331682086451597,4.377000694040925,3.960494423397348,4.262109328550314,10.868749999999999,9.729166666666664,9.816530812794173,8.778608482079491,7.062296524176803,9.094784328497763
2003-02-28,POMRB,9.2,9.75,7.161538461538464,23.8,7.35,4.3375,4.915,11.15,8.6625,8.455416666666665,8.511116695838563,8.17236636355843,8.847106049683871,9.20241461508623,13.206666666666667,14.443750000000003,12.639734722471212,11.416806036757265,12.871494782940886,11.319725017492322,6.462259615384616,7.360558226495726,7.264451299177135,8.509002795614375,8.907271002323705,7.62330510639282,22.37583333333333,21.370416666666653,21.070025509777487,21.422734389291467,23.17287470514678,21.149278013933962,6.358958333333333,6.83625,6.39876662759351,7.4907612891685185,8.294388904174859,6.139176881043916,5.252291666666666,5.3789583333333315,4.793734280076093,4.826012796911479,5.279887953938932,5.223212078250824,5.128750000000001,4.586249999999999,4.565009251870958,4.478325812000283,4.193982290852625,4.471147236482562,11.200000000000001,10.499999999999996,10.349918487676504,9.283709191485114,9.470863711137714,9.80971164687089
2003-05-31,PREMON,10.866666666666667,10.45,7.395,22.1,7.8983333333333325,7.08,6.99,11.85,8.366666666666667,8.908333333333331,9.453336684169805,8.878587392504684,10.82999695883148,10.231159821912994,11.863333333333333,14.400000000000002,11.763840833482726,11.288080911573958,14.230861751054714,11.262897799861278,6.340572916666667,6.521530448717947,7.316670779506281,8.371705291858905,10.583394214771806,9.836471348819153,21.51361111111111,22.307083333333324,21.482015305866494,21.622877089914265,24.50963404410926,22.5012049436314,5.8620833333333335,6.637083333333333,6.998593309889438,8.156068998054938,10.155723393944966,7.680998921389659,4.933125,5.420208333333331,5.708240568045656,4.859616204491169,6.876977908259926,6.313224163880915,4.84,5.148749999999998,5.535005551122575,4.946475357186496,6.024403445249904,5.731388101169891,11.015625,11.237499999999997,10.949951092605904,9.833804954746025,10.474759621227903,10.025526204507614
